Updated,TT,Transaction Number,Amount,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T),Individual Supplier(T)
17/02/2023,WM,3167937,"26,104.38",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167938,541.87,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167939,"2,220.44",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167940,821.57,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167941,864.23,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167942,"1,124.75",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167943,444.18,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167944,516.06,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167949,682.96,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167950,"1,351.65",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167961,763.57,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167962,776.78,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167965,990.6,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167967,"1,404.41",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167969,"1,208.82",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167971,445.18,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167972,767.4,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167974,731.24,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167976,450.16,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167978,587.02,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167979,543.96,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167980,"1,066.89",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167983,618.24,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167985,741.91,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167986,867.77,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167987,918.42,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167988,573.69,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167989,724.56,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167990,468.02,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167993,661.18,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167994,634.74,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167995,"2,401.44",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3167996,508.48,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167997,"1,704.77",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3167998,553.01,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168000,887.44,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168003,"1,041.94",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168004,431.45,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168005,515.22,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168006,466.53,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168007,431.07,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168008,657.12,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168011,898.68,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168012,418.69,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168013,428.93,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168016,753.95,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168017,"1,150.65",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168026,613.21,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168028,"1,405.79",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168031,943.18,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168033,805.17,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168040,"1,244.47",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168041,567.63,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168045,"2,558.34",HC108443,West Mercia Energy,202311,Property Services,Premises-Related Expenditure,No
17/02/2023,WM,3168052,886.75,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168054,433.28,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168055,"1,239.44",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168056,682.35,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168069,431.78,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168070,424.87,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168074,614.56,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168075,540.88,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168078,"1,122.08",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168079,"1,585.25",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168080,"1,390.13",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168081,422.19,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168082,"2,593.92",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168083,880.07,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168084,"2,857.84",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168085,"1,077.09",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168086,"1,146.42",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168087,"2,347.66",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168088,530.49,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168090,750.75,HC108443,West Mercia Energy,202311,Property Services,Premises-Related Expenditure,No
17/02/2023,WM,3168091,"1,240.88",HC108443,West Mercia Energy,202311,Property Services,Premises-Related Expenditure,No
17/02/2023,WM,3168092,878.4,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168093,877.34,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168094,"2,160.74",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168095,634.21,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168096,"12,863.68",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168097,"3,443.50",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168098,"3,401.01",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168099,698.88,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168100,544.06,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168101,725.04,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168102,630.76,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168103,"3,190.15",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168104,"1,341.65",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168105,986.9,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168106,526.79,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168107,660.63,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168108,600.14,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168109,"1,405.41",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168110,"1,601.32",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168111,"1,219.22",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168112,581.23,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168114,"4,787.06",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168115,598.74,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168118,"1,391.38",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168121,932.68,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168122,"1,580.78",HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168125,453.4,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168128,518.41,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168130,"1,990.46",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168134,651.28,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168135,685.51,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168136,419.26,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168139,"1,479.59",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168142,463.28,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168143,517.66,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168144,"1,934.04",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168145,451.56,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168147,886.33,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168148,599.16,HC108443,West Mercia Energy,202311,Schools,Premises-Related Expenditure,No
17/02/2023,WM,3168150,"1,023.74",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168151,666.01,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168152,"2,359.97",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168155,501.22,HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
17/02/2023,WM,3168156,"4,105.99",HC108443,West Mercia Energy,202311,Highways & Transport,Premises-Related Expenditure,No
20/02/2023,GI,3168303,"1,575.19",HC103506,Goodrich C E Primary Sch Imprest,202311,Schools,Premises-Related Expenditure,No
20/02/2023,GI,3168303,"1,514.83",HC103506,Goodrich C E Primary Sch Imprest,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168304,"1,575.19",HC103506,Goodrich C E Primary Sch Imprest,202311,Schools,Premises-Related Expenditure,No
20/02/2023,GI,3168304,"1,514.83",HC103506,Goodrich C E Primary Sch Imprest,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168305,"2,671.20",HC106039,Michaelchurch Escley School Imprest Acc,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168306,"1,217.34",HC106039,Michaelchurch Escley School Imprest Acc,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168306,"4,101.80",HC106039,Michaelchurch Escley School Imprest Acc,202311,Schools,Support Services,No
20/02/2023,GI,3168308,662.26,HC103337,Garway Primary School Imprest A/C,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168310,581.25,HC105323,Leominster Primary School Imprest,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168311,750.33,HC131043,Our Lady큦 RC Primary School IMPREST,202311,Schools,Supplies & Services,No
20/02/2023,GI,3168316,"4,295.15",HC100109,HM Revenue & Customs,202311,Holding Codes,Holding Codes,No
20/02/2023,GI,3168390,"1,645.00",HC103461,Gloucestershire County Council,202311,Commissioned Services,Support Services,No
20/02/2023,GI,3168391,750,HC103461,Gloucestershire County Council,202311,Commissioned Services,Support Services,No
21/02/2023,GI,3168508,514,HC102152,Ashperton Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168523,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168525,514,HC104761,Herefordshire Marches Federation-Lord Scudamore,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168526,710.25,HC104761,Herefordshire Marches Federation-Lord Scudamore,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168537,452.25,HC102183,Herefordshire Marches Federation-Kings Caple,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168538,514,HC105073,Kingstone & Thruxton Primary School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168541,514,HC105073,Kingstone & Thruxton Primary School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168543,452.25,HC115994,Marden Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168553,514,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168554,452.25,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168555,452.25,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168556,514,HC102076,Herefordshire Marches Federation Sutton Primary Academy,202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168558,823.5,HC105571,Wigmore Primary School (Academy),202311,Dedicated Schools Grant,Support Services,No
21/02/2023,GI,3168564,452.25,HC121952,Burley Gate CE Primary School,202311,Dedicated Schools Grant,Support Services,No
