Updated, ,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
07/03/2023,II,4114886,2300.85,HC111685,Yeomans Travel Ltd,202312,Highways & Transport,Transport-Related Expenditure
13/03/2023,II,4115454,520,HC111685,Yeomans Travel Ltd,202312,Schools,Supplies & Services
14/03/2023,II,4115759,3000,HC111685,Yeomans Travel Ltd,202312,Schools,Supplies & Services
24/03/2023,II,4117697,690,HC111685,Yeomans Travel Ltd,202312,Schools,Supplies & Services
27/03/2023,II,4117698,690,HC111685,Yeomans Travel Ltd,202312,Schools,Supplies & Services
03/03/2023,II,4114481,455,HC111685,Yeomans Travel Ltd,202312,Schools,Transport-Related Expenditure
14/03/2023,II,4115626,444,HC111685,Yeomans Travel Ltd,202312,Schools,Transport-Related Expenditure
17/03/2023,II,4116422,588,HC111685,Yeomans Travel Ltd,202312,Schools,Transport-Related Expenditure
08/03/2023,II,4114954,10899.51,HC111701,Whitecross Hereford Academy,202312,Capital Planning Delivery Board,Capital Expenditure
06/03/2023,GI,3173810,3437.62,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179014,514,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179017,514,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179021,710.25,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179022,823.5,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179024,452.25,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179030,452.25,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179031,823.5,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179032,937,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179033,1050.5,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179355,514,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179395,514,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179411,452.25,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179414,514,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185411,443,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185412,596,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185413,600,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185415,580,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185416,600,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185417,560,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185418,600,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185419,500,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185420,492,HC111701,Whitecross Hereford Academy,202312,Dedicated Schools Grant,Support Services
22/03/2023,II,4116875,5596.08,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116885,8090.31,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116954,5376.46,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116870,9574.3,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116871,8203.26,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116872,6866.72,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116874,8239.86,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116876,6897.05,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116877,10961.03,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116878,9589.99,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116881,8176.06,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
22/03/2023,II,4116955,8203.26,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116868,2721.17,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116873,5419.34,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116879,2733.72,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116880,2740,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116882,5337.76,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116883,4002.28,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116884,5485.22,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116886,4016.92,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116887,1376.27,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116888,2695.03,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116953,1368.95,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4116958,2713.85,HC111775,Compass Minerals UK Limited,202312,Highways & Transport,Supplies & Services
23/03/2023,II,4117176,426.87,HC111872,Browns Books For Students,202312,Schools,Supplies & Services
13/03/2023,II,4115360,4931.25,HC111873,Land Use Consultants Ltd,202312,Planning & Development Control,Supplies & Services
13/03/2023,II,4115361,9821.25,HC111873,Land Use Consultants Ltd,202312,Planning & Development Control,Supplies & Services
28/03/2023,II,4116828,13135.5,HC111873,Land Use Consultants Ltd,202312,Planning & Development Control,Supplies & Services
29/03/2023,II,4118412,2213.25,HC111924,Bromyard Community Transport Ltd,202312,Education and Commissioning,Transport-Related Expenditure
03/03/2023,GI,3173491,1808.86,HC111924,Bromyard Community Transport Ltd,202312,Highways & Transport,Supplies & Services
29/03/2023,II,4118407,1732.8,HC111924,Bromyard Community Transport Ltd,202312,Highways & Transport,Transport-Related Expenditure
02/03/2023,II,4114210,670.87,HC111941,Yorkshire Purchasing,202312,Schools,Employees
02/03/2023,II,4114211,512.55,HC111941,Yorkshire Purchasing,202312,Schools,Employees
13/03/2023,II,4115400,765.83,HC111941,Yorkshire Purchasing,202312,Schools,Supplies & Services
24/03/2023,II,4117167,574.05,HC111941,Yorkshire Purchasing,202312,Schools,Supplies & Services
28/03/2023,II,4118207,738.91,HC111941,Yorkshire Purchasing,202312,Schools,Supplies & Services
28/03/2023,II,4118204,493.47,HC111941,Yorkshire Purchasing,202312,Schools,Supplies & Services
06/03/2023,II,4114687,450,HC111950,Stem Learning Limited,202312,Schools,Employees
03/03/2023,GI,3173492,2443.97,HC112080,CVS Ledbury & District (Ledbury Ring & Ride),202312,Highways & Transport,Supplies & Services
08/03/2023,GI,3174939,32574.96,HC112248,Priory Elderly Care Ltd,202312,Director and Management,Supplies & Services
29/03/2023,II,4118398,3387.72,HC112248,Priory Elderly Care Ltd,202312,Physical Disabilities,Third Party Payments
29/03/2023,II,4118359,15002.76,HC112248,Priory Elderly Care Ltd,202312,Physical Disabilities,Third Party Payments
29/03/2023,II,4118399,13550.88,HC112248,Priory Elderly Care Ltd,202312,Physical Disabilities,Third Party Payments
25/03/2023,II,4117997,1100.06,HC112412,Forward Products,202312,Schools,Supplies & Services
31/03/2023,II,4118604,780,HC112440,Hereford Asbestos Services Ltd,202312,Property Services,Third Party Payments
08/03/2023,II,4114658,7935.67,HC112452,Phonak UK,202312,Education and Commissioning,Supplies & Services
22/03/2023,II,4116834,6422,HC112502,Alcium Software Ltd,202312,Economic Growth,Supplies & Services
31/03/2023,GI,3185322,540,HC112522,Derbyshire County Council,202312,Dedicated Schools Grant,Support Services
20/03/2023,II,4111858,2536.2,HC112582,Royal National College for the Blind,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179559,2219.33,HC112582,Royal National College for the Blind,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179560,1781.33,HC112582,Royal National College for the Blind,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179599,2465.25,HC112582,Royal National College for the Blind,202312,Dedicated Schools Grant,Support Services
23/03/2023,II,4116700,3982,HC112700,Jigsaw Consultancy,202312,Public Health,Supplies & Services
07/03/2023,II,4114731,880,HC112720,Children's Scrapstore,202312,Schools,Support Services
14/03/2023,II,4115402,3144,HC112929,Anthony Collins Solicitors LLP,202312,"Finance, Legal & Governance",Supplies & Services
09/03/2023,GI,3175213,1645,HC112942,Redacted,202312,Commissioned Services,Support Services
06/03/2023,GI,3173800,2251.07,HC112942,Redacted,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178996,823.5,HC112942,Redacted,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3178997,937,HC112942,Redacted,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179307,710.25,HC112942,Redacted,202312,Dedicated Schools Grant,Support Services
21/03/2023,II,4116693,3278.92,HC113045,Schools Advisory Service/ Absence Insurance Services,202312,Schools,Employees
03/03/2023,II,4114422,1240,HC113076,Redacted,202312,Schools,Supplies & Services
16/03/2023,II,4116103,1140,HC113223,Redacted,202312,Schools,Supplies & Services
27/03/2023,II,4118019,970,HC113223,Redacted,202312,Schools,Supplies & Services
03/03/2023,II,4114463,552.5,HC113515,Redacted,202312,Transformation and Improvement,Supplies & Services
09/03/2023,GI,3175205,548.33,HC113733,Canon Pyon CE Academy,202312,Commissioned Services,Support Services
06/03/2023,GI,3173819,5076.19,HC113733,Canon Pyon CE Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179321,452.25,HC113733,Canon Pyon CE Academy,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179499,514,HC113733,Canon Pyon CE Academy,202312,Dedicated Schools Grant,Support Services
02/03/2023,II,4114282,5500,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
06/03/2023,II,4114629,658,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
07/03/2023,II,4114806,519,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
10/03/2023,II,4115240,995,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
13/03/2023,II,4115448,795,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
13/03/2023,II,4115514,777.5,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
17/03/2023,II,4116440,420,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
21/03/2023,II,4116724,4155,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
22/03/2023,II,4116807,2770,HC113877,Albion Computers PLC,202312,Schools,Supplies & Services
27/03/2023,II,4117936,795,HC113877,Albion Computers PLC,202312,Schools,Support Services
27/03/2023,II,4117937,995,HC113877,Albion Computers PLC,202312,Schools,Support Services
24/03/2023,II,4117543,585,HC113877,Albion Computers PLC,202312,Schools Devolved Capital,Capital Expenditure
24/03/2023,II,4117549,4155,HC113877,Albion Computers PLC,202312,Schools Devolved Capital,Capital Expenditure
25/03/2023,II,4117994,3311,HC113877,Albion Computers PLC,202312,Schools Devolved Capital,Capital Expenditure
16/03/2023,II,4107767,1204,HC113939,Intermedical (UK) Ltd,202312,Public Health,Supplies & Services
31/03/2023,II,4116825,1204,HC113939,Intermedical (UK) Ltd,202312,Public Health,Supplies & Services
17/03/2023,II,4116297,490,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Supplies & Services
17/03/2023,II,4116454,490,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Supplies & Services
21/03/2023,GI,3179185,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179186,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179187,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179189,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179190,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179191,1733,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179192,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179193,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179194,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179195,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179196,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179197,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179198,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179201,823.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179202,1619.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179204,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179205,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179206,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179207,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179208,1733,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179209,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179210,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179211,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179212,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179213,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179214,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179215,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179216,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179217,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179218,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179219,1619.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179220,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179223,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179224,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179225,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179226,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179227,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179228,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179229,1619.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179230,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179231,1050.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179232,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179233,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179234,1050.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179235,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179236,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179237,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179238,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179239,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179328,1278.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179366,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179412,452.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179419,823.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179420,823.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179421,823.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179422,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179423,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179424,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179425,1050.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179426,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179427,1050.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179428,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179429,1506.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179430,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179431,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179432,1050.5,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179433,937,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179434,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179435,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179436,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179437,1391.75,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179438,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179479,710.25,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179482,1165,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179488,514,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179681,4685,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179688,11512.97,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185316,600,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185317,600,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185318,685,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
31/03/2023,GI,3185319,671,HC113960,Accordia Academies Trust- Barrs Court,202312,Dedicated Schools Grant,Support Services
10/03/2023,II,4115210,700,HC113960,Accordia Academies Trust- Barrs Court,202312,Schools,Supplies & Services
10/03/2023,II,4115211,520,HC113960,Accordia Academies Trust- Barrs Court,202312,Schools,Supplies & Services
20/03/2023,II,4116365,3450,HC114016,Redacted,202312,Public Health,Supplies & Services
15/03/2023,II,4115907,482.05,HC114088,Asda Stores Ltd,202312,Public Health,Supplies & Services
06/03/2023,II,4114647,1250,HC114133,One Creative Environments Ltd,202312,Economic Development Delivery Board,Capital Expenditure
09/03/2023,II,4115114,3275,HC114133,One Creative Environments Ltd,202312,Economic Development Delivery Board,Capital Expenditure
09/03/2023,II,4115116,3725,HC114133,One Creative Environments Ltd,202312,Economic Development Delivery Board,Capital Expenditure
09/03/2023,II,4115128,1550,HC114133,One Creative Environments Ltd,202312,Economic Development Delivery Board,Capital Expenditure
27/03/2023,II,4118043,1950,HC114133,One Creative Environments Ltd,202312,Economic Development Delivery Board,Capital Expenditure
24/03/2023,II,4117424,4000,HC114133,One Creative Environments Ltd,202312,Transport & Place Making Delivery Board,Capital Expenditure
24/03/2023,II,4117836,3816,HC114133,One Creative Environments Ltd,202312,Transport & Place Making Delivery Board,Capital Expenditure
01/03/2023,II,4114150,535,HC114180,SLS School Improvement Ltd,202312,Schools,Employees
08/03/2023,II,4115008,5500,HC114180,SLS School Improvement Ltd,202312,Schools,Employees
08/03/2023,II,4114990,560,HC114180,SLS School Improvement Ltd,202312,Schools,Supplies & Services
08/03/2023,II,4114997,2750,HC114180,SLS School Improvement Ltd,202312,Schools,Supplies & Services
30/03/2023,II,4118576,3860,HC114180,SLS School Improvement Ltd,202312,Schools,Supplies & Services
09/03/2023,II,4114002,502.38,HC114240,Allstar Business Solutions (Direct Debit only),202312,Regulatory & Technical Services,Transport-Related Expenditure
16/03/2023,II,4116092,444.6,HC114241,Fuel Genie (Direct Debit only),202312,Cultural Services,Transport-Related Expenditure
03/03/2023,II,4114488,539.5,HC114310,Redacted,202312,Schools,Premises-Related Expenditure
21/03/2023,II,4116580,1430,HC114369,The Hereford Food Bank,202312,"Finance, Legal & Governance",Transfer Payments
21/03/2023,II,4116594,805,HC114369,The Hereford Food Bank,202312,Prevention and Support,Supplies & Services
21/03/2023,GI,3179483,1514.25,HC114595,Derwen College,202312,Dedicated Schools Grant,Support Services
23/03/2023,II,4117299,774,HC114607,Hobart UK,202312,Schools,Supplies & Services
21/03/2023,GI,3179513,5615.92,HC114610,New College Worcester,202312,Dedicated Schools Grant,Support Services
21/03/2023,GI,3179514,5615.92,HC114610,New College Worcester,202312,Dedicated Schools Grant,Support Services
30/03/2023,II,4118427,65226.58,HC114613,National Star College,202312,Dedicated Schools Grant,Support Services
30/03/2023,II,4118431,58430.54,HC114613,National Star College,202312,Dedicated Schools Grant,Support Services
08/03/2023,GI,3174916,4505.68,HC114620,Eclipse Homecare Limited,202312,Director and Management,Supplies & Services
08/03/2023,GI,3174927,20181.09,HC114626,Quality Care @ Home,202312,Director and Management,Supplies & Services
16/03/2023,II,4114728,3660,HC114648,Bike Right! Ltd,202312,Highways & Transport,Supplies & Services
28/03/2023,II,4118229,5000,HC114648,Bike Right! Ltd,202312,Highways & Transport,Supplies & Services
30/03/2023,II,4114729,1615,HC114648,Bike Right! Ltd,202312,Highways & Transport,Supplies & Services
09/03/2023,II,4115224,1860.53,HC114724,Balfour Beatty Living Places Ltd,202312,Capital Planning Delivery Board,Capital Expenditure
09/03/2023,II,4115224,19586.51,HC114724,Balfour Beatty Living Places Ltd,202312,Economic Development Delivery Board,Capital Expenditure
09/03/2023,II,4115224,452.27,HC114724,Balfour Beatty Living Places Ltd,202312,Economic Growth,Third Party Payments
09/03/2023,II,4115224,587321.93,HC114724,Balfour Beatty Living Places Ltd,202312,Highways & Transport,Third Party Payments
09/03/2023,II,4115224,1068406.58,HC114724,Balfour Beatty Living Places Ltd,202312,Major Infrastructure Programme Board,Capital Expenditure
30/03/2023,II,4118593,240603.42,HC114724,Balfour Beatty Living Places Ltd,202312,Transport & Place Making Delivery Board,Capital Expenditure
02/03/2023,II,4114163,2300,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
06/03/2023,II,4114162,1605,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116079,675,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
16/03/2023,II,4116183,665,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
17/03/2023,II,4116232,790,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
22/03/2023,II,4116932,440,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
28/03/2023,II,4118192,670,HC114748,PJB Merchants Ltd,202312,Schools,Premises-Related Expenditure
07/03/2023,II,4114789,426.25,HC114841,Lextox,202312,Safeguarding and Family Support,Supplies & Services
07/03/2023,II,4114790,426.25,HC114841,Lextox,202312,Safeguarding and Family Support,Supplies & Services
17/03/2023,II,4116299,970,HC114841,Lextox,202312,Safeguarding and Family Support,Supplies & Services
23/03/2023,II,4117217,455.97,HC114841,Lextox,202312,Safeguarding and Family Support,Supplies & Services
08/03/2023,II,4115003,46224,HC115217,NHS Herefords & Worc ICB,202312,Learning Disabilities,Third Party Payments
15/03/2023,II,4116048,75478.92,HC115217,NHS Herefords & Worc ICB,202312,Learning Disabilities,Third Party Payments
27/03/2023,II,4118027,38880,HC115217,NHS Herefords & Worc ICB,202312,Learning Disabilities,Third Party Payments
