Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
25/01/2023,II,4109330,800,HC123427,Meltwater (UK) Ltd,202310,People & Performance,Supplies & Services
09/01/2023,II,4106935,600,HC123470,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
06/01/2023,II,4106663,560,HC123598,The Skills Mill,202310,People & Performance,Supplies & Services
06/01/2023,II,4106666,464,HC123598,The Skills Mill,202310,People & Performance,Supplies & Services
09/01/2023,II,4106910,540,HC123598,The Skills Mill,202310,People & Performance,Supplies & Services
09/01/2023,II,4106682,666,HC123598,The Skills Mill,202310,People & Performance,Supplies & Services
09/01/2023,II,4106911,560,HC123598,The Skills Mill,202310,People & Performance,Supplies & Services
30/01/2023,II,4109599,18495,HC123606,HM Courts & Tribunals Service (Direct Debit),202310,"Finance, Legal & Governance",Supplies & Services
18/01/2023,II,4108343,3300,HC123950,Paces,202310,Schools,Supplies & Services
18/01/2023,II,4108378,2820,HC123950,Paces,202310,Schools,Supplies & Services
19/01/2023,II,4108478,3720,HC123950,Paces,202310,Schools,Supplies & Services
31/01/2023,II,4109811,1440,HC123950,Paces,202310,Schools,Supplies & Services
31/01/2023,II,4109879,840,HC123950,Paces,202310,Schools,Supplies & Services
23/01/2023,II,4108991,532.01,HC123950,Paces,202310,Talk Community Programme,Transfer Payments
05/01/2023,II,4106576,1682.84,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106678,2770.33,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106844,1918.2,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
09/01/2023,II,4107057,1560.24,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
11/01/2023,II,4107472,1710.77,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
16/01/2023,II,4108092,2146.03,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
20/01/2023,II,4108721,1038.87,HC124027,Redacted,202310,Schools,Premises-Related Expenditure
16/01/2023,II,4107895,1960,HC124050,Redacted,202310,Schools,Supplies & Services
10/01/2023,II,4107363,774,HC124120,Bobby's Domestic Services,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106853,3191.25,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
09/01/2023,II,4107029,4548.8,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
11/01/2023,II,4107521,4228.75,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
11/01/2023,II,4107549,3046.6,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
12/01/2023,II,4107640,2990,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
20/01/2023,II,4108912,3025.65,HC124130,Mills Mobility Aids,202310,Community Wellbeing Delivery Board,Capital Expenditure
23/01/2023,II,4109127,2189.6,HC124151,Bedstone Educational Ltd,202310,Schools,Supplies & Services
23/01/2023,II,4109128,1557.1,HC124151,Bedstone Educational Ltd,202310,Schools,Supplies & Services
23/01/2023,II,4109129,1308.7,HC124151,Bedstone Educational Ltd,202310,Schools,Supplies & Services
05/01/2023,II,4106555,1519.44,HC124186,H & H Coaches Ltd,202310,Highways & Transport,Transport-Related Expenditure
05/01/2023,II,4106556,1635.04,HC124186,H & H Coaches Ltd,202310,Highways & Transport,Transport-Related Expenditure
06/01/2023,II,4106553,1453.32,HC124186,H & H Coaches Ltd,202310,Highways & Transport,Transport-Related Expenditure
09/01/2023,II,4106934,1574.43,HC124186,H & H Coaches Ltd,202310,Highways & Transport,Transport-Related Expenditure
06/01/2023,II,4106779,480,HC124186,H & H Coaches Ltd,202310,Schools,Transport-Related Expenditure
11/01/2023,II,4107428,555,HC124186,H & H Coaches Ltd,202310,Schools,Transport-Related Expenditure
20/01/2023,II,4108653,425,HC124186,H & H Coaches Ltd,202310,Schools,Transport-Related Expenditure
24/01/2023,II,4109214,975,HC124186,H & H Coaches Ltd,202310,Schools,Transport-Related Expenditure
19/01/2023,II,4108545,900,HC124214,Imagine for Schools,202310,Schools,Employees
19/01/2023,II,4108483,1240,HC124311,Redacted,202310,Schools,Supplies & Services
10/01/2023,II,4107286,522.86,HC124357,Corbett Creative,202310,Schools,Supplies & Services
20/01/2023,GI,3157027,766.35,HC124417,Redacted,202310,Dedicated Schools Grant,Support Services
12/01/2023,II,4107644,1993.74,HC124478,MLL Telecom Ltd,202310,Corporate Support Services,Supplies & Services
12/01/2023,II,4107645,28295.04,HC124478,MLL Telecom Ltd,202310,Corporate Support Services,Supplies & Services
12/01/2023,II,4107646,41896.45,HC124478,MLL Telecom Ltd,202310,Corporate Support Services,Supplies & Services
12/01/2023,II,4107647,26834.66,HC124478,MLL Telecom Ltd,202310,Corporate Support Services,Supplies & Services
24/01/2023,II,4109177,560,HC124489,Rhind Speech Therapy,202310,Schools,Supplies & Services
24/01/2023,II,4109180,697.8,HC124489,Rhind Speech Therapy,202310,Schools,Supplies & Services
10/01/2023,II,4107209,12229.5,HC124491,CareFor ITLtd,202310,All Ages Commissioning,Supplies & Services
16/01/2023,II,4107994,1800,HC124494,Mercia Learning Ltd  inc Magikats,202310,Dedicated Schools Grant,Supplies & Services
30/01/2023,II,4109710,2502.5,HC124494,Mercia Learning Ltd  inc Magikats,202310,Dedicated Schools Grant,Supplies & Services
30/01/2023,II,4109711,2925,HC124494,Mercia Learning Ltd  inc Magikats,202310,Dedicated Schools Grant,Supplies & Services
30/01/2023,II,4109712,2437.5,HC124494,Mercia Learning Ltd  inc Magikats,202310,Dedicated Schools Grant,Supplies & Services
30/01/2023,II,4109713,2700,HC124494,Mercia Learning Ltd  inc Magikats,202310,Dedicated Schools Grant,Supplies & Services
10/01/2023,II,4107194,7425,HC124534,Imosphere Ltd,202310,All Ages Commissioning,Supplies & Services
17/01/2023,II,4108268,884,HC124769,Longtown Outdoor Learning Trust,202310,Schools,Supplies & Services
24/01/2023,II,4109246,1038.8,HC124769,Longtown Outdoor Learning Trust,202310,Talk Community Programme,Transfer Payments
17/01/2023,II,4108155,650,HC124858,ROW-UK,202310,Prevention and Support,Supplies & Services
19/01/2023,II,4108626,10000,HC124874,AceOn Battery Solar Technology Ltd,202310,Economic Development Delivery Board,Capital Expenditure
23/01/2023,II,4108981,1852.67,HC124899,Dirty Feet,202310,Talk Community Programme,Transfer Payments
06/01/2023,II,4106705,27850,HC124907,Splitlath Building Conservation Ltd,202310,Highways & Transport,Third Party Payments
24/01/2023,GI,3157982,1122,HC124945,New Bees Preschool,202310,Dedicated Schools Grant,Transfer Payments
05/01/2023,II,4106484,1777,HC124946,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
11/01/2023,II,4107511,2995.23,HC125026,Hereford Medical Group,202310,Regulatory & Technical Services,Supplies & Services
11/01/2023,II,4107513,3374.86,HC125026,Hereford Medical Group,202310,Regulatory & Technical Services,Supplies & Services
31/01/2023,II,4109766,1095,HC125114,Libra Partnership Ltd,202310,Care Operations,Supplies & Services
06/01/2023,II,4106755,1000,HC125201,SSS Learning Ltd,202310,Schools,Employees
12/01/2023,II,4107397,3967.5,HC125262,Orleton School Food CIC,202310,Schools,Supplies & Services
20/01/2023,II,4108743,1562.9,HC125262,Orleton School Food CIC,202310,Schools,Supplies & Services
09/01/2023,II,4106944,2330,HC125276,Vivedia ltd (trading as Obitus),202310,Regulatory & Technical Services,Supplies & Services
16/01/2023,II,4108125,1144,HC125327,TLC Live,202310,Dedicated Schools Grant,Supplies & Services
16/01/2023,II,4107374,1144,HC125327,TLC Live,202310,Dedicated Schools Grant,Supplies & Services
16/01/2023,II,4107375,1144,HC125327,TLC Live,202310,Dedicated Schools Grant,Supplies & Services
23/01/2023,II,4103082,1408,HC125327,TLC Live,202310,Dedicated Schools Grant,Supplies & Services
20/01/2023,II,4108006,687.2,HC125331,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
20/01/2023,II,4107999,687.2,HC125331,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
05/01/2023,II,4106591,495,HC125336,ARA Commercial Limited,202310,Cultural Services,Supplies & Services
23/01/2023,GI,3157182,670,HC125359,Dene Magna School,202310,Dedicated Schools Grant,Support Services
09/01/2023,II,4106947,962.2,HC125406,Allied Publicity Services (Manchester) Limited,202310,Talk Community Programme,Supplies & Services
18/01/2023,II,4108420,1200,HC125415,The Monmouth Savoy Trust,202310,Schools,Supplies & Services
09/01/2023,II,4106946,421.6,HC125464,Valtech Limited,202310,Talk Community Programme,Supplies & Services
10/01/2023,II,4107369,13333,HC125490,East Midlands Crossroads-Caring for Carers,202310,Commissioned Services,Supplies & Services
10/01/2023,II,4107393,13333,HC125490,East Midlands Crossroads-Caring for Carers,202310,Commissioned Services,Supplies & Services
24/01/2023,II,4109262,675,HC125512,The School Travel Company,202310,Schools,Supplies & Services
20/01/2023,II,4108467,638.8,HC125516,PPL PRS Ltd,202310,Property Services,Third Party Payments
10/01/2023,II,4107371,700,HC125530,Green Spider Climbing Ltd,202310,Schools,Supplies & Services
18/01/2023,II,4108398,1253,HC125530,Green Spider Climbing Ltd,202310,Talk Community Programme,Transfer Payments
05/01/2023,II,4106529,93208.34,HC125653,Solutions 4 Health Ltd,202310,Public Health,Supplies & Services
11/01/2023,II,4107455,900,HC125662,The Local Government and Social Care of OMBUDSMAN,202310,Safeguarding and Family Support,Employees
17/01/2023,II,4108218,931.4,HC125744,Fruitful Fresh Professional Cleaning Ltd,202310,Schools,Premises-Related Expenditure
18/01/2023,II,4108445,1400.75,HC125744,Fruitful Fresh Professional Cleaning Ltd,202310,Schools,Premises-Related Expenditure
10/01/2023,II,4107131,36988,HC125817,Specialist Computer Centres,202310,Corporate Support Services,Supplies & Services
13/01/2023,II,4107724,37724.5,HC125817,Specialist Computer Centres,202310,Corporate Support Services,Supplies & Services
17/01/2023,II,4108167,987.6,HC125817,Specialist Computer Centres,202310,Corporate Support Services,Supplies & Services
17/01/2023,II,4108168,1481.4,HC125817,Specialist Computer Centres,202310,Corporate Support Services,Supplies & Services
13/01/2023,II,4107725,1164.8,HC125817,Specialist Computer Centres,202310,Corporate Transformation,Capital Expenditure
03/01/2023,II,4106354,2000,HC125829,Redacted,202310,Community Wellbeing Delivery Board,Capital Expenditure
12/01/2023,II,4106896,7939.59,HC125862,Faithful + Gould,202310,Property Services,Premises-Related Expenditure
26/01/2023,II,4108184,5487.6,HC125906,Redacted,202310,Children & Young People Capital,Capital Expenditure
09/01/2023,II,4107075,948,HC125935,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107076,671.52,HC125935,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107077,888,HC125935,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
09/01/2023,II,4107079,948,HC125935,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
11/01/2023,II,4107078,973,HC125935,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
18/01/2023,II,4108446,3635,HC125959,Ignis Group Limited,202310,Schools,Premises-Related Expenditure
19/01/2023,II,4108482,865,HC125959,Ignis Group Limited,202310,Schools,Premises-Related Expenditure
20/01/2023,II,4108671,792,HC125959,Ignis Group Limited,202310,Schools,Premises-Related Expenditure
30/01/2023,II,4109682,1098.36,HC125959,Ignis Group Limited,202310,Schools,Premises-Related Expenditure
31/01/2023,II,4109790,435,HC125959,Ignis Group Limited,202310,Schools,Premises-Related Expenditure
26/01/2023,II,4107764,25000,HC125967,The Marches Local Enterprise Parntership,202310,Economic Growth,Supplies & Services
16/01/2023,II,4107896,900,HC125978,Ludwig Theatre Arts,202310,Schools,Supplies & Services
19/01/2023,II,4108587,10135,HC126005,Smidsy Ltd,202310,Highways & Transport,Supplies & Services
20/01/2023,II,4108840,762,HC126029,Communication & Learning Enterprises Ltd,202310,Dedicated Schools Grant,Supplies & Services
20/01/2023,II,4108843,762,HC126029,Communication & Learning Enterprises Ltd,202310,Dedicated Schools Grant,Supplies & Services
24/01/2023,II,4109239,1751,HC126045,PRICE Training,202310,Schools,Supplies & Services
06/01/2023,II,4106802,800,HC126064,Redacted,202310,Education and Commissioning,Supplies & Services
05/01/2023,II,4106519,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106520,1947,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106521,2124,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106522,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106523,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106524,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106526,3540,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106518,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
09/01/2023,II,4106936,1947,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
09/01/2023,II,4106937,1947,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
09/01/2023,II,4106938,1947,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
09/01/2023,II,4106939,2124,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4107336,1947,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
10/01/2023,II,4106940,1622.5,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
11/01/2023,II,4107335,708,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
16/01/2023,II,4107976,2832,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
16/01/2023,II,4107978,2596,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
16/01/2023,II,4107979,2832,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
16/01/2023,II,4107980,1622.5,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
16/01/2023,II,4107981,2596,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
20/01/2023,II,4108897,3540,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
20/01/2023,II,4108898,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
20/01/2023,II,4108899,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
20/01/2023,II,4108901,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109798,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109799,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109800,3245,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109801,3540,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109802,3540,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
31/01/2023,II,4109807,1298,HC126125,Attenti Consulting,202310,Central Childrens Directorate Costs,Employees
05/01/2023,II,4106525,1575,HC126125,Attenti Consulting,202310,Safeguarding and Family Support,Supplies & Services
16/01/2023,II,4104921,2625,HC126125,Attenti Consulting,202310,Safeguarding and Family Support,Supplies & Services
16/01/2023,II,4105811,2625,HC126125,Attenti Consulting,202310,Safeguarding and Family Support,Supplies & Services
30/01/2023,II,4107977,2100,HC126125,Attenti Consulting,202310,Safeguarding and Family Support,Supplies & Services
30/01/2023,II,4108900,2100,HC126125,Attenti Consulting,202310,Safeguarding and Family Support,Supplies & Services
23/01/2023,GI,3157180,600,HC126250,The Rivers Multi Academy Trust,202310,Dedicated Schools Grant,Support Services
18/01/2023,II,4108357,420,HC126317,Redacted,202310,Schools,Supplies & Services
20/01/2023,II,4108730,500,HC126337,Sustainability West Midlands Limited,202310,Highways & Transport,Supplies & Services
13/01/2023,II,4107838,650,HC126358,Oliver Harris,202310,"Finance, Legal & Governance",Supplies & Services
11/01/2023,II,4107548,747,HC126371,Redacted,202310,Schools,Supplies & Services
09/01/2023,II,4107066,3300,HC126385,Redacted,202310,Highways & Transport,Transfer Payments
09/01/2023,II,4107067,2300,HC126385,Redacted,202310,Highways & Transport,Transfer Payments
19/01/2023,II,4108628,512,HC126401,Melhoria Education,202310,Schools,Supplies & Services
10/01/2023,II,4107132,4500,HC126409,Proving Services Limited,202310,Highways & Transport,Supplies & Services
05/01/2023,II,4106476,1866.41,HC126470,MedGen Ltd,202310,Education and Commissioning,Supplies & Services
05/01/2023,II,4106479,615.8,HC126470,MedGen Ltd,202310,Education and Commissioning,Supplies & Services
20/01/2023,II,4108716,1483,HC126471,SES Hereford Limited,202310,Schools,Premises-Related Expenditure
20/01/2023,II,4108775,1742,HC126471,SES Hereford Limited,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106812,450,HC126556,Tute Education Limited,202310,Schools,Supplies & Services
23/01/2023,GI,3157214,500,HC126694,Malvern Parish Primary School,202310,Dedicated Schools Grant,Support Services
24/01/2023,II,4109164,7002.2,HC127073,Young Foundations Ltd,202310,Dedicated Schools Grant,Supplies & Services
09/01/2023,II,4106917,679.8,HC127104,Seesaw Learning Inc,202310,Schools,Supplies & Services
09/01/2023,II,4106990,1975,HC127104,Seesaw Learning Inc,202310,Schools,Supplies & Services
11/01/2023,II,4107446,3106.45,HC127104,Seesaw Learning Inc,202310,Schools,Supplies & Services
06/01/2023,II,4106649,1566.74,HC127131,Bidvest Noonan,202310,Schools,Premises-Related Expenditure
06/01/2023,II,4106771,653.01,HC127131,Bidvest Noonan,202310,Schools,Premises-Related Expenditure
18/01/2023,II,4108345,653.01,HC127131,Bidvest Noonan,202310,Schools,Premises-Related Expenditure
25/01/2023,II,4109259,653.01,HC127131,Bidvest Noonan,202310,Schools,Premises-Related Expenditure
03/01/2023,II,4106347,572.39,HC127171,Askews & Holts Library Services Ltd,202310,Cultural Services,Supplies & Services
17/01/2023,II,4108272,578.34,HC127171,Askews & Holts Library Services Ltd,202310,Cultural Services,Supplies & Services
20/01/2023,II,4108851,1377.53,HC127171,Askews & Holts Library Services Ltd,202310,Cultural Services,Supplies & Services
27/01/2023,II,4109481,575.86,HC127171,Askews & Holts Library Services Ltd,202310,Cultural Services,Supplies & Services
18/01/2023,II,4104137,750,HC127174,Avril Rushe,202310,"Finance, Legal & Governance",Supplies & Services
24/01/2023,II,4108026,4841,HC127234,Wavenet Limited,202310,Corporate Support Services,Supplies & Services
27/01/2023,GI,3160862,506.67,HC127283,Redacted,202310,Education and Commissioning,Transport-Related Expenditure
20/01/2023,GI,3157004,5271.29,HC127500,Foxes Academy,202310,Dedicated Schools Grant,Support Services
20/01/2023,II,4108895,450,HC127516,Dyslexia Wise,202310,Schools,Supplies & Services
23/01/2023,GI,3157158,33175,HC127536,Wonde Ltd,202310,"Finance, Legal & Governance",Supplies & Services
26/01/2023,GI,3160643,80000,HC127536,Wonde Ltd,202310,"Finance, Legal & Governance",Supplies & Services
20/01/2023,II,4108847,33333.33,HC127540,Wilds Lodge School,202310,Dedicated Schools Grant,Supplies & Services
09/01/2023,II,4106855,1729.29,HC127555,Now Press Play,202310,Schools,Supplies & Services
03/01/2023,II,4106335,871.5,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
03/01/2023,II,4106336,980,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
17/01/2023,II,4107686,840,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
17/01/2023,II,4107689,4413.78,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
17/01/2023,II,4107691,1653.52,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
17/01/2023,II,4107693,1085,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
17/01/2023,II,4107695,2712.5,HC127626,JNA Property Ltd,202310,Property Services,Premises-Related Expenditure
16/01/2023,II,4108066,15000,HC127705,Redacted,202310,Public Health,Supplies & Services
11/01/2023,II,4107514,1045,HC127716,Maxxia Ltd,202310,Schools,Supplies & Services
16/01/2023,II,4108114,10200,HC127739,Mothers' Union Diocese of Hereford,202310,"Finance, Legal & Governance",Transfer Payments
31/01/2023,II,4109852,13493.55,HC127769,Ceetek Chemicals Ltd,202310,Economic Development Delivery Board,Capital Expenditure
23/01/2023,GI,3157226,606,HC127789,Thinking Schools Academy Trust,202310,Dedicated Schools Grant,Support Services
10/01/2023,II,4107176,450,HC127796,Redacted,202310,Schools,Supplies & Services
05/01/2023,II,4106580,536.52,HC127962,Redacted,202310,Transformation and Improvement,Supplies & Services
19/01/2023,II,4108490,3022.3,HC127964,Wye Circus CIC,202310,Talk Community Programme,Transfer Payments
24/01/2023,II,4109279,8592.71,HC128078,CRANAGE EMC TESTING LTD,202310,Economic Development Delivery Board,Capital Expenditure
17/01/2023,II,4108152,6821.81,HC128127,Enerveo Ltd,202310,Economic Development Delivery Board,Capital Expenditure
17/01/2023,II,4108154,12842.99,HC128127,Enerveo Ltd,202310,Economic Development Delivery Board,Capital Expenditure
23/01/2023,GI,3157175,589,HC128137,Blessed Edward Oldcorne Catholic College,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157176,733,HC128137,Blessed Edward Oldcorne Catholic College,202310,Dedicated Schools Grant,Support Services
20/01/2023,II,4108675,12913,HC128163,Rock Power Connections Ltd,202310,Economic Development Delivery Board,Capital Expenditure
11/01/2023,II,4107091,1152.8,HC128173,The Answering Service Ltd,202310,Corporate Support Services,Supplies & Services
16/01/2023,II,4106794,3388,HC128185,Turning Point Services Ltd,202310,Public Health,Supplies & Services
16/01/2023,II,4106795,130047.91,HC128185,Turning Point Services Ltd,202310,Public Health,Supplies & Services
16/01/2023,II,4108124,3388,HC128185,Turning Point Services Ltd,202310,Public Health,Supplies & Services
06/01/2023,II,4106803,1540,HC128206,Redacted,202310,Property Services,Third Party Payments
16/01/2023,II,4106850,728.5,HC128206,Redacted,202310,Property Services,Third Party Payments
16/01/2023,II,4107165,585,HC128206,Redacted,202310,Property Services,Third Party Payments
16/01/2023,II,4107404,637.5,HC128206,Redacted,202310,Property Services,Third Party Payments
18/01/2023,II,4108313,705.25,HC128206,Redacted,202310,Property Services,Third Party Payments
19/01/2023,II,4108530,7000,HC128214,Hawkes & Edwards,202310,Corporate Property Programme Board,Capital Expenditure
18/01/2023,II,4107993,540,HC128237,Andy Williams Tree Services Ltd,202310,Property Services,Third Party Payments
16/01/2023,II,4108046,800,HC128237,Andy Williams Tree Services Ltd,202310,Schools,Supplies & Services
04/01/2023,II,4106289,432,HC128278,Metro Rod,202310,Corporate Property Programme Board,Capital Expenditure
30/01/2023,II,4109336,2618,HC128278,Metro Rod,202310,Property Services,Third Party Payments
18/01/2023,II,4108278,11741.78,HC128280,Inside Out,202310,Property Services,Third Party Payments
18/01/2023,II,4108279,11957.72,HC128280,Inside Out,202310,Property Services,Third Party Payments
24/01/2023,II,4108280,5167.13,HC128280,Inside Out,202310,Property Services,Third Party Payments
04/01/2023,II,4106431,700,HC128290,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
05/01/2023,II,4106488,862.5,HC128290,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
31/01/2023,II,4109870,1500,HC128290,Redacted,202310,"Finance, Legal & Governance",Supplies & Services
03/01/2023,II,4106294,575.4,HC128292,Udall-Martin Associates,202310,Children & Young People Capital,Capital Expenditure
26/01/2023,II,4108670,530,HC128292,Udall-Martin Associates,202310,Children & Young People Capital,Capital Expenditure
30/01/2023,II,4108989,1234.1,HC128292,Udall-Martin Associates,202310,Children & Young People Capital,Capital Expenditure
11/01/2023,II,4107509,1000,HC128294,Cherry Orchard Primary School,202310,Dedicated Schools Grant,Support Services
23/01/2023,GI,3157181,630,HC128294,Cherry Orchard Primary School,202310,Dedicated Schools Grant,Support Services
09/01/2023,II,4104667,3498,HC128303,Dudley Fencing & Landscaping Ltd,202310,Property Services,Third Party Payments
16/01/2023,II,4106904,10234,HC128426,Brecon Scaffolding Ltd T/a Scaffolding Services.com,202310,Corporate Property Programme Board,Capital Expenditure
16/01/2023,II,4106906,2622,HC128426,Brecon Scaffolding Ltd T/a Scaffolding Services.com,202310,Corporate Property Programme Board,Capital Expenditure
10/01/2023,II,4105250,8897.38,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
23/01/2023,II,4105041,2634,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
26/01/2023,II,4104887,3713.94,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
26/01/2023,II,4104948,5926.5,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
26/01/2023,II,4104949,1843.8,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
26/01/2023,II,4105255,6829.54,HC128520,AHR Building Consultancy Ltd,202310,Children & Young People Capital,Capital Expenditure
13/01/2023,II,4107772,2370,HC128617,Redacted,202310,Schools,Supplies & Services
30/01/2023,II,4109681,609,HC128617,Redacted,202310,Schools,Supplies & Services
05/01/2023,II,4106552,14800,HC128665,Odgers Interim & Odgers Connect,202310,Highways & Transport,Third Party Payments
23/01/2023,II,4109069,25000,HC128744,Wye Valley River Festival CIC,202310,Highways & Transport,Transfer Payments
24/01/2023,II,4109226,2736,HC128836,Cygnet (NW) Ltd,202310,Dedicated Schools Grant,Supplies & Services
24/01/2023,II,4109227,1539,HC128836,Cygnet (NW) Ltd,202310,Dedicated Schools Grant,Supplies & Services
24/01/2023,II,4109228,1881,HC128836,Cygnet (NW) Ltd,202310,Dedicated Schools Grant,Supplies & Services
04/01/2023,II,4104654,2300,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4104787,2875,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105280,2731.25,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105859,3500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105860,700,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105180,3500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105181,3150,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105182,3500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
04/01/2023,II,4105862,2300,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4106708,3500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4106709,3450,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4107098,2875,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4107099,2875,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4107100,2875,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4107103,11500,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
10/01/2023,II,4107104,2875,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
12/01/2023,II,4107709,2731.25,HC128890,Precision Resource Group Limited,202310,All Ages Commissioning,Supplies & Services
