Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,17/02/2023,220.80
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,116.48
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,135.93
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,594.86
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,146.08
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,167.52
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,258.76
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,287.55
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,484.48
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,211.04
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/02/2023,123.64
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/02/2023,100.33
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/02/2023,108.54
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/02/2023,271.08
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/02/2023,241.89
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/02/2023,154.04
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/02/2023,"1,600.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,21/02/2023,123.79
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,21/02/2023,445.93
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,21/02/2023,121.93
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,21/02/2023,235.74
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,116.10
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,150.55
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,113.85
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,108.45
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,15/02/2023,219.96
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,124.64
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,170.67
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,201.60
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,281.81
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,03/02/2023,179.01
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,21/02/2023,204.62
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,01/02/2023,-250.03
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,07/02/2023,180.07
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,23/02/2023,-170.28
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,23/02/2023,170.28
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,176.60
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,151.05
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,209.81
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,216.71
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,128.10
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,354.28
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,165.85
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,298.73
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,15/02/2023,157.52
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,15/02/2023,343.10
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,15/02/2023,293.69
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,15/02/2023,327.36
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,14/02/2023,263.94
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,27/02/2023,153.07
Prosperity & Investment,BiT,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,17/02/2023,201.80
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Supplies & Services,Play development,BounceBack Safety Surfaces Ltd,16/02/2023,"30,415.00"
Neighbourhood & Enforcement Services,Waste & Neighbourhood Services,Capital Expenditure,Payments to Contractor,BounceBack Safety Surfaces Ltd,17/02/2023,"18,504.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,Bramble Hub Limited,02/02/2023,"1,332.93"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Payments to Contractor,Bramble Hub Limited,09/02/2023,"41,875.00"
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,BRANDON HIRE PLC ,16/02/2023,219.50
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Equipment - Hire,BRANDON HIRE PLC ,16/02/2023,474.50
"Communities, Customer & Commercial Services",Culture & Events,Supplies & Services,Consultancy,BRANDON HIRE PLC ,16/02/2023,215.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,14/02/2023,309.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,22/02/2023,474.20
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,17/02/2023,245.50
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,27/02/2023,139.28
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Swimming Pool Chemicals,BRENNTAG UK LIMITED,27/02/2023,129.16
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,17/02/2023,378.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Carriage/Delivery Charge,BRENNTAG UK LIMITED,27/02/2023,103.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,14/02/2023,309.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Bridge Therapy,03/02/2023,186.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Transport-Related Expenditure,Travelling Expenses General,Bristol City Council,22/02/2023,200.00
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS,09/02/2023,394.29
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,BRITISH GAS BUSINESS ELEC,10/02/2023,147.09
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Electricity,British Gas Lite,06/02/2023,366.54
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS TRADING LIMITED,09/02/2023,120.19
Prosperity & Investment,BiT,Premises-Related Expenditure,Electricity,BRITISH GAS TRADING LIMITED,09/02/2023,-132.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Subscriptions,BRITISH INSTITUTE OF CLEANING SCIENCE,14/02/2023,212.86
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,14/02/2023,"1,186.57"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Telephones,BRITISH TELECOMMUNICATIONS PLC ,14/02/2023,"5,651.14"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,15/02/2023,-298.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,15/02/2023,-486.40
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,15/02/2023,-434.80
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),Bromcom Computers Plc,15/02/2023,"-2,532.80"
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,BROMFORD HOUSING ASSOCIATION LIMITED,03/02/2023,611.63
"Communities, Customer & Commercial Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Brookside Central,23/02/2023,"1,000.00"
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,01/02/2023,330.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,01/02/2023,198.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Bryn Melyn Care Ltd,22/02/2023,"27,653.33"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Comp Software (Purch / Hire),Buchanan Computing,17/02/2023,"13,139.36"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Buckinghamshire Healthcare NHS Trust,13/02/2023,131.00
Prosperity & Investment,Regeneration & Investment,Capital Expenditure,Marketing / Advertising,BULLEYS BRADBURY,08/02/2023,567.68
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Business Doctors,16/02/2023,500.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Business Doctors,16/02/2023,"2,062.50"
Adult Social Care,Prevention & Independence - Older Adults & Disability,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,01/02/2023,"7,133.50"
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Building Other,BUSINESS WATCH GUARDING LIMITED,14/02/2023,345.35
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,08/02/2023,273.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,15/02/2023,519.52
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,BUSINESS WATCH GUARDING LIMITED,09/02/2023,"1,646.40"
Prosperity & Investment,BiT,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,10/02/2023,884.21
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,BUSINESS WATCH GUARDING LIMITED,15/02/2023,794.22
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,08/02/2023,"8,489.15"
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,10/02/2023,632.20
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,03/02/2023,"5,865.80"
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,03/02/2023,"6,338.40"
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,21/02/2023,"6,255.00"
Prosperity & Investment,Regeneration & Investment,Supplies & Services,Security Services,BUSINESS WATCH GUARDING LIMITED,10/02/2023,224.07
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,06/02/2023,317.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,06/02/2023,325.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,06/02/2023,317.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Contract Cleaning,BUSY BEE CLEANING,06/02/2023,325.00
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,Window Cleaning,BUSY BEE CLEANING,20/02/2023,381.61
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,02/02/2023,"1,595.00"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,09/02/2023,297.35
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & S Carpet & Flooring,09/02/2023,531.80
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & Sons Carpet & Flooring,28/02/2023,990.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & Sons Carpet & Flooring,28/02/2023,"1,088.67"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C & Sons Carpet & Flooring,14/02/2023,757.76
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,C Controls Ltd,02/02/2023,500.00
Finance & Human Resources,"Finance Manager (Business, Education & Care)",Employees,Professional Subs,C I P F A,17/02/2023,362.00
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Publications,C I P F A,16/02/2023,"2,500.00"
Adult Social Care,Service Improvement & Efficiency,Supplies & Services,Application Software Maint,CACI LTD,08/02/2023,"2,097.55"
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Supplies & Services,Application Software Maint,CACI LTD,08/02/2023,"2,097.55"
Children큦 Safeguarding & Family Support,Child Protection & Family Support,Employees,Redundancy Payments,Capita Pension Solutions Limited,03/02/2023,226.32
Education & Skills,SEND (0-25),Employees,Redundancy Payments,Capita Pension Solutions Limited,03/02/2023,226.33
Finance & Human Resources,Revenues,Supplies & Services,Other Expenses,CAPS,23/02/2023,242.32
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,23/02/2023,"1,655.50"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,17/02/2023,"1,655.50"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,27/02/2023,"1,674.75"
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,07/02/2023,"1,655.50"
Adult Social Care,ASC Prevention & Enablement,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,01/02/2023,210.00
Adult Social Care,ASC Prevention & Enablement,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,22/02/2023,157.50
Adult Social Care,ASC Prevention & Enablement,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,22/02/2023,183.75
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,17/02/2023,157.50
Adult Social Care,Prevention & Independence - Older Adults & Disability,Transport-Related Expenditure,Taxi Costs,Cartello Ambulance,17/02/2023,157.50
Education & Skills,Pupil Support Services,Supplies & Services,Other Grants (Expenses),Casey큦 Cordingley Hall,07/02/2023,"1,000.00"
Education & Skills,Pupil Support Services,Supplies & Services,Other Grants (Expenses),Casey큦 Cordingley Hall,07/02/2023,"1,800.00"
Education & Skills,Pupil Support Services,Supplies & Services,Other Grants (Expenses),CAT - Telford Priory School,14/02/2023,"1,697.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,22/02/2023,"5,746.68"
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Causeway Technologies LTD,28/02/2023,"2,500.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,CBRE Limited,08/02/2023,"1,000.00"
Prosperity & Investment,Development Management,Supplies & Services,Consultancy,CBRE Limited,27/02/2023,"6,500.00"
Adult Social Care,My Options,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,28/02/2023,440.00
Adult Social Care,Service Improvement & Efficiency,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,03/02/2023,109.10
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,07/02/2023,124.00
"Communities, Customer & Commercial Services",Customer Relationships & Welfare Services,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,06/02/2023,"2,940.14"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),CCS MEDIA LIMITED,07/02/2023,"7,567.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),CCS MEDIA LIMITED,07/02/2023,"5,890.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),CCS MEDIA LIMITED,07/02/2023,"13,457.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,17/02/2023,"-1,965.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,17/02/2023,171.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Mobile Phones,CCS MEDIA LIMITED,17/02/2023,"1,245.00"
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,21/02/2023,319.00
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,03/02/2023,120.00
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,07/02/2023,"2,700.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,07/02/2023,"1,180.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,13/02/2023,"2,040.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,15/02/2023,"4,213.20"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,24/02/2023,"2,240.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,16/02/2023,155.00
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,20/02/2023,"63,253.92"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Hardware,CCS MEDIA LIMITED,22/02/2023,"1,796.08"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"128,250.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"55,625.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"50,064.30"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"39,375.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"6,300.00"
"Communities, Customer & Commercial Services",ICT,Capital Expenditure,Computer Software,CDW Limited UK,14/02/2023,"11,025.00"
Education & Skills,Pupil Support Services,Supplies & Services,Other Grants (Expenses),CEIA,14/02/2023,"1,996.00"
Education & Skills,Pupil Support Services,Supplies & Services,Other Grants (Expenses),CEIA,21/02/2023,"3,166.44"
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Celsius Design Limited,03/02/2023,398.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),CGR Business Solutions Limited,07/02/2023,"5,621.17"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,CGR Business Solutions Limited,09/02/2023,"1,312.50"
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,CGR Business Solutions Limited,17/02/2023,375.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,CGR Business Solutions Limited,17/02/2023,187.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,CHAFFINCH DOCUMENT,02/02/2023,165.00
"Communities, Customer & Commercial Services",ICT,Premises-Related Expenditure,R&M -Building Other,Charlton Academy,13/02/2023,"2,003.11"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,16/02/2023,"1,860.00"
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,CHARLTON MEDICAL CENTRE,27/02/2023,"2,580.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Employees,Professional Subs,Chartered Institute for the Management of Sport and Physical Activity,27/02/2023,137.32
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Cheslyn Hay Academy,22/02/2023,"9,876.00"
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Employees,Childcare Provision,CHILDCARE SOS,06/02/2023,340.00
Children큦 Safeguarding & Family Support,Family Connect & Childrens Centres,Supplies & Services,Stationery,CHILDCARE SOS,07/02/2023,136.00
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,15/02/2023,"1,008.00"
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,15/02/2023,288.00
Education & Skills,Skills,Third Party Payments,Childminders,CHILDCARE SOS,15/02/2023,"1,264.00"
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Security Services,Chipside Ltd,09/02/2023,249.95
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Security Services,Chipside Ltd,09/02/2023,108.00
Prosperity & Investment,Development Management,Supplies & Services,Furniture - Purchase,CHRISBEON OFFICE SUPPLIES,27/02/2023,549.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Church Street Day Nursery,22/02/2023,772.90
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,28/02/2023,520.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,28/02/2023,-480.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,27/02/2023,358.56
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,07/02/2023,338.50
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,25/02/2023,126.00
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,07/02/2023,581.30
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,27/02/2023,338.64
Prosperity & Investment,BiT,Premises-Related Expenditure,R&M -Buildings DLO Charge,Churches Fire Security Ltd,27/02/2023,"1,254.97"
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Churches Fire Security Ltd,07/02/2023,834.70
Prosperity & Investment,BiT,Capital Expenditure,Payments to Contractor,Churches Fire Security Ltd,07/02/2023,"1,551.35"
Prosperity & Investment,Regeneration & Investment,Premises-Related Expenditure,R&M -Building Other,Churches Fire Security Ltd,07/02/2023,501.25
Education & Skills,Skills,Supplies & Services,Exam Fees,CITY & GUILDS,01/02/2023,916.50
Children큦 Safeguarding & Family Support,"Family Placements, Children in Care, Leaving Care & Emergency Duty Team",Supplies & Services,St Payments to Foster Parents,CITY OF WOLVERHAMPTON COUNCIL,16/02/2023,186.49
"Communities, Customer & Commercial Services",ICT,Supplies & Services,Comp Software (Purch / Hire),CIVICA UK LIMITED,01/02/2023,"2,250.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Computer Hardware (Maint),CIVICA UK LIMITED,14/02/2023,350.00
Policy & Governance,Governance & Legal Services,Supplies & Services,Computer Software (Maint),CIVICA UK LIMITED,21/02/2023,"19,281.62"
