Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,AFC Telford Holdings Limited,17/04/2024,750.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MADELEY TOWN COUNCIL ,24/04/2024,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Madeley Town Council Hub on the Hill,24/04/2024,262.50
Education & Skills,Skills,Supplies & Services,Subscriptions,British Association for Supported Employment,24/04/2024,320.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,Creative Training Spaces,24/04/2024,185.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,17/04/2024,3659.25
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,TELFORD INTERNATIONAL CENTRE,17/04/2024,2325.85
Finance & Human Resources,"Finance Manager (Business, Education & Care)",Employees,Professional Subs,C I P F A,19/04/2024,380.00
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Conference Expenses,LAVAT Consulting Limited,04/04/2024,231.25
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Historic Building Grant,CIPFA BUSINESS LTD,03/04/2024,5170.00
Finance & Human Resources,Finance Manager (Corporate & Capital),Supplies & Services,Subscriptions,LG Futures,03/04/2024,11385.00
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,Matrix Security Watchdog,02/04/2024,675.63
Finance & Human Resources,Human Resources,Employees,Criminal Records Bureau Checks,DISCLOSURE & BARRING SERVICE,05/04/2024,8573.00
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,THOMPSONS SOLICITORS,18/04/2024,350.00
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,THOMPSONS SOLICITORS,03/04/2024,291.67
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,THOMPSONS SOLICITORS,02/04/2024,291.67
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Simon Gollins Ltd,05/04/2024,162.00
Finance & Human Resources,Human Resources,Employees,Other Employee Costs,THOMPSONS SOLICITORS,15/04/2024,291.67
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Get Medic Ltd,17/04/2024,490.00
Finance & Human Resources,Human Resources,Supplies & Services,Doctors Fees,Get Medic Ltd,22/04/2024,350.00
Finance & Human Resources,Human Resources,Supplies & Services,Subscriptions,West Midlands Employers,02/04/2024,1413.26
Finance & Human Resources,Revenues,Supplies & Services,Conference Expenses,LAVAT Consulting Limited,04/04/2024,231.25
Finance & Human Resources,Revenues,Employees,Staff Training,Airey Consultancy Services Ltd.,09/04/2024,195.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,1105.17
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,325.88
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,1005.28
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,247.52
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,859.27
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,532.87
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,695.30
Finance & Human Resources,Revenues,Supplies & Services,Postages,Financial Data Management plc,09/04/2024,322.18
Finance & Human Resources,Revenues,Supplies & Services,Postages,NEC Software Solutions UK Ltd,25/04/2024,231.57
Finance & Human Resources,Revenues,Supplies & Services,Postages,NEC Software Solutions UK Ltd,25/04/2024,694.68
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Printloft,04/04/2024,194.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,03/04/2024,115.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Prontaprint - Stratford,03/04/2024,1090.40
Finance & Human Resources,Revenues,Supplies & Services,Equipment - Purchase,DOCU-FINISH SOLUTIONS LTD,19/04/2024,519.75
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,Cliffe Enterprise Ltd,26/04/2024,373.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,MARKETING AT THE MILL,25/04/2024,216.00
Finance & Human Resources,Revenues,Supplies & Services,Printing - Other,LEXON GB LTD,30/04/2024,115.97
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,03/04/2024,1537.62
Finance & Human Resources,Revenues,Supplies & Services,Franking machine service,FRANCOTYP-POSTALIA LTD (POSTAGE),03/04/2024,3000.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,03/04/2024,360.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,03/04/2024,216.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,FREELANCE BUSINESS ASSOCIATES,03/04/2024,180.00
Finance & Human Resources,Revenues,Supplies & Services,Postages,ROYAL MAIL GROUP PLC ,09/04/2024,2733.38
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,AMS International,03/04/2024,39999.77
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Grants (Expenses),TELFORD MIND,02/04/2024,6250.00
Health & Wellbeing,Consultant in Public Health,Employees,Staff Training,LOUDMOUTH EDUCATION & TRAINING LTD,11/04/2024,7250.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,514.54
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,690.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,294.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,276.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,432.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,414.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,552.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,468.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,611.27
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,11/04/2024,708.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Abbott Rapid Diagnostics Limited,17/04/2024,624.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Kingston Hospital NHS Foundation Trust,02/04/2024,166.78
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Walsall Healthcare NHS Trust,02/04/2024,146.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Central Health Solutions Ltd,11/04/2024,4720.75
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Service Contracts,TACT,17/04/2024,5000.00
Health & Wellbeing,Health Improvement,Supplies & Services,Subscriptions,Specialist Support Services,11/04/2024,360.00
Health & Wellbeing,Health Improvement,Supplies & Services,Furniture - Purchase,MSM Hire Ltd,12/04/2024,8301.08
Health & Wellbeing,Health Improvement,Supplies & Services,Web Services,BIBLIOGRAPHIC DATA SERVICES LIMITED,11/04/2024,4130.00
Health & Wellbeing,Health Improvement,Supplies & Services,Subscriptions,Libraries Connected,11/04/2024,589.23
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,10/04/2024,125.07
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,19/04/2024,114.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,19/04/2024,101.40
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,19/04/2024,192.55
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,17/04/2024,199.10
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,17/04/2024,197.86
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,17/04/2024,190.58
Health & Wellbeing,Health Improvement,Supplies & Services,Computer Software (Maint),COVERGOLD LTD,19/04/2024,415.00
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,24/04/2024,137.30
Health & Wellbeing,Health Improvement,Supplies & Services,Libraries Book Fund,PETERS  LTD,24/04/2024,120.15
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,11/04/2024,224.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,STIRCHLEY & BROOKSIDE PARISH COUNCIL ,11/04/2024,108.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,11/04/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,11/04/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,11/04/2024,120.00
Health & Wellbeing,Health Improvement,Supplies & Services,Equipment - Repair,SHREWSBURY & TELFORD HOSPITAL NHS TRUST,24/04/2024,1250.00
Health & Wellbeing,Health Protection,Supplies & Services,Subscriptions,CLEAPSS,11/04/2024,4766.24
Health & Wellbeing,Health Protection,Supplies & Services,Stamp Duty,Northumbrian Water Limited,11/04/2024,2406.62
Health & Wellbeing,Health Protection,Supplies & Services,Registration / Licence Fees,Public Analyst Scientific Services,15/04/2024,235.36
Health & Wellbeing,Health Protection,Employees,Cont Prof Development,R H Environmental Ltd,15/04/2024,186.00
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Capital Expenditure,Plan Environment Services Fees,TAYLORS MECHANICAL H & P SERVICES LTD,17/04/2024,215.17
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Capital Expenditure,Plan Environment Services Fees,TAYLORS MECHANICAL H & P SERVICES LTD,17/04/2024,115.00
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Capital Expenditure,Other Capital Expenditure,WB Building Services Limited,29/04/2024,123.88
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,03/04/2024,1431.15
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,17/04/2024,1010.50
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,17/04/2024,1410.00
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,24/04/2024,1476.74
"Housing, Employment & Infrastructure","Housing, Employment & Infrastructure",Supplies & Services,Other Services,Marches Energy Agency,29/04/2024,7619.04
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Capital Expenditure,Payments to Contractor,SIGNS EXPRESS (TELFORD),25/04/2024,6462.08
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,InSynch Business Services Ltd,18/04/2024,2250.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,Shropshire Youth Support Trust,05/04/2024,12600.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,Shropshire Youth Support Trust,05/04/2024,1200.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,European Innovation Limited,05/04/2024,1800.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,School of Coding and AI,19/04/2024,1400.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,School of Coding and AI,19/04/2024,3500.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),WORCESTERSHIRE COUNTY COUNCIL,02/04/2024,44380.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Good2Great Ltd,02/04/2024,20000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,European Innovation Limited,02/04/2024,42000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,School of Coding Ltd,05/04/2024,2000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Services,School of Coding Ltd,05/04/2024,5000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Licences,Alcium Software Ltd,05/04/2024,6146.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,7000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,19530.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2772.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,6300.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,7000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2404.90
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,1173.08
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,3852.10
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Acer Marketing Communications Limited,25/04/2024,187.50
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Consultancy,Shropshire Festivals Limited,25/04/2024,170.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,25/04/2024,1435.82
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,25/04/2024,6825.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,25/04/2024,8165.50
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,25/04/2024,3182.14
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,25/04/2024,2000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2998.80
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2499.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2499.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2000.00
"Housing, Employment & Infrastructure",Inward Investment & Business Support,Supplies & Services,Other Grants (Expenses),UK Prosperity Fund Pymts,18/04/2024,2499.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Shropshire Electrical Supplies Ltd,12/04/2024,2933.55
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Shropshire Electrical Supplies Ltd,12/04/2024,246.45
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Marches Energy Agency,17/04/2024,3480.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Marches Energy Agency,24/04/2024,1160.00
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,24/04/2024,25434.65
"Housing, Employment & Infrastructure",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,Surefire Management Services Ltd,24/04/2024,41385.05
Neighbourhood & Enforcement Services,Enforcement,Capital Expenditure,Payments to Contractor,Security Wise Ltd,08/04/2024,19779.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,29/04/2024,1644.65
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,02/04/2024,1644.65
Neighbourhood & Enforcement Services,Enforcement,Employees,Professional Subs,TJC ENVIRONMENTAL LIMITED,03/04/2024,500.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Test Portable Elec Equipment,Cirrus Research plc,03/04/2024,430.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Test Portable Elec Equipment,Cirrus Research plc,03/04/2024,138.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,08/04/2024,1389.06
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,17/04/2024,1377.95
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,19/04/2024,1644.65
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),04/04/2024,106.58
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Hough Green Garage Ltd,22/04/2024,555.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,04/04/2024,105.71
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/04/2024,191.66
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/04/2024,369.16
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/04/2024,114.16
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,10/04/2024,192.40
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,10/04/2024,197.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,10/04/2024,114.55
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,10/04/2024,192.40
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,17/04/2024,105.71
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Legal Expenses,WYCHAVON DISTRICT COUNCIL,29/04/2024,4594.40
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,ETAK Creative Ltd,29/04/2024,175.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/04/2024,199.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Other Services,TJ Robinson Group,29/04/2024,203.50
Neighbourhood & Enforcement Services,Enforcement,Employees,Staff Training,Rayan Facilities Management Ltd,29/04/2024,5950.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/04/2024,13035.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Preventative Maintenance,METRIC GROUP LTD,03/04/2024,164.20
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Preventative Maintenance,METRIC GROUP LTD,03/04/2024,884.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Equipment - Purchase,APT SKIDATA LTD,05/04/2024,477.64
Neighbourhood & Enforcement Services,Enforcement,Employees,Agency Supply Costs,NSL Limited ,11/04/2024,3001.60
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Legal Expenses,Traffic Enforcement Centre,12/04/2024,2500.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Rayan Facilities Management Ltd,08/04/2024,1500.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Carrington West Ltd,12/04/2024,1801.80
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Carrington West Ltd,22/04/2024,1813.35
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,XAIS Asset Management Ltd,02/04/2024,6400.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Yellow Line Parking Limited,09/04/2024,36150.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SWARCO UK & IRELAND LTD,15/04/2024,18861.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,West Mercia Police & Crime Commissioner,10/04/2024,9358.95
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Waterman Aspen,12/04/2024,1505.58
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Cubic Transportation Systems,12/04/2024,1963.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,22/04/2024,4646.04
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SWARCO UK & IRELAND LTD,26/04/2024,2757.12
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,26/04/2024,380.64
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,26/04/2024,3092.69
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,XAIS Asset Management Ltd,03/04/2024,21750.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Amey OW Ltd,26/04/2024,404.07
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Amey OW Ltd,26/04/2024,227.68
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Drainage Services,ARCO LIMITED,12/04/2024,112.01
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,R&M -Buildings DLO Charge,VIATEC UK LTD,02/04/2024,592.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Highways Contract - BBLP,Balfour Beatty Civils Limited,12/04/2024,1698872.03
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Highways Contract - BBLP,MSM Hire Ltd,26/04/2024,1030.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),26/04/2024,208.48
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),26/04/2024,99635.17
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,ENVIRONMENT AGENCY,04/04/2024,17465.17
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,15/04/2024,341.37
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,VEOLIA ES (UK) LTD ,15/04/2024,3493.48
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),26/04/2024,561.13
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,26/04/2024,334.85
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Window Cleaning,Vortex Cleaning Ltd,26/04/2024,430.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,05/04/2024,8640.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,05/04/2024,10176.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Equipment - Hire,STANFORD MARSH FINANCE LTD,15/04/2024,762.30
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Equipment - Purchase,CCS MEDIA LIMITED,17/04/2024,198.00
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Software (Purch / Hire),PILLAR SOFTWARE LIMITED,22/04/2024,1585.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,29/04/2024,1753.99
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,29/04/2024,-410.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maintenance,SMITH OF DERBY LTD,29/04/2024,283.00
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Contractor Recharge,Id verde,30/04/2024,506258.75
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Other Services,Trebla Security Ltd,04/04/2024,2072.00
Neighbourhood & Enforcement Services,Public Protection,Supplies & Services,Equipment - Purchase,VIP-SYSTEMS LIMITED,11/04/2024,468.15
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,15/04/2024,725.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,10/04/2024,700.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Security Services,Security Wise Ltd,22/04/2024,180.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Security Services,Security Wise Ltd,26/04/2024,150.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,Great Dawley Town Council,25/04/2024,225.00
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Grants (Expenses),St Giles Trust,26/04/2024,43749.99
