Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,15/05/2024,"7,226.88"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,15/05/2024,"4,875.77"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Aqueduct Primary Academy,15/05/2024,"3,134.55"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Apley Wood Primary Academy,15/05/2024,"5,746.68"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Redhill Primary Academy,15/05/2024,"4,092.33"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,15/05/2024,"6,920.82"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Peter´s Bratton C of E Academy,15/05/2024,"2,263.84"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,15/05/2024,"6,443.24"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CAT - Telford Priory School,15/05/2024,"10,883.86"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Charlton Academy,15/05/2024,"13,321.83"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,NEWPORT GIRLS HIGH SCHOOL ACADEMY TRUST,15/05/2024,609.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Burton Borough School Learning Community Trust,15/05/2024,"10,448.51"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School ,15/05/2024,"9,055.28"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Park School,15/05/2024,"10,709.72"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hadley Learning Community Academy,15/05/2024,"21,680.64"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Haberdashers Adams,15/05/2024,"1,654.34"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Ercall Wood Academy,15/05/2024,"11,319.22"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THOMAS TELFORD SCHOOL ,15/05/2024,609.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,15/05/2024,"4,527.69"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,15/05/2024,"14,453.76"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Patricks Catholic Primary Part of OLHOC,15/05/2024,"3,134.55"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Telford Priory School Learning Community Trust,16/05/2024,"10,883.86"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,29/05/2024,"96,856.15"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Queensway HLC,29/05/2024,"66,047.65"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,10/05/2024,150.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Kids Planet Day Nurseries Limited,10/05/2024,593.79
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,10/05/2024,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,10/05/2024,720.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Patricks Catholic Primary Part of OLHOC,10/05/2024,119.90
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,936.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,342.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,10/05/2024,450.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,10/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC DAY NURSERY LTD,10/05/2024,"1,959.10"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Busy Bees Day Nursery Telford,10/05/2024,"7,183.35"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Aqueduct Little Learners,10/05/2024,"2,176.77"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC Day Nursery (LIGHTMOOR),10/05/2024,"5,877.30"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC DAY NURSERY HOLLINSWOOD ,10/05/2024,"3,918.20"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC Day Nursery Hadley ,10/05/2024,"2,612.13"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HADLEY UNDER 5´S,10/05/2024,"5,877.30"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HONEYBUNS NURSERIES,10/05/2024,"1,741.42"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LITTLE CHICKS PRE-SCHOOL LTD,10/05/2024,"5,006.58"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THE BEARS DEN PRE-SCHOOL ,10/05/2024,"3,918.20"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,10/05/2024,"3,265.16"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CLUB 0-5 LTD,10/05/2024,"1,959.10"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CHILDCARE SOS,10/05/2024,"8,192.42"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chipmunks Nursery OSC Ltd 2,10/05/2024,"3,607.96"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,EARLYWORLD LIMITED,10/05/2024,"3,047.48"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,LITTLE DRAGONS PRE-SCHOOL,10/05/2024,"1,741.42"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Church Street Day Nursery,10/05/2024,"4,571.23"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Hazels Childcare Ltd,10/05/2024,"1,959.10"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE PRE-SCHOOL,10/05/2024,"4,571.23"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SMILEY FACES DAY NURSERIES LTD,10/05/2024,"6,269.10"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,TEAGUES BRIDGE PRE-SCHOOL ,10/05/2024,870.71
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,WOODEN TOPS DAY NURSERY ,10/05/2024,"3,918.20"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Busy Bees Day Nursery Telford,07/05/2024,742.24
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,07/05/2024,479.60
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC DAY NURSERY HOLLINSWOOD ,07/05/2024,256.93
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,SMILEY FACES DAY NURSERIES LTD,07/05/2024,205.54
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABC Day Nursery (LIGHTMOOR),07/05/2024,"1,194.72"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,HONEYBUNS NURSERIES,07/05/2024,228.38
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,228.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,228.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,150.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,450.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,720.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CENTRAL PARK NURSERY,13/05/2024,"1,741.42"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Kids Planet Day Nurseries Limited,13/05/2024,"3,482.84"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,11/05/2024,268.35
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,11/05/2024,"1,553.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,11/05/2024,725.10
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,11/05/2024,114.19
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,900.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,342.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,21/05/2024,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,21/05/2024,450.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,21/05/2024,720.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,16/05/2024,780.00
Education & Skills,SEND (0-25),Supplies & Services,Health & Safety Expenses,MIDSHIRES MOBILITY GROUP,20/05/2024,"2,063.50"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,PRIORSLEE ACADEMY,15/05/2024,522.43
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Wrekin View Primary School,15/05/2024,174.14
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Grange Park Primary School - Community Academies Trust,15/05/2024,174.14
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ABRAHAM DARBY ACADEMY ,15/05/2024,632.30
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,St Patricks Catholic Primary Part of OLHOC,15/05/2024,261.21
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Aqueduct Primary Academy,15/05/2024,609.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Apley Wood Primary Academy,15/05/2024,"1,166.08"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Charlton Academy,15/05/2024,"1,309.26"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Burton Borough School Learning Community Trust,15/05/2024,"1,044.85"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,The Telford Langley School,15/05/2024,261.21
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,MADELEY ACADEMY TRUST LTD,15/05/2024,898.62
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Lawley Village Academy,15/05/2024,632.39
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Dawley C of E Primary Academy,15/05/2024,520.42
Education & Skills,SEND (0-25),Supplies & Services,Health & Safety Expenses,OSPREY HEALTHCARE LTD,20/05/2024,183.55
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,450.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,400.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,337.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,576.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,500.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,150.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,142.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,312.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,228.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,342.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,676.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,171.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,400.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,285.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,845.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,228.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,150.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Chalkline Education & Support Ltd,30/05/2024,720.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,624.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,313.50
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,780.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,520.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,676.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,ESWB Tutoring and Support Ltd,30/05/2024,456.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"8,775.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"5,850.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"1,225.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"5,850.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"8,775.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"5,850.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"5,850.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"7,800.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,CROSSBAR COACHING,01/05/2024,"6,825.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Care & Education Ltd,07/05/2024,"21,666.67"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Care & Education Ltd,07/05/2024,"21,666.66"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Care & Education Ltd,07/05/2024,"21,666.67"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Care & Education Ltd,07/05/2024,"21,666.67"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Education & Care Ltd,07/05/2024,"1,022.31"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THE EDUCATION DEVELOPMENT SERVICE LTD,30/05/2024,"9,500.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THE EDUCATION DEVELOPMENT SERVICE LTD,30/05/2024,"9,500.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,THE EDUCATION DEVELOPMENT SERVICE LTD,30/05/2024,"9,500.00"
Education & Skills,SEND (0-25),Employees,Agency Supply Costs,Herefordshire and Ludlow College,30/05/2024,237.00
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Education & Care Ltd,14/05/2024,"1,014.00"
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Acorn Care & Education Ltd,14/05/2024,"1,005.69"
Education & Skills,SEND (0-25),Employees,Agency Supply Costs,Guide Dogs for the Blind,30/05/2024,"2,105.13"
Education & Skills,SEND (0-25),Supplies & Services,Aids & Appliances,DOLPHIN COMPUTER ACCESS LTD,03/05/2024,110.00
Education & Skills,SEND (0-25),Supplies & Services,Aids & Appliances,DOLPHIN COMPUTER ACCESS LTD,03/05/2024,125.00
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,OTICON LIMITED,22/05/2024,249.00
Education & Skills,SEND (0-25),Supplies & Services,Aids & Appliances,Humanware,14/05/2024,"1,295.00"
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,PHONAK UK LTD,30/05/2024,588.71
Education & Skills,SEND (0-25),Third Party Payments,DSG - High Needs Block,Sandwell College,10/05/2024,"4,137.50"
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,NATIONAL PORTAGE ASSOCIATION,07/05/2024,120.00
Education & Skills,SEND (0-25),Supplies & Services,Equipment - Purchase,NATIONAL PORTAGE ASSOCIATION,22/05/2024,390.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,29/05/2024,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,29/05/2024,100.02
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,29/05/2024,125.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,29/05/2024,122.50
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,08/05/2024,225.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,08/05/2024,225.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,08/05/2024,225.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,08/05/2024,112.50
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,08/05/2024,135.00
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,08/05/2024,112.50
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,PARK LANE CENTRE,08/05/2024,112.50
Education & Skills,Skills,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,08/05/2024,125.00
