Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,127.16 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,113.70 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,347.43 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,500.80 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,171.28 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,540.31 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,221.30 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,153.15 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,403.77 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,13/08/2024,145.57 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,13/08/2024,123.55 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,13/08/2024,133.81 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,131.62 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,141.82 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,158.90 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,520.37 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,221.23 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,181.54 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,30/08/2024,134.49 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,30/08/2024,109.45 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,30/08/2024,187.99 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,30/08/2024,128.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,21/08/2024,223.80 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,30/08/2024,102.37 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,124.32 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,279.11 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,110.40 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,142.03 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,116.81 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,372.80 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,143.38 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,01/08/2024,183.46 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,410.48 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,08/08/2024,112.65 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,138.45 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,334.82 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,29/08/2024,537.07 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,370.48 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,419.71 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,137.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,112.13 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,15/08/2024,121.84 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,240.19 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,233.04 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,662.72 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,22/08/2024,176.90 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,30/08/2024,219.09 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,01/08/2024,2179.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,PROVAC CLEANING SUPPLIES LTD,07/08/2024,283.20 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,08/08/2024,630.32 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,14/08/2024,305.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,14/08/2024,300.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,Prosep filter systems ltd,16/08/2024,696.74 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,SIGNS EXPRESS (TELFORD),15/08/2024,318.46 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,15/08/2024,7081.67 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,JCE & SONS LTD,15/08/2024,210.06 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,PROVAC CLEANING SUPPLIES LTD,27/08/2024,224.76 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Subscriptions,APSE (MANCHESTER),14/08/2024,761.60 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Subscriptions,APSE (MANCHESTER),14/08/2024,761.60 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Subscriptions,APSE (MANCHESTER),14/08/2024,761.60 
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Subscriptions,APSE (MANCHESTER),14/08/2024,761.60 
"Housing, Commercial & Customer Services",Sport & Leisure,Third Party Payments,Contribution To Other La's,PS PROMOTIONS LTD,05/08/2024,630.00 
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Fuel,Certas,29/08/2024,823.80 
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,05/08/2024,700.83 
Neighbourhood & Enforcement Services,Enforcement,Employees,Staff Training,Alpha Parking,13/08/2024,865.00 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Leasehold Rents,The Arch Company Properties Limited,21/08/2024,3269.37 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Preventative Maintenance,METRIC GROUP LTD,06/08/2024,884.00 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,212.29 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,212.29 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/08/2024,101.81 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,124.92 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,404.53 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,124.92 
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,12/08/2024,212.29 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Legal Expenses,Traffic Enforcement Centre,12/08/2024,2500.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Hough Green Garage Ltd,27/08/2024,470.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Hough Green Garage Ltd,12/08/2024,384.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,PATROL,05/08/2024,483.25 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,01/08/2024,150.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,ETAK Creative Ltd,01/08/2024,252.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/08/2024,150.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/08/2024,23369.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/08/2024,16509.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,29/08/2024,150.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,Security Wise Ltd,09/08/2024,150.00 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,29/08/2024,1644.65 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,12/08/2024,1644.65 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,12/08/2024,1422.40 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,06/08/2024,1644.65 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,13/08/2024,1644.65 
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,Osborne Richardson Ltd,19/08/2024,1644.65 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Engineers Fees,SEVERN PARTNERSHIP LTD,30/08/2024,732.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,Carrington West Ltd,16/08/2024,1982.75 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,XAIS Asset Management Ltd,07/08/2024,6400.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,XAIS Asset Management Ltd,07/08/2024,6400.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,External Professional Fees,XAIS Asset Management Ltd,07/08/2024,2200.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,09/08/2024,696.82 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,09/08/2024,580.68 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,09/08/2024,1480.73 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,09/08/2024,261.31 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,07/08/2024,145.17 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,13/08/2024,145.17 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Marketing / Advertising,THE MIDLAND NEWS ASSOCIATION LTD,13/08/2024,195.84 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Nationwide Data Collection,07/08/2024,1550.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Nationwide Data Collection,01/08/2024,2225.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Carrington West Ltd,12/08/2024,1917.30 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,13/08/2024,1507.46 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SWARCO UK & IRELAND LTD,13/08/2024,7285.25 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SWARCO UK & IRELAND LTD,16/08/2024,4445.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,SWARCO UK & IRELAND LTD,28/08/2024,16826.70 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Waterman Aspen,12/08/2024,2340.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,UbiQ Group Ltd,30/08/2024,4875.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Amey OW Ltd,16/08/2024,6119.18 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Capital Expenditure,Payments to Contractor,Balfour Beatty Civils Limited,20/08/2024,15977.54 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,492.69 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,68951.82 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,469.92 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,163.60 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,464.83 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Premises-Related Expenditure,Lift Maintenance,STANNAH LIFT SERVICES LTD,27/08/2024,1777.84 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,20/08/2024,840.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,05/08/2024,6360.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Consultancy,Waterman Aspen,12/08/2024,7488.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,ENVIRONMENT AGENCY,07/08/2024,17465.17 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,Marine Warehouse Ltd,07/08/2024,233.59 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,15/08/2024,299.32 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,GROUND INVESTIGATION & PILING LTD,15/08/2024,744.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Supplies & Services,Other Services,"Hydro International Data, Insight & Analysis Ltd",27/08/2024,728.00 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Contractor Recharge,PRYSMIAN CABLES & SYSTEMS LTD,28/08/2024,84126.72 
Neighbourhood & Enforcement Services,"Highways, Engineering & Project Delivery",Third Party Payments,Highways Contract - BBLP,Balfour Beatty Civils Limited,16/08/2024,804297.49 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),28/08/2024,148.49 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maintenance - Other,MARMAX PRODUCTS LTD,22/08/2024,623.00 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Premises-Related Expenditure,Grounds Maintenance - Other,PLAYSAFETY LTD,07/08/2024,730.00 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Materials,West Mercia Energy (WME),28/08/2024,108.47 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,01/08/2024,1303.73 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,23/08/2024,1798.70 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Other Services,HILBRAE PETS HOTEL,23/08/2024,-430.00 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Sport Equip - Purchase,Online Playgrounds,12/08/2024,2250.00 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Supplies & Services,Sub Contractors,MSM Hire Ltd,28/08/2024,747.70 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Contractor Recharge,Id verde,07/08/2024,489115.65 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Idverde Added Works Costs,A K WILLIAMS & SONS LTD,29/08/2024,150.00 
Neighbourhood & Enforcement Services,Neighbourhood & Environmental Services,Third Party Payments,Idverde Added Works Costs,A K WILLIAMS & SONS LTD,29/08/2024,660.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Capital Expenditure,Other Capital Expenditure,West Mercia Women's Aid,27/08/2024,3625.70 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,Barratt West Midlands,29/08/2024,700.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,General Rents,DIO Estates Trading Defence Infrastructure Organisation,30/08/2024,1250.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,12/08/2024,700.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,Leasehold Rents,GPS Property Shropshire LLP,15/08/2024,725.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,12/08/2024,380.78 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,12/08/2024,2027.62 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,12/08/2024,1351.75 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,TAYLORS MECHANICAL H & P SERVICES LTD,16/08/2024,386.79 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Premises-Related Expenditure,R&M -Buildings DLO Charge,WB Building Services Limited,27/08/2024,122.50 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,PG Skips Ltd,12/08/2024,257.85 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,15/08/2024,300.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,15/08/2024,2337.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,SHROPSHIRE WILDLIFE TRUST,12/08/2024,4200.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,TELFORD & WREKIN CVS,12/08/2024,388.80 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,16/08/2024,225.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,16/08/2024,114.77 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,LAWLEY & OVERDALE PARISH COUNCIL,16/08/2024,450.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,BOURNVILLE VILLAGE TRUST,16/08/2024,130.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,BOURNVILLE VILLAGE TRUST,16/08/2024,120.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,AFC Telford United Foundation CIC,15/08/2024,2880.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,Deco Stitch Ltd,15/08/2024,125.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,AFC Telford United Foundation CIC,15/08/2024,6930.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Other Services,AFC Telford United Foundation CIC,15/08/2024,500.00 
Neighbourhood & Enforcement Services,Safer & Stronger Communities,Supplies & Services,Provisions,"In Shops Spend, Save and Support (Wolverhampton) Limited",14/08/2024,6276.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Capital Expenditure,Payments to Contractor,Dyno Rod,05/08/2024,720.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Capital Expenditure,Payments to Contractor,Believ,05/08/2024,199316.25 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,08/08/2024,122.22 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,13/08/2024,116.14 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,13/08/2024,122.22 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Comp Hardware (Purch / Hire),Causeway Technologies LTD,27/08/2024,31470.62 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Comp Hardware (Purch / Hire),Causeway Technologies LTD,27/08/2024,25358.19 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,Banga Travel,27/08/2024,2247.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,B P BROWN TRAVEL LTD,14/08/2024,536.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,Chaserider Buses Ltd,27/08/2024,2568.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Concessionary Travel,ARRIVA MIDLANDS LTD ,22/08/2024,119721.25 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Waterman Aspen,08/08/2024,5848.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,27/08/2024,1905.75 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Consultancy,Carrington West Ltd,16/08/2024,1925.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Supplies & Services,Subscriptions,APSE (MANCHESTER),14/08/2024,761.60 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Fuel,Autocraft Telford Ltd,13/08/2024,1000.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,Enterprise Flexi Rent,14/08/2024,17160.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,Enterprise Flexi Rent,14/08/2024,17160.00 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2024,950.24 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2024,950.24 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2024,1270.07 
Neighbourhood & Enforcement Services,Strategic Transport & Highway Network Management,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,13/08/2024,444.23 
