Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,110.32
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,107.10
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,184.38
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,184.38
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,103.25
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,323.91
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,16/07/2024,150.24
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,23/07/2024,187.80
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,214.85
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,214.85
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,233.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,275.90
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,431.21
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,158.03
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,217.29
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,151.35
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,117.74
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,02/07/2024,103.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,09/07/2024,379.67
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,10/07/2024,129.80
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,Vegware,16/07/2024,118.15
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,26/07/2024,379.67
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,02/07/2024,206.60
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,19/07/2024,127.67
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,132.38
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,162.29
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,535.12
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,173.30
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,525.89
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,135.70
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,287.38
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,298.95
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,194.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,567.98
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,844.29
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,702.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,159.78
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,158.89
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,406.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,101.07
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,412.08
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,513.95
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,410.84
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,02/07/2024,450.72
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,09/07/2024,948.06
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/07/2024,117.11
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,18/07/2024,121.27
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,202.63
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,08/07/2024,111.05
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,08/07/2024,107.77
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,571.43
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,722.64
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,130.24
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,296.65
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,378.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,216.28
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,114.24
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,352.46
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,427.14
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,164.82
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,680.12
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,227.44
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,07/07/2024,225.36
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,07/07/2024,524.35
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,07/07/2024,117.11
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,07/07/2024,181.26
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,204.23
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,355.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,311.06
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,246.17
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,559.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,155.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,281.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,500.24
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,137.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,125.27
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,"1,790.79"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,539.60
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,123.45
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,207.86
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,276.46
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,141.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,303.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,"1,196.85"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,12/07/2024,175.74
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,ROWLANDS & COMPANY,15/07/2024,162.63
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,PASTA KING (UK) LIMITED,16/07/2024,295.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,10/07/2024,413.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,10/07/2024,175.08
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,J S Catering Butchers,16/07/2024,121.50
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,"1,310.10"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,233.83
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,"1,145.30"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,284.24
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,"1,058.40"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,398.09
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,880.56
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,165.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,396.33
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,226.28
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,THEOS FOOD SERVICE LTD,16/07/2024,"1,208.40"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,117.11
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,175.08
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,151.60
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,26/07/2024,106.14
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,31/07/2024,194.70
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,-117.98
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,111.33
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,117.98
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/07/2024,-138.80
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,101.92
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,04/07/2024,180.82
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Delice de France,02/07/2024,494.86
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,239.48
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,180.99
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,312.02
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,18/07/2024,172.44
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,11/07/2024,179.97
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,26/07/2024,290.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,26/07/2024,318.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,26/07/2024,480.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,26/07/2024,326.20
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,148.27
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,25/07/2024,204.55
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Advertising,DLM DISTRIBUTIONS LTD,16/07/2024,"1,463.64"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Advertising,DLM DISTRIBUTIONS LTD,16/07/2024,"1,463.64"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SLIDERS SKATE SHOP,10/07/2024,300.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,JCE & SONS LTD,25/07/2024,623.21
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Stationery,CCR,26/07/2024,442.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Stationery,CCR,26/07/2024,442.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SLIDERS SKATE SHOP,26/07/2024,300.00
"Housing, Commercial & Customer Services",Sport & Leisure,Employees,Staff Training,Snowsport England,08/07/2024,"1,350.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Protective Clothing,CORPORATE TOGS LTD,13/07/2024,177.10
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Protective Clothing,CORPORATE TOGS LTD,13/07/2024,265.65
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Protective Clothing,CORPORATE TOGS LTD,13/07/2024,177.10
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Comp Hardware (Purch / Hire),CCS MEDIA LIMITED,09/07/2024,215.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,11/07/2024,109.53
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,04/07/2024,735.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,04/07/2024,400.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Carriage/Delivery Charge,BRENNTAG UK LIMITED,04/07/2024,103.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Licences,UK Active,09/07/2024,"1,761.84"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Licences,Les Mills Fitness UK Ltd,24/07/2024,"1,097.25"
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M - Mechanical,Culligan (UK) LTD,26/07/2024,129.48
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,30/07/2024,191.50
"Housing, Commercial & Customer Services",Sport & Leisure,Employees,Other Employee Costs,Health Assured Ltd,26/07/2024,"1,250.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Items For Resale,Splash About International Limited,02/07/2024,"2,368.60"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,24/07/2024,800.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Badcock Services,02/07/2024,247.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Hire,J O Groundcare,25/07/2024,840.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Badcock Services,30/07/2024,"1,532.50"
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,04/07/2024,"1,012.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,04/07/2024,142.60
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,04/07/2024,215.58
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,04/07/2024,500.34
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,04/07/2024,893.81
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,THE LODGE TYRE CO LTD,10/07/2024,260.90
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Charlies AG & Turf,25/07/2024,-215.58
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,25/07/2024,184.00
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,25/07/2024,"1,765.17"
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,THE LODGE TYRE CO LTD,25/07/2024,203.75
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,Fuel,Certas,25/07/2024,"1,292.73"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,12/07/2024,382.95
"Housing, Commercial & Customer Services",Sport & Leisure,Employees,Staff Training,INSTITUTE OF SWIMMING,27/07/2024,319.00
"Housing, Commercial & Customer Services",Sport & Leisure,Employees,Staff Training,INSTITUTE OF SWIMMING,27/07/2024,319.00
"Housing, Commercial & Customer Services",Sport & Leisure,Employees,Staff Training,INSTITUTE OF SWIMMING ,27/07/2024,319.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,First Aid,J P L LTD,16/07/2024,442.62
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Payment Of Income Collected,ABRAHAM DARBY ACADEMY ,29/07/2024,"5,412.90"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,29/07/2024,476.10
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED,29/07/2024,"2,022.20"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,CHRISBEON OFFICE SUPPLIES,25/07/2024,190.20
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Licences,Les Mills Fitness UK Ltd,12/07/2024,"1,097.25"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Fitbox Virtual Limited,19/07/2024,995.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Furniture - Purchase,CKL OFFICE SOLUTIONS LIMITED,01/07/2024,356.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,02/07/2024,216.21
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,22/07/2024,"1,535.50"
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M -Building Other,Support in Sport (UK) Limited,16/07/2024,"2,957.46"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Licences,Les Mills Fitness UK Ltd,12/07/2024,682.50
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Consultancy,Cornwall Street Barristers,04/07/2024,"1,000.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Rayan Facilities Management Ltd,01/07/2024,"8,000.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,CCS MEDIA LIMITED,09/07/2024,145.00
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,R&M - Mechanical,Culligan (UK) LTD,10/07/2024,"1,137.26"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,NOBRIDGE LTD,10/07/2024,600.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,NOBRIDGE LTD,16/07/2024,"8,295.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Transport-Related Expenditure,District Council Vehicles,J O Groundcare,02/07/2024,"1,577.01"
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),19/07/2024,493.95
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Furniture - Repair,BUSINESS WATCH GUARDING LIMITED,10/07/2024,630.32
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Other Materials,PROVAC CLEANING SUPPLIES LTD,27/07/2024,212.40
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Carriage/Delivery Charge,J O Groundcare,02/07/2024,108.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,02/07/2024,"1,020.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,02/07/2024,927.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,09/07/2024,"1,214.48"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,09/07/2024,475.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,JCE & SONS LTD,09/07/2024,375.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,MSM Hire Ltd,10/07/2024,117.82
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,BRENNTAG UK LIMITED,09/07/2024,407.08
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/07/2024,"4,060.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,26/07/2024,"5,329.98"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,PROVAC CLEANING SUPPLIES LTD,27/07/2024,299.68
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Sub Contractors,Ecoprod Technique Ltd,23/07/2024,158.70
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,16/07/2024,192.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,16/07/2024,610.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,26/07/2024,350.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,26/07/2024,"1,400.00"
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,30/07/2024,288.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,26/07/2024,350.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Fees,Austin Mix Ltd,16/07/2024,285.00
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,O R Ltd,02/07/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,O R Ltd,15/07/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,O R Ltd,22/07/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Sub Contractors,O R Ltd,26/07/2024,"1,644.65"
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,MW MEDICS LTD,22/07/2024,600.00
Neighbourhood & Enforcement Services,Enforcement,Third Party Payments,External Contractor큦 - Machines,METRIC GROUP LTD,09/07/2024,884.00
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,205.44
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,391.49
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,120.89
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,120.89
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,205.44
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,205.44
Neighbourhood & Enforcement Services,Enforcement,Supplies & Services,Security Services,The Arch Company Properties Limited,09/07/2024,"2,036.35"
Neighbourhood & Enforcement Services,Enforcement,Premises-Related Expenditure,Sewage Charges,WATER PLUS FORMERLY SEVERN TRENT WATER LTD,09/07/2024,205.44
