Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Marketing & Publicity,WG Barrass Ltd TA Newport Engravers,06/09/2024,391.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,Oxford University Hospitals NHS Trust,04/09/2024,134.30
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Sub Contractors,The Royal Wolverhampton NHS Trust,04/09/2024,612.00
Health & Wellbeing,Consultant in Public Health,Supplies & Services,Other Services,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,05/09/2024,253996.67
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,DONNINGTON PARTNERSHIP CIO,02/09/2024,238.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,Brookside Central,18/09/2024,108.00
Health & Wellbeing,Health Improvement,Premises-Related Expenditure,Hire Of Rooms,HADLEY & LEEGOMERY PARISH COUNCIL,12/09/2024,284.17
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,09/09/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,09/09/2024,120.00
Health & Wellbeing,Health Improvement,Third Party Payments,Interpreters Fees,VISS Sign Language Interpreting Service,09/09/2024,120.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Intra Committee - Supplies,Newport Shropshire Foodbank (which sits under Newport Christian Fellowship),30/09/2024,2000.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Intra Committee - Supplies,The Methodist Church Dawley,30/09/2024,6500.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Equipment - Purchase,"Waterhaul Ltd (BHive 4, Waterhaul Ltd)",04/09/2024,842.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,1st St Georges Brownies,13/09/2024,400.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Age UK St Georges Day Centre,25/09/2024,300.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Dawley Baptist Church,04/09/2024,500.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,DONNINGTON & MUXTON PARISH COUNCIL,17/09/2024,500.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Ellerdine Village Hall,17/09/2024,250.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Great Dawley Town Council,24/09/2024,500.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Great Dawley Town Council,24/09/2024,1825.18
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,LAWLEY & OVERDALE PARISH COUNCIL,23/09/2024,175.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,LAWLEY & OVERDALE PARISH COUNCIL,17/09/2024,600.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,PSG Football Club,25/09/2024,150.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Shrewsbury & Newport Canals Trust,09/09/2024,1000.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,ST GEORGES & PRIORSLEE PARISH COUNCIL,10/09/2024,2750.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,St Georges Cricket Club,13/09/2024,150.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,St Georges Recreation Bowling Club,23/09/2024,150.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,STIRCHLEY & BROOKSIDE PARISH COUNCIL (NON PRECEPT),17/09/2024,1000.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Telford and Wrekin Interfaith Council,23/09/2024,250.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,TIBBERTON & CHERRINGTON PARISH COUNCIL,24/09/2024,1250.00
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Finding My Voice,09/09/2024,496.80
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Grants To Voluntary Organis,Telford and Wrekin Hard of Hearing Group,23/09/2024,446.00
"Housing, Commercial & Customer Services",Community Services,Premises-Related Expenditure,Electricity,West Mercia Energy (WME),24/09/2024,1435.35
"Housing, Commercial & Customer Services",Community Services,Supplies & Services,Other Services,Eyton Solutions Ltd,02/09/2024,650.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Promotion Expenses,Spektrix Limited,19/09/2024,1871.86
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Anstice Community Trust,19/09/2024,800.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Anstice Community Trust,19/09/2024,800.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Anstice Community Trust,19/09/2024,800.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Anstice Community Trust,19/09/2024,750.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Great Dawley Town Council,25/09/2024,656.64
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Illyria Theatre Limited,30/09/2024,1715.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,First Aid,MW MEDICS LTD,24/09/2024,180.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,First Aid,MW MEDICS LTD,24/09/2024,180.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,First Aid,MW MEDICS LTD,24/09/2024,180.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Telford Tigers Limited,19/09/2024,12818.35
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Audit Services,DMC STOCKTAKING,19/09/2024,160.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/09/2024,238.68
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/09/2024,194.66
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,26/09/2024,151.58
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2024,194.66
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2024,130.25
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2024,173.30
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Wet Resale Provision,MOLSON COORS BREWING COMPANY UK LTD,20/09/2024,189.30
"Housing, Commercial & Customer Services",Culture & Events,Premises-Related Expenditure,Preventative Maintenance,PG Skips Ltd,11/09/2024,360.00
"Housing, Commercial & Customer Services",Culture & Events,Premises-Related Expenditure,Preventative Maintenance,PG Skips Ltd,11/09/2024,140.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,ASLES (TOOL HIRE & SALES) LTD,20/09/2024,474.50
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Avanti Gas Ltd,18/09/2024,2282.86
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Casey's Cordingley Hall,20/09/2024,1000.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,18/09/2024,140.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,18/09/2024,140.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,04/09/2024,2100.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,04/09/2024,600.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,04/09/2024,750.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,04/09/2024,910.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,COUNTYLOOS LIMITED,04/09/2024,180.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Event Furniture Hire Ltd,24/09/2024,378.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Event Furniture Hire Ltd,04/09/2024,319.20
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,IRONBRIDGE GORGE TRADING CO LTD,24/09/2024,124.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,redacted Personal Information,02/09/2024,750.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Protective Clothing,JM WORTHINGTON & CO LTD TA MYWORKWEAR,18/09/2024,233.66
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Midlands Events Ltd,11/09/2024,350.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Midlands Events Ltd,11/09/2024,1850.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Midlands Events Ltd,04/09/2024,1200.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,First Aid,MW MEDICS LTD,18/09/2024,325.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,1080.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,600.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,2700.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,1800.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,900.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,480.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,MW MEDICS LTD,02/09/2024,1080.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,PG Skips Ltd,11/09/2024,360.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,PG Skips Ltd,11/09/2024,140.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Carriage/Delivery Charge,PG Skips Ltd,11/09/2024,320.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Carriage/Delivery Charge,PG Skips Ltd,11/09/2024,320.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Security Services,Rayan Facilities Management Ltd,04/09/2024,18382.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Artistes Fees,Sound Intervention Ltd,20/09/2024,4000.00
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,Stage and Studios Services Limited,23/09/2024,8036.57
"Housing, Commercial & Customer Services",Culture & Events,Supplies & Services,Equipment - Hire,TORTON BODIES LTD,11/09/2024,2000.00
"Housing, Commercial & Customer Services",Culture & Events,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,03/09/2024,215.58
"Housing, Commercial & Customer Services",Culture & Events,Transport-Related Expenditure,Outside Hire,DAYS RENTAL,02/09/2024,1194.44
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,External Audit Fees,GRANT THORNTON UK LLP,11/09/2024,10500.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,External Audit Fees,GRANT THORNTON UK LLP,04/09/2024,16500.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Discretionary Household Support,11/09/2024,251.09
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Other Grants (Expenses),Discretionary Household Support,03/09/2024,611.20
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,24/09/2024,150.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,11/09/2024,185.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,PayPoint Network Limited,30/09/2024,150.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Postages,Financial Data Management plc,09/09/2024,485.86
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,APS Group,03/09/2024,1315.75
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Blue Badge Assessments,Ascenti,09/09/2024,150.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Bus Pass Production,Euclid Limited,09/09/2024,934.72
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Supplies & Services,Permit Production - Blue Badge,Valtech Limited,03/09/2024,527.46
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,23/09/2024,395.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Kings of the Road,03/09/2024,325.00
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Power Point Stores,17/09/2024,133.33
"Housing, Commercial & Customer Services",Customer Relationships & Welfare Services,Transfer Payments,Crisis Assistance Awards,Power Point Stores,26/09/2024,237.50
"Housing, Commercial & Customer Services",Housing Strategy,Supplies & Services,Legal Expenses,FREETHS LLP,02/09/2024,782.30
"Housing, Commercial & Customer Services",Housing Strategy,Supplies & Services,Legal Expenses,FREETHS LLP,03/09/2024,634.80
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,24/09/2024,1567.03
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,19/09/2024,1549.93
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,16/09/2024,1552.78
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,02/09/2024,1552.30
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Employees,Agency Supply Costs,The Oyster Partnership Ltd,02/09/2024,1594.58
"Housing, Commercial & Customer Services","Housing, Employment & Infrastructure",Supplies & Services,Other Services,Marches Energy Agency,24/09/2024,7619.09
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,19/09/2024,130.36
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,19/09/2024,164.10
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,Askews & Holts Library Services Ltd,19/09/2024,244.15
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,Bolinda UK Ltd,13/09/2024,137.34
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Stationery,OPENING THE BOOK LTD,06/09/2024,272.00
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,PETERS  LTD,30/09/2024,182.05
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,PETERS  LTD,30/09/2024,126.80
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,PETERS  LTD,05/09/2024,114.60
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,PETERS  LTD,05/09/2024,119.28
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,23/09/2024,342.83
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,23/09/2024,538.53
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,30/09/2024,419.00
"Housing, Commercial & Customer Services",Library Services,Supplies & Services,Libraries Book Fund,ULVERSCROFT LARGE PRINT BOOKS LIMITED,13/09/2024,570.72
"Housing, Commercial & Customer Services",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,DODD GROUP (MIDLANDS) LTD,24/09/2024,9935.45
"Housing, Commercial & Customer Services",Private Sector Housing & Enforcement,Capital Expenditure,Expenditure on loans & other financial assistance,DODD GROUP (MIDLANDS) LTD,24/09/2024,6534.00
"Housing, Commercial & Customer Services",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Marches Energy Agency,24/09/2024,1810.00
"Housing, Commercial & Customer Services",Private Sector Housing & Enforcement,Capital Expenditure,Other Capital Expenditure,Marches Energy Agency,24/09/2024,1410.00
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Trade Refuse,JCE & SONS LTD,20/09/2024,172.08
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Protective Clothing,Border Janitorial Supplies Limited,30/09/2024,637.00
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Protective Clothing,Border Janitorial Supplies Limited,13/09/2024,202.74
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Crockery/Hardware/Light Equip,PLANGLOW LTD,23/09/2024,547.20
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,19/09/2024,1807.72
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,19/09/2024,731.90
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,25/09/2024,731.90
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,25/09/2024,1819.62
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,13/09/2024,684.19
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,EEC Whole Milk,JOHAL DAIRIES,13/09/2024,1576.90
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,05/09/2024,119.98
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/09/2024,301.97
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/09/2024,369.85
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/09/2024,117.79
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,06/09/2024,225.10
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2024,194.85
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2024,263.71
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,19/09/2024,102.53
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,25/09/2024,160.08
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,25/09/2024,102.22
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,25/09/2024,295.21
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2024,137.30
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2024,203.92
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2024,122.72
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2024,150.47
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,13/09/2024,235.07
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/09/2024,105.14
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Clean Mats & Toilet Requisites,Border Janitorial Supplies Limited,20/09/2024,179.47
"Housing, Commercial & Customer Services",Sport & Leisure,Premises-Related Expenditure,Trade Refuse,FCC Recycling (UK) Ltd ,06/09/2024,612.04
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,133.81
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,201.10
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,307.83
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,242.35
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,121.04
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,192.43
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,141.49
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,408.11
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,424.95
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,105.88
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,194.70
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,313.59
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,169.22
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,479.22
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,328.56
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,318.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,155.14
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,204.19
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,417.92
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,231.01
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,143.02
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,100.12
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,269.30
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,366.58
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,105.42
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,171.41
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,102.76
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,194.88
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,192.55
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,330.72
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,295.27
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,388.50
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,146.47
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,215.20
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,282.53
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,102.21
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,159.73
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,902.61
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,105.92
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,145.16
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,108.94
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,388.05
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,107.07
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,123.32
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,238.61
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,200.68
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,262.62
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,630.98
"Housing, Commercial & Customer Services",Sport & Leisure,Supplies & Services,Provisions,Bikold Foodservice,12/09/2024,138.64
