Service Delivery Area(T),Service Delivery Team(T),ExpenditureGroup(T),Account(T),Supplier Name(T),Trans Date,Amount
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/03/2023,150.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,118.57
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,238.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,06/03/2023,241.45
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,22/03/2023,153.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,21/03/2023,248.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,24/03/2023,544.70
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Handmade Speciality Products Ltd,29/03/2023,277.25
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,168.75
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,23/03/2023,162.98
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,Aroma Tea & Coffee Merchants,28/03/2023,125.21
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,On A Roll,30/03/2023,248.83
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/03/2023,599.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/03/2023,464.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/03/2023,500.15
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,02/03/2023,814.78
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,171.26
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,419.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,111.62
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,115.64
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,09/03/2023,167.23
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,298.28
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,120.49
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,169.31
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,312.29
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,16/03/2023,278.59
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,23/03/2023,260.27
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,23/03/2023,233.24
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,23/03/2023,374.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,23/03/2023,679.89
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,TROPICAL ICE,28/03/2023,"1,131.75"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/03/2023,186.39
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/03/2023,412.97
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/03/2023,951.41
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Provisions,BIKOLD,31/03/2023,250.07
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Advertising,DLM DISTRIBUTIONS LTD,29/03/2023,"1,140.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Advertising,WHATS ON MAGAZINES LTD,16/03/2023,150.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Advertising,THE MIDLAND NEWS ASSOCIATION LTD,24/03/2023,"1,694.99"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,28/03/2023,297.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,07/03/2023,172.01
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,07/03/2023,"1,290.05"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,01/03/2023,297.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,16/03/2023,322.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Flex Charges,Verifone UK Limited,28/03/2023,322.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,14/03/2023,"5,178.48"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,07/03/2023,"5,767.44"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,21/03/2023,"4,009.44"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Payment Of Income Collected,Telford Tigers Limited,29/03/2023,"5,810.64"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,E N CATERING EQUIPMENT AND SERVICES  LTD,08/03/2023,310.71
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,JP AUDIO VISUAL LTD,08/03/2023,228.99
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,JP AUDIO VISUAL LTD,08/03/2023,886.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SLIDERS SKATE SHOP,13/03/2023,300.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M Fixed Plant Other,HOOD AIRPORT & ICE LTD,22/03/2023,"2,109.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Stationery,CCR,13/03/2023,155.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,CHRISBEON OFFICE SUPPLIES,29/03/2023,204.70
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M Fixed Plant Other,SAWMATIC,28/03/2023,163.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SLIDERS SKATE SHOP,28/03/2023,300.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M Fixed Plant Other,HOOD AIRPORT & ICE LTD,28/03/2023,"6,719.90"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS ,10/03/2023,292.96
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Grounds Maint - Sports Pitches,Technical Surfaces Ltd,23/03/2023,475.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS ,10/03/2023,155.86
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,29/03/2023,195.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,HS Sports Limited,06/03/2023,985.08
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Items For Resale,Splash About International Limited,10/03/2023,901.90
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,J P L LTD,21/03/2023,130.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Carriage/Delivery Charge,CORPORATE TOGS LTD,20/03/2023,119.70
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,568.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Licences,L M Fitness UK Ltd,13/03/2023,"1,045.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,CCS MEDIA LIMITED,06/03/2023,115.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,First Aid,J P L LTD,16/03/2023,120.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M - Mechanical,Waterlogic GB LTD,23/03/2023,117.72
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,199.38
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sport Equip - Purchase,RLSS UK Enterprises Ltd,23/03/2023,220.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M -Building Other,Vortex Cleaning Ltd,23/03/2023,600.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Items For Resale,RLSS UK Enterprises Ltd,23/03/2023,315.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Items For Resale,SWIM ENGLAND TRADING LIMITED ,23/03/2023,"1,050.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,227.74
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Rangeball UK LTD,27/03/2023,"2,082.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Hire,SKIPS TELFORD LTD,27/03/2023,220.00
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Badcock Services,15/03/2023,199.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,Rangeball UK LTD,29/03/2023,101.15
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,C STORES LTD,09/03/2023,246.51
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,C STORES LTD,06/03/2023,189.26
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Fuel,Butler Fuels,01/03/2023,"1,338.12"
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,C STORES LTD,15/03/2023,291.55
"Communities, Customer & Commercial Services",Sport & Leisure,Transport-Related Expenditure,Servicing & Repairs V&P,Agrovista UK LTD,27/03/2023,-137.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,27/03/2023,152.00
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,27/03/2023,851.22
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,27/03/2023,669.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,C STORES LTD,29/03/2023,"1,009.80"
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,R&M WC Planned,Agrovista UK LTD,27/03/2023,164.40
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Protective Clothing,CORPORATE TOGS LTD,06/03/2023,"1,144.61"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,16/03/2023,148.68
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,16/03/2023,"1,856.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,14/03/2023,919.11
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,22/03/2023,"1,038.59"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,J P L LTD,22/03/2023,406.65
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,163.58
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,318.06
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Licences,L M Fitness UK Ltd,16/03/2023,"1,045.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,BRENNTAG UK LIMITED,22/03/2023,224.42
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Chemicals/Cleaning Products,Border Janitorial Supplies Limited,16/03/2023,159.52
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS,10/03/2023,338.96
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Licences,L M Fitness UK Ltd,16/03/2023,650.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Financial Services,DEBIT FINANCE COLLECTIONS ,10/03/2023,162.18
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,UK Athletics Ltd,09/03/2023,300.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Other Materials,PROVAC CLEANING SUPPLIES LTD,31/03/2023,165.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,APSE,03/03/2023,368.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,NOBRIDGE LTD,10/03/2023,600.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,NOBRIDGE LTD,16/03/2023,750.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,Security Wise Ltd,23/03/2023,136.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,E Solutions Ltd,16/03/2023,200.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,17/03/2023,519.52
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy,22/03/2023,-150.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,E Solutions Ltd,10/03/2023,200.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,BUSINESS WATCH GUARDING LIMITED,10/03/2023,239.12
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,Vortex Cleaning Ltd,14/03/2023,575.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,JCE & SONS LTD,14/03/2023,110.50
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Other Materials,MedUK Group Ltd,30/03/2023,275.00
"Communities, Customer & Commercial Services",Sport & Leisure,Employees,Staff Training,HARPER ADAMS UNIVERSITY COLLEGE,16/03/2023,480.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Other Materials,Prosep filter systems ltd,16/03/2023,663.56
"Communities, Customer & Commercial Services",Sport & Leisure,Premises-Related Expenditure,Electricity,West Mercia Energy ,22/03/2023,432.61
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Sub Contractors,Waterplay Solutions Limited,28/03/2023,"1,800.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Other Materials,PROVAC CLEANING SUPPLIES LTD,24/03/2023,154.36
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Fees,Austin Mix Ltd,16/03/2023,"1,015.00"
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,29/03/2023,228.00
"Communities, Customer & Commercial Services",Sport & Leisure,Supplies & Services,Equipment - Purchase,RLSS UK Enterprises Ltd,29/03/2023,205.00
"Communities, Customer & Commercial Services",Sport & Leisure,Employees,Professional Subs,RLSS UK Enterprises Ltd,16/03/2023,484.00
Corporate Communications,Communications & Marketing,Capital Expenditure,Computer Hardware,Oxford Computer Consultants Ltd,02/03/2023,"3,110.00"
Corporate Communications,Communications & Marketing,Capital Expenditure,Other Capital Expenditure,SIGNS EXPRESS ,17/03/2023,"2,280.52"
Corporate Communications,Communications & Marketing,Capital Expenditure,Other Capital Expenditure,SIGNS EXPRESS ,17/03/2023,853.03
Corporate Communications,Communications & Marketing,Capital Expenditure,Other Capital Expenditure,SIGNS EXPRESS ,17/03/2023,"2,780.00"
Corporate Communications,Communications & Marketing,Capital Expenditure,Other Capital Expenditure,SIGNS EXPRESS ,24/03/2023,757.58
Corporate Communications,Communications & Marketing,Supplies & Services,Community Newspaper,PRECISION COLOUR PRINTING,10/03/2023,"8,843.00"
Corporate Communications,Communications & Marketing,Supplies & Services,Community Newspaper,ROYAL MAIL GROUP PLC,10/03/2023,"4,716.13"
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,460.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,627.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,518.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,The Curiuous Way,17/03/2023,600.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,690.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,690.00
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,Simpleview Europe,17/03/2023,"1,725.00"
Corporate Communications,Communications & Marketing,Supplies & Services,Community Newspaper,EMERGE DESIGN LTD,06/03/2023,"5,181.80"
Corporate Communications,Communications & Marketing,Supplies & Services,Other Expenses,The Curiuous Way,24/03/2023,250.00
Corporate Communications,Communications & Marketing,Supplies & Services,Subscriptions,SocialSignIn Ltd,24/03/2023,"12,865.75"
Corporate Communications,Communications & Marketing,Supplies & Services,Graphic Design Charges,EMERGE DESIGN LTD,24/03/2023,581.20
Corporate Communications,Communications & Marketing,Supplies & Services,Postages,DLM DISTRIBUTIONS LTD,24/03/2023,"4,627.15"
Corporate Communications,Communications & Marketing,Supplies & Services,Community Newspaper,ROYAL MAIL REDIRECTION CENTRE ,28/03/2023,"3,161.60"
Corporate Communications,Communications & Marketing,Supplies & Services,Community Newspaper,ROYAL MAIL REDIRECTION CENTRE ,28/03/2023,"2,351.01"
Corporate Items,Corporate Codes,Supplies & Services,Other Services,M FM Ltd,17/03/2023,"6,043.00"
Corporate Items,Corporate Codes,Capital Financing Costs,Unitary Charge,PYRAMID SCHOOLS LTD,09/03/2023,"1,003,653.17"
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,24/03/2023,"44,632.11"
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,15/03/2023,"45,693.60"
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,15/03/2023,"40,547.54"
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,20/03/2023,"43,292.53"
Corporate Items,Corporate Codes,Employees,Agency Supply Costs,Matrix SCM,31/03/2023,"44,413.95"
Corporate Items,Corporate Codes,Third Party Payments,Contribution To Other La큦,SHROPSHIRE COUNCIL ,17/03/2023,"2,796.00"
Corporate Items,Corporate Codes,Premises-Related Expenditure,Domestic Reverse Charge,Lets Connect,17/03/2023,"5,373.00"
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Subscriptions,Twinkl Ltd,28/03/2023,189.80
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,28/03/2023,155.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Materials,I CAN CHARITY,06/03/2023,750.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Materials,I CAN CHARITY,06/03/2023,"33,743.00"
Education & Skills,Consultancy & Advisory Services,Employees,Recruitment Advertising,THE MIDLAND NEWS ASSOCIATION LTD,14/03/2023,260.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Materials,I CAN CHARITY,27/03/2023,"5,100.00"
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,07/03/2023,110.00
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,17/03/2023,195.00
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,MEETING POINT TRUST LTD,24/03/2023,115.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Other Services,Wrekin View Primary School,01/03/2023,500.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Other Services,Grange Park Primary School - Community Academies Trust,01/03/2023,500.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Instructors Fees,HEMPSALL CONSULTANCIES LIMITED,24/03/2023,750.00
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,Mercure Telford Centre Hotel,30/03/2023,194.78
Education & Skills,Consultancy & Advisory Services,Supplies & Services,Training Costs - Participants Recharged,Mercure Telford Centre Hotel,30/03/2023,194.80
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,30/03/2023,120.83
Education & Skills,Consultancy & Advisory Services,Premises-Related Expenditure,Hire Of Rooms,Mercure Telford Centre Hotel,30/03/2023,120.83
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,10/03/2023,"2,240.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,10/03/2023,"5,547.41"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,07/03/2023,"10,250.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,10/03/2023,300.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,WINDOW & DOOR CONTRACT SERVICES,07/03/2023,"4,814.47"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,BATTLEFIELD LAND SURVEYS LTD,24/03/2023,500.00
Education & Skills,Education & Skills,Capital Expenditure,External Professional Fees,W H SOLICITORS,09/03/2023,167.20
Education & Skills,Education & Skills,Capital Expenditure,External Professional Fees,W H SOLICITORS,09/03/2023,106.40
Education & Skills,Education & Skills,Capital Expenditure,External Professional Fees,W H SOLICITORS,09/03/2023,325.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,10/03/2023,"6,133.80"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,10/03/2023,200.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,425.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,225.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,R G STONES LTD,16/03/2023,450.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,R G STONES LTD,07/03/2023,"1,440.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,R G STONES LTD,07/03/2023,550.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,150.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,445.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,150.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,150.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,150.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,SGS United Kingdom Limited,09/03/2023,150.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,R G STONES  LTD,17/03/2023,"1,720.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,Hankinson Whittle Limited,17/03/2023,"3,035.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATIOIN,06/03/2023,300.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,REDACTED PERSONAL INFORMATIOIN,06/03/2023,300.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,07/03/2023,"12,000.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,Services in Design Ltd,06/03/2023,"5,156.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,24/03/2023,"2,740.14"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,30/03/2023,"24,000.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,30/03/2023,"5,440.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,30/03/2023,"10,663.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,31/03/2023,"7,875.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,TAYLORS MECHANICAL H & P SERVICES LTD,24/03/2023,"7,336.98"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/03/2023,"9,460.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,03/03/2023,"12,155.18"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,ASLES LTD,10/03/2023,"4,240.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,KRM CONTRACTORS LTD,09/03/2023,"22,966.00"
Education & Skills,Education & Skills,Capital Expenditure,Computer Hardware,Strive AV Ltd,06/03/2023,"1,625.00"
Education & Skills,Education & Skills,Capital Expenditure,Computer Hardware,Strive AV Ltd,06/03/2023,699.00
Education & Skills,Education & Skills,Capital Expenditure,Computer Hardware,Strive AV Ltd,06/03/2023,225.00
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/03/2023,"18,620.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,22/03/2023,"31,380.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,30/03/2023,"18,620.00"
Education & Skills,Education & Skills,Capital Expenditure,Payments to Contractor,GRANVILLE CONSTRUCTION & MAINTENANCE LTD,30/03/2023,"13,318.00"
