Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45407,2200215314,3652.25,John Grant Interiors Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45407,2200215350,1271.8,John Grant Interiors Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45391,2200214263,11216.65,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Furniture,45392,2200214336,960.75,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,REASONABLE ADJUSTMENT,Other Training Courses and Qualification,45405,2200215149,-510,THRIIVER LIMITED
Hampshire & Isle of Wight Constabulary,Recruitment,Recruitment Expenses (excl. advertising),45401,2200214929,788.85,SHL GROUP LTD
Hampshire & Isle of Wight Constabulary,Recruitment,Recruitment Expenses (excl. advertising),45401,2200214936,5445,SHL GROUP LTD
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Clothing and Uniforms,45383,2200213698,2471.2,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Clothing and Uniforms,45406,2200215245,836.66,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Council Tax,45387,3500004210,610.02,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45401,3110122166,2665.35,NPOWER
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45401,3110122136,883.26,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45401,3110122137,529.44,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45401,3110122159,4091.22,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Electricity,45401,3110122183,649.01,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45401,3110122119,1073.49,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45401,3110122107,581.41,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Non System - Gas,45401,3110122116,551.65,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Other Services,45404,2200215022,600.77,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45384,2200213801,55477,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Payments to Other PC,45400,2200214891,54803,Thames Valley Police
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45391,2200214250,714.86,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45393,3110121808,754.28,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45394,2200214513,600,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Technical and Professional Consultant F,45400,2200214865,912.76,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Uniform Business Rates,45383,3500004178,4257,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Uniform Business Rates,45387,3500004201,9263.3,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Uniform Business Rates,45387,3500004202,2069.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Uniform Business Rates,45388,3500004212,3524.75,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicle Fuel,45394,2200214472,588.36,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicle Fuel,45399,2200214816,646.49,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicle Fuel,45406,3110122229,829.12,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicles and Plant - Repairs and Main,45406,3110122238,602.7,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Redacted - Operational,Vehicles and Plant - Repairs and Main,45406,3110122239,646.8,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Rent contingency,Non System - Electricity,45400,3110122022,-4956.34,NPOWER
Hampshire & Isle of Wight Constabulary,Rent contingency,Non System - Electricity,45400,3110122024,-7724.67,NPOWER
Hampshire & Isle of Wight Constabulary,Rent contingency,Non System - Electricity,45400,3110122032,-2817.06,NPOWER
Hampshire & Isle of Wight Constabulary,RESERVE Inclusion Matters,Technical and Professional Consultant F,45400,3110122003,12500,One Time Vendor
Hampshire & Isle of Wight Constabulary,Reserves - Body Armour,Clothing and Uniforms,45387,2200214060,887.8,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Reserves - Body Armour,Clothing and Uniforms,45406,2200215259,112304.92,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Reserves - Body Armour,Clothing and Uniforms,45406,2200215260,12531.49,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Response Head Office,Equipment,45406,2200215229,532.25,Redacted - Operational
Hampshire & Isle of Wight Constabulary,ROADS POLICING - CLARITY,IT Software,45401,2200214988,1200,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,ROADS POLICING - CLARITY,Other Expenses,45412,2200215478,5351.68,Clarity Information Solutions Ltd
Hampshire & Isle of Wight Constabulary,ROADS POLICING - CLARITY,Other Services,45386,2200213976,549.25,LIPSPEAKER UK
Hampshire & Isle of Wight Constabulary,ROMSEY POLICE STATION (TR),Non System - Gas,45401,3110122088,842.96,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,ROMSEY POLICE STATION (TR),Uniform Business Rates,45397,3500004220,1480.25,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,RP GENERAL OPS,Equipment,45397,2200214538,2031,GRATNELLS LTD
Hampshire & Isle of Wight Constabulary,RP GENERAL OPS,Equipment,45398,2200214668,1525,MLA LTD
Hampshire & Isle of Wight Constabulary,RP-SRU (driver awareness),Licences,45407,2200215318,96497.87,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,RP-SRU (driver awareness),Subscriptions,45383,2200214044,27400,Road Safety Support Ltd
Hampshire & Isle of Wight Constabulary,Rural Policing RESERVE,Contributions from Other Bodies,45383,2200213697,1188,Thomas Jacks Ltd
Hampshire & Isle of Wight Constabulary,RYDE POLICE STATION (LR),Non System - Electricity,45401,3110122140,807.04,NPOWER
Hampshire & Isle of Wight Constabulary,RYDE POLICE STATION (LR),Non System - Gas,45401,3110122084,985.53,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,SAFER STREETS 5 BASINGSTOKE,Grant Aid and Donations,45383,2200020886,78123,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,Safer Streets 5 Portsmoth,Grant Aid and Donations,45383,2200020887,235675.34,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,SAFER STREETS 5 SOUTHAMPTON,Grant Aid and Donations,45399,2200021027,109924,Southampton City Council
Hampshire & Isle of Wight Constabulary,SARC,Forensic and pathology testing,45397,2200214573,1242.25,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Serious Violence Duty Fund,Purchase of IT Equipment,45400,2200021035,5870,Hampshire County Council
Hampshire & Isle of Wight Constabulary,SERVICE CENTRE - WESTERN,Catering,45384,2200213729,2116.95,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,SERVICE CENTRE - WESTERN,Staff Use of Public Transport,45384,2200213727,1128,EASTLEIGH CAB COMPANY LTD
Hampshire & Isle of Wight Constabulary,SERVICE CENTRE - WESTERN,Staff Use of Public Transport,45384,2200213780,1336.15,EASTLEIGH CAB COMPANY LTD
Hampshire & Isle of Wight Constabulary,SGA49,Security Costs,45398,3110121887,1295.9,Redacted - Operational
Hampshire & Isle of Wight Constabulary,SGA49,Security Costs,45404,3110122192,1011.76,Redacted - Operational
Hampshire & Isle of Wight Constabulary,SGA49,Security Costs,45404,3110122193,1480.92,Redacted - Operational
Hampshire & Isle of Wight Constabulary,SHANKLIN POLICE STATION (LS),Non System - Electricity,45401,3110122133,690.69,NPOWER
Hampshire & Isle of Wight Constabulary,SHANKLIN POLICE STATION (LS),Non System - Gas,45401,3110122095,647.54,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,SHQ EASTLEIGH,Service Charges - Premises,45391,2200214199,2774.55,HIWFRS
Hampshire & Isle of Wight Constabulary,SHQ EASTLEIGH,Service Charges - Premises,45391,2200214200,148766,HIWFRS
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Catering Equipment,45411,2200215449,563,Stearn Electric Co Ltd
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Cleaning services,45391,2200214207,231714.65,N-VIRO
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Cleaning services,45404,2200215064,7805.04,N-VIRO
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Fixtures and Fittings,45384,2200213723,1197.39,JUSTFLOORS LTD
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Furniture,45383,2200213706,10436.4,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Furniture,45399,2200214845,580.28,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Furniture,45406,2200215263,1917.9,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45383,2200213766,678.27,RENTOKIL PEST CONTROL
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45384,3110121620,10065.68,RENTOKIL INITIAL SERVICES LTD
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45384,3110121621,-5793.48,RENTOKIL INITIAL SERVICES LTD
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45384,3110121622,-607.78,RENTOKIL INITIAL SERVICES LTD
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45390,2200214116,705.15,RENTOKIL PEST CONTROL
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45390,2200214119,690,RENTOKIL PEST CONTROL
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45391,2200214187,2259,MJF Interiors Limited
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45398,2200214716,1146.88,RENTOKIL PEST CONTROL
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other premises related costs,45404,2200215092,-605.44,RENTOKIL PEST CONTROL
Hampshire & Isle of Wight Constabulary,Soft FM Centralised,Other Services,45390,2200214136,841,MJF BUSINESS SERVICES LTD
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL FOUNTAINS NPO,Rent,45405,2200215130,4170.46,SOUTHAMPTON CITY COUNCIL
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL FOUNTAINS NPO,Uniform Business Rates,45383,3500004183,1161.75,Southampton City Council
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL POLICE STA,Non System - Electricity,45401,3110122176,26647.75,NPOWER
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL POLICE STA,Non System - GEother,45385,3110121623,7347.4,Southampton Geothermal Heating Co.
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL POLICE STA,Non System - GEother,45398,3110121868,6217.91,Southampton Geothermal Heating Co.
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON CENTRAL POLICE STA,Uniform Business Rates,45383,3500004181,54600,Southampton City Council
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON FOOTBALL CLUB,Catering,45390,2200214149,600,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,SOUTHAMPTON FOOTBALL CLUB,Catering,45399,2200214832,550,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,SOUTHWICK PARK,Rent,45412,2200215469,2400,Ancala Water Services (Defence) Lt
Hampshire & Isle of Wight Constabulary,SOUTHWICK PARK,Uniform Business Rates,45387,3500004207,7755,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,Special Constabulary,Professional Subscriptions,45383,2200213754,2613.44,POLICE FEDERATION JOINT FUND
Hampshire & Isle of Wight Constabulary,Special Constabulary,Professional Subscriptions,45407,2200215315,2030.21,POLICE FEDERATION JOINT FUND
Hampshire & Isle of Wight Constabulary,Special Constabulary,Staff and Volunteer Travel Expenses - General,45405,3000017994,531.9,One Time Vendor
Hampshire & Isle of Wight Constabulary,SSD COLLABORATION,Forensic and pathology testing,45390,2200214141,9924.98,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD COLLABORATION,Forensic and pathology testing,45397,2200214547,5421.08,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD COLLABORATION,Materials,45386,2200214005,56575,Hampshire County Council
Hampshire & Isle of Wight Constabulary,SSD COLLABORATION,Payments to Other Local Authorities,45386,2200214004,83350,Hampshire County Council
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45390,2200214178,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45393,2200214395,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45393,2200214396,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45398,2200214724,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45398,2200214725,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45399,2200214835,5130.94,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45401,2200214926,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45401,2200214927,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Forensic and pathology testing,45406,2200215246,2991.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Medical and Counselling Fees,45390,2200214175,1500,Pcc For West Midlands
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Medical and Counselling Fees,45394,3110121827,1620,One Time Vendor
Hampshire & Isle of Wight Constabulary,SSD OPERATIONAL UNITS,Medical and Counselling Fees,45394,3110121832,673.08,One Time Vendor
Hampshire & Isle of Wight Constabulary,SSD Quality Team,Forensic and pathology testing,45400,2200214860,2943,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD Quality Team,Forensic and pathology testing,45405,2200215155,3604.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,SSD Quality Team,Registration and Inspection Fees,45386,2200214006,49911.24,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Strategic Communications,Professional Subscriptions,45398,3110121891,2800,CPOSA Ltd
Hampshire & Isle of Wight Constabulary,Strategic Communications,Professional Subscriptions,45398,3110121892,500,CPOSA Ltd
Hampshire & Isle of Wight Constabulary,Strategic Communications,"Publicity, Promotions and Advertisement",45401,2200214985,1000,PCC For Derbyshire
Hampshire & Isle of Wight Constabulary,SWB03 NEGOTIATOR CONF 2024,Hire of Accommodation and Facilities,45401,3110122056,4875,One Time Vendor
Hampshire & Isle of Wight Constabulary,TACTICAL OPERATIONS,Other Training Courses and Qualification,45407,2200215351,1075.83,CTC Training and Development Limite
Hampshire & Isle of Wight Constabulary,TADLEY POLICE STATION (BL),Uniform Business Rates,45402,3500004226,949,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,TASER,Weaponary Supplies,45383,2200214863,6565.5,Axon Public Safety UK Limited
Hampshire & Isle of Wight Constabulary,TASER,Weaponary Supplies,45406,2200215205,3822.8,Axon Public Safety UK Limited
Hampshire & Isle of Wight Constabulary,TESTWOOD LANE TOTTON,Uniform Business Rates,45387,3500004195,1246,New Forest District Council
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45397,3110121837,2448,One Time Vendor
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215041,1288.9,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215042,967.41,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215043,2472.32,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215044,792.83,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215045,1637.04,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215047,911.28,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45404,2200215089,867.83,Animal Care Services Midlands Ltd
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Animal Fees and Expenses,45412,3110122371,693.6,One Time Vendor
Hampshire & Isle of Wight Constabulary,TO PROJECTS,Grant Aid and Donations,45387,3110121738,2500,One Time Vendor
Hampshire & Isle of Wight Constabulary,TOTTON POLICE STATION (NT),Non System - Electricity,45401,3110122160,2043.13,NPOWER
Hampshire & Isle of Wight Constabulary,TOTTON POLICE STATION (NT),Uniform Business Rates,45387,3500004192,11943,New Forest District Council
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,"Author, Speaker and Lecturer Fees",45411,2200215448,3250,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,Equipment,45384,2200213760,5127,AVI Ltd
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,Equipment,45398,2200214672,935.9,WEX PHOTOGRAPHIC
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,Hire of Accommodation and Facilities,45391,2200214270,980.25,YOUTH OPTIONS
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,Hire of Accommodation and Facilities,45393,2200214419,888.75,Kings Community Church
Hampshire & Isle of Wight Constabulary,TRAINING MANAGEMENT,Hire of Accommodation and Facilities,45406,2200215242,790,Kings Community Church
Hampshire & Isle of Wight Constabulary,VEHICLES,Drugs and Medical Supplies,45383,2200213825,2118.07,RELIANCE MEDICAL LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Drugs and Medical Supplies,45393,2200214406,1674.91,RELIANCE MEDICAL LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Equipment,45393,2200214398,1855.32,PRO-TECT SAFETY SIGNS
Hampshire & Isle of Wight Constabulary,VEHICLES,IT Software,45407,2200215324,2025,Volvo Car Uk Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Purchase of Vehicle,45401,2200214966,3991.6,woodway engineering ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Equipment and Running Expen,45406,3110122231,663.2,Harwoods Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Fuel,45391,2200214190,9567.2,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45383,2200213714,531.13,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45383,2200213837,551.13,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45384,2200213748,718.96,Cambridge Garage
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45384,2200213751,515.91,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45384,2200213785,918.2,Stapletons Tyres Services LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213946,1450.66,Ats Euromaster Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213809,1078.98,B.M.W. (Uk) Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213942,1207.66,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213945,1975.12,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213923,544.9,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213929,1125.5,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213932,544.9,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213933,785.02,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213935,644,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213947,568.3,PENTAGON LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45385,2200213824,654.29,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45390,2200214159,831.26,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45392,2200214290,543.6,B.M.W. (Uk) Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45392,2200214292,503.43,B.M.W. (Uk) Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45392,2200214301,1184.5,Bluelite Graphics Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45392,2200214302,602.18,Bluelite Graphics Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45393,2200214414,3684.41,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45394,2200214469,700.15,Ats Euromaster Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45394,2200214475,4611.28,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45394,2200214481,1058.91,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45394,2200214465,646.07,Snows Motor Group
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45395,2200214534,624,Stapletons Tyres Services LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45397,2200214614,2876.71,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45397,2200214633,795,Kelly's Classic & Vintage Car Glass
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45397,2200214643,945,Kelly's Classic & Vintage Car Glass
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45397,2200214645,609.7,PCS INNOTEC GB LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45397,2200214636,639.82,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45398,2200214746,1332.01,Ats Euromaster Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45398,2200214745,2295.89,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45399,2200214802,1174,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45399,2200214803,795.02,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45399,2200214809,691,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45399,2200214810,672,National Windscreens (Replacements)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45399,2200214750,834.37,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45401,2200214968,734.47,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45401,2200214952,767.95,PENTAGON LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45401,2200214974,1056.51,Snows Motor Group
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215078,4958.95,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215018,677.69,PENTAGON LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215082,2916.67,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215084,1318.88,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215086,594,Snows Motor Group
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45404,2200215087,544.82,Snows Motor Group
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45405,2200215116,505.01,Bluelite Graphics Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45405,2200215169,2128.86,Goodyear Tyres UK Limited
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45405,2200215118,816.95,PENTAGON LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45405,2200215122,14456.71,PENTAGON LTD
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45406,2200215273,1494,Bluelite Graphics Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45406,2200215197,941.08,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45407,2200215296,2013.28,Ats Euromaster Ltd
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45407,2200215335,534.66,Volkswagen Group Uk Ltd (Tps)
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45409,2200215400,769.11,Snows Bmw
Hampshire & Isle of Wight Constabulary,VEHICLES,Vehicle Workshop Spares and Consumables,45409,2200215401,3623.4,Volkswagen Group Uk Ltd (Tps)
