Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45713,2200235825,2856.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45713,2200235827,1435.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45713,2200235833,1449,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45714,2200235961,1186.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45714,2200235962,579.6,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45691,2200234025,16605,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45693,2200234254,19673.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45693,2200234255,1061.54,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45693,2200234261,23862.59,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45693,2200234262,4825.02,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45693,2200234289,29595.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45694,2200234351,14788.63,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45694,2200234352,800,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45695,2200234455,7944.9,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45695,2200234459,8416.97,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45695,2200234460,880,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45695,2200234461,13053.59,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45700,2200234786,11962.37,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45700,2200234787,26099.52,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45700,2200234788,924,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45700,2200234789,805.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45700,2200234790,3419.47,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45701,2200234932,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45701,2200234961,8519.44,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45705,2200235101,15172.65,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45705,2200235102,5996.95,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45705,2200235103,1927.27,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45707,2200235395,572,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45708,2200235506,11379.32,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45712,2200235668,990,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45712,2200235669,9751.53,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45712,2200235670,5056.89,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45712,2200235686,5903.13,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235905,1400,EXPERT WITNESS SERVICES LIMITED
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235906,1250,EXPERT WITNESS SERVICES LIMITED
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235893,2899.03,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235913,35205.36,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235914,31356.8,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45714,2200235915,28961.72,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45716,2200236099,19508.56,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45716,2200236100,4290.75,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45699,3110127594,2193,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45713,3110127849,2630,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45713,3110127850,2630,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45716,3110127962,1010,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45716,3110127963,3540,One Time Vendor
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45708,3110127903,2634.31,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Gas,45701,3110127776,566.13,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Water - Metered,45698,3110127680,2281.12,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45701,3110127782,1713.35,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45698,2200234514,54351,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45699,2200234721,4423.47,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45706,2200235242,18193.38,Southampton City Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45707,2200235375,9306.24,Isle of Wight Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45715,2200236026,7898.18,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,Hamble Berthing,Rent,45695,2200234481,12189.76,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Hamble Berthing,Rent,45695,2200234482,6088.94,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Hamble Berthing,Rent,45695,2200234483,6573.28,Redacted - Operational
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45708,3110127910,3161.43,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45701,3110127791,4245.73,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45698,3110127661,1390.05,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HAVANT VES,Non System - Electricity,45708,3110127866,996.72,NPOWER
Hampshire & Isle of Wight Constabulary,HAYLING ISLAND NPO,Rent,45712,2200235703,4703.63,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HCC ICT Recharge,Payments to Other Local Authorities,45701,2200234933,12932,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45708,3110127909,1388.02,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Gas,45701,3110127765,641.33,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45712,3500004860,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45708,3110127886,848.23,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45689,3500004851,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45701,2200234960,5336.89,Marsh Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45709,2200235591,3500,Marsh Ltd
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45716,2200236108,66379.46,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,IOW FESTIVAL,Hire of Accommodation and Facilities,45698,3110127574,2360,Away Resorts Ltd
Hampshire & Isle of Wight Constabulary,IOW Reactive,Equipment,45691,2200233913,1800,Redacted - Operational
Hampshire & Isle of Wight Constabulary,IOW Reactive,Equipment,45714,2200235948,1139.95,JNE Security Ltd.
Hampshire & Isle of Wight Constabulary,Jubilee,Security Costs,45712,2200024018,4906,SPECIALIST COMPUTER CENTRES
Hampshire & Isle of Wight Constabulary,Jubilee Stores,Rent,45700,2200234811,2500,Steve Ross Foundation for the Arts
Hampshire & Isle of Wight Constabulary,Kitchens and bathrooms project,Furniture,45705,2200023950,5127.5,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,Kitchens and bathrooms project,General Maintenance,45691,3110005473,1413.6,One Time Vendor
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Non System - Electricity,45708,3110127876,515.57,NPOWER
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Non System - Water - Metered,45698,3110127645,-743.04,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45700,2200234870,1870,SFJ Awards
Hampshire & Isle of Wight Constabulary,LOCAL OFFENDER MANAGEMENT,Technical and Professional Consultant F,45699,3110127610,2020,One Time Vendor
Hampshire & Isle of Wight Constabulary,Locard Building,Non System - Electricity,45694,2200234422,18755.73,HIWFRS
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45692,2200234080,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45694,2200234373,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45712,2200235667,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45712,2200235700,628.27,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45708,3110127918,2576.79,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45701,3110127772,2336.64,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Fire Equipment,45708,2200235473,512.4,CHURCHES FIRE SECURITY LTD
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45708,2200235544,13535,Nationwide Gritting Services
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Sampling and Testing,45698,2200234625,4717.26,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45693,2200234215,725.49,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45708,2200235479,552.07,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45709,2200235610,725.49,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45708,3110127911,15694.62,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45691,2200233946,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45707,2200235445,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45707,2200235446,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45707,2200235447,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45700,2200234765,225008,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Equipment,45692,2200234056,3600,LASER TECH UK LTD
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45691,2200234044,3190,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45701,2200234970,1100,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45708,2200235475,1610,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45695,2200234477,735,Redacted - Operational
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45708,3110127906,20537.59,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45708,3110127907,23237.92,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45701,3110127763,5884.97,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45698,3110127677,4731.83,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45691,2200234037,1945.89,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45691,2200234038,11412.2,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45708,3110127920,3204.88,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45701,3110127771,1938.67,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45708,3110127892,826.37,NPOWER
Hampshire & Isle of Wight Constabulary,NON COLLABORATED JOU,Payments to Other PC,45692,2200234134,4809.88,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45708,3110127916,16544.54,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45701,3110127759,4267.5,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45698,3110127678,1089.7,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Employee Medical Expenses,45707,3110127744,9620,One Time Vendor
Hampshire & Isle of Wight Constabulary,OFFENDER MANAGEMENT HEAD OFFICE,Equipment,45712,2200235733,3820,Redacted - Operational
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45691,2200234018,1015.6,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45692,2200234059,42151.71,Red Snapper Recruitment Limited
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45692,2200234060,41541.24,Red Snapper Recruitment Limited
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45693,2200234266,741.12,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45694,2200234368,1015.6,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45694,2200234377,995.88,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45699,2200234748,1117.17,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45702,2200235015,926.4,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45709,2200235592,1015.6,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45709,2200235593,856.92,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45716,2200236138,851.13,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIH08 DETECTIVE RESOURCING GOLD GROUP,Agency Staff,45716,2200236141,1015.6,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,OIO03 DRUG TESTEING ARREST GRANT,Forensic and pathology testing,45700,2200234793,5490,ABBOTT TOXICOLOGY LTD
Hampshire & Isle of Wight Constabulary,Op Elevate,"Publicity, Promotions and Advertisement",45714,2200235921,550,Bauer Radio Limited
Hampshire & Isle of Wight Constabulary,Op Elevate,"Publicity, Promotions and Advertisement",45714,2200235922,4970,Bauer Radio Limited
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Catering,45701,2200234977,11363.98,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,Operational & Initial Training,Hire of Accommodation and Facilities,45707,2200235398,987.5,KCC ENTERPRISES LIMITED
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Licences,45713,2200235785,964.25,The Colour Works International Ltd
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Training related expenditure,45702,2200235018,1275,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Training related expenditure,45702,2200235033,1275,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,Organisational Design & Performance Deve,Training related expenditure,45714,2200235930,9150,The Colour Works International Ltd
Hampshire & Isle of Wight Constabulary,OTG99 Op Magenta,Transport Related Insurance,45713,3110127853,4164.35,One Time Vendor
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Educational and Vocational Training,45714,2200235939,3950,Police Crime Prevention Initiatives
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45692,2200234079,980,National Crime Agency
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45693,2200234247,2282,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45698,2200234556,1916.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45699,2200234745,2615,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45699,2200234673,6896.3,EAGLE EYE INNOVATIONS LTD
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45700,2200234810,4895,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45700,2200234857,4753,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45700,2200234806,6787.2,The Police Foundation
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45701,2200234925,555.5,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45702,2200235041,2447.5,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45702,2200235012,1835,National Crime Agency
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45702,2200235016,5250,Ramora Uk
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45707,2200235439,2248,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45707,2200235397,2350.5,College of Policing Ltd
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Other Training Courses and Qualification,45715,2200236010,4735.9,THE FORENSIC TRAINING PARTNERSHIP C
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45692,2200234090,1500,Thames Valley Police
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45694,2200234342,2176.75,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45694,2200234330,4758.5,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45705,2200235083,6891.74,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45712,2200235731,1920,PCC for Kent
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45714,2200235891,3716,PCC for South Wales
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Payments to Other PC,45715,2200236002,3840.8,PCC for South Wales
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45692,2200234077,829,College of Policing
Hampshire & Isle of Wight Constabulary,OTHER EXTERNAL TRAINING COURSE,Training related expenditure,45694,2200234346,11520,Control-F Ltd
Hampshire & Isle of Wight Constabulary,Other Small Operations,Catering,45694,2200234350,627.65,BAXTERSTOREY LIMITED
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Electricity,45708,3110127883,929.32,NPOWER
Hampshire & Isle of Wight Constabulary,PARK GATE POLICE STATION (FP),Non System - Gas,45701,3110127780,630.02,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Other PC,45712,2200235729,4660,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Pension Remedy,Payments to Private Contractors,45694,2200234327,3080,Pension Ready Limited
Hampshire & Isle of Wight Constabulary,Pensions Operating Account 1987 McCloud,Compensation Costs,45691,3110127544,834,One Time Vendor
Hampshire & Isle of Wight Constabulary,Pensions Operating Account 2015 Scheme,Pol/Fire Annual Allowance (scheme pays),45701,3110127629,336659.72,HM Revenue & Customs APSS300 & APSS
Hampshire & Isle of Wight Constabulary,People & Development Services,Licences,45693,2200234256,9950,LNRS DATA SERVICES LIMITED
Hampshire & Isle of Wight Constabulary,Petersfield Front Counter Revenue Costs,Equipment,45712,2200024019,798.68,Primetake Ltd
Hampshire & Isle of Wight Constabulary,PNSO,Purchase of IT Equipment,45715,2200236042,2017,AVI Ltd
Hampshire & Isle of Wight Constabulary,PNSO,Purchase of IT Equipment,45715,2200236046,1879,AVI Ltd
Hampshire & Isle of Wight Constabulary,POLICE CONTROL ROOM,Furniture,45693,2200234288,3115.5,POSTURITE (UK) LTD
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Electricity,45708,3110127877,1607.39,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSMOUTH CENTRAL STATION(PC),Non System - Water - Metered,45698,3110127674,794.77,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PORTSMOUTH FOOTBALL CLUB,Catering Provisions,45693,2200234292,2632.75,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Electricity,45708,3110127869,1581.54,NPOWER
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Gas,45701,3110127769,922.62,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,PORTSWOOD POLICE STATION (SP),Non System - Water - Metered,45698,3110127647,579.41,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,PRINT SERVICES-PRODUCTION COST,Payments to Other Local Authorities,45693,2200234178,32399.32,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Private Medical Treatment,Medical and Counselling Fees,45707,3110127742,6494,One Time Vendor
Hampshire & Isle of Wight Constabulary,PROCUREMENT DEPARTMENT,Other Training Courses and Qualification,45713,2200235817,6750,IN-TEND LTD
Hampshire & Isle of Wight Constabulary,PUBLIC ORDER / MAST & CBRN,Equipment,45702,2200235027,576.15,DAVID COVER & SON LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Cleaning services,45713,2200235789,565,NVIRO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Electrical Maintenance,45712,2200235701,2572.95,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45698,2200234614,636.22,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45699,2200234658,102216.02,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45702,2200235038,581.05,DQM LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45706,2200235201,1400,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,General Maintenance,45714,2200235965,1000,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Grounds Maintenance Contracts,45701,2200234976,2250.92,John O'Conner (GM) Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other Adhoc Site / Grounds Maintenanc,45693,2200234242,1250,Southampton City Council
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other premises related costs,45714,2200235947,663,BHM ELECTRICAL SERVICES
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Other Services,45714,2200235984,5845,C.M.A (NEMESIS)LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45693,2200234300,1992,TEW BROS LTD
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45695,2200234436,1875.02,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45698,2200234592,2872,Bhm Electrical Services Ltd
Hampshire & Isle of Wight Constabulary,Reactive Maintenance,Premises Repairs,45698,2200234561,860,Commercial and Industrial Services
