Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,Evidence Management,Other Services,45558,2200224666,860,CTS (GB) Ltd
Hampshire & Isle of Wight Constabulary,External engagement,Car Leasing - Private Rentals,45546,2200223972,2940.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,External engagement,Equipment,45545,2200223854,2000,iRed Limited
Hampshire & Isle of Wight Constabulary,FAIRNESS & EQUALITY,Grant Aid and Donations,45541,3110125267,850,One Time Vendor
Hampshire & Isle of Wight Constabulary,FAIRNESS & EQUALITY,Workshop Expenses,45539,2200223439,798,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Electricity,45554,3110125520,2298.93,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Gas,45552,3110125388,1306.34,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Water - Metered,45545,3110125337,710.85,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125275,998.91,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125276,3983.38,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125277,1338.6,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125278,3742.58,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125279,2801.71,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125280,4490.25,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125281,4569.05,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Non System - Electricity,45545,3110125282,2112.37,CBRE Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45541,3500004556,1647,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45541,3500004557,3167,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Electricity,45554,3110125470,1283.74,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Rent,45559,3110125547,35962.5,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Service Charges - Premises,45559,3110125546,3591.65,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Uniform Business Rates,45541,3110125254,5268.42,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45539,2200223353,16723.5,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45552,2200224246,890,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45554,2200224470,8246,Mace Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45540,2200223483,4895,Vixus Property Advisory Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45545,2200223812,2080,RPS Consulting Services Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45555,2200224555,1155,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Cleaning services,45558,2200224669,9135.54,Maintenance Associated Services Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Materials,45539,2200223359,553.21,Ds Smith Southeast
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45545,2200223791,3346,Gmk Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45553,2200224369,8760,POINT SOUTH LTD
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45539,2200223436,1963.35,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FORCE NEGOTIATORS,Other Services,45561,3110125590,3500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45538,3110125170,34294.2,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45538,3110125171,11606.55,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45546,3110125299,-34294.2,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45546,3110125302,2000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45546,3110125303,10000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45548,3110125352,2934.75,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45554,3110125425,34294.2,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223517,750,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223518,750,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223473,899,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223474,9056,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223478,623.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45540,2200223480,3059.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45541,3110125249,4597.5,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45541,3110125250,1500,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45541,3110125251,550,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223685,750,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223638,1918.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223665,1050,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223666,2130,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223667,2400,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45544,2200223668,5706.18,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223840,1400,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223837,967.5,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223850,552,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223851,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223852,1531.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223761,750,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45545,2200223769,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45546,2200223909,676.2,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45546,3110125301,3333.33,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45547,2200223990,565.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45551,2200224120,1755,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45552,2200224238,2192,TLT LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45552,2200224239,3022,TLT LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45553,2200224372,2189.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45553,2200224373,1100,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224430,1550,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224431,1200,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224436,725,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224441,562.5,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224445,1400,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224491,525,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224492,18256,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224495,1464.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224496,2291,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224497,1856,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45554,2200224499,679,TLT LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45555,2200224543,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45555,2200224544,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45555,2200224545,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45555,2200224547,700,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45559,2200224713,1945.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45560,2200224868,841.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45560,2200224869,841.8,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45561,3110125587,4958.5,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45561,3110125588,2500,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45562,2200225061,508,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45554,3110125493,531.27,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Rent,45552,2200224250,2250,Ridge Asset Management b/of Tygwin
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45537,2200223057,32800.62,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45537,2200223058,19698.57,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45537,2200223059,7476.46,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223264,3799.38,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223265,805.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223266,17269.59,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223267,3346.02,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223158,32118.56,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223159,39185.18,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223270,17710.16,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223272,22548.19,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223273,1373.63,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45538,2200223274,11833.09,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223619,24013.33,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223620,4631.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223623,2692.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223624,15776.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223625,8414.89,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45541,2200223597,600,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45546,2200223895,7286.75,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45546,2200223898,6424,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45551,2200224151,3890.33,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45552,2200224247,9963,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45553,2200224360,2051.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45553,2200224361,6827.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45553,2200224363,5648.29,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45558,2200224702,2323.22,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45558,2200224703,20579.06,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45559,2200224765,4155,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45559,2200224761,788.43,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45559,2200224762,10678,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45559,2200224710,28300.52,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45559,2200224711,37994.05,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45561,2200224947,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45562,2200225053,869,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45562,2200225055,3808.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45562,2200225056,6187.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45562,2200225057,839.96,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45560,2200224884,740.6,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FORFEITED MONEY,Other Expenses,45545,3110125283,-1080,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Uniform Business Rates,45536,3500004521,890,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45536,3500004518,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45553,2200224357,5100.5,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45541,3500004555,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45552,3110125408,532.01,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45541,3500004554,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45537,2200223077,4423.47,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45565,2200225098,4423.47,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,GRIP Materials/Equipment,"Publicity, Promotions and Advertisement",45561,3110125569,2175,MacMartin Ltd
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45536,3500004520,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,HARDLEY NPO,Rent,45560,2200224912,15835.32,HIWFRS
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45554,3110125516,2306.64,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45552,3110125404,2497.4,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45545,3110125329,998.44,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HCC ICT Recharge,Hired and Contracted Services,45545,2200223846,774,Hampshire County Council
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45554,3110125526,1152.12,NPOWER
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45559,3500004568,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45554,3110125478,531.04,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45536,3500004509,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45545,2200223776,33765.98,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45545,2200223779,5933.73,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45545,2200223808,3417.6,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45545,2200223809,15445.62,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45560,2200224874,-2027.2,Marsh Ltd
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45540,2200223505,57122.83,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,IOW FESTIVAL,Hire of Accommodation and Facilities,45554,2200224502,1416,Away Resorts Ltd
Hampshire & Isle of Wight Constabulary,IOW Reactive,Purchase of IT Equipment,45538,2200223156,1237.1,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Jubilee Stores,Rent,45555,2200224534,2500,Steve Ross Foundation for the Arts
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Service Charges - Premises,45559,2200224756,2197.78,Langley Court (IW) Management Compa
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45536,3500004543,1223,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45545,2200223737,875,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45552,2200224197,865,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45539,2200223327,935,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45546,2200223938,1870,SFJ Awards
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45538,2200223162,16850,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45536,3500004507,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45554,3110125515,1892.84,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45552,3110125398,673.82,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45552,3110125419,-660.09,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45536,3500004515,17296,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45565,2200225091,2750,ARBORCARE UK LTD
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Sampling and Testing,45537,2200223138,9051.89,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Sampling and Testing,45539,2200223348,5026.45,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,MAJOR CRIME NR OPS BUDGET ONLY,Technical and Professional Consultant F,45538,3110125159,2970,One Time Vendor
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Staff Advertising - General,45540,2200223497,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Technical and Professional Consultant F,45548,3110125361,3699.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45554,3110125528,8178.95,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Water - Metered,45545,3110125324,855.79,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45536,3500004537,20748,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payment to Government Departments,45539,2200223446,28253.99,Home Office
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45541,2200223594,106330,Pcc For West Midlands
Hampshire & Isle of Wight Constabulary,National Performance Management,"Author, Speaker and Lecturer Fees",45565,3110125595,4011,One Time Vendor
Hampshire & Isle of Wight Constabulary,NBP JOHN DUKE BAR,Materials,45545,3110125273,1892.31,One Time Vendor
Hampshire & Isle of Wight Constabulary,NBP Sunshine Events,Other Services,45565,3110125594,1562.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45547,2200223988,184975,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45548,2200224035,2710,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45545,2200223816,1595,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45545,2200223821,1595,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45546,2200223885,1370,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45551,2200224104,516.3,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Equipment,45562,2200225023,696.5,JNE Security Ltd.
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Furniture,45538,2200223277,595.8,Bates Office
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45545,2200223811,965,Redacted - Operational
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45554,3110125522,20897.79,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45554,3110125523,17451.9,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45552,3110125389,2234,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45545,3110125343,9135.54,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45537,2200223107,5874.5,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Rent,45552,2200224258,2959.75,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Service Charges - Premises,45562,2200225062,-8108,NEW FOREST DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,NEW MILTON NPO,Uniform Business Rates,45536,3500004511,761,New Forest District Council
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45554,3110125513,2964.02,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45552,3110125397,574.88,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Uniform Business Rates,45536,3500004540,2408,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45554,3110125480,820.91,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Uniform Business Rates,45536,3500004544,2083,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Electricity,45554,3110125519,16218.73,NPOWER
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Gas,45552,3110125385,2431.49,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Non System - Water - Metered,45545,3110125344,1089.7,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NORTHERN PIC,Uniform Business Rates,45555,3500004567,52689,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,NPO Lymington,Uniform Business Rates,45536,3500004512,1248,New Forest District Council
Hampshire & Isle of Wight Constabulary,OCC HEALTH AND WELLBEING,Medical and Counselling Fees,45559,2200224720,1406.09,Icarus Health Solutions
