Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Service Charges - Premises,45741,3110128462,3591.65,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Service Charges - Premises,45741,3110128464,-2938.01,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FARNBOROUGH NPO,Rent,45721,2200236429,13073.99,RUSHMOOR BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,Feasibility costs,Hired and Contracted Services,45733,2200237376,600,MORESTED LTD
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45727,2200236840,17438.75,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Other Services,45736,2200237730,2850,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45726,2200236768,1250,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - ARV,Materials,45720,2200236342,835.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - ARV,Materials,45744,2200238414,832.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Equipment,45741,2200237991,1912.08,RIFLECRAFT LIMITED
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Equipment,45743,3110128494,730,One Time Vendor
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Furniture,45729,2200237130,1926.72,SHOWCASE PSR PORTSDOWN LIMITED
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,General Maintenance,45737,2200237782,945,Maintenance Associated Services Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45721,2200236466,11491.5,Law Enforcement International Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45727,2200236835,6036,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45736,2200237692,13140,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45735,2200237547,2027.79,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45744,2200238472,1745.48,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FLEET MANAGEMENT GENERAL,Agency Staff,45735,2200237622,555.41,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45719,3110127984,2820,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45721,3110128002,2000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45728,3110128074,2500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45730,3110128087,2000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45740,3110128283,5000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45747,3110128538,2000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45719,2200236221,676,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45720,2200236307,1500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45720,2200236315,1470,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45720,3110127999,500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45720,2200236304,2728.96,TLT LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45726,2200236742,759,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45728,3110128075,925,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45728,2200237035,600,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45729,2200237159,500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45729,2200237147,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45729,2200237152,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45730,2200237240,1413.5,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237309,2750,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237356,27400,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237311,12600,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237313,1044,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237314,1174.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237315,19376,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237316,1664,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237317,592,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237318,1024,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237319,6336,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237322,944,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237323,3465.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237324,3639.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237325,6684.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237328,1015,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237329,1044,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237331,2740.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237332,1087.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237333,768.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45733,2200237336,899,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45734,2200237421,600,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45734,2200237451,600,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45735,2200237552,1029.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45735,2200237568,1073,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45736,2200237686,540,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45736,2200237717,540,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45740,2200237936,759,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45740,2200237924,500,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45740,2200237931,1140,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45741,2200238036,20286,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45741,2200238039,34847.75,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45741,3110128461,7500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45743,3110128476,2541.67,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45743,3110128477,9794.58,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45743,3110128478,2500,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45747,2200238526,656,DWF LLP
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Rent,45723,2200236632,2250,RIDGE ASSET MANAGEMENT LTD
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45719,2200236218,6006.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45719,2200236219,6193.89,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236281,-572,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236356,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236357,3221,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236358,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236359,33304.92,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236360,23584.53,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236282,800,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45720,2200236283,10340.76,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45722,2200236553,6642,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45723,2200236630,650,EXPERT WITNESS SERVICES LIMITED
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45723,2200236580,14997.28,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45723,2200236593,12259.3,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45723,2200236594,890.56,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45723,2200236633,9963,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236736,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236772,1499.24,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236773,1087.5,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236774,868.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236776,11078.57,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45726,2200236777,12167.81,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45727,2200236849,572,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45727,2200236850,9945.95,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45727,2200236856,-924,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45727,2200236899,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45728,2200237066,805.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45728,2200237068,27762.16,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45729,2200237108,10996.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45729,2200237120,7083.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45729,2200237121,1035.54,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45729,2200237122,6388.26,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45735,3110128236,4420,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45737,2200237815,2770,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45737,2200237805,8999.02,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45741,2200238005,7155.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45744,2200238406,12507.24,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45744,2200238408,4029.38,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45744,2200238409,26839.07,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45744,2200238410,3296.45,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45744,2200238411,4211.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238531,40094.15,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238532,61493.24,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238533,50806.65,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238624,1166.33,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238625,1208.13,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45747,2200238690,800,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45723,3110128020,989,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45733,3110128100,9086,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45733,3110128101,500,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45740,3110128284,521.13,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45740,3110128285,1400,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORFEITED MONEY,Other Expenses,45729,3110128082,890,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Rent,45730,2200237272,9654.1,PETER ASHLEY ACTIVITY CENTRE
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45740,3110128339,2360.22,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Water - Metered,45730,3110128181,2277.73,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,GENERAL EXPENDITURE,Other Services,45747,3110128540,835.8,One Time Vendor
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45728,2200237018,5100.5,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45719,2200236259,4725,Newport & Carisbrooke Community Cou
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45722,2200236547,8522.67,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45726,2200236648,8610,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45740,2200237861,4000,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45740,2200237940,23353,Havant Borough Council
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45741,2200237993,10080,EASTLEIGH BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45743,2200238365,5700,Newport & Carisbrooke Community Cou
Hampshire & Isle of Wight Constabulary,Hard FM (9011),Other Services,45729,2200024211,3800,Real Estate Strategies Limited
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45740,3110128353,2782.38,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45730,3110128140,5055.55,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45747,3110128545,4294.73,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45730,3110128167,734.4,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HAVANT VES,Non System - Electricity,45740,3110128309,821.11,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45740,3110128346,1260.88,NPOWER
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Gas,45730,3110128119,537.73,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Rent,45747,2200238566,5250,Keelan Westall Insurances Executive
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45740,3500004864,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,Holly Leigh House Project,Equipment,45721,2200024121,1595,WARRENS OFFICE LTD
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45740,3110128318,752.76,NPOWER
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45721,2200236481,130515.35,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45742,2200238150,136431.63,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45735,2200237539,14445.44,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45735,2200237540,6561.2,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45735,2200237541,8723.96,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45735,2200237621,5166.61,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45743,2200238264,29696.2,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45743,2200238265,19447.25,Aviva Insurance Limited
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45747,2200238633,16370.82,MAPS LEGAL ASSISTANCE
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45742,2200238178,67509.06,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,IOW FESTIVAL,Hire of Accommodation and Facilities,45735,3110128246,8263.33,One Time Vendor
Hampshire & Isle of Wight Constabulary,ITD Analaysis,Workshop Expenses,45722,2200236512,1665,The Investigator
Hampshire & Isle of Wight Constabulary,Jubilee,Fixtures and Fittings,45720,2200024109,814.46,METROPLAN LTD
Hampshire & Isle of Wight Constabulary,Jubilee,General Maintenance,45722,2200024130,785,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Jubilee Stores,Rent,45729,2200237198,2950,Steve Ross Foundation for the Arts
Hampshire & Isle of Wight Constabulary,Kitchens and bathrooms project,Alterations To Buildings,45733,2200024232,60025.23,Hp Contracts Ltd
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Non System - Electricity,45740,3110128313,524.85,NPOWER
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Service Charges - Premises,45743,2200238348,1034.36,Langley Court (IW) Management Compa
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Service Charges - Premises,45743,2200238353,1034.36,Langley Court (IW) Management Compa
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45721,2200236446,3500,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45726,2200236759,2805,SFJ Awards
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Technical and Professional Consultant F,45741,2200237995,865,SFJ Awards
Hampshire & Isle of Wight Constabulary,LOCAL OFFENDER MANAGEMENT,Payments to Private Contractors,45734,3110128197,1120,One Time Vendor
Hampshire & Isle of Wight Constabulary,LOCAL OFFENDER MANAGEMENT,Training related expenditure,45733,3110128091,1090.8,One Time Vendor
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45719,2200236180,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45726,2200236719,651.03,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45737,2200237755,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45737,2200237756,673.79,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45735,2200237554,16850,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45741,2200238126,5393.74,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45740,3110128350,2286.07,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45730,3110128125,1918.01,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Water - Metered,45730,3110128142,1975.09,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,General Maintenance,45719,2200236226,99907.07,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,General Maintenance,45733,2200237380,99907,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,General Maintenance,45741,2200238028,2017.32,OTIS LTD
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45730,2200237266,7105,Nationwide Gritting Services
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45742,2200238185,21788.11,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45747,2200238561,16265.52,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Payments to Other Local Authorities,45726,2200236756,39968.53,Hampshire County Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Sampling and Testing,45737,2200237802,3079.38,Rock Compliance Limited
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45727,2200236920,538.61,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45735,2200237546,725.49,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45735,2200237556,725.49,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MAJOR CRIME,Agency Staff,45735,2200237557,725.49,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45740,3110128349,13270.56,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45722,2200236536,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45744,2200238479,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,NBP JOHN DUKE BAR,Materials,45722,3110128015,585.8,One Time Vendor
Hampshire & Isle of Wight Constabulary,NBP JOHN DUKE BAR,Materials,45736,3110128266,625.39,One Time Vendor
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45721,2200236462,214110,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45719,2200236214,1207.5,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45737,2200237829,3320,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45743,2200238339,4874,Sigma Security Devices Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45740,3110128341,19294.47,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Electricity,45740,3110128342,19431.12,NPOWER
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Gas,45730,3110128117,5036.78,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Non System - Water - Metered,45730,3110128145,4317.73,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45720,2200236362,8555.38,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45720,2200236363,1891.02,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NETLEY SUPPORT HQ,Solid Fuel,45728,2200237065,9863.53,WESSEX PETROLEUM
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Electricity,45740,3110128351,2925.77,NPOWER
Hampshire & Isle of Wight Constabulary,NEWPORT POLICE STATION (LN),Non System - Gas,45730,3110128124,574.31,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,NEWPORT VEHICLE WORKSHOPS,Non System - Electricity,45740,3110128314,955.33,NPOWER
