Department,Spending area,Expense type,Posting date,Reference,Amount,Supplier Name with Redactions
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Legal Costs,45644,2200230948,5036,Hampshire County Council
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Legal Costs,45656,2200231537,6666,Hampshire County Council
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Other Services,45646,3110127060,2500,One Time Vendor
Hampshire & Isle of Wight Constabulary,"Estate Renewal, Decomm & Disposal",Other Services,45649,2200231174,2500,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45643,2200230826,2359.71,Manutan UK Limited
Hampshire & Isle of Wight Constabulary,Evidence Management,Equipment,45649,2200231179,543.75,ENERVEO LIMITED
Hampshire & Isle of Wight Constabulary,Evidence Management,Forensic and pathology testing,45646,2200231081,1233.02,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,FAIRNESS & EQUALITY,"Author, Speaker and Lecturer Fees",45639,3110126742,675,One Time Vendor
Hampshire & Isle of Wight Constabulary,FAIRNESS & EQUALITY,Catering,45635,3110126674,700,One Time Vendor
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Electricity,45643,3110126855,2932.96,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Gas,45643,3110127018,3250.2,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FAREHAM POLICE STATION (FF),Non System - Water - Metered,45638,3110126797,666.12,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45632,3500004761,1647,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM REACH POLICE STATION,Uniform Business Rates,45632,3500004762,3167,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Electricity,45643,3110126845,841.52,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Electricity,45643,3110126877,-1467.76,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Electricity,45643,3110126878,546.68,NPOWER
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Non System - Gas,45643,3110127030,1074.67,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Rent,45646,3110127053,35962.5,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FAREHAM VEHICLE WORKSHOPS,Service Charges - Premises,45646,3110127052,3591.65,Jones Lang LaSalle Ltd - (JLL-RENT)
Hampshire & Isle of Wight Constabulary,FARNBOROUGH NPO,Rent,45631,2200229933,13073.99,RUSHMOOR BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45649,2200231221,8450,Vixus Property Advisory Ltd
Hampshire & Isle of Wight Constabulary,Feasibility costs,Technical and Professional Consultant F,45657,2200231560,1600,MacConvilles Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - ARV,Materials,45657,2200231572,1657,Redacted - Operational
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Catering,45656,2200231419,577.5,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Catering Provisions,45632,2200229990,721.25,FOOD ON THE MOVE LTD
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Cleaning services,45653,2200231383,687.46,Maintenance Associated Services Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Drugs and Medical Supplies,45637,2200230328,1196,Wel Medical Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45629,2200229708,2509.5,Gmk Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45635,2200230029,5100,Law Enforcement International Ltd
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45649,2200231190,564,POINT SOUTH LTD
Hampshire & Isle of Wight Constabulary,FIREARMS - TRAINING,Weaponary Supplies,45649,2200231191,8251.2,POINT SOUTH LTD
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Agency Staff,45644,2200230938,502.4,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,FIREARMS LICENSING,Postage and Delivery,45630,2200229887,4061.5,Hampshire County Council
Hampshire & Isle of Wight Constabulary,FLEET MANAGEMENT GENERAL,Vehicle Workshop Spares and Consumables,45645,3110127003,900,One Time Vendor
Hampshire & Isle of Wight Constabulary,Force DA Lead,Technical and Professional Consultant F,45643,2200230805,4500,Safe Lives
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45639,3110126739,7268.24,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45644,3110126962,1385,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Compensation Costs,45650,3110127091,25000,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45629,2200229746,500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45629,2200229760,2479,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45629,2200229743,10950.65,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45630,2200229849,7124,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45630,3110126627,41666.67,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45630,3110126628,6666.67,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45632,2200229983,1076.4,DAC Beachcroft
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45632,3110126634,833.33,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45635,3110126670,5416.67,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45636,2200230252,500,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45636,2200230194,1112.5,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45636,2200230195,537.5,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45636,2200230196,8989.96,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45637,2200230359,1001,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45637,2200230342,1000,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45638,2200230502,500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45642,2200230606,1537.5,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45644,2200230870,1000,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45645,2200231012,1050,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45645,2200231017,500,12CP Barristers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45645,2200231006,1100.83,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45650,2200231322,1859,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45650,3110127090,1350,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45653,2200231408,3313,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45653,2200231409,637.5,DWF LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231471,1000,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231472,516.67,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231473,775,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231477,2625,5 ESSEX COURT
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231461,783,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231462,507.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231466,2972.5,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231467,783,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231468,880,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231469,624,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231470,30288,Capsticks Solicitors LLP
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231512,510.5,Guildhall Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231536,30080.47,Serjeants Inn Chambers
Hampshire & Isle of Wight Constabulary,FORCE SOLICITOR,Legal Costs,45656,2200231456,701,TLT LLP
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Non System - Electricity,45643,3110126892,-535.16,NPOWER
Hampshire & Isle of Wight Constabulary,FORDINGBRIDGE NPO,Rent,45642,2200230599,2250,Ridge Asset Management b/of Tygwin
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Alterations To Buildings,45636,2200230256,1495,ANCHOR PIPEWORK LTD
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45628,2200229586,12374.56,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229671,-3927.07,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229675,-17630.99,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229676,-48272.89,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229677,-42470.61,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229776,20345.21,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229777,14280.83,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45629,2200229778,4744.88,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45631,2200229907,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45635,2200230120,2512.4,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45635,2200230121,5212.2,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45635,2200230124,13142.41,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45635,2200230130,12158.38,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45636,2200230217,35462.52,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45636,2200230218,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45636,2200230219,600,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45638,2200230424,1517.48,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45638,2200230439,18629.84,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45642,2200230653,8564.57,Socotec UK Limited
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230686,3321,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230767,17364.67,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230768,805.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230769,21483.13,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230770,7668.35,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230795,616,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230796,868.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230798,7271.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230801,8812.73,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45643,2200230802,4475.84,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45644,2200230846,17630.99,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45646,2200231108,5659.81,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45646,2200231109,868.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45646,2200231111,572,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45646,2200231112,14110.07,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45649,3110127086,937.5,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231436,868.7,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231437,8669.94,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231438,5062.64,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231439,4653.46,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231444,20163.22,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231524,4102.52,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231525,805.42,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231526,22492.81,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Forensic and pathology testing,45656,2200231532,13284,Redacted - Personal Payment
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Medical and Counselling Fees,45649,3110127087,2400,One Time Vendor
Hampshire & Isle of Wight Constabulary,Forensic Services Head Office,Postage and Delivery,45630,2200229822,1171.52,Forensic Courier Services Ltd
Hampshire & Isle of Wight Constabulary,FORFEITED MONEY,Other Expenses,45638,3110126725,610.99,One Time Vendor
Hampshire & Isle of Wight Constabulary,FORT WIDLEY MAST,Uniform Business Rates,45627,3500004726,890,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45643,3110126869,2569.87,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127067,1009.44,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127068,1095.82,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127069,1011.3,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127070,1036.8,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127071,1067.62,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127072,1435.64,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127073,1173.24,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127074,1006.8,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127075,1040.92,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127076,1288.23,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127077,6777.45,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127078,1868.58,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127079,1774.21,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127080,1045.33,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127081,1321.74,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Electricity,45646,3110127082,501.87,NPOWER
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Non System - Water - Metered,45638,3110126806,1618.24,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,FRATTON POLICE STATION (PF),Uniform Business Rates,45627,3500004723,8681,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Rent,45644,2200230901,5100.5,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT NPO,Uniform Business Rates,45632,3500004760,968,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Non System - Gas,45643,3110127040,1265.35,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,GOSPORT POLICE STATION (GG),Uniform Business Rates,45632,3500004759,3494,GOSPORT BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45628,2200229581,14700,Newport & Carisbrooke Community Cou
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45639,2200230528,-14700,Newport & Carisbrooke Community Cou
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45644,2200230868,3525.24,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45644,2200230869,10905,BASINGSTOKE & DEANE BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,GRIP - Partnership Patrols,Payments to Other Local Authorities,45653,2200231410,4423.47,Test Valley Borough Council
Hampshire & Isle of Wight Constabulary,HANT TERRACE DIGI FORENSICS,Uniform Business Rates,45627,3500004725,2058,Portsmouth City Council
Hampshire & Isle of Wight Constabulary,HARDLEY NPO,Rent,45646,2200231096,15835.32,HIWFRS
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Electricity,45643,3110126861,3190.5,NPOWER
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Gas,45643,3110127035,4004.83,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,HAVANT POLICE STATION (JH),Non System - Water - Metered,45638,3110126787,1390.05,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,HAVANT VES,Non System - Electricity,45643,3110126841,656.21,NPOWER
Hampshire & Isle of Wight Constabulary,Head of Intel & SOC,Other Training Courses and Qualification,45644,2200230960,500,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,HEDGE END POLICE STATION (EH),Non System - Electricity,45643,3110126854,1302.28,NPOWER
Hampshire & Isle of Wight Constabulary,Highview Bordon NPO,Uniform Business Rates,45650,3500004774,852,EAST HAMPSHIRE DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Non System - Electricity,45643,3110126842,747.61,NPOWER
Hampshire & Isle of Wight Constabulary,HOOK COMMUNITY POLICE STATION,Uniform Business Rates,45627,3500004714,706,HART DISTRICT COUNCIL
Hampshire & Isle of Wight Constabulary,INFORMATION MANAGEMENT COLLAB,Payments to Other PC,45645,2200231015,135934.13,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Insurance Costs,45629,2200229733,-18187.22,Marsh Ltd
Hampshire & Isle of Wight Constabulary,INSURANCE PREMIUMS/SETTLEMENTS,Vehicles and Plant - Repairs and Main,45656,2200231499,509.98,ENTERPRISE RENT-A-CAR UK LTD
Hampshire & Isle of Wight Constabulary,Integrated System Support,Payments to Other PC,45646,2200231089,60846.36,PCC for Thames Valley
Hampshire & Isle of Wight Constabulary,IOW Reactive,Purchase of IT Equipment,45656,2200231423,1196,COMPUTACENTER (UK) LTD
Hampshire & Isle of Wight Constabulary,ITD Analaysis,Other Training Courses and Qualification,45643,2200230761,500,CJS EVENT SOLUTIONS LTD
Hampshire & Isle of Wight Constabulary,Jubilee,Fixtures and Fittings,45631,2200023226,3003,WATERSIDE BLINDS
Hampshire & Isle of Wight Constabulary,Jubilee,Other Services,45632,2200023244,4350,MJF Interiors Limited
Hampshire & Isle of Wight Constabulary,LANGLEY COURT (LL),Uniform Business Rates,45627,3500004748,1223,Isle Of Wight Council
Hampshire & Isle of Wight Constabulary,Learning and Development Standards Unit,Other Training Courses and Qualification,45630,2200229831,2688,SFJ Awards
Hampshire & Isle of Wight Constabulary,LOCAL OFFENDER MANAGEMENT,Equipment,45636,2200230223,2073.32,COMPUTACENTER (UK) LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45631,2200229946,644.18,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45631,2200229947,644.18,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45631,2200229948,644.19,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45644,2200230844,644.19,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45644,2200230845,649.38,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Logistics & admin team,Recruitment Expenses (excl. advertising),45657,2200231576,682.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,Long Barn,Rent,45628,2200229651,16850,Welborne Land Ltd
Hampshire & Isle of Wight Constabulary,Long Barn,Uniform Business Rates,45627,3500004712,3904,FAREHAM BOROUGH COUNCIL
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Electricity,45643,3110126864,2518.07,NPOWER
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Non System - Gas,45643,3110127029,1386.68,TOTALENERGIES GAS & POWER LIMITED
Hampshire & Isle of Wight Constabulary,LYNDHURST POLICE STATION (NY),Uniform Business Rates,45627,3500004720,17296,New Forest District Council
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,General Maintenance,45628,2200229578,99907.07,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,General Maintenance,45653,2200231353,99907.07,Wates Property Services Ltd
Hampshire & Isle of Wight Constabulary,Maintenance Contract & Support,Grounds Maintenance Contracts,45635,2200230131,5300,Nationwide Gritting Services
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45637,2200230379,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45637,2200230381,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45637,2200230382,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45637,2200230384,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45637,2200230385,803.13,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45643,2200230751,520.43,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MCS TEAMS,Agency Staff,45644,2200230944,693.9,REED SPECIALIST RECRUITMENT LTD
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Electricity,45643,3110126852,14297.63,NPOWER
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Non System - Water - Metered,45638,3110126782,4577.92,Scottish Water Business Stream Ltd
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Rent,45631,2200229938,3645.84,Winchester City Council
Hampshire & Isle of Wight Constabulary,MOTTISFONT COURT POLICE STATION,Uniform Business Rates,45627,3500004742,20748,WINCHESTER CITY COUNCIL
Hampshire & Isle of Wight Constabulary,NATIONAL LEVIES,Payments to Other PC,45642,2200230562,10234.56,Mayor's Office for Policing & Crime
Hampshire & Isle of Wight Constabulary,National Maritime Assessment Centre,Equipment,45644,2200230940,1170,Challenge Coins UK Ltd
Hampshire & Isle of Wight Constabulary,National Maritime Assessment Centre,Security Costs,45644,2200230849,593.83,Redacted - Operational
Hampshire & Isle of Wight Constabulary,NBP JOHN DUKE BAR,Materials,45632,3110126633,1527.23,One Time Vendor
Hampshire & Isle of Wight Constabulary,NDORS reconciliation,Other Services,45630,2200229891,206535,UK ROEd Ltd
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45643,2200230754,620,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods East Head Office,Materials,45643,2200230755,770,Redacted - Operational
Hampshire & Isle of Wight Constabulary,Neighbourhoods North Head Office,Forensic and pathology testing,45636,2200230233,775,WA PRODUCTS Trading as Scenesafe
Hampshire & Isle of Wight Constabulary,Neighbourhoods West Head Office,Equipment,45644,2200230953,805,Redacted - Operational
