Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,696.61,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,696.61,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Thomas Ridley & Sons Ltd,Catering And Vending Supplies,697.59,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,698.35,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,700.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,700.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Association of Educational Psychologists (AEP),Private Contractors Payment - Other,700.00,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,701.05,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,701.05,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,701.05,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,702.45,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,703.98,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Potton Kare Services Ltd_a,Section 17 - Private Contractors Payment,704.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,708.74,0.00,COMMERCIAL SUPPLIER 
 25-04-2023,Childrens,Tugo Food Systems Ltd,Catering And Vending Supplies,709.94,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,712.99,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,713.30,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Tugo Food Systems Ltd,Catering And Vending Supplies,717.95,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,718.04,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,724.96,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,728.06,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,729.85,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Stapleford Abbotts Primary Academy,Private Contractors Payment - Other,732.55,0.00,NON COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Sound Resonance,Private Contractors Payment - Other,735.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,737.55,0.00,COMMERCIAL SUPPLIER 
 24-04-2023,Childrens,Prospero Group Ltd,Private Contractors Payment - Other,739.68,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Tugo Food Systems Ltd,Catering And Vending Supplies,740.65,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,746.31,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,750.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,750.00,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,755.17,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Explorers Gidea Park,Private Contractors Payment - Other,755.82,0.00,NON COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Georgie Porgy's Pre-School 1 (Group),Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Harmony House Dagenham,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Little Explorers Daycare Nursery t/a Little Adventurers Nursery,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Over The Rainbow Day Nursery,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Rainbow Angels Nurseries & Learning Centres Ltd,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,St Thomas Pre-School (Alif Pre-Schools,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Trinity Playgroup (Group),Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Brittons Daycare Ltd_a,Private Contractors Payment - Other,755.82,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,755.82,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,757.16,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,New Court Chambers,Legal Fees,760.00,0.00,LEGAL SERVICES 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,761.95,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,762.55,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,765.23,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,768.00,0.00,INDIVIDUALS 
 04-04-2023,Childrens,London Borough of Newham,Translators And Interpreters,770.00,0.00,LOCAL AUTHORITY SERVICES 
 12-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,772.79,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,772.79,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,772.79,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,772.79,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,772.79,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Centrepoint Soho,Supported Other Accommodation - Private Contractors Payment,772.79,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Barristers - 33 Bedford Row,Legal Fees,775.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,775.80,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,780.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,780.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,780.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,780.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,780.72,0.00,COMMERCIAL SUPPLIER 
 17-04-2023,Childrens,Hobart UK Service,Catering Equipment,784.13,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Buildright Solutions Ltd,Maintenance - Equipment Furniture And Materials,785.00,0.00,CIS 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,787.28,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,787.28,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,787.28,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,787.28,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,787.28,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,796.04,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,796.04,0.00,COMMERCIAL SUPPLIER 
 25-04-2023,Childrens,Dragon Services,Building Alterations And Materials,797.57,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,798.00,0.00,INDIVIDUALS 
 21-04-2023,Childrens,Carolyne Oates & Associates Ltd,Section 17 - Private Contractors Payment,798.75,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,800.00,0.00,INDIVIDUALS 
 20-04-2023,Childrens,New Court Chambers,Legal Fees,800.00,0.00,COMMERCIAL SUPPLIER 
 21-04-2023,Childrens,Castle Newnham School,Staff Development And Training,800.00,0.00,NON COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Barristers - 42 Bedford Row,Legal Fees,800.00,0.00,LEGAL SERVICES 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,801.65,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Personal Information - Redacted,Transport Fuel,803.91,0.00,INDIVIDUALS 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,813.73,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,814.49,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Dragon Services,Building Alterations And Materials,814.73,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,823.60,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,823.91,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,825.65,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,831.48,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Childminder -Katarzyna Dos Remedios,Private Contractors Payment - Other,833.04,0.00,NON COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,833.04,0.00,INDIVIDUALS 
 03-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,833.04,0.00,INDIVIDUALS 
 04-04-2023,Childrens,Personal Information - Redacted,Transport Fuel,840.00,0.00,NON COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,840.93,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,849.53,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Thomas Ridley & Sons Ltd,Catering And Vending Supplies,851.47,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,856.75,0.00,COMMERCIAL SUPPLIER 
 14-04-2023,Childrens,Personal Information - Redacted,Transport Fuel,858.67,0.00,INDIVIDUALS 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,859.21,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,859.33,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Clacton County High School,Staff Development And Training,860.00,0.00,LOCAL AUTHORITY SERVICES 
 06-04-2023,Childrens,Clacton County High School,Staff Development And Training,860.00,0.00,LOCAL AUTHORITY SERVICES 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,864.32,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,867.24,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Potton Kare Services Ltd_a,Section 17 - Private Contractors Payment,869.00,0.00,COMMERCIAL SUPPLIER 
 16-04-2023,Childrens,De Divine Care Services Limited,Private Contractors Payment - Other,873.25,0.00,COMMERCIAL SUPPLIER 
 17-04-2023,Childrens,The St Christopher School Academy Trust,Private Contractors Payment - Other,874.00,0.00,COMMERCIAL SUPPLIER 
 17-04-2023,Childrens,The St Christopher School Academy Trust,Private Contractors Payment - Other,874.00,0.00,COMMERCIAL SUPPLIER 
 17-04-2023,Childrens,The St Christopher School Academy Trust,Private Contractors Payment - Other,874.00,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Personal Information - Redacted,Professional Services - General,875.00,0.00,INDIVIDUALS 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,877.94,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Star Mini Cabs.,Client Transport,880.00,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,882.16,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,882.23,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,886.71,0.00,INDIVIDUALS 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,890.56,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,892.47,0.00,COMMERCIAL SUPPLIER 
 21-04-2023,Childrens,Carolyne Oates & Associates Ltd,Section 17 - Private Contractors Payment,893.76,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,895.00,0.00,INDIVIDUALS 
 03-04-2023,Childrens,Orr Medical Ltd,Staff Development And Training,898.74,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,900.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,900.00,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Childminder -Julie Tranter,Private Contractors Payment - Other,902.46,0.00,NON COMMERCIAL SUPPLIER 
 02-04-2023,Childrens,Light and Shade Counselling,Private Contractors Payment - Other,905.00,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Chandlers Chatters Pre-School Playgroup,Private Contractors Payment - Other,906.98,0.00,COMMERCIAL SUPPLIER 
 11-04-2023,Childrens,Mitender Care Ltd ,Private Contractors Payment - Other,912.00,0.00,COMMERCIAL SUPPLIER 
 13-04-2023,Childrens,North Street Carpets & Beds,Building Alterations And Materials,916.67,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Rush Green Primary School,Private Contractors Payment - Other,919.36,0.00,LOCAL AUTHORITY SERVICES 
 20-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,923.19,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,923.19,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,923.19,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Centrepoint Soho,Private Contractors Payment - Other,923.19,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,923.75,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Mulberry Bush Pre-school,Private Contractors Payment - Other,923.78,0.00,NON COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Potton Services Ltd,Section 17 - Private Contractors Payment,924.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,926.81,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Chroma Therapies Ltd,Private Contractors Payment - Other,936.00,0.00,VENDOR 
 06-04-2023,Childrens,Chroma Therapies Ltd,Private Contractors Payment - Other,936.00,0.00,VENDOR 
 06-04-2023,Childrens,Chadwell Heath Academy,Private Contractors Payment - Other,943.09,0.00,NON COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,943.32,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,946.11,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,946.67,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,948.72,0.00,COMMERCIAL SUPPLIER 
 12-04-2023,Childrens,Personal Information - Redacted,Transport Fuel,950.00,0.00,INDIVIDUALS 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,951.44,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,951.44,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Old Station House Day Nursery,Private Contractors Payment - Other,957.37,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Family 1st Services Ltd,Private Contractors Payment - Other,960.00,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Mega Camps Ltd,Private Contractors Payment - Other,960.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,963.48,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Hornchurch Academy Trust t/a Upminster Junior School,Private Contractors Payment - Other,964.66,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,968.76,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,975.57,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,979.02,0.00,COMMERCIAL SUPPLIER 
 11-04-2023,Childrens,New Court Chambers,Legal Fees,980.00,0.00,LEGAL SERVICES 
 19-04-2023,Childrens,New Court Chambers,Legal Fees,980.00,0.00,LEGAL SERVICES 
 27-04-2023,Childrens,We Are Beams,Private Contractors Payment - Other,980.00,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,988.19,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,988.19,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,988.19,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,988.19,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,988.19,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Potton Kare Services Ltd_a,Section 17 - Private Contractors Payment,990.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,990.01,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Personal Information - Redacted,Transport Fuel,992.60,0.00,INDIVIDUALS 
 14-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,994.00,0.00,NON COMMERCIAL SUPPLIER 
 27-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,994.00,0.00,NON COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,999.92,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,New Court Chambers,Legal Fees,1000.00,0.00,LEGAL SERVICES 
 03-04-2023,Childrens,Bumbles Playgroup,Private Contractors Payment - Other,1007.76,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Chatterbugs Day Nursery,Private Contractors Payment - Other,1007.76,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Creative Kids Hornchurch,Private Contractors Payment - Other,1007.76,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Phoenix Pre-School Rush Green (Group),Private Contractors Payment - Other,1007.76,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Playdays Preschool 4,Private Contractors Payment - Other,1007.76,0.00,NON COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1009.20,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1009.20,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prescott-Thomas Ltd,Catering And Vending Supplies,1010.25,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Dragon Services,Building Alterations And Materials,1017.83,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,1020.82,0.00,COMMERCIAL SUPPLIER 
 27-04-2023,Childrens,Bunzl UK Ltd t/a Tri-Star Packaging Supplies,Catering Equipment,1021.60,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1022.40,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1022.40,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1022.40,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1022.40,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1025.64,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 10-04-2023,Childrens,Woodford Children's Home Ltd,Residential Placements - Private Contractors Payment,1029.77,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,1031.66,0.00,COMMERCIAL SUPPLIER 
 04-04-2023,Childrens,Potton Kare Services Ltd_a,Section 17 - Private Contractors Payment,1034.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,1040.00,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Little Learners Nursery & Preschool (Ambleside),Private Contractors Payment - Other,1041.30,0.00,NON COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1044.56,0.00,COMMERCIAL SUPPLIER 
 03-04-2023,Childrens,Ellern Mede School,Private Contractors Payment - Other,1050.00,0.00,LOCAL AUTHORITY SERVICES 
 14-04-2023,Childrens,Silver Pebble Ltd,Staff Development And Training,1050.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,1050.00,0.00,COMMERCIAL SUPPLIER 
 20-04-2023,Childrens,Prospero Group Ltd,Staff Recruitment Costs,1050.00,0.00,COMMERCIAL SUPPLIER 
 25-04-2023,Childrens,Hempsall Consultancies Ltd,Consultancy Fees,1050.00,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Rush Green Primary School,Private Contractors Payment - Other,1052.55,0.00,LOCAL AUTHORITY SERVICES 
 06-04-2023,Childrens,Rush Green Primary School,Private Contractors Payment - Other,1052.55,0.00,LOCAL AUTHORITY SERVICES 
 14-04-2023,Childrens,Personal Information - Redacted,Private Contractors Payment - Other,1077.50,0.00,INDIVIDUALS 
 20-04-2023,Childrens,William White Meats Ltd,Catering And Vending Supplies,1084.94,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1086.92,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1086.92,0.00,COMMERCIAL SUPPLIER 
 16-04-2023,Childrens,New Court Chambers,Legal Fees,1100.00,0.00,LEGAL SERVICES 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1105.44,0.00,COMMERCIAL SUPPLIER 
 19-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1105.44,0.00,COMMERCIAL SUPPLIER 
 26-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1105.44,0.00,COMMERCIAL SUPPLIER 
 17-04-2023,Childrens,North Street Carpets & Beds,Building Alterations And Materials,1108.33,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1110.20,0.00,COMMERCIAL SUPPLIER 
 05-04-2023,Childrens,Matrix SCM Ltd,Agency Staff,1110.20,0.00,COMMERCIAL SUPPLIER 
 06-04-2023,Childrens,Southview School - Hope Learning Community T/A Southview School,Private Contractors Payment - Other,1110.22,0.00,COMMERCIAL SUPPLIER 
