SEFTON COUNCIL: Supplier Payments where charge to specific cost centre is >= +/-£500 for period January 2024,,,,,,
SUPPLIER,AMOUNT,TRANSACTION DATE,COST CENTRE,ACCOUNT,DEPARTMENT,SUMMARY OF EXPENDITURE
Blair House Care Home Limited,"4,030.77",04/01/2024,AN05,R4049,Adult Social Care,Mental Health Support - Adults 18-64 - Nursing- Short Term
Blair House Care Home Limited,"4,168.44",04/01/2024,AG25,R4042,Adult Social Care,Social Support : Support For Social Isolation / Other - Private Residential Care Nursing Ho
Blair House Care Home Limited,"4,168.44",04/01/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Blair House Care Home Limited,"5,094.76",04/01/2024,AN05,R4045,Adult Social Care,Mental Health Support - Adults 18-64 - Residential - Short Term
Blair House Care Home Limited,"5,125.76",04/01/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Blair House Care Home Limited,"7,542.86",04/01/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Bloom Procurement Services,997.5,15/01/2024,GF18,R2868,Corporate Resources,Revenues Team - Subscriptions
Bloomcare,"-7,140.87",04/01/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,506.72,04/01/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,508.89,04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,528.2,04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,528.2,04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,600.4,04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,620.6,04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,659.64,04/01/2024,AG25,R4045,Adult Social Care,Social Support : Support For Social Isolation / Other - Residential - Short Term
Bloomcare,"2,541.40",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,660.52",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Bloomcare,"2,885.92",04/01/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Bloomcare,"2,940.36",04/01/2024,AG25,R4045,Adult Social Care,Social Support : Support For Social Isolation / Other - Residential - Short Term
Bloomcare,"2,940.36",04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,"2,940.36",04/01/2024,AM10,R4045,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Residential - Short Term
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Bloomcare,"2,970.06",04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,"3,255.40",04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,"3,680.00",04/01/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Bloomcare,"4,704.00",04/01/2024,AM10,R4049,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Nursing- Short Term
Bloomcare,"4,830.59",04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Bloomcare,"10,081.23",04/01/2024,AN10,R4041,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Rest Homes
Bluebird Care (Sefton),"1,347.00",09/01/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Bluebird Care (Sefton),"1,479.80",09/01/2024,AM10,R4051,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Domiciliary Care
Bluebird Care (Sefton),"1,705.28",09/01/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Bluebird Care (Sefton),"2,857.20",09/01/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Bluebird Care (Sefton),"3,857.60",09/01/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Bluebird Care (Sefton),"4,424.00",09/01/2024,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Bluebird Care (Sefton),"4,444.80",09/01/2024,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Blundellsands Methodist Church,600,19/01/2024,BI54,R4171,Communities,Resettlement - Voluntary & Faith Sector
Bmc Ltd,"1,144.59",08/01/2024,TB02,H0101,Operational In-House Services,Stock / Stock Adjustment Account - Stock - Hawthorne Road Depot - Vehicle Maintenance
Bolinda,736.36,09/01/2024,HL04,R2248,Communities,Bibliographical Service - Books
Bolinda,"1,176.20",09/01/2024,HL04,R2248,Communities,Bibliographical Service - Books
Bolinda,"2,356.86",28/12/2023,HL04,R2248,Communities,Bibliographical Service - Books
Bolinda,"3,096.59",28/12/2023,HL04,R2248,Communities,Bibliographical Service - Books
BONDCARE WILLINGTON LIMITED,705.6,04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
BONDCARE WILLINGTON LIMITED,"2,840.00",04/01/2024,AN10,R4045,Adult Social Care,Mental Health Support - Older People 65+ - Residential - Short Term
BONDCARE WILLINGTON LIMITED,"2,972.00",04/01/2024,AL10,R4042,Adult Social Care,Learning Disability Support - Older People 65+ - Private Residential Care Nursing Ho
Boston Construction & Surveyors Ltd,"1,025.00",16/09/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Boston Construction & Surveyors Ltd,"2,180.00",13/03/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Boston Construction & Surveyors Ltd,"3,760.00",13/02/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Boston Construction & Surveyors Ltd,"4,870.00",03/12/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Boston Construction & Surveyors Ltd,"8,440.00",22/11/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Boston Construction & Surveyors Ltd,"9,410.00",11/12/2023,CAP1,C1000,Capital,Capital - Capital Expenditure
Brabners Llp,"1,287.00",29/06/2023,GM11,R2453,Corporate,Regeneration Scheme 1 - Fees - Legal
Brabners Llp,"2,726.00",28/09/2023,GM11,R2453,Corporate,Regeneration Scheme 1 - Fees - Legal
Brabners Llp,"4,072.00",19/12/2023,GM11,R2453,Corporate,Regeneration Scheme 1 - Fees - Legal
Brabners Llp,"4,828.85",28/09/2023,GM11,R2453,Corporate,Regeneration Scheme 1 - Fees - Legal
Brenntag UK Ltd,"1,297.00",28/12/2023,HS03,R2030,Communities,Meadows - Equipment Furniture & Materials
Brenntag UK Ltd,"2,512.00",11/01/2024,HS06,R2030,Communities,DSW (Dunes Splashworld) - Equipment Furniture & Materials
Bridge Inn Community Farm,684,04/01/2024,AP05,R4053,Adult Social Care,Physical Support - Adults 18-64 - Day Care
Bridge Inn Community Farm,"1,060.60",04/01/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Bridgeway Support,"2,744.00",04/01/2024,AN05,R4054,Adult Social Care,Mental Health Support - Adults 18-64 - Community Support
Bristow & Sutor,837.51,31/12/2023,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
Bristow & Sutor,"1,621.00",14/01/2024,BC31,R2423,Highways and Public Protection,Car Parks - Bailiffs VAT Adjustment Account - Fees - Bailiffs VAT In
Bristow & Sutor,"1,651.00",17/12/2023,BC31,R2423,Highways and Public Protection,Car Parks - Bailiffs VAT Adjustment Account - Fees - Bailiffs VAT In
Bristow & Sutor,"1,981.75",03/12/2023,BC31,R2423,Highways and Public Protection,Car Parks - Bailiffs VAT Adjustment Account - Fees - Bailiffs VAT In
Bristow & Sutor,"6,792.20",31/12/2023,GF26,R2423,Corporate Resources,Council Tax Collection - Fees - Bailiffs VAT In
British Telecom Plc,812.28,05/01/2024,SS06,R2613,Operational In-House Services,CCTV/Control Room/Patrol - Landline Telephones (Excluding Arvato)
British Telecom Plc,"10,203.95",28/12/2023,GF38,R2613,Corporate Resources,Central Landline Telephones - Landline Telephones (Excluding Arvato)
Brook View Health Care Ltd,"14,401.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"14,697.72",04/01/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"15,374.88",04/01/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"16,165.00",04/01/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"17,581.12",04/01/2024,AM05,R4042,Adult Social Care,Support With Memory & Cognition - Adults 18-64 - Private Residential Care Nursing Ho
Brook View Health Care Ltd,"20,218.80",04/01/2024,AN05,R4042,Adult Social Care,Mental Health Support - Adults 18-64 - Private Residential Care Nursing Ho
Brothers Of Charity,832.2,04/01/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,920.64,04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,022.56",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,118.41",04/01/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"1,118.41",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,118.41",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,153.08",04/01/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,"1,188.77",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,415.20",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,724.80",04/01/2024,AL05,R4054,Adult Social Care,Learning Disability Support -Adults 18-64 - Community Support
Brothers Of Charity,"1,824.96",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"1,876.00",04/01/2024,AL05,R4053,Adult Social Care,Learning Disability Support -Adults 18-64 - Day Care
Brothers Of Charity,"2,145.85",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,484.23",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,575.66",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,618.12",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,647.40",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,647.40",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"2,647.40",04/01/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"2,723.04",04/01/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"2,761.92",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"4,012.70",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brothers Of Charity,"5,748.62",04/01/2024,AP05,R4043,Adult Social Care,Physical Support - Adults 18-64 - Supported Living
Brothers Of Charity,"13,687.20",04/01/2024,AL05,R4043,Adult Social Care,Learning Disability Support -Adults 18-64 - Supported Living
Brunswick Youth & Community Centre,"6,250.00",09/01/2024,GN06,R4171,Communities,Area Management - Voluntary & Faith Sector
Built Environment Networking Limited,"2,085.00",25/01/2024,UA49,R2723,Growth Programme,"Pre Development - Officers Travel, Subsistence & Conference Expenses"
Buttercrumble Limited,"5,000.00",08/01/2024,HL28,R2927,Communities,Refugee Project - Advertising & Marketing
Buttercrumble Limited,"7,000.00",18/01/2024,HL28,R2927,Communities,Refugee Project - Advertising & Marketing
Byron Court Care Home Limited,"-1,717.95",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,-763.53,04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,481.48",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,505.99",04/01/2024,AP10,R4045,Adult Social Care,Physical Support - Older People 65+ - Residential - Short Term
Byron Court Care Home Limited,"2,598.80",04/01/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,598.80",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,598.80",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,598.80",04/01/2024,AS05,R4045,Adult Social Care,Sensory Support - Adults 18-64 - Residential - Short Term
Byron Court Care Home Limited,"2,598.80",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP05,R4042,Adult Social Care,Physical Support - Adults 18-64 - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,672.36",04/01/2024,AM10,R4042,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,940.36",04/01/2024,AP10,R4041,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Rest Homes
Byron Court Care Home Limited,"2,970.04",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,970.04",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"2,970.04",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"3,641.08",04/01/2024,AN10,R4042,Adult Social Care,Mental Health Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"6,470.44",04/01/2024,AP10,R4042,Adult Social Care,Physical Support - Older People 65+ - Private Residential Care Nursing Ho
Byron Court Care Home Limited,"10,921.34",04/01/2024,AM10,R4041,Adult Social Care,Support With Memory & Cognition - Older People 65+ - Private Residential Care Rest Homes
Canning Road Evangelical Church,765,16/01/2024,YC16,R4344,Children's Social Care,Linaker Family Wellbeing Centre - Pay-External Providers
Canon (Uk) Ltd,"-9,555.57",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"-7,948.78",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"-7,928.19",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"-7,928.19",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"-4,653.40",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"-4,357.08",12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,-978.64,15/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,-895.38,12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,895.38,07/06/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,978.64,12/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,978.64,08/03/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"4,357.08",03/05/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"4,653.40",25/10/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"7,928.19",05/04/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"7,928.19",05/07/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"7,948.78",08/02/2023,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Canon (Uk) Ltd,"9,555.57",05/01/2024,GF30,R2655,Corporate Resources,ICT - Rechargeable Costs - Computer Costs
Cansford Laboratories Ltd,587.48,05/01/2024,YS91,R2453,Children's Social Care,Childrens Admin - Legal Fees - Fees - Legal
Capita Business Services Ltd,"9,825.00",07/12/2023,YL72,R2655,Education Excellence,"Assessment, Resource & Provision Planning - Computer Costs"
Captain's Quarters Guesthouse,900,04/01/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"1,020.00",28/12/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"1,560.00",08/01/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"2,100.00",10/01/2024,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"2,100.00",15/12/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
Captain's Quarters Guesthouse,"2,625.00",15/12/2023,BI39,R4344,Communities,Housing Accommodation-Bed & Breakfast - Pay-External Providers
CARAH Care,544.03,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,583.92,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,587.15,28/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CARAH Care,625.24,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,700.7,28/12/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
CARAH Care,706.09,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,706.45,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,860.25,28/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CARAH Care,862.4,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,873.18,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,954.03,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,088.78",28/12/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
CARAH Care,"1,146.99",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,191.19",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,314.44",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,401.40",28/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
CARAH Care,"1,519.98",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,783.37",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"1,973.82",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"2,982.47",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"2,995.40",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"3,110.39",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"3,179.74",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"3,242.63",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
CARAH Care,"3,568.90",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,517.44,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,733.04,28/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Care Concern Nw Ltd,808.5,28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,905.52,28/12/2023,AP10,R4059,Adult Social Care,Physical Support - Older People 65+ - Re-Enablement
Care Concern Nw Ltd,"1,121.12",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,"1,185.80",28/12/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Care Concern Nw Ltd,"1,918.84",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Concern Nw Ltd,"2,414.72",28/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,517.44,27/12/2023,AG25,R4051,Adult Social Care,Social Support : Support For Social Isolation / Other - Domiciliary Care
Care Confidence Ltd,539,27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AN05,R4051,Adult Social Care,Mental Health Support - Adults 18-64 - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AL10,R4051,Adult Social Care,Learning Disability Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,603.68,27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,862.4,27/12/2023,AN10,R4051,Adult Social Care,Mental Health Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,"1,002.54",27/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Care Confidence Ltd,"1,056.44",27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,"1,056.44",27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,"1,056.44",27/12/2023,AP05,R4051,Adult Social Care,Physical Support - Adults 18-64 - Domiciliary Care
Care Confidence Ltd,"1,207.36",27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
Care Confidence Ltd,"1,207.36",27/12/2023,AP10,R4051,Adult Social Care,Physical Support - Older People 65+ - Domiciliary Care
