Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772582,"1,866.60",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772587,255.97,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772588,752.59,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772591,"1,813.63",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772622,"1,288.45",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772628,693.78,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772635,"1,080.00",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772636,396.45,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772639,"1,288.45",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772645,472.88,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772652,792.89,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772684,941.56,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772690,"1,602.30",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772691,958.08,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772697,962.82,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772702,759.85,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772704,528.59,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772706,"1,453.63",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772715,446.80,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772716,"1,817.04",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772719,"5,824.94",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772724,"2,472.78",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772746,"1,007.72",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772775,"2,016.37",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772809,479.04,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772853,"1,047.27",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772855,"1,467.10",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772864,396.45,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772868,"1,717.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772869,"1,453.63",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772882,"5,671.23",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772892,"1,029.11",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772902,"1,139.78",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772912,"1,271.93",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772920,693.78,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772949,"1,916.15",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772951,"3,279.45",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5772980,"1,288.45",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773002,761.01,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773016,561.63,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773026,462.52,Adults Direct Payments
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773069,551.80,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773092,396.45,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773117,"1,916.15",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773159,512.08,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773229,"1,860.35",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773241,"1,536.23",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773255,"3,997.63",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773272,275.90,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773275,396.45,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773276,"1,054.97",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773354,"1,495.22",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773373,297.33,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773378,"1,270.20",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773384,460.57,London Borough of Tower Hamlets  - Adult NRPF
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773402,842.45,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773412,654.06,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773426,"1,943.92",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773431,"1,578.43",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773441,791.70,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773444,991.11,D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,12/04/2023,5773494,"2,878.79",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,19/04/2023,5775928,"-1,522.02",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,19/04/2023,5775929,"2,971.92",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Direct Payments,19/04/2023,5775946,"1,613.04",D D PAYROLL SERVICES
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),05/04/2023,5771911,605.00,Ashton Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),05/04/2023,5771946,"15,330.00",Ashton Care Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),05/04/2023,5771967,"3,360.00",Supporting Care North East Branch
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),14/04/2023,5774692,"7,820.00",City Care Agency Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),26/04/2023,5777910,726.00,Paradise Home Care Services Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),26/04/2023,5777918,726.00,Paradise Home Care Services Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),26/04/2023,5778045,"1,358.00",Soma Healthcare Ltd
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),26/04/2023,5778109,973.50,Paradise Home Care Services Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - Home Care (Short Term),26/04/2023,5778110,940.50,Paradise Home Care Services Limited
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Social Care - No Recourse to Public Funds,12/04/2023,5772857,304.78,London Borough of Tower Hamlets  - Adult NRPF
Health Adults and Community,Adult Social Care,Physical Support - older people (65+),Generic Care Packages SW Team - PS,Client Contributions for Social Care - Non-Residential Contributions,12/04/2023,5772582,-319.12,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,12/04/2023,5772932,743.34,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Direct Payments,12/04/2023,5773071,589.66,Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Sensory Support - older people (65+),"Generic Care Packages SW Team -SS		",Social Care - Supported Living,14/04/2023,5774749,"4,200.00",Support By Heart Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Nursing Care,12/04/2023,5771915,"2,546.43",JEWISH CARE
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Nursing Care,12/04/2023,5773173,"3,282.04",Hamberley Care 1 Ltd (Hawthorn Green)
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,05/04/2023,5771888,"5,812.50",Sydmar Lodge Care Home
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,05/04/2023,5771952,"5,250.00",Sydmar Lodge Care Home
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,12/04/2023,5773204,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,12/04/2023,5773209,"3,354.00",EXCELCARE HOLDING PLC
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,12/04/2023,5773319,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,12/04/2023,5773327,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Residential Care,26/04/2023,5777826,"3,835.50",E & F Enterprises Ltd T/As Palmerston Care Home
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Direct Payments,12/04/2023,5773246,"1,591.01",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Support with Memory and Cognition - older people (65+),Generic Care Packages SW Team-SMC,Social Care - Advocacy-Client,14/04/2023,5774699,312.38,South East Essex Advocacy For Older People
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,12/04/2023,5773343,"1,080.00",Osiq Ltd
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776866,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776867,"1,014.55",Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776893,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776894,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776895,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776896,"1,014.55",Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776897,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776923,"1,014.55",Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776924,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776941,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Asylum Seeker Support,SW Team AS - Generic Care Packages,Social Care - Prevention & Support,21/04/2023,5776942,811.64,Circle Housing - C33
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Homecare,26/04/2023,5778083,"1,184.00","Bluebird Care (Dockland, Stratford & Wapping)"
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,12/04/2023,5772890,"1,639.99",Barrie Bookkeeping & Payroll Solutions Limited
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,12/04/2023,5772909,571.15,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Social Support - Support for Carer,Generic Care Packages SW Team -SC,Social Care - Direct Payments,12/04/2023,5773375,346.89,DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Residential Care,12/04/2023,5773534,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Social Support - Substance Misuse Support,Generic Care Packages SW Team -SM,Social Care - Residential Care,26/04/2023,5777877,"5,142.60",Thornesbeach Court
Health Adults and Community,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Residential Care,28/04/2023,5779141,"3,557.14",Notaro Care Homes
Health Adults and Community,Adult Social Care,Social Support - Social Isolation,Generic Care Packages SW Team -SI,Social Care - Direct Payments,12/04/2023,5773498,"1,123.00",DH TOWER HAMLETS
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,12/04/2023,5772370,"8,800.00",ASHBROOK NURSING HOME
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,26/04/2023,5777827,"8,800.00",ASHBROOK NURSING HOME
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Nursing Care,26/04/2023,5778020,"3,085.71",H-C ONE LTD - TOWER BRIDGE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,05/04/2023,5771871,"11,748.00",Karma Liv-In
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773047,"6,929.75",CAMERON LODGE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773048,"3,857.14",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773050,"3,496.37",ST MUNGO ASSOCIATION
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773053,"3,175.84",CLANDON HOUSE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773055,"3,497.49",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773057,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773060,"2,280.30",QUEEN ANN HOUSE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773061,"4,407.39",APPROACH LODGE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773095,"3,963.77",Churchill House Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773098,"4,071.43",RIVERSIDE HOUSE PROJECT
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773099,"3,565.71",Beaumont Court Care Home Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773100,"4,200.00",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773101,"3,428.57",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773103,-720.02,SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773105,"3,214.29",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773112,"5,273.36",CAMERON LODGE
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773113,"3,642.86",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773114,"3,642.86",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773191,"5,142.86",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773197,"3,942.86",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773280,"4,601.61",APPROACH LODGE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773282,"3,214.29",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773284,"3,750.00",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773289,"3,214.29",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773291,"4,071.43",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773292,"3,428.57",Lyncroft House Forest Residential Care Homes Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773297,"3,857.14",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773299,"4,725.00",APPROACH LODGE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773301,"4,268.57",L&Q Living Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773505,"4,407.39",APPROACH LODGE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773508,"4,071.43",THE JENNIFER HOME LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773511,"3,342.86",SHANTI HEALTHCARE LTD
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773512,"4,071.43",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773516,"4,071.43",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773519,"3,428.57",Lyncroft House Forest Residential Care Homes Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773521,"4,285.71",Forward Support Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773524,"4,424.44",Partnerships in Care
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,12/04/2023,5773528,"5,271.43",ST MICHAELS LODGE T/A SHAKTHI HEALTHCARE LIMITED
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Residential Care,26/04/2023,5778059,"5,630.66",ACTION ON HEARING LOSS
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,12/04/2023,5772614,"4,805.00",Aspray House Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,12/04/2023,5772615,"1,857.14",Aspray House Ltd
Health Adults and Community,Adult Social Care,Mental Health Support - adults (18-64),Cmht Bethnal Green,Social Care - Respite Care,12/04/2023,5773196,"2,357.14",HAROLD LODGE
