Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1048,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1081.88,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,1197.66,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Legal Services,1207.8,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Advice and Wellbeing Service,1225.6,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,ASC Operational Management Team,1257,Agency Staff,Third Party Supplier,STANDARD,5309,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,1306.6,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1328.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1346.25,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Adults Quality and Safeguarding Team,1402.3,Agency Staff,Third Party Supplier,STANDARD,5158,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Preparing for Adulthood Service,1402.3,Agency Staff,Third Party Supplier,STANDARD,5720,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Test and Trace,1406,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Housing Advice,1428.75,Agency Staff,Third Party Supplier,STANDARD,5820,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Housing Advice,1428.75,Agency Staff,Third Party Supplier,STANDARD,5820,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Advice and Wellbeing Service,1451.25,Agency Staff,Third Party Supplier,STANDARD,5724,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1458.4,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Procurement Services,1458.6,Agency Staff,Third Party Supplier,STANDARD,2402,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1458.75,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Reviews Team,1468.53,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1476.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Housing Maintenance And Repairs Staffing,1482.56,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Mental Health Team,1500.48,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Preparing for Adulthood Service,1508.4,Agency Staff,Third Party Supplier,STANDARD,5720,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Reviews Team,1513.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1513.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Mental Health Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Mental Health Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5253,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Community Re-ablement Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5205,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Transformation,1550.3,Agency Staff,Third Party Supplier,STANDARD,5289,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1550.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1550.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1550.3,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1615.79,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1624.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1694.16,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,1698.3,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1698.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Reviews Team,1698.3,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Discharge to Assess Hospital Service,1790.89,Agency Staff,Third Party Supplier,STANDARD,5725,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1799.68,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1809.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Housing Maintenance And Repairs Staffing,1853.2,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Legal Services,1864.8,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Refuse Collection,1906,Agency Staff,Third Party Supplier,STANDARD,4561,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Reviews Team,1957.94,Agency Staff,Third Party Supplier,STANDARD,5727,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Legal Services,1985.54,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),1994.3,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,2020.94,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2053.39,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,"Safeguarding, Quality & Performance Management Team",2053.39,Agency Staff,Third Party Supplier,STANDARD,5730,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Legal Services,2146.46,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2157.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2168.56,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2176,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Public Health Team Costs,2176,Agency Staff,Third Party Supplier,STANDARD,2065,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,2217.03,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Test and Trace,2217.83,Agency Staff,Third Party Supplier,STANDARD,2068,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,2252.95,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Housing Maintenance And Repairs Staffing,2252.95,Agency Staff,Third Party Supplier,STANDARD,4009,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2253.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2253.2,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,2256,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Legal Services,2276.2,Agency Staff,Third Party Supplier,STANDARD,2400,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Other HRA Capital,2301,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,17/04/2023,4783293,361697,REED,Other HRA Capital,2301,Intangible Assets,Third Party Supplier,STANDARD,8549,ZZZC-Capital
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2301.36,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Valuation,2324.75,Agency Staff,Third Party Supplier,STANDARD,2100,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,2373.3,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,2393.5,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2426,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Localities Team,2487.11,Agency Staff,Third Party Supplier,STANDARD,5722,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2560.08,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2621.1,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Audit,2643.5,Agency Staff,Third Party Supplier,STANDARD,2225,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2676,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2763.5,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,2804.8,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,IT Management,2806,Agency Staff,Third Party Supplier,STANDARD,2300,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,BFFC Agency Staff (Rechargeable),2926,Agency Staff,Third Party Supplier,STANDARD,2008,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Finance systems Re-procurement,2926,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,3074.75,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Accountancy,3074.75,Agency Staff,Third Party Supplier,STANDARD,2200,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,Joint Legal Team,3218.36,Agency Staff,Third Party Supplier,STANDARD,2405,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,DEGNS Management,3304.75,Agency Staff,Third Party Supplier,STANDARD,1500,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Finance systems Re-procurement,3476,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,17/04/2023,4783293,361697,REED,Finance systems Re-procurement,3476,Staff/Consultancy,Third Party Supplier,STANDARD,8637,ZZZC-Capital
RBC Legal Entity,17/04/2023,4783293,361697,REED,Policy & Performance,3494.8,Agency Staff,Third Party Supplier,STANDARD,2025,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,ASC Senior Management Team,3756.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,ASC Senior Management Team,3756.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,ASC Senior Management Team,3756.8,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4783293,361697,REED,Policy & Performance,4368.5,Agency Staff,Third Party Supplier,STANDARD,2025,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783293,361697,REED,ASC Senior Management Team,4656,Agency Staff,Third Party Supplier,STANDARD,5700,JAAA-Directorate of Social Care and Health Services
RBC Legal Entity,17/04/2023,4786422,361698,BERKSHIRE WOMENS AID,Domestic Abuse Reduction,16406,Preventive+SupportiveServ,Third Party Supplier,STANDARD,5366,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783140,361699,UNICORN WINDOWS LTD,DLO Day to Day Trades,1600,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783141,361699,UNICORN WINDOWS LTD,DLO Day to Day Trades,1600,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783142,361699,UNICORN WINDOWS LTD,DLO Day to Day Trades,988,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783235,361699,UNICORN WINDOWS LTD,DLO Day to Day Trades,890,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783250,361699,UNICORN WINDOWS LTD,DLO Wokingham Trades,1056,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783368,361699,UNICORN WINDOWS LTD,DLO Day to Day Trades,1600,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4787199,361700,SANDS SECURITY LTD,Hexagon Operations,1841,Security Charges,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Cultural Services Marketing,-140,Publicity & Media Work,SUPPLIER,CREDIT,1235,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,-109.03,Fees + Commissions,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,-80,Hire of Function Rooms,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,-6.75,Postage Carriage Stamp Duty,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,-2.55,Sales  Surplus Equipment,SUPPLIER,CREDIT,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,338.33,Professional Fees,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791839,361701,THE CIRCUS OF HORRORS LTD,Hexagon Operations,8115.16,Professional Fees,SUPPLIER,STANDARD,1200,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783212,361703,UBIQUS,JLT Disbursements,1640,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783538,361703,UBIQUS,JLT Disbursements,974.32,Misc. Legal Expenses,SUPPLIER,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4787516,361704,DIRECT CATERING EQUIPMENT LIMITED,Corporate Maintenance Services,494,TPP  Contract,Third Party Supplier,STANDARD,4080,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783127,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783127,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783145,361707,MR EDWARD KIRKWOOD,JLT Disbursements,300,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783145,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1500,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783266,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1500,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783274,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1300,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783275,361707,MR EDWARD KIRKWOOD,JLT Disbursements,550,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783277,361707,MR EDWARD KIRKWOOD,JLT Disbursements,1000,Misc. Legal Expenses,Third Party Supplier,STANDARD,2407,LAAA-Directorate of Resources
RBC Legal Entity,17/04/2023,4783076,361708,LOCATA (HOUSING SERVICES) LTD,Admin Account,6000,Comp.Software  Purchases,SUPPLIER,STANDARD,5960,HAAA-Housing Revenue Account
RBC Legal Entity,17/04/2023,4791719,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,595,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791720,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,553,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791722,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,553,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791725,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,665,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791727,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,553,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4791940,361711,CROWN LODGE GUEST HOUSE,Bed and Breakfast,948,Rents,Third Party Supplier,STANDARD,5871,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,17/04/2023,4783238,361713,FIRST CHOICE LANDSCAPES & FENCING LTD,DLO Day to Day Trades,1314.37,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
