Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
20/04/2023,GI,3194103,5615.92,HC114610,New College Worcester,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194104,5615.92,HC114610,New College Worcester,202401,Dedicated Schools Grant,Support Services
05/04/2023,II,4119227,4767.63,HC114724,Balfour Beatty Living Places Ltd,202401,Capital Planning Delivery Board,Capital Expenditure
05/04/2023,II,4119227,5659.39,HC114724,Balfour Beatty Living Places Ltd,202401,Economic Development Delivery Board,Capital Expenditure
05/04/2023,II,4119227,709765.33,HC114724,Balfour Beatty Living Places Ltd,202401,Highways & Transport,Third Party Payments
05/04/2023,II,4119227,1063.13,HC114724,Balfour Beatty Living Places Ltd,202401,Highways & Transport,Transfer Payments
05/04/2023,II,4119227,2023163.05,HC114724,Balfour Beatty Living Places Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
05/04/2023,II,4119066,2480,HC114748,PJB Merchants Ltd,202401,Schools,Premises-Related Expenditure
12/04/2023,II,4119744,615,HC114748,PJB Merchants Ltd,202401,Schools,Premises-Related Expenditure
12/04/2023,II,4119968,2350,HC114841,Lextox,202401,Safeguarding and Family Support,Supplies & Services
17/04/2023,II,4120493,1380,HC114841,Lextox,202401,Safeguarding and Family Support,Supplies & Services
03/04/2023,II,4118842,242500,HC115217,NHS Herefords & Worc ICB,202401,Commissioned Services,Third Party Payments
11/04/2023,II,4119270,7428,HC115217,NHS Herefords & Worc ICB,202401,Director and Management,Third Party Payments
13/04/2023,II,4120050,85552.46,HC115217,NHS Herefords & Worc ICB,202401,Director and Management,Third Party Payments
21/04/2023,II,4120899,56376.21,HC115217,NHS Herefords & Worc ICB,202401,Physical Disabilities,Third Party Payments
21/04/2023,II,4120900,39321.44,HC115217,NHS Herefords & Worc ICB,202401,Physical Disabilities,Third Party Payments
05/04/2023,II,4119095,20407.5,HC115217,NHS Herefords & Worc ICB,202401,Public Health,Supplies & Services
06/04/2023,II,4119303,38480,HC115217,NHS Herefords & Worc ICB,202401,Public Health,Supplies & Services
28/04/2023,II,4120756,8235.85,HC115532,Enigma CCTV Ltd,202401,Economic Growth,Third Party Payments
04/04/2023,II,4118950,23260.78,HC115532,Enigma CCTV Ltd,202401,Property Services,Third Party Payments
13/04/2023,II,4118949,21432.55,HC115532,Enigma CCTV Ltd,202401,Property Services,Third Party Payments
20/04/2023,II,4120757,16454.07,HC115532,Enigma CCTV Ltd,202401,Property Services,Third Party Payments
17/04/2023,II,4120355,5850,HC115657,Powys County Council,202401,Highways & Transport,Transport-Related Expenditure
20/04/2023,GI,3193614,531.5,HC115716,Mordiford Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193615,531.5,HC115716,Mordiford Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193617,467.75,HC115716,Mordiford Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194216,531.5,HC115716,Mordiford Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193642,467.75,HC115884,St Thomas Cantilupe CE Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193562,467.75,HC115994,Marden Primary Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193564,467.75,HC115994,Marden Primary Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193565,734.5,HC115994,Marden Primary Academy,202401,Dedicated Schools Grant,Support Services
18/04/2023,II,4120561,1000,HC116002,Beaverfit Limited,202401,Economic Development Delivery Board,Capital Expenditure
17/04/2023,II,4120378,3565,HC116149,M & J Travel,202401,Highways & Transport,Transport-Related Expenditure
21/04/2023,II,4120864,1265,HC116149,M & J Travel,202401,Schools,Transport-Related Expenditure
12/04/2023,II,4119871,460,HC116254,Learning Support Partnership Ltd,202401,Schools,Supplies & Services
14/04/2023,II,4120163,690,HC116254,Learning Support Partnership Ltd,202401,Schools,Supplies & Services
05/04/2023,II,4119120,2678.55,HC116376,Hamptons Resourcing,202401,Central Childrens Directorate Costs,Employees
18/04/2023,II,4119952,2142.84,HC116376,Hamptons Resourcing,202401,Central Childrens Directorate Costs,Employees
24/04/2023,II,4121002,2678.55,HC116376,Hamptons Resourcing,202401,Central Childrens Directorate Costs,Employees
06/04/2023,II,4119379,57111,HC116438,AECOM Ltd,202401,Planning & Development Control,Supplies & Services
11/04/2023,II,4119680,439.49,HC116496,JP Mechanical Services,202401,Property Services,Third Party Payments
11/04/2023,II,4119106,730.95,HC116496,JP Mechanical Services,202401,Property Services,Third Party Payments
03/04/2023,II,4118759,499,HC116596,Primary Workshops for Schools Ltd,202401,Schools,Supplies & Services
07/04/2023,II,4119484,2812.5,HC116672,Core Tree Limited,202401,Economic Growth,Supplies & Services
06/04/2023,II,4119396,1650,HC116679,Barnsley Marshall Ltd,202401,Property Services,Premises-Related Expenditure
11/04/2023,II,4119734,1000,HC116850,Bruton Knowles,202401,Property Services,Supplies & Services
12/04/2023,II,4119732,1000,HC116850,Bruton Knowles,202401,Property Services,Supplies & Services
12/04/2023,II,4119733,1118.7,HC116850,Bruton Knowles,202401,Property Services,Supplies & Services
20/04/2023,GI,3193770,467.75,HC116854,Fairfield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193773,467.75,HC116854,Fairfield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193776,467.75,HC116854,Fairfield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193778,467.75,HC116854,Fairfield High School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193785,467.75,HC116854,Fairfield High School (Academy),202401,Dedicated Schools Grant,Support Services
13/04/2023,II,4119722,2088.8,HC116854,Fairfield High School (Academy),202401,Schools,Premises-Related Expenditure
03/04/2023,II,4118810,759,HC116854,Fairfield High School (Academy),202401,Schools,Supplies & Services
11/04/2023,II,4119723,26382.04,HC116854,Fairfield High School (Academy),202401,Schools,Supplies & Services
07/04/2023,II,4119456,1320,HC116909,Butterflies Child Counselling & Play Therapy,202401,Schools,Support Services
11/04/2023,II,4119770,83928.3,HC116966,South West Audit Partnership Ltd - SWAP,202401,"Finance, Legal & Governance",Supplies & Services
05/04/2023,II,4119154,1648.4,HC117099,Alpha Biolabs Limited,202401,Safeguarding and Family Support,Supplies & Services
05/04/2023,II,4119155,1648.4,HC117099,Alpha Biolabs Limited,202401,Safeguarding and Family Support,Supplies & Services
06/04/2023,II,4119316,700,HC117099,Alpha Biolabs Limited,202401,Safeguarding and Family Support,Supplies & Services
11/04/2023,II,4119715,600,HC117099,Alpha Biolabs Limited,202401,Safeguarding and Family Support,Supplies & Services
11/04/2023,II,4119690,703.56,HC117116,4imprint Direct Ltd,202401,Transformation and Improvement,Supplies & Services
20/04/2023,II,4120835,748,HC117119,Smart Payments Ltd,202401,Schools,Supplies & Services
24/04/2023,II,4121008,1950,HC117119,Smart Payments Ltd,202401,Schools,Supplies & Services
25/04/2023,II,4121124,488.5,HC117308,Sportsafe UK Ltd,202401,Schools,Supplies & Services
28/04/2023,II,4121514,5239.53,HC117310,Level Access Bathrooms,202401,Community Wellbeing Delivery Board,Capital Expenditure
03/04/2023,II,4118918,1188,HC117490,Badenoch & Clark T/A Adecco,202401,All Ages Commissioning,Supplies & Services
03/04/2023,II,4118919,1188,HC117490,Badenoch & Clark T/A Adecco,202401,All Ages Commissioning,Supplies & Services
03/04/2023,II,4118920,1188,HC117490,Badenoch & Clark T/A Adecco,202401,All Ages Commissioning,Supplies & Services
03/04/2023,II,4118921,1188,HC117490,Badenoch & Clark T/A Adecco,202401,All Ages Commissioning,Supplies & Services
06/04/2023,II,4118927,3090,HC117490,Badenoch & Clark T/A Adecco,202401,Care Operations,Supplies & Services
19/04/2023,II,4120257,3090,HC117490,Badenoch & Clark T/A Adecco,202401,Care Operations,Supplies & Services
25/04/2023,II,4120978,2472,HC117490,Badenoch & Clark T/A Adecco,202401,Care Operations,Supplies & Services
28/04/2023,II,4121454,2472,HC117490,Badenoch & Clark T/A Adecco,202401,Care Operations,Supplies & Services
17/04/2023,II,4120259,1650,HC117490,Badenoch & Clark T/A Adecco,202401,Director and Management,Supplies & Services
17/04/2023,II,4120466,2200,HC117490,Badenoch & Clark T/A Adecco,202401,Director and Management,Supplies & Services
20/04/2023,II,4120809,2200,HC117490,Badenoch & Clark T/A Adecco,202401,Director and Management,Supplies & Services
18/04/2023,II,4120465,3300,HC117490,Badenoch & Clark T/A Adecco,202401,Highways & Transport,Supplies & Services
06/04/2023,II,4118962,4125,HC117490,Badenoch & Clark T/A Adecco,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4120258,4125,HC117490,Badenoch & Clark T/A Adecco,202401,Highways & Transport,Third Party Payments
05/04/2023,II,4118961,4325,HC117490,Badenoch & Clark T/A Adecco,202401,People & Performance,Supplies & Services
17/04/2023,II,4120260,4325,HC117490,Badenoch & Clark T/A Adecco,202401,People & Performance,Supplies & Services
12/04/2023,II,4119517,604,HC117492,Redacted,202401,Major Infrastructure Programme Board,Capital Expenditure
05/04/2023,II,4119092,500,HC117603,MBL Seminars Ltd,202401,"Finance, Legal & Governance",Supplies & Services
20/04/2023,GI,3194209,4546.83,HC117656,Ruskin Mill Trust Ltd,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193458,3755.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193459,3755.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193460,3393.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193461,3326.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193462,4121.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193463,2961,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193464,1806,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193465,3753.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193466,5349.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193467,4548.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193468,3755.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193469,2166.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193470,3976,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193471,2166.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193472,7724,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193473,3598,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194013,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194014,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194015,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194016,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194017,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194018,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194019,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194020,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194021,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194022,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194023,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194024,1204.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194025,1557.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194026,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194027,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194029,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194030,1204.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194031,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194032,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194034,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194036,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194037,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194038,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194039,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194040,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194041,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194042,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194044,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194045,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194046,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194047,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194048,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194049,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194050,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194051,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194053,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194054,1204.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194055,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194057,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194058,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194059,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194060,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194061,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194062,1204.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194063,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194064,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194065,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194066,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194067,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194068,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194070,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194071,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194072,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194073,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194074,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194075,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194076,1086.25,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194077,1321.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194078,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194079,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194080,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194081,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194082,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194083,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194084,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194086,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194087,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194088,467.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194089,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194090,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194091,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194092,1557.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194093,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194094,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194095,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194096,734.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194097,851.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194233,968.75,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3194234,531.5,HC117835,The Brookfield School (Academy),202401,Dedicated Schools Grant,Support Services
10/04/2023,II,4119501,1100,HC118106,Ecoteric Ltd,202401,Economic Development Delivery Board,Capital Expenditure
11/04/2023,II,4119742,2363.88,HC118193,Bolinda UK Ltd,202401,Cultural Services,Supplies & Services
12/04/2023,II,4119882,585.52,HC118193,Bolinda UK Ltd,202401,Cultural Services,Supplies & Services
12/04/2023,II,4119920,1033.76,HC118193,Bolinda UK Ltd,202401,Cultural Services,Supplies & Services
13/04/2023,II,4120020,684.02,HC118193,Bolinda UK Ltd,202401,Cultural Services,Supplies & Services
14/04/2023,II,4120130,960.59,HC118193,Bolinda UK Ltd,202401,Cultural Services,Supplies & Services
04/04/2023,II,4118336,760,HC118389,Drill Hall Management Committee,202401,Highways & Transport,Supplies & Services
11/04/2023,II,4119774,1915,HC118467,McCartneys,202401,Property Services,Supplies & Services
17/04/2023,II,4120358,2112.74,HC118714,Restore plc,202401,"Finance, Legal & Governance",Supplies & Services
04/04/2023,II,4118897,37570,HC118879,Externiture Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
13/04/2023,II,4118896,30109.28,HC118879,Externiture Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
24/04/2023,II,4121009,880.5,HC118892,Thrive (Fronting The Challenge Projects Ltd),202401,Schools,Supplies & Services
24/04/2023,II,4121012,2100,HC118916,Redacted,202401,Highways & Transport,Supplies & Services
11/04/2023,II,4119668,1400,HC118916,Redacted,202401,Highways & Transport,Third Party Payments
11/04/2023,II,4119669,4000,HC118916,Redacted,202401,Highways & Transport,Third Party Payments
11/04/2023,II,4119670,4375,HC118916,Redacted,202401,Highways & Transport,Third Party Payments
20/04/2023,GI,3193205,797,HC118939,Riverside Primary School - HCC,202401,Children & Young People Capital,Capital Income
20/04/2023,GI,3193172,960,HC118940,Earl Mortimer College & Sixth Form HCC,202401,Children & Young People Capital,Capital Income
05/04/2023,II,4119223,5829.89,HC118962,Berrys,202401,Integrated Commissioning,Capital Expenditure
05/04/2023,II,4119150,20000,HC118977,Herefordshire Vennture,202401,Safeguarding and Family Support,Transfer Payments
03/04/2023,II,4118840,48300,HC118978,Taurus Healthcare,202401,Director and Management,Supplies & Services
07/04/2023,II,4119401,6637.5,HC119169,Katherine Harriet Ltd,202401,Physical Disabilities,Third Party Payments
18/04/2023,II,4120592,6637.5,HC119169,Katherine Harriet Ltd,202401,Physical Disabilities,Third Party Payments
05/04/2023,II,4119105,1332.4,HC119183,Activ Web Design Worcester,202401,Schools,Supplies & Services
26/04/2023,II,4121225,2518.75,HC119350,Public Consulting Group UK Ltd,202401,Talk Community Programme,Supplies & Services
20/04/2023,GI,3194257,600,HC119694,Hawthorn High School T/A Rhondda Cynon Taf County Borough Council,202401,Dedicated Schools Grant,Support Services
21/04/2023,II,4120836,735.92,HC119851,The Safeguarding Company,202401,Schools,Supplies & Services
27/04/2023,II,4121253,576,HC119851,The Safeguarding Company,202401,Schools,Supplies & Services
21/04/2023,II,4120874,569,HC119851,The Safeguarding Company,202401,Schools,Support Services
27/04/2023,II,4121247,2000,HC120127,Historic England,202401,Towns Fund Delivery Board,Capital Expenditure
13/04/2023,II,4119881,50000,HC120246,Bolts Of Hereford,202401,Corporate Property Programme Board,Capital Expenditure
10/04/2023,II,4119506,800,HC120317,Redacted,202401,Schools,Supplies & Services
24/04/2023,II,4120927,1100,HC120535,Family Rights Group,202401,Safeguarding and Family Support,Employees
18/04/2023,II,4120632,800,HC120669,Redacted,202401,Schools,Supplies & Services
19/04/2023,II,4120655,736,HC120669,Redacted,202401,Schools,Supplies & Services
17/04/2023,II,4120321,22127,HC120753,Caring for Communities and People,202401,Commissioned Services,Supplies & Services
17/04/2023,II,4120322,8821,HC120753,Caring for Communities and People,202401,Commissioned Services,Supplies & Services
14/04/2023,II,4120191,1147.51,HC120924,Euclid Limited,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4120407,1200,HC120941,Hulse Yazdi Professional Services,202401,"Finance, Legal & Governance",Supplies & Services
14/04/2023,II,4120167,794,HC120941,Hulse Yazdi Professional Services,202401,Schools,Supplies & Services
05/04/2023,II,4119054,1000,HC121032,Mace Cost Consultancy Ltd,202401,Economic Growth,Third Party Payments
18/04/2023,II,4120598,1000,HC121032,Mace Cost Consultancy Ltd,202401,Economic Growth,Third Party Payments
03/04/2023,II,4118766,3810,HC121168,Cabinet Office,202401,"Finance, Legal & Governance",Supplies & Services
06/04/2023,GI,3188411,2278,HC121175,Matrix SCM Ltd,202401,All Ages Commissioning,Employees
19/04/2023,GI,3192850,1822.4,HC121175,Matrix SCM Ltd,202401,All Ages Commissioning,Employees
27/04/2023,GI,3197394,1822.4,HC121175,Matrix SCM Ltd,202401,All Ages Commissioning,Employees
06/04/2023,GI,3188411,21279.23,HC121175,Matrix SCM Ltd,202401,Care Operations,Employees
13/04/2023,GI,3189546,15419.62,HC121175,Matrix SCM Ltd,202401,Care Operations,Employees
19/04/2023,GI,3192850,15176.26,HC121175,Matrix SCM Ltd,202401,Care Operations,Employees
27/04/2023,GI,3197394,23058.75,HC121175,Matrix SCM Ltd,202401,Care Operations,Employees
06/04/2023,GI,3188411,43501.97,HC121175,Matrix SCM Ltd,202401,Central Childrens Directorate Costs,Employees
13/04/2023,GI,3189546,34796.17,HC121175,Matrix SCM Ltd,202401,Central Childrens Directorate Costs,Employees
19/04/2023,GI,3192850,31918.91,HC121175,Matrix SCM Ltd,202401,Central Childrens Directorate Costs,Employees
27/04/2023,GI,3197394,33526.12,HC121175,Matrix SCM Ltd,202401,Central Childrens Directorate Costs,Employees
06/04/2023,GI,3188411,3994.78,HC121175,Matrix SCM Ltd,202401,Education and Commissioning,Employees
13/04/2023,GI,3189546,3449.14,HC121175,Matrix SCM Ltd,202401,Education and Commissioning,Employees
19/04/2023,GI,3192850,1256.4,HC121175,Matrix SCM Ltd,202401,Education and Commissioning,Employees
27/04/2023,GI,3197394,4367.47,HC121175,Matrix SCM Ltd,202401,Education and Commissioning,Employees
06/04/2023,GI,3188411,31499.38,HC121175,Matrix SCM Ltd,202401,"Finance, Legal & Governance",Employees
13/04/2023,GI,3189546,28426.95,HC121175,Matrix SCM Ltd,202401,"Finance, Legal & Governance",Employees
19/04/2023,GI,3192850,24042.39,HC121175,Matrix SCM Ltd,202401,"Finance, Legal & Governance",Employees
27/04/2023,GI,3197394,30641.67,HC121175,Matrix SCM Ltd,202401,"Finance, Legal & Governance",Employees
06/04/2023,GI,3188411,5335.96,HC121175,Matrix SCM Ltd,202401,People & Performance,Employees
13/04/2023,GI,3189546,4675.83,HC121175,Matrix SCM Ltd,202401,People & Performance,Employees
19/04/2023,GI,3192850,2440.28,HC121175,Matrix SCM Ltd,202401,People & Performance,Employees
06/04/2023,GI,3188411,3610.17,HC121175,Matrix SCM Ltd,202401,Prevention and Support,Employees
13/04/2023,GI,3189546,1716.04,HC121175,Matrix SCM Ltd,202401,Prevention and Support,Employees
19/04/2023,GI,3192850,1983.87,HC121175,Matrix SCM Ltd,202401,Prevention and Support,Employees
06/04/2023,GI,3188411,608.96,HC121175,Matrix SCM Ltd,202401,Public Health,Employees
06/04/2023,GI,3188411,81316.66,HC121175,Matrix SCM Ltd,202401,Safeguarding and Family Support,Employees
13/04/2023,GI,3189546,51599.24,HC121175,Matrix SCM Ltd,202401,Safeguarding and Family Support,Employees
19/04/2023,GI,3192850,75267.94,HC121175,Matrix SCM Ltd,202401,Safeguarding and Family Support,Employees
27/04/2023,GI,3197394,89555.35,HC121175,Matrix SCM Ltd,202401,Safeguarding and Family Support,Employees
06/04/2023,GI,3188411,6327.95,HC121175,Matrix SCM Ltd,202401,Talk Community Programme,Employees
13/04/2023,GI,3189546,1926.3,HC121175,Matrix SCM Ltd,202401,Talk Community Programme,Employees
19/04/2023,GI,3192850,4293.54,HC121175,Matrix SCM Ltd,202401,Talk Community Programme,Employees
27/04/2023,GI,3197394,1372.68,HC121175,Matrix SCM Ltd,202401,Talk Community Programme,Employees
