Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,30-Jan-23,2919.22,£0.00,St Cuthberts Care,213700,Revenue,STC160670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,30-Jan-23,3389.15,£0.00,St Cuthberts Care,213700,Revenue,STC160785
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,South Shields Town Centre Regen,30-Jan-23,3671.2,£0.00,Sanderson Weatherall,828512,Capital,STC160846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,30-Jan-23,3732.4,£0.00,St Cuthberts Care,213700,Revenue,STC160852
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,30-Jan-23,3808.58,£0.00,St Cuthberts Care,213500,Revenue,STC160866
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Out of Area Placements,30-Jan-23,3985.72,£0.00,St Cuthberts Care,213700,Revenue,STC160892
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,30-Jan-23,4165.56,£0.00,North East Autism Society,221004,Revenue,STC160914
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Outdoor Education Service,30-Jan-23,4395,£0.00,Levant Office Interiors Ltd,219110,Revenue,STC160937
South Tyneside Council,00CL,Childrens Adults and Health,School Support Services,Over 6k High Needs Top Ups,30-Jan-23,4929.12,£0.00,Hebburn Comprehensive School,211510,Revenue,STC160983
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,South Shields Town Centre Regen,30-Jan-23,7717.2,£0.00,Sanderson Weatherall,828512,Capital,STC161159
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,South Shields Town Centre Regen,30-Jan-23,8633.33,£0.00,Sanderson Weatherall,828512,Capital,STC161196
South Tyneside Council,00CL,Balance Sheet,Debtors - Pay Advances,Balance Sheet Corporate Finance,30-Jan-23,11355.52,£0.00,Redacted - personal info,999999,Balance Sheet,STC161276
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,30-Jan-23,15092,£0.00,St Cuthberts Care,213500,Revenue,STC161355
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,30-Jan-23,17215.01,£0.00,St Cuthberts Care,213700,Revenue,STC161395
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,South Shields Town Centre Regen - Metro/Bus Interchange,30-Jan-23,28962.73,£0.00,Muse Developments Ltd,828516,Capital,STC161511
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,30-Jan-23,43483.28,£0.00,United Response,221004,Revenue,STC161568
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,30-Jan-23,71675.95,£0.00,St Annes Community Services,221004,Revenue,STC161613
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,31-Jan-23,305720,£0.00,City of Sunderland,999500/999999,Balance Sheet,JAN22-009
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,31-Jan-23,508681,£0.00,Gateshead MBC,999999,Balance Sheet,JAN22-010
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,31-Jan-23,716426,£0.00,Newcastle City Council,238220,Revenue,JAN22-011
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,31-Jan-23,97225,£0.00,Newcastle City Council,223740/236340/222810,Revenue,JAN22-012
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,31-Jan-23,15468,£0.00,Gateshead MBC,830004/236870,Capital/Revenue,JAN22-013
South Tyneside Council,00CL,Housing Revenue Account,Furniture & Equipment - General,Estate Management - West Shields,31-Jan-23,509.59,£0.00,Orbis Protect Limited (formerly Sitex Orbis Ltd),708130,Revenue,STC158690
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Physical Support,31-Jan-23,510.2,£0.00,Redacted - personal info,221001,Revenue,STC158695
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,512,£0.00,Redacted - personal info,213800,Revenue,STC158700
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,512.12,£0.00,Redacted - personal info,221001,Revenue,STC158702
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,514.76,£0.00,Redacted - personal info,221001,Revenue,STC158708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,516,£0.00,Redacted - personal info,221003,Revenue,STC158721
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,516,£0.00,Redacted - personal info,221001,Revenue,STC158722
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,516,£0.00,Redacted - personal info,221004,Revenue,STC158723
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,516,£0.00,Redacted - personal info,221001,Revenue,STC158724
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,516.12,£0.00,Redacted - personal info,221005,Revenue,STC158727
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,518.54,£0.00,Redacted - personal info,221001,Revenue,STC158733
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Community Centres,31-Jan-23,524,£0.00,Windoor Services Ltd,232850,Revenue,STC158751
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,524.28,£0.00,Redacted - personal info,221005,Revenue,STC158753
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,530.52,£0.00,Redacted - personal info,221001,Revenue,STC158765
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,532,£0.00,Redacted - personal info,213800,Revenue,STC158767
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,540.72,£0.00,Redacted - personal info,221004,Revenue,STC158783
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,541.8,£0.00,Redacted - personal info,221001,Revenue,STC158788
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,543.2,£0.00,Redacted - personal info,221004,Revenue,STC158791
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,543.88,£0.00,Redacted - personal info,221004,Revenue,STC158796
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,543.88,£0.00,Redacted - personal info,221004,Revenue,STC158797
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,559.8,£0.00,Redacted - personal info,221001,Revenue,STC158812
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,560,£0.00,Redacted - personal info,221001,Revenue,STC158817
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,564,£0.00,Redacted - personal info,213800,Revenue,STC158825
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,567.6,£0.00,Redacted - personal info,221001,Revenue,STC158832
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Physical Support,31-Jan-23,569.92,£0.00,Redacted - personal info,221001,Revenue,STC158837
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,578.76,£0.00,Redacted - personal info,221004,Revenue,STC158850
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,582,£0.00,Redacted - personal info,213800,Revenue,STC158865
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,594,£0.00,Redacted - personal info,213800,Revenue,STC158890
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,594,£0.00,Redacted - personal info,213800,Revenue,STC158891
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,594,£0.00,Redacted - personal info,213800,Revenue,STC158892
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,31-Jan-23,596.08,£0.00,Redacted - personal info,221009,Revenue,STC158898
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Carers of Children Mileage,In House Fostering,31-Jan-23,598.71,£0.00,Redacted - personal info,213800,Revenue,STC158902
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158946
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158947
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158948
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158949
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158950
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158951
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158952
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158953
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,31-Jan-23,600,£0.00,Redacted - personal info,213300,Revenue,STC158954
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,31-Jan-23,600,£0.00,Redacted - personal info,213800,Revenue,STC158955
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,618.68,£0.00,Redacted - personal info,221001,Revenue,STC158982
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,619.2,£0.00,Redacted - personal info,221004,Revenue,STC158992
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,619.2,£0.00,Redacted - personal info,221004,Revenue,STC158993
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,619.2,£0.00,Redacted - personal info,221003,Revenue,STC158994
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,619.2,£0.00,Redacted - personal info,221001,Revenue,STC158995
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,619.2,£0.00,Redacted - personal info,221004,Revenue,STC158996
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,619.2,£0.00,Redacted - personal info,221001,Revenue,STC158997
South Tyneside Council,00CL,Childrens Adults and Health,Private & Voluntary Sector - External Placements,Over 6k High Needs Top Ups,31-Jan-23,621,£0.00,Tyneside Early Education & Care Ltd - Cleadon Tower Nursery School,211510,Revenue,STC158998
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,627.56,£0.00,Redacted - personal info,221001,Revenue,STC159024
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Social Support for Social Isolation,31-Jan-23,628.96,£0.00,Redacted - personal info,221009,Revenue,STC159026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,629.64,£0.00,Redacted - personal info,221004,Revenue,STC159028
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,630.36,£0.00,Redacted - personal info,221001,Revenue,STC159029
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,633.88,£0.00,Redacted - personal info,221001,Revenue,STC159040
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,651.36,£0.00,Redacted - personal info,221004,Revenue,STC159057
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,660,£0.00,Redacted - personal info,221001,Revenue,STC159069
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,31-Jan-23,663.43,£0.00,Redacted - personal info,221009,Revenue,STC159112
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,668.36,£0.00,Redacted - personal info,221005,Revenue,STC159121
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,670.2,£0.00,Redacted - personal info,221003,Revenue,STC159135
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,670.8,£0.00,Redacted - personal info,221001,Revenue,STC159137
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,672,£0.00,Redacted - personal info,221004,Revenue,STC159140
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,672.96,£0.00,Redacted - personal info,221001,Revenue,STC159143
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,681.44,£0.00,Redacted - personal info,213800,Revenue,STC159159
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,31-Jan-23,681.96,£0.00,Redacted - personal info,221009,Revenue,STC159161
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,687.68,£0.00,Redacted - personal info,221004,Revenue,STC159170
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,689.08,£0.00,Redacted - personal info,221001,Revenue,STC159175
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,697.34,£0.00,Redacted - personal info,221001,Revenue,STC159194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,712.76,£0.00,Redacted - personal info,221003,Revenue,STC159206
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Youth Offending Service,31-Jan-23,712.83,£0.00,Tess King Consulting,219220,Revenue,STC159207
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,714,£0.00,Redacted - personal info,213800,Revenue,STC159211
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,714.92,£0.00,Redacted - personal info,221005,Revenue,STC159213
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,717.48,£0.00,Redacted - personal info,221004,Revenue,STC159222
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,718.71,£0.00,Redacted - personal info,221005,Revenue,STC159224
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,721.16,£0.00,Redacted - personal info,221003,Revenue,STC159230
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,721.76,£0.00,Redacted - personal info,221001,Revenue,STC159232
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221001,Revenue,STC159238
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221004,Revenue,STC159239
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221001,Revenue,STC159240
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221001,Revenue,STC159241
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221005,Revenue,STC159242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,722.4,£0.00,Redacted - personal info,221005,Revenue,STC159243
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,728.76,£0.00,Redacted - personal info,221004,Revenue,STC159254
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,743.56,£0.00,Redacted - personal info,221001,Revenue,STC159270
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,762.88,£0.00,Redacted - personal info,213800,Revenue,STC159289
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,763.8,£0.00,Redacted - personal info,221001,Revenue,STC159291
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,773.88,£0.00,Redacted - personal info,221001,Revenue,STC159304
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,774,£0.00,Redacted - personal info,221001,Revenue,STC159312
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,774,£0.00,Redacted - personal info,221004,Revenue,STC159313
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,774,£0.00,Redacted - personal info,221001,Revenue,STC159314
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,774,£0.00,Redacted - personal info,221004,Revenue,STC159315
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,774,£0.00,Redacted - personal info,221004,Revenue,STC159316
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,775.96,£0.00,Redacted - personal info,221001,Revenue,STC159327
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,782.16,£0.00,Redacted - personal info,221004,Revenue,STC159336
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,782.36,£0.00,Redacted - personal info,221001,Revenue,STC159338
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,31-Jan-23,782.74,£0.00,Windoor Services Ltd,232822,Revenue,STC159339
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,786.16,£0.00,Redacted - personal info,221004,Revenue,STC159342
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,789.48,£0.00,Redacted - personal info,221004,Revenue,STC159345
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,795.44,£0.00,Redacted - personal info,213800,Revenue,STC159353
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,817.16,£0.00,Redacted - personal info,221001,Revenue,STC159381
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,825.6,£0.00,Redacted - personal info,221005,Revenue,STC159391
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,827.68,£0.00,Redacted - personal info,221004,Revenue,STC159394
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,828.18,£0.00,Redacted - personal info,221004,Revenue,STC159395
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,833.76,£0.00,Redacted - personal info,221004,Revenue,STC159408
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,834.28,£0.00,Redacted - personal info,221004,Revenue,STC159412
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,834.28,£0.00,Redacted - personal info,221004,Revenue,STC159413
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,834.32,£0.00,Redacted - personal info,221001,Revenue,STC159415
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,836.76,£0.00,Redacted - personal info,221004,Revenue,STC159416
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,840.12,£0.00,Redacted - personal info,221004,Revenue,STC159420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Learning Disability Support,31-Jan-23,842.48,£0.00,Redacted - personal info,221004,Revenue,STC159423
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,847,£0.00,Redacted - personal info,221004,Revenue,STC159426
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,31-Jan-23,851.4,£0.00,Redacted - personal info,221003,Revenue,STC159437
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,851.4,£0.00,Redacted - personal info,221005,Revenue,STC159438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,851.76,£0.00,Redacted - personal info,221004,Revenue,STC159440
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,855.04,£0.00,Redacted - personal info,221001,Revenue,STC159444
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,858.96,£0.00,Redacted - personal info,221005,Revenue,STC159449
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Securing Vacant Buildings,31-Jan-23,864,£0.00,Orbis Protect Limited (formerly Sitex Orbis Ltd),825018,Capital,STC159459
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,873.84,£0.00,Redacted - personal info,221005,Revenue,STC159469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,31-Jan-23,883.56,£0.00,Redacted - personal info,221005,Revenue,STC159477
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,903,£0.00,Redacted - personal info,221001,Revenue,STC159495
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,903.98,£0.00,Redacted - personal info,221001,Revenue,STC159497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,911.32,£0.00,Redacted - personal info,221004,Revenue,STC159500
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,912,£0.00,Redacted - personal info,213800,Revenue,STC159508
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,912,£0.00,Redacted - personal info,213800,Revenue,STC159509
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,912,£0.00,Redacted - personal info,213800,Revenue,STC159510
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,928.8,£0.00,Redacted - personal info,221004,Revenue,STC159520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,928.8,£0.00,Redacted - personal info,221004,Revenue,STC159521
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,31-Jan-23,928.8,£0.00,Redacted - personal info,221001,Revenue,STC159522
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,936.48,£0.00,Redacted - personal info,221004,Revenue,STC159534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Special Guardianship Allowances (former foster carers),Special Guardianship Allowances,31-Jan-23,938.9,£0.00,Redacted - personal info,213901,Revenue,STC159538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,954.96,£0.00,Redacted - personal info,221004,Revenue,STC159552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Social Support for Social Isolation,31-Jan-23,954.96,£0.00,Redacted - personal info,221009,Revenue,STC159553
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,31-Jan-23,956.68,£0.00,Redacted - personal info,221004,Revenue,STC159556
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,964,£0.00,Redacted - personal info,213800,Revenue,STC159567
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,31-Jan-23,964,£0.00,Redacted - personal info,213800,Revenue,STC159568
