Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Fenix Recruitment Solutions Ltd,Sept 23/372,1025.16,22-AUG-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Half Moon Bay,Sept 23/373,1027.3,16-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Van-Haaren & Son,Sept 23/374,1028,01-AUG-2023,12-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Waltham Forest Services Limited_23266,Sept 23/375,1029.6,16-MAR-2022,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Genisys Enterprise,Sept 23/376,1030.8,31-AUG-2023,22-SEP-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Hachette UK Distribution Limited,Sept 23/377,1030.86,14-AUG-2023,26-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Bookspeed,Sept 23/378,1035.77,18-AUG-2023,20-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Askews and Holt Library Services Ltd,Sept 23/379,1043.09,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
London Glassworks,Sept 23/380,1044,14-AUG-2023,12-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Morrison & Mann Ltd,Sept 23/381,1050,14-APR-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Thomas Ridley and Son Ltd,Sept 23/382,1059.36,13-SEP-2023,13-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J B Riney & Co Ltd,Sept 23/383,1059.79,11-AUG-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sysco GB Limited t/a Brakes,Sept 23/384,1063.51,09-AUG-2023,12-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Sept 23/385,1066.04,18-SEP-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Sept 23/386,1067.4,20-SEP-2023,20-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
SDD Limited,Sept 23/387,1069.44,02-AUG-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
NCFE National Awarding Body,Sept 23/388,1070,18-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Hospital Radio Publications,Sept 23/389,1074,06-APR-2023,14-SEP-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Thomas Ridley and Son Ltd,Sept 23/390,1074.96,11-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Bikeworks CIC,Sept 23/391,1080,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Deka Chambers Ltd,Sept 23/392,1080,10-AUG-2023,13-SEP-2023,B4000C-Resources Directorate,B4062E-Legal Services
Safetyshop,Sept 23/393,1085.48,26-JUL-2023,12-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Fletchers Trees Limited,Sept 23/394,1086,18-AUG-2023,22-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Newline (Essex) Ltd,Sept 23/395,1089.6,17-AUG-2023,15-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
William Gee Ltd,Sept 23/396,1094.33,31-JUL-2023,12-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Bold Communications Ltd,Sept 23/397,1094.4,28-JUN-2023,25-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Reddo Care and Support C.I.C.,Sept 23/398,1100.4,24-JUL-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Complete Intacare Hygiene Ltd,Sept 23/399,1104.96,22-AUG-2023,15-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Jordan Xavier Limited,Sept 23/400,1108.28,30-JUN-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Sysco GB Limited t/a Brakes,Sept 23/401,1110.76,16-AUG-2023,15-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Adecco UK Ltd,Sept 23/402,1113.6,10-JUL-2023,13-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
The Oak Foundation,Sept 23/403,1116,06-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Unique Office Solutions Ltd,Sept 23/404,1119.6,16-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Thomas Ridley and Son Ltd,Sept 23/405,1120.14,05-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Hachette UK Distribution Limited,Sept 23/406,1121.18,16-AUG-2023,28-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Disablement Association of Barking,Sept 23/407,1127.4,02-MAY-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Anthony Collins Solicitors,Sept 23/408,1134,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
HOLEX,Sept 23/409,1134,01-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Black Dog,Sept 23/410,1141.56,08-AUG-2023,25-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
The Reading Agency for,Sept 23/411,1141.8,08-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Rightmove Group Limited,Sept 23/412,1146,21-AUG-2023,15-SEP-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Edinburgh Primary School,Sept 23/413,1148.24,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Wilding Sound Ltd,Sept 23/414,1149.6,14-AUG-2023,05-SEP-2023,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Liberty Care Ltd,Sept 23/415,1152,27-SEP-2023,29-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
King & McGaw Limited,Sept 23/416,1153.5,06-JUL-2023,25-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
May Harris Multi Services Ltd,Sept 23/417,1157.27,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Cyclehoop Ltd,Sept 23/418,1157.4,31-JUL-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Purdy Contracts Limited,Sept 23/419,1157.62,06-SEP-2023,21-SEP-2023,B5000C-Place Directorate,B5072E-Estates and Valuations
SDD Limited,Sept 23/420,1160.4,22-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Disablement Association of Barking,Sept 23/421,1165,21-JUN-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Shared Care Services Ltd,Sept 23/422,1166,08-AUG-2023,20-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
National Teaching & Advisory,Sept 23/423,1170,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Medigold Health Consultancy Ltd,Sept 23/424,1171.2,31-MAR-2023,19-SEP-2023,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Thomas Ridley and Son Ltd,Sept 23/425,1179.16,25-SEP-2023,25-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Jordan Xavier Limited,Sept 23/426,1180.8,31-MAY-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Jordan Xavier Limited,Sept 23/427,1180.8,31-JUL-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Sept 23/428,1181.16,08-AUG-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Sept 23/429,1181.16,15-AUG-2023,18-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
ACCESS UK LTD 20967,Sept 23/430,1182.22,31-JUL-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Customworks Ltd,Sept 23/431,1185.6,14-AUG-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
APS Group Limited,Sept 23/432,1186.06,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Epiq Europe Ltd,Sept 23/433,1188,31-JUL-2023,05-SEP-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Thomas Ridley and Son Ltd,Sept 23/434,1197.77,05-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
J B Riney & Co Ltd,Sept 23/435,1200,11-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Planning Potential Ltd,Sept 23/436,1200,28-JUL-2023,05-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bembridge Consultancy Ltd,Sept 23/437,1200,31-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Francis Taylor Building,Sept 23/438,1200,16-JUL-2023,13-SEP-2023,B5000C-Place Directorate,B5172E-Strategic Planning and Infrastructure
Grove Motoring Centre,Sept 23/439,1200.81,23-AUG-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Unique Care Uk,Sept 23/440,1203,30-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Thomas Ridley and Son Ltd,Sept 23/441,1212.09,04-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Sept 23/442,1217.73,27-SEP-2023,27-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Askews and Holt Library Services Ltd,Sept 23/443,1218.66,14-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Fenix Recruitment Solutions Ltd,Sept 23/444,1223.46,08-AUG-2023,08-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Liberty Care Ltd,Sept 23/445,1224,29-AUG-2023,29-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Resources for Autism,Sept 23/446,1240,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Thomas Ridley and Son Ltd,Sept 23/447,1250.53,05-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Sept 23/448,1250.8,12-SEP-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
EQUANS Regeneration Ltd,Sept 23/449,1256.4,08-AUG-2023,11-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Community Health Partnerships Ltd,Sept 23/450,1256.41,25-JUN-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/451,1256.41,07-MAY-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/452,1256.41,27-MAY-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/453,1256.41,28-SEP-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/454,1256.41,30-NOV-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/455,1256.41,11-NOV-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Community Health Partnerships Ltd,Sept 23/456,1256.41,26-AUG-2021,05-SEP-2023,B5000C-Place Directorate,B5074E-Operational Properties Service
Liberty Care Ltd,Sept 23/457,1260,29-AUG-2023,29-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
APS Limited,Sept 23/458,1261.7,09-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
Adecco UK Ltd,Sept 23/459,1267.2,18-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Greenham Trading Ltd,Sept 23/460,1269.79,18-AUG-2023,15-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Triscan Systems Ltd,Sept 23/461,1274,12-JUL-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Edinburgh Primary School,Sept 23/462,1276.51,30-JUN-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Edinburgh Primary School,Sept 23/463,1276.51,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Edinburgh Primary School,Sept 23/464,1276.51,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Edinburgh Primary School,Sept 23/465,1276.51,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
RSP Rail Travel Account,Sept 23/466,1285.15,15-SEP-2023,20-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Cubiquity Limited,Sept 23/467,1285.72,22-JUN-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Provide,Sept 23/468,1292,10-MAR-2022,19-SEP-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Bikeworks CIC,Sept 23/469,1296,14-AUG-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
J B Riney & Co Ltd,Sept 23/470,1296.64,14-AUG-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Waltham Forest Services Limited_23266,Sept 23/471,1297.2,31-MAR-2022,19-SEP-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Osiq Ltd T/A,Sept 23/472,1302,31-JUL-2023,08-SEP-2023,B6100C-Adult Social Care Directorate,B6074E-Specialist Social Work Learning Disabilities
Adecco UK Ltd,Sept 23/473,1305.6,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Edinburgh Primary School,Sept 23/474,1308.14,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
REDACTED PERSONAL DATA,Sept 23/475,1310,25-AUG-2023,27-SEP-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
Central and North West London,Sept 23/476,1316.16,08-MAR-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Waltham Forest Services Limited_23266,Sept 23/477,1320,02-SEP-2021,11-SEP-2023,B5000C-Place Directorate,B5503E-Housing Access
MKB Care Ltd,Sept 23/478,1320,13-JUL-2023,26-SEP-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Independent Safeguarding Servic,Sept 23/479,1320,31-JUL-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Thomas Ridley and Son Ltd,Sept 23/480,1322.7,26-SEP-2023,26-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Unique Care Uk,Sept 23/481,1323.3,03-SEP-2023,28-SEP-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Waltham Forest Services Limited_23266,Sept 23/482,1324.8,16-AUG-2023,11-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
XMA Limited,Sept 23/483,1328.94,22-AUG-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
FUNERAL SERVICES LIMITED,Sept 23/484,1337,19-JUN-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Adecco UK Ltd,Sept 23/485,1344,18-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Therapyaudit Ltd,Sept 23/486,1344,01-MAR-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Astoms Limited,Sept 23/487,1346.4,17-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Concrete Direct Ltd,Sept 23/488,1350,02-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
THE COURTNEY HOTEL LONDON LTD,Sept 23/489,1354.82,02-AUG-2023,19-SEP-2023,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Waltham Forest Services Limited_23266,Sept 23/490,1356,16-MAR-2022,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Allen Lane Financial Recruitment,Sept 23/491,1363.63,08-AUG-2023,18-SEP-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Evercam Uk Limited,Sept 23/492,1368,31-JUL-2023,08-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Alpha Biolaboratories Limited,Sept 23/493,1368,18-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Sept 23/494,1369.06,19-SEP-2023,19-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
May Harris Multi Services Ltd,Sept 23/495,1388.52,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Askews and Holt Library Services Ltd,Sept 23/496,1391.83,07-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Kind Bag Ltd,Sept 23/497,1392,17-AUG-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Interchange People Development Ltd,Sept 23/498,1392,21-MAR-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Premier Consult Ltd,Sept 23/499,1400,14-AUG-2023,27-SEP-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
Adecco UK Ltd,Sept 23/500,1401.6,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
National Teaching & Advisory,Sept 23/501,1404,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/502,1404,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Sept 23/503,1404,31-JUL-2023,05-SEP-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Sept 23/504,1406.71,14-AUG-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Capital Kids Cricket,Sept 23/505,1420.05,09-AUG-2023,05-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Adecco UK Ltd,Sept 23/506,1420.8,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/507,1420.8,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/508,1420.8,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/509,1420.8,10-JUL-2023,13-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/510,1420.8,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Fair to Trade Ltd,Sept 23/511,1428,14-AUG-2023,25-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Replay Maintenance Limited,Sept 23/512,1434,21-AUG-2023,15-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Liberty Fabrics Ltd,Sept 23/513,1437.52,14-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
M3 Housing Ltd,Sept 23/514,1440,08-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Weightmans LLP Office Account,Sept 23/515,1440,04-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Edinburgh Primary School,Sept 23/516,1441.97,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
All Dogs Matter,Sept 23/517,1445,07-AUG-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5142E-Neighbourhood Management
XMA Limited,Sept 23/518,1451.66,22-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
11 KBW Legal Services,Sept 23/519,1458,06-MAR-2023,13-SEP-2023,B4000C-Resources Directorate,B4061E-Director of Governance Service
Adecco UK Ltd,Sept 23/520,1459.2,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/521,1459.2,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Post Office Ltd,Sept 23/522,1467.04,14-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Leyton Midland Cars,Sept 23/523,1473,31-AUG-2023,15-SEP-2023,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
By Education (Waltham Forest) Ltd,Sept 23/524,1478.48,21-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5094E-PFI
J B Riney & Co Ltd,Sept 23/525,1484.05,01-AUG-2023,12-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Edinburgh Primary School,Sept 23/526,1486.89,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Adecco UK Ltd,Sept 23/527,1488,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Spartan Crew Ltd,Sept 23/528,1490.4,25-JUL-2023,13-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
REDACTED PERSONAL DATA,Sept 23/529,1492.5,21-JUN-2023,08-SEP-2023,B4000C-Resources Directorate,B4068E-Complaints Team Service
Adecco UK Ltd,Sept 23/530,1497.6,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Edinburgh Primary School,Sept 23/531,1498.89,31-MAY-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
D M Training services,Sept 23/532,1500,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
City of London 649,Sept 23/533,1500,07-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
BB Surveys Ltd,Sept 23/534,1500,13-JUN-2023,19-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Juniper E17 Ltd,Sept 23/535,1506,14-JUL-2023,05-SEP-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Adecco UK Ltd,Sept 23/536,1507.54,07-AUG-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Sept 23/537,1507.54,31-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Penna PLC,Sept 23/538,1512.37,27-JUL-2023,19-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
FUNERAL SERVICES LIMITED,Sept 23/539,1515,16-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Edinburgh Primary School,Sept 23/540,1516.89,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Law Morgan Limited,Sept 23/541,1517.74,10-AUG-2023,05-SEP-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
APOLONIA PROPERTY SERVICES LTD,Sept 23/542,1518,01-AUG-2023,25-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Edinburgh Primary School,Sept 23/543,1518.11,31-MAY-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Flying Hire Limited,Sept 23/544,1518.72,22-AUG-2023,13-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Edinburgh Primary School,Sept 23/545,1520.11,30-JUN-2023,15-SEP-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
JLA Total Care Ltd,Sept 23/546,1523.36,09-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Sept 23/547,1523.36,01-AUG-2023,05-SEP-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Liberty Fabrics Ltd,Sept 23/548,1530.1,25-JUL-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Thomas Ridley and Son Ltd,Sept 23/549,1535.8,06-SEP-2023,11-SEP-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
CSL DualCom Ltd,Sept 23/550,1556.4,01-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5504E-Housing Management HRA
Reddo Care and Support C.I.C.,Sept 23/551,1563.84,24-JUL-2023,12-SEP-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Hags-SMP Limited,Sept 23/552,1565.81,11-AUG-2023,08-SEP-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Askews and Holt Library Services Ltd,Sept 23/553,1578.83,07-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Weston Williamson and Partners,Sept 23/554,1584,01-JUL-2023,05-SEP-2023,B5000C-Place Directorate,B5101E-Director of Regeneration and Delivery
Evolve Norse,Sept 23/555,1584.2,31-AUG-2023,15-SEP-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Seedball Ltd,Sept 23/556,1620,09-AUG-2023,05-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
O-Regen - Epicentre,Sept 23/557,1620,01-AUG-2023,15-SEP-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
O-Regen - Epicentre,Sept 23/558,1620,01-AUG-2023,15-SEP-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
A.Fulton Company Ltd,Sept 23/559,1624.32,27-JUL-2023,12-SEP-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
