Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Zetaj Consulting Ltd,Dec 23/694,2100,28-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Cornerstone Barristers,Dec 23/695,2100,29-DEC-2022,13-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
CWT Advertising Ltd,Dec 23/696,2100,28-NOV-2023,21-DEC-2023,B5000C-Place Directorate,B5102E-Regeneration
BB Surveys Ltd,Dec 23/697,2100,24-NOV-2023,19-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
CWT Advertising Ltd,Dec 23/698,2100,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Anthony Roberts Partnership,Dec 23/699,2100,01-DEC-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Anthony Roberts Partnership,Dec 23/700,2100,01-DEC-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Supreme Company and Sons Ltd,Dec 23/701,2108,12-DEC-2023,14-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Cubiquity Limited,Dec 23/702,2112,28-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Nudge Education Limited,Dec 23/703,2118.2,31-OCT-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Creative Therapy,Dec 23/704,2126.4,21-NOV-2023,15-DEC-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
5 Paper Buildings,Dec 23/705,2160,20-JAN-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Outspoken Logistics T/A Zedify,Dec 23/706,2160,30-OCT-2023,11-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
5 Paper Buildings,Dec 23/707,2160,18-AUG-2023,19-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
5 Paper Buildings,Dec 23/708,2160,27-JUL-2023,29-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Works in Public Ltd,Dec 23/709,2160,30-NOV-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
The Project Centre Ltd,Dec 23/710,2160,09-NOV-2023,05-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Immigration Social Work Services Limited,Dec 23/711,2166,25-AUG-2023,29-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Leyton Midland Cars,Dec 23/712,2166,02-OCT-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Zoetrope Learning Ltd,Dec 23/713,2200,19-JUN-2023,07-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Complete Intacare Hygiene Ltd,Dec 23/714,2201.08,08-DEC-2023,20-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Phoenix Software Ltd,Dec 23/715,2202.99,04-DEC-2023,28-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
"
REDACTED PERSONAL DATA",Dec 23/716,2214,01-NOV-2023,04-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Homerton University Hospital,Dec 23/717,2218.36,18-OCT-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
Unique Care Uk,Dec 23/718,2225.55,15-OCT-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Half Moon Bay,Dec 23/719,2234.22,20-NOV-2023,14-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
SSC Sports Club,Dec 23/720,2242,15-DEC-2023,15-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
J B Riney & Co Ltd,Dec 23/721,2249.32,06-OCT-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Dec 23/722,2252.82,14-DEC-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
McIntyre's Designers Florist,Dec 23/723,2272.8,19-DEC-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
IOEE Ltd,Dec 23/724,2274,27-JUL-2023,20-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
PEL UK Rentals Ltd,Dec 23/725,2275.2,01-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
J B Riney & Co Ltd,Dec 23/726,2293.48,26-SEP-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Dec 23/727,2301.21,26-SEP-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Mabelles Support Services,Dec 23/728,2303.96,04-DEC-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
PricewaterhouseCoopers ,Dec 23/729,2306.88,22-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Charterhouse Voice and Data,Dec 23/730,2307.89,06-DEC-2023,29-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Nudge Education Limited,Dec 23/731,2310.77,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Dec 23/732,2334,30-JUN-2023,20-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Post Adoption Centre,Dec 23/733,2338.8,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Askews and Holt Library Services Ltd,Dec 23/734,2346.45,06-NOV-2023,06-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
J B Riney & Co Ltd,Dec 23/735,2355.36,13-NOV-2023,07-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
4 Brick Court,Dec 23/736,2400,28-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Jeff Hart Associates,Dec 23/737,2400,17-JUN-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Westco Trading Ltd,Dec 23/738,2400,31-MAR-2023,06-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Flying Hire Limited,Dec 23/739,2400,14-NOV-2023,07-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Havering Fencing Company Ltd,Dec 23/740,2416.8,09-NOV-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Little Wonderland Ltd t/a Little Hummingbird,Dec 23/741,2420,16-OCT-2023,08-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Complete Intacare Hygiene Ltd,Dec 23/742,2423.82,04-DEC-2023,05-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
New Court Chambers,Dec 23/743,2427,17-AUG-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
J B Riney & Co Ltd,Dec 23/744,2446.51,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Sharpe Pritchard LLP,Dec 23/745,2448,31-MAY-2022,06-DEC-2023,B5000C-Place Directorate,B5172E-Strategic Planning and Infrastructure
The Project Centre Ltd,Dec 23/746,2448,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Phoenix Software Ltd,Dec 23/747,2450.76,04-DEC-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
New Court Chambers,Dec 23/748,2484,17-AUG-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Wilding Sound Ltd,Dec 23/749,2497.2,13-NOV-2023,07-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Quality Independence Ltd,Dec 23/750,2509.85,07-DEC-2023,12-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Sport Works,Dec 23/751,2513,04-DEC-2023,27-DEC-2023,B6200C-Childrens Services Directorate,B6044E-Education Programme Service
P Sherwood Ltd,Dec 23/752,2518.76,23-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Complete Intacare Hygiene Ltd,Dec 23/753,2542.39,18-DEC-2023,18-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
NEST CHILD CONTACT AND FAMILY SUPPORT SERVICES,Dec 23/754,2560,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Concerto Support Services Ltd,Dec 23/755,2565,31-OCT-2023,07-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Kirkman and Jourdain Limited,Dec 23/756,2616,16-OCT-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
University College London,Dec 23/757,2620,09-OCT-2023,15-DEC-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
"
REDACTED PERSONAL DATA",Dec 23/758,2625,16-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Wilding Sound Ltd,Dec 23/759,2628.24,06-NOV-2023,12-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
NEST CHILD CONTACT AND FAMILY SUPPORT SERVICES,Dec 23/760,2660,29-SEP-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Forefront Services Ltd,Dec 23/761,2676,30-NOV-2023,11-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
The Willow Primary School,Dec 23/762,2691,04-MAY-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Askews and Holt Library Services Ltd,Dec 23/763,2695.66,20-NOV-2023,14-DEC-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Tamira Ltd,Dec 23/764,2700,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Page Studio Limited,Dec 23/765,2700,29-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
HTA Design LLP,Dec 23/766,2700,30-NOV-2022,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Anthony Roberts Partnership,Dec 23/767,2700,01-DEC-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Adecco UK Ltd,Dec 23/768,2736,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
"
REDACTED PERSONAL DATA",Dec 23/769,2750,16-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
The 36 Group Ltd,Dec 23/770,2760,20-NOV-2023,19-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Evolve Norse,Dec 23/771,2772,30-NOV-2023,12-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Expert In Mind,Dec 23/772,2810.14,30-NOV-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
4 Brick Court,Dec 23/773,2820,01-NOV-2023,01-DEC-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Marian Mission Educational,Dec 23/774,2821.25,06-NOV-2023,18-DEC-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Hays Specialist Recruitment Ltd,Dec 23/775,2832,30-JUN-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/776,2832,31-MAY-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/777,2832,25-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/778,2832,31-MAY-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/779,2832,31-MAY-2023,01-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/780,2832,04-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/781,2832,31-MAY-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/782,2832,26-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/783,2832,25-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/784,2832,15-AUG-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Sysco GB Limited t/a Brakes,Dec 23/785,2834.69,08-NOV-2023,05-DEC-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Panoramic Associates Limited,Dec 23/786,2850,22-NOV-2023,18-DEC-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
Panoramic Associates Limited,Dec 23/787,2850,06-DEC-2023,29-DEC-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
DSI Billing Services Ltd,Dec 23/788,2857.07,28-NOV-2023,21-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Deeney's ltd,Dec 23/789,2874,03-OCT-2023,07-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Associated Board of the Royal,Dec 23/790,2878.45,31-JUL-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Jeff Hart Associates,Dec 23/791,2880,17-JAN-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Tennyson Suite Limited,Dec 23/792,2880,30-JUN-2023,29-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Frederick Hyde Ltd t/a Chamberlain Music,Dec 23/793,2889.5,30-NOV-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Reddo Care and Support C.I.C.,Dec 23/794,2895.18,05-SEP-2023,20-DEC-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Waltham Forest Services Limited_23266,Dec 23/795,2898.41,30-SEP-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Law Morgan Limited,Dec 23/796,2905.5,05-OCT-2023,12-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/797,2905.5,19-OCT-2023,12-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/798,2905.5,12-OCT-2023,12-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/799,2905.5,26-OCT-2023,13-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Law Morgan Limited,Dec 23/800,2905.5,09-NOV-2023,05-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Silva Legal Services Limited,Dec 23/801,2970,27-AUG-2023,13-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Cubiquity Limited,Dec 23/802,2994,30-NOV-2023,22-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
OMG Media (London) Ltd,Dec 23/803,3000,05-DEC-2023,28-DEC-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
The Oak Foundation,Dec 23/804,3000,28-NOV-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J P R Medical Ltd,Dec 23/805,3000,18-AUG-2023,01-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Rokesly Junior School,Dec 23/806,3044.19,07-NOV-2023,04-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Wates Property Services Ltd,Dec 23/807,3062.98,10-AUG-2023,27-DEC-2023,B5000C-Place Directorate,B5034E-Building Control Service
Adecco UK Ltd,Dec 23/808,3078,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
"
REDACTED PERSONAL DATA",Dec 23/809,3080,04-OCT-2023,28-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Nudge Education Limited,Dec 23/810,3081.02,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Dec 23/811,3081.02,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Dec 23/812,3081.02,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Aston Group,Dec 23/813,3082.25,12-DEC-2023,21-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Capital Kids Cricket,Dec 23/814,3086.25,07-NOV-2023,21-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
MRI Community Software Ltd,Dec 23/815,3087.67,25-OCT-2023,22-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Escalla,Dec 23/816,3108,01-NOV-2023,22-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Russell Up Events,Dec 23/817,3114,20-OCT-2023,21-DEC-2023,B5000C-Place Directorate,B5102E-Regeneration
Cornerstone Barristers,Dec 23/818,3120,16-OCT-2023,01-DEC-2023,B4000C-Resources Directorate,B4062E-Legal Services
Preventx Limited,Dec 23/819,3136.49,30-NOV-2023,27-DEC-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
DSI Billing Services Ltd,Dec 23/820,3150.07,06-DEC-2023,29-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
HP Flea,Dec 23/821,3168.88,30-NOV-2023,14-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest College,Dec 23/822,3180,30-JUN-2023,29-DEC-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Nudge Education Limited,Dec 23/823,3209.4,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
NEC Software Solutions UK Limited_2671,Dec 23/824,3220.9,20-NOV-2023,29-DEC-2023,B5000C-Place Directorate,B5503E-Housing Access
Nudge Education Limited,Dec 23/825,3241.5,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Tavistock and Portman NHS Trust,Dec 23/826,3255,18-SEP-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Chartered Institute of Housing,Dec 23/827,3275,19-OCT-2023,19-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Waltham Forest Services Limited_23266,Dec 23/828,3285.36,30-SEP-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Jeff Hart Associates,Dec 23/829,3300,29-JUL-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
DSI Billing Services Ltd,Dec 23/830,3335.94,08-NOV-2023,04-DEC-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
T Cribb & Sons,Dec 23/831,3350,09-NOV-2023,05-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Allen Lane Financial Recruitment,Dec 23/832,3409.08,28-NOV-2023,21-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Dec 23/833,3409.08,07-NOV-2023,01-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Dec 23/834,3409.08,21-NOV-2023,15-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Dec 23/835,3409.08,05-DEC-2023,28-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Allen Lane Financial Recruitment,Dec 23/836,3409.08,14-NOV-2023,08-DEC-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
ACCESS UK LTD 20967,Dec 23/837,3420,28-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Adecco UK Ltd,Dec 23/838,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/839,3420,27-DEC-2023,29-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/840,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
ACCESS UK LTD 20967,Dec 23/841,3420,24-NOV-2023,29-DEC-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Adecco UK Ltd,Dec 23/842,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
"
REDACTED PERSONAL DATA",Dec 23/843,3420,14-AUG-2023,05-DEC-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Adecco UK Ltd,Dec 23/844,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/845,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/846,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
The Havering Fencing Company Ltd,Dec 23/847,3420,22-NOV-2023,18-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Adecco UK Ltd,Dec 23/848,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/849,3420,18-DEC-2023,19-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Dec 23/850,3420,14-DEC-2023,15-DEC-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Ocmis Ltd,Dec 23/851,3440.4,27-NOV-2023,21-DEC-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
We Can Work It Out Ltd,Dec 23/852,3459.5,26-NOV-2023,20-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
We Can Work It Out Ltd,Dec 23/853,3459.5,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
We Can Work It Out Ltd,Dec 23/854,3459.5,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
We Can Work It Out Ltd,Dec 23/855,3459.5,06-DEC-2023,29-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
We Can Work It Out Ltd,Dec 23/856,3459.5,30-OCT-2023,05-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Egbert H Taylor & Co.Ltd,Dec 23/857,3463.54,16-NOV-2023,18-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Greenwich Leisure Limited,Dec 23/858,3467.5,22-NOV-2023,18-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
J P R Medical Ltd,Dec 23/859,3468,13-OCT-2023,21-DEC-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Matter Architecture Ltd,Dec 23/860,3474,16-OCT-2023,08-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Delva Patman Redler,Dec 23/861,3482.64,31-JAN-2022,04-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Barts Health NHS Trust,Dec 23/862,3484.53,28-NOV-2023,21-DEC-2023,B2100C-Stronger Communities Directorate,B6084E-Health Improvement
J B Riney & Co Ltd,Dec 23/863,3502.3,04-DEC-2023,27-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Hays Specialist Recruitment Ltd,Dec 23/864,3540,04-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/865,3540,26-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/866,3540,05-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/867,3540,15-AUG-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/868,3540,26-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/869,3540,04-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/870,3540,15-AUG-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/871,3540,25-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/872,3540,17-OCT-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/873,3540,04-JUL-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Hays Specialist Recruitment Ltd,Dec 23/874,3540,05-SEP-2023,07-DEC-2023,B1000C-Chief Executive Directorate,B2023E-Communications
Chingford Medical Practice,Dec 23/875,3550,15-NOV-2023,18-DEC-2023,B2100C-Stronger Communities Directorate,B6083E-Health Care
Delva Patman Redler,Dec 23/876,3554.1,31-JAN-2022,04-DEC-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Go Ahead Homes Ltd,Dec 23/877,3564,04-OCT-2023,06-DEC-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Jeff Hart Associates,Dec 23/878,3600,15-JUL-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
Counterculture Partnership LLP,Dec 23/879,3600,04-JUL-2023,14-DEC-2023,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Global Mediation Limited,Dec 23/880,3600,31-OCT-2023,22-DEC-2023,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Jeff Hart Associates,Dec 23/881,3600,18-OCT-2022,21-DEC-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
ACLS Training Services Ltd t/a Codeblue Medical,Dec 23/882,3645,06-NOV-2023,22-DEC-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Nudge Education Limited,Dec 23/883,3658.72,20-NOV-2023,21-DEC-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Dec 23/884,3672,06-NOV-2023,11-DEC-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
