Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Tiffin Sandwiches ltd,Oct 23/371,903.6,17-SEP-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Protocol National Limited,Oct 23/372,910.14,17-MAY-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Hags-SMP Limited,Oct 23/373,920.4,13-SEP-2023,10-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
REDACTED PERSONAL DATA,Oct 23/374,924.8,31-AUG-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Build Up Foundation,Oct 23/375,925,21-SEP-2023,17-OCT-2023,B5000C-Place Directorate,B5503E-Housing Access
Hags-SMP Limited,Oct 23/376,926.47,29-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
APS Group Limited,Oct 23/377,926.82,29-AUG-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Askews and Holt Library Services Ltd,Oct 23/378,929.62,25-SEP-2023,19-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Newline (Essex) Ltd,Oct 23/379,930.14,28-SEP-2023,24-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Reddo Care and Support C.I.C.,Oct 23/380,933.78,04-JAN-2023,06-OCT-2023,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Askews and Holt Library Services Ltd,Oct 23/381,934.62,18-SEP-2023,12-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Cubiquity Limited,Oct 23/382,937.85,30-SEP-2023,30-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Penna PLC,Oct 23/383,938.61,09-FEB-2023,09-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Flying Hire Limited,Oct 23/384,940,13-OCT-2023,16-OCT-2023,B4000C-Resources Directorate,B4067E-Mortuary Service
Tiffin Sandwiches ltd,Oct 23/385,940.95,17-SEP-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Hags-SMP Limited,Oct 23/386,941.47,25-SEP-2023,23-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Le Chateau Textiles Ltd,Oct 23/387,948,04-OCT-2023,31-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Supreme Company and Sons Ltd,Oct 23/388,952,20-OCT-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Sharpe Pritchard LLP,Oct 23/389,957.6,30-SEP-2023,26-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
M & L Signmakers Ltd,Oct 23/390,960,25-AUG-2023,31-OCT-2023,B1000C-Chief Executive Directorate,B2026E-Mayors and Members Services
Kie Leadership Training and Dev,Oct 23/391,963,27-OCT-2023,30-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Thomas Ridley and Son Ltd,Oct 23/392,963.7,31-OCT-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Cubiquity Limited,Oct 23/393,964,29-SEP-2023,30-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
May Harris Multi Services Ltd,Oct 23/394,964.82,30-SEP-2023,19-OCT-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Hags-SMP Limited,Oct 23/395,969.36,22-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Arjo UK Limited,Oct 23/396,969.6,02-OCT-2023,31-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Cubiquity Limited,Oct 23/397,972.65,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
T.S.S. (Total Security Services),Oct 23/398,976.67,31-AUG-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Fenix Recruitment Solutions Ltd,Oct 23/399,979.8,12-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Tippershire Self Drive Vehicle Hire,Oct 23/400,982.55,31-JUL-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Good Impressions (London) Ltd,Oct 23/401,984,31-JUL-2023,11-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Francotyp-Postalia Ltd,Oct 23/402,990.74,07-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Francotyp-Postalia Ltd,Oct 23/403,990.78,07-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Hags-SMP Limited,Oct 23/404,998.9,08-SEP-2023,06-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Uzair Associates Limited,Oct 23/405,1000,10-SEP-2023,05-OCT-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
APEX MEDICAL CONSULTING LIMITED,Oct 23/406,1000,29-AUG-2023,03-OCT-2023,B6100C-Adult Social Care Directorate,B6077E-Adult Safeguarding and DOLS
London Borough of Sutton,Oct 23/407,1000,22-FEB-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Sysco GB Limited t/a Brakes,Oct 23/408,1000.49,23-AUG-2023,26-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
CaringLife UK Ltd,Oct 23/409,1001.65,29-JUL-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
CaringLife UK Ltd,Oct 23/410,1001.65,29-JUN-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Francotyp-Postalia Ltd,Oct 23/411,1008,31-MAY-2022,16-OCT-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
DCC Interactive Ltd,Oct 23/412,1020,05-SEP-2023,05-OCT-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Oxbury Chartered Surveyors,Oct 23/413,1020,31-AUG-2023,05-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
DCC Interactive Ltd,Oct 23/414,1020,06-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
CWT Advertising Ltd,Oct 23/415,1020,29-AUG-2023,11-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Oct 23/416,1024,21-AUG-2018,18-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Thomas Ridley and Son Ltd,Oct 23/417,1027.92,12-OCT-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Complete Intacare Hygiene Ltd,Oct 23/418,1028.28,23-OCT-2023,24-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Lextox,Oct 23/419,1032,22-AUG-2023,17-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Adecco UK Ltd,Oct 23/420,1036.8,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Francotye-Postalia Limited,Oct 23/421,1036.8,28-APR-2023,09-OCT-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Adecco UK Ltd,Oct 23/422,1036.8,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
CaringLife UK Ltd,Oct 23/423,1040.52,29-SEP-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
CaringLife UK Ltd,Oct 23/424,1040.52,29-AUG-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Aston Group,Oct 23/425,1041.3,28-SEP-2023,09-OCT-2023,B5000C-Place Directorate,B5503E-Housing Access
Fenix Recruitment Solutions Ltd,Oct 23/426,1043.16,30-AUG-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Cubiquity Limited,Oct 23/427,1051.76,31-JUL-2023,17-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Thomas Ridley and Son Ltd,Oct 23/428,1058.03,02-OCT-2023,02-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Sharpe Pritchard LLP,Oct 23/429,1058.4,31-AUG-2023,04-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
May Harris Multi Services Ltd,Oct 23/430,1058.57,31-AUG-2023,10-OCT-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Zebra Training Services Limited,Oct 23/431,1068,28-SEP-2023,24-OCT-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Tiffin Sandwiches ltd,Oct 23/432,1075.35,24-SEP-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Tippershire Self Drive Vehicle Hire,Oct 23/433,1076.12,31-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Tippershire Self Drive Vehicle Hire,Oct 23/434,1076.12,31-AUG-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Tippershire Self Drive Vehicle Hire,Oct 23/435,1076.12,31-AUG-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
P J Bingham & Co Ltd,Oct 23/436,1080,07-AUG-2023,18-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Independent Safeguarding Servic,Oct 23/437,1080,27-SEP-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Another Kind Ltd,Oct 23/438,1080,04-OCT-2023,31-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
One Hoe Street Ltd,Oct 23/439,1080.34,24-AUG-2021,31-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
W .V Howe Limited,Oct 23/440,1081.08,29-AUG-2023,03-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Treasure Me Kids London Ltd,Oct 23/441,1090,27-SEP-2023,24-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Grove Motoring Centre,Oct 23/442,1091.64,10-OCT-2023,19-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Hospital Radio Publications,Oct 23/443,1098,12-JUL-2023,12-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Reddo Care and Support C.I.C.,Oct 23/444,1100.4,18-SEP-2023,26-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Oct 23/445,1101.8,10-OCT-2023,10-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Kedleston School London Limited,Oct 23/446,1120,30-APR-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Fenix Recruitment Solutions Ltd,Oct 23/447,1121.16,21-JUN-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Oct 23/448,1121.16,19-JUL-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Unique Care Uk,Oct 23/449,1122.8,24-SEP-2023,10-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Arbtech Consulting Ltd,Oct 23/450,1126.8,28-JUN-2023,31-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Oct 23/451,1127.58,14-AUG-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Oct 23/452,1135.08,18-SEP-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Capsticks Solicitors,Oct 23/453,1138.8,14-JUN-2023,20-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Small Steps ABA Limited,Oct 23/454,1140,06-FEB-2023,20-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Strictly Tables and Chairs,Oct 23/455,1144.8,08-SEP-2023,16-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Thomas Ridley and Son Ltd,Oct 23/456,1145.94,04-OCT-2023,04-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Rightmove Group Limited,Oct 23/457,1146,20-SEP-2023,27-OCT-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Neurobox,Oct 23/458,1152,10-FEB-2023,17-OCT-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
HL Hawes & Son Ltd,Oct 23/459,1160,05-OCT-2023,31-OCT-2023,B4000C-Resources Directorate,B4065E-Coroners Service
DSSL Group Ltd,Oct 23/460,1164,18-SEP-2023,24-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Big Blue Door Ltd,Oct 23/461,1170,06-MAY-2022,05-OCT-2023,B6200C-Childrens Services Directorate,B6043E-Education Support Service
Big Blue Door Ltd,Oct 23/462,1170,11-NOV-2022,05-OCT-2023,B6200C-Childrens Services Directorate,B6043E-Education Support Service
REDACTED PERSONAL DATA,Oct 23/463,1170,28-SEP-2023,23-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Askews and Holt Library Services Ltd,Oct 23/464,1172.66,18-SEP-2023,12-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Adecco UK Ltd,Oct 23/465,1190.4,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
5 St Andrews,Oct 23/466,1200,22-JUN-2023,13-OCT-2023,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Shared Care Services Ltd,Oct 23/467,1200,22-SEP-2023,03-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
6 Pump Court,Oct 23/468,1200,01-SEP-2022,03-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
FUNERAL SERVICES LIMITED,Oct 23/469,1213,25-SEP-2023,20-OCT-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Thomas Ridley and Son Ltd,Oct 23/470,1217.59,17-OCT-2023,17-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fenix Recruitment Solutions Ltd,Oct 23/471,1226.34,05-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Sysco GB Limited t/a Brakes,Oct 23/472,1227.82,04-OCT-2023,31-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Oct 23/473,1238.77,11-OCT-2023,11-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fenix Recruitment Solutions Ltd,Oct 23/474,1239.6,03-OCT-2023,06-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Oct 23/475,1247.94,12-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Helping Hands BST LTD,Oct 23/476,1254.49,06-OCT-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Habinteg Housing Association Ltd,Oct 23/477,1260,26-JUN-2023,05-OCT-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
Performance Networks Ltd,Oct 23/478,1277.86,01-AUG-2023,10-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Sharpe Pritchard LLP,Oct 23/479,1280.8,31-AUG-2023,09-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Fenix Recruitment Solutions Ltd,Oct 23/480,1281.6,20-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Oct 23/481,1281.6,26-SEP-2023,06-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Eithne Leming Associates,Oct 23/482,1300,25-JUL-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6042E-Education Effectiveness
REDACTED PERSONAL DATA,Oct 23/483,1300.86,25-SEP-2023,03-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Adecco UK Ltd,Oct 23/484,1305.6,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Leyton Midland Cars,Oct 23/485,1306.8,02-OCT-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
REDACTED PERSONAL DATA,Oct 23/486,1311.44,18-SEP-2023,06-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
OCN Contract Services,Oct 23/487,1320,02-OCT-2023,31-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Organiclea Community Growers,Oct 23/488,1326,19-SEP-2023,16-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
Leyton Midland Cars,Oct 23/489,1340.88,02-OCT-2023,09-OCT-2023,B6200C-Childrens Services Directorate,B6024E-Safeguarding and Family Support 2
Passion8 Caterers Ltd,Oct 23/490,1348.32,26-SEP-2023,03-OCT-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Waltham Forest Disability,Oct 23/491,1350,02-OCT-2023,23-OCT-2023,B5000C-Place Directorate,B5075E-FM Admin Buildings
Thomas Ridley and Son Ltd,Oct 23/492,1370.64,18-OCT-2023,18-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
5 Paper Buildings,Oct 23/493,1380,14-JUL-2023,13-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Triple 3 Healthcare Group Limited,Oct 23/494,1382.24,17-SEP-2023,31-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Adecco UK Ltd,Oct 23/495,1382.4,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Unique Care Uk,Oct 23/496,1383.45,17-SEP-2023,10-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Sysco GB Limited t/a Brakes,Oct 23/497,1386.24,30-AUG-2023,30-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Adecco UK Ltd,Oct 23/498,1396.8,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/499,1396.8,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
REDACTED PERSONAL DATA,Oct 23/500,1408.36,31-AUG-2023,18-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Thomas Ridley and Son Ltd,Oct 23/501,1415.52,03-OCT-2023,03-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
REDACTED PERSONAL DATA,Oct 23/502,1420.16,28-JUL-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Adecco UK Ltd,Oct 23/503,1420.8,25-AUG-2023,02-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/504,1420.8,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/505,1420.8,25-AUG-2023,02-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/506,1420.8,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/507,1420.8,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/508,1420.8,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/509,1420.8,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/510,1420.8,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/511,1420.8,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/512,1420.8,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/513,1420.8,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/514,1420.8,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Climate Integrated Solutions Limited,Oct 23/515,1425.14,03-OCT-2023,30-OCT-2023,B5000C-Place Directorate,B5032E-Head of Development and Building Control
Fenix Recruitment Solutions Ltd,Oct 23/516,1427.64,05-SEP-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Unique Care Uk,Oct 23/517,1428.56,01-OCT-2023,10-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Askews and Holt Library Services Ltd,Oct 23/518,1440.9,11-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Furncare Ltd,Oct 23/519,1456.2,12-SEP-2023,10-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Adecco UK Ltd,Oct 23/520,1459.2,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/521,1459.2,04-SEP-2023,05-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/522,1459.2,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/523,1459.2,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Expert In Mind,Oct 23/524,1460.16,31-MAR-2023,30-OCT-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Outspoken Cycles Ltd,Oct 23/525,1466.64,01-AUG-2023,06-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Greenham Trading Ltd,Oct 23/526,1467.25,28-SEP-2023,26-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Matobo Ltd,Oct 23/527,1476,11-OCT-2022,05-OCT-2023,B4000C-Resources Directorate,B4066E-Information Governance and Data Protection
Adecco UK Ltd,Oct 23/528,1478.4,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/529,1497.6,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/530,1497.6,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
5 Paper Buildings,Oct 23/531,1500,24-OCT-2023,31-OCT-2023,B4000C-Resources Directorate,B4062E-Legal Services
Age UK Waltham Forest,Oct 23/532,1500,30-AUG-2023,05-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
REDACTED PERSONAL DATA,Oct 23/533,1500,15-SEP-2023,12-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
REDACTED PERSONAL DATA,Oct 23/534,1500,30-OCT-2023,27-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Capital Letters (London) Limited,Oct 23/535,1500,31-MAY-2023,13-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/536,1507.54,14-AUG-2023,17-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/537,1507.54,22-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/538,1507.54,25-AUG-2023,03-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Oct 23/539,1507.54,25-SEP-2023,24-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
T.S.S. (Total Security Services),Oct 23/540,1514.83,01-SEP-2023,31-OCT-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Tiffin Sandwiches ltd,Oct 23/541,1516.07,24-SEP-2023,20-OCT-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Adecco UK Ltd,Oct 23/542,1516.8,19-SEP-2023,26-OCT-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Civica UK Limited,Oct 23/543,1518,30-SEP-2023,27-OCT-2023,B4000C-Resources Directorate,B4067E-Mortuary Service
Mabelles Support Services,Oct 23/544,1519.73,31-AUG-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
P & J Entertainments Ltd,Oct 23/545,1522.8,18-AUG-2023,30-OCT-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
JLA Total Care Ltd,Oct 23/546,1523.36,01-SEP-2023,05-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Oct 23/547,1523.36,09-SEP-2023,05-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Oct 23/548,1523.36,01-OCT-2023,26-OCT-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
APOLONIA PROPERTY SERVICES LTD,Oct 23/549,1530,01-SEP-2023,17-OCT-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Unique Care Uk,Oct 23/550,1553.88,08-OCT-2023,24-OCT-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Family Action,Oct 23/551,1556.64,12-SEP-2023,10-OCT-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Fountains Direct Ltd,Oct 23/552,1560,25-SEP-2023,24-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Fountains Direct Ltd,Oct 23/553,1560,24-AUG-2023,03-OCT-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
City & Guilds,Oct 23/554,1562.4,20-JUL-2023,06-OCT-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
REDACTED PERSONAL DATA,Oct 23/555,1563.83,18-SEP-2023,04-OCT-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Expert In Mind,Oct 23/556,1572.48,23-AUG-2023,19-OCT-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Askews and Holt Library Services Ltd,Oct 23/557,1576.81,04-SEP-2023,05-OCT-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Goldline Car Services Ltd,Oct 23/558,1583.04,31-AUG-2023,05-OCT-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
