Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
De Pass Montgomery Ltd,Feb 24/1135,5760,08-FEB-2024,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Feb 24/1136,5761.71,01-DEC-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Firntec,Feb 24/1137,5820.12,21-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
(JCoSS)Jewish Community Secondary School,Feb 24/1138,5849,23-JAN-2024,19-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Purdy Contracts Limited,Feb 24/1139,5871.6,20-FEB-2024,28-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Wood Street Walls CIC,Feb 24/1140,5880,20-FEB-2024,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1141,5928.36,28-APR-2023,19-FEB-2024,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
Johnson Associates (UK) Ltd,Feb 24/1142,6000,23-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sovereign Network Homes,Feb 24/1143,6000,13-DEC-2023,13-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Lbox Communications,Feb 24/1144,6059.88,13-OCT-2023,02-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
DSI Billing Services Ltd,Feb 24/1145,6106.62,30-NOV-2023,15-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
The Whittington Hospital,Feb 24/1146,6173.67,12-JAN-2024,13-FEB-2024,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Waltham Forest Services Limited_23266,Feb 24/1147,6187.99,31-OCT-2023,29-FEB-2024,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
London Borough of Enfield,Feb 24/1148,6229.9,31-JAN-2024,05-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
The Project Centre Ltd,Feb 24/1149,6240,23-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
XMA Limited,Feb 24/1150,6252.84,16-JAN-2024,09-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
Innovate Healthcare Management,Feb 24/1151,6345.3,02-NOV-2023,29-FEB-2024,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Firntec,Feb 24/1152,6353.85,15-JAN-2024,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Waltham Forest Services Limited_23266,Feb 24/1153,6380.1,31-DEC-2023,22-FEB-2024,B6200C-Childrens Services Directorate,B6045E-Education Early Years and Childcare
Waltham Forest Services Limited_23266,Feb 24/1154,6462.01,26-MAY-2023,19-FEB-2024,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
Westco Trading Ltd,Feb 24/1155,6480,31-DEC-2022,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
London Borough of Islington,Feb 24/1156,6487,25-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
NewSchools (Leyton) Ltd,Feb 24/1157,6520.87,02-FEB-2024,09-FEB-2024,B5000C-Place Directorate,B5094E-PFI
Expert Build & Maintenance Services Ltd,Feb 24/1158,6564,29-JAN-2024,22-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Evolve Norse,Feb 24/1159,6583.94,31-AUG-2023,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Crest Waltham Forest,Feb 24/1160,6584,05-JAN-2024,22-FEB-2024,B2100C-Stronger Communities Directorate,B5122E-Skills
Waltham Forest Services Limited_23266,Feb 24/1161,6633.6,31-AUG-2023,20-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
BPS Chartered Surveyors,Feb 24/1162,6648,11-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5032E-Head of Development and Building Control
BPS Chartered Surveyors,Feb 24/1163,6648,11-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5032E-Head of Development and Building Control
BUREAU VAN DIJK ELECTRONIC PUBLISHING LIMITED,Feb 24/1164,6652.8,31-MAR-2023,13-FEB-2024,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
DSI Billing Services Ltd,Feb 24/1165,6657.11,17-JAN-2024,12-FEB-2024,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
REDACTED PERSONAL DATA,Feb 24/1166,6667.5,31-DEC-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Hiyacar Newco Ltd,Feb 24/1167,6690.55,08-JAN-2024,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Environmental & Site Safety Solutions,Feb 24/1168,6739.2,17-FEB-2024,28-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
Westco Trading Ltd,Feb 24/1169,6750,31-AUG-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
THINKFOUND DEVELOPMENT CIC,Feb 24/1170,6800,15-DEC-2023,15-FEB-2024,B2100C-Stronger Communities Directorate,B5121E-Employment and Business
Environmental & Site Safety Solutions,Feb 24/1171,6804,17-FEB-2024,28-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
FOREST HOMES LONDON LIMITED,Feb 24/1172,6820,24-JUL-2023,06-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Nowmedical,Feb 24/1173,6835.25,31-DEC-2023,16-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Westco Trading Ltd,Feb 24/1174,6840,28-FEB-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Firntec,Feb 24/1175,6841.66,30-NOV-2023,01-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Wireless LAN MAN,Feb 24/1176,6878.66,02-FEB-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Wireless LAN MAN,Feb 24/1177,6878.66,02-FEB-2024,27-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
Vestre Ltd,Feb 24/1178,6882,08-JAN-2024,20-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Bevan Brittan LLP,Feb 24/1179,6955.2,29-SEP-2023,15-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Safelab Systems Ltd,Feb 24/1180,6975.6,30-JAN-2024,08-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1181,6988.08,30-SEP-2023,20-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
London Ability Limited,Feb 24/1182,7022.84,31-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Services Limited_23266,Feb 24/1183,7026,20-FEB-2024,22-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Orbis Protect Limited,Feb 24/1184,7155.46,27-NOV-2023,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Eko Trust,Feb 24/1185,7160.32,19-FEB-2024,20-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Expert Build & Maintenance Services Ltd,Feb 24/1186,7164,29-JAN-2024,22-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Law Morgan Limited,Feb 24/1187,7174.75,11-JAN-2024,06-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Hags-SMP Limited,Feb 24/1188,7176,30-OCT-2023,02-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
T.S.S. (Total Security Services),Feb 24/1189,7198.84,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Westco Trading Ltd,Feb 24/1190,7200,28-JAN-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Johnson Associates (UK) Ltd,Feb 24/1191,7200,23-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Westco Trading Ltd,Feb 24/1192,7200,28-APR-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
REDACTED PERSONAL DATA,Feb 24/1193,7200,05-FEB-2024,29-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Westco Trading Ltd,Feb 24/1194,7200,28-MAR-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
J B Riney & Co Ltd,Feb 24/1195,7255.54,01-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
7BR,Feb 24/1196,7260,11-JAN-2024,08-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Passion8 Caterers Ltd,Feb 24/1197,7272,22-JAN-2024,02-FEB-2024,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Penna PLC,Feb 24/1198,7500,11-OCT-2023,16-FEB-2024,B5000C-Place Directorate,B5161E-Housing and Neighbourhood Service
Global Mediation Limited,Feb 24/1199,7500,01-AUG-2023,06-FEB-2024,B6200C-Childrens Services Directorate,B6111E-Assistant Director SEND Services
Granicus-Firmstep Ltd,Feb 24/1200,7560,17-NOV-2023,20-FEB-2024,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Spark2life,Feb 24/1201,7586,22-DEC-2023,05-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Spark2life,Feb 24/1202,7586.95,24-JAN-2024,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Shout Out UK LTD,Feb 24/1203,7620,11-JAN-2024,06-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Nowmedical,Feb 24/1204,7627.25,30-NOV-2023,16-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
OPUS Buinsess Systems Ltd,Feb 24/1205,7633.08,17-JAN-2024,13-FEB-2024,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
J B Riney & Co Ltd,Feb 24/1206,7704.28,24-JAN-2024,19-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Lymore Gardens FC,Feb 24/1207,7800,15-JAN-2024,13-FEB-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Firntec,Feb 24/1208,7964.8,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/1209,7964.8,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/1210,7964.8,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/1211,7964.8,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
Firntec,Feb 24/1212,7964.8,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5504E-Housing Management HRA
The Project Centre Ltd,Feb 24/1213,7980,24-JAN-2024,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Bevan Brittan LLP,Feb 24/1214,8066.4,27-DEC-2023,15-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
May Harris Multi Services Ltd,Feb 24/1215,8085.46,31-DEC-2023,13-FEB-2024,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Navisite Europe Ltd,Feb 24/1216,8087.81,30-SEP-2023,20-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
The Project Centre Ltd,Feb 24/1217,8134.2,23-JAN-2024,16-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Key Support Services Limited_30481,Feb 24/1218,8136,27-FEB-2023,01-FEB-2024,B6200C-Childrens Services Directorate,B6104E-Governor Services Trading
Eko Trust,Feb 24/1219,8210,30-JAN-2024,01-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
ISG Fit Out Ltd,Feb 24/1220,8265.12,21-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Westco Trading Ltd,Feb 24/1221,8280,28-MAR-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Premier Surveys Limited,Feb 24/1222,8292,15-JAN-2024,20-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cubiquity Limited,Feb 24/1223,8364.47,31-JAN-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
London Youth Games Ltd,Feb 24/1224,8400,01-FEB-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
IL Campo Ltd,Feb 24/1225,8500,12-JAN-2024,29-FEB-2024,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Westco Trading Ltd,Feb 24/1226,8550,01-AUG-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Nowmedical,Feb 24/1227,8550.06,31-JAN-2024,27-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Reach Printing Services,Feb 24/1228,8596.02,10-DEC-2023,07-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Matts Monitors Limited,Feb 24/1229,8880,10-JAN-2024,08-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
The Lloyd Park Centre,Feb 24/1230,8900,15-FEB-2024,20-FEB-2024,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Morgan Sindall Property Services Ltd,Feb 24/1231,8995.3,12-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Commonplace Digital Ltd,Feb 24/1232,9000,23-JAN-2024,16-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Capital Letters (London) Limited,Feb 24/1233,9000,30-SEP-2023,20-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Westco Trading Ltd,Feb 24/1234,9000,28-MAY-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
Evolve Norse,Feb 24/1235,9015.72,30-NOV-2023,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Refugee and Migrant Forum,Feb 24/1236,9116.75,09-OCT-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Refugee and Migrant Forum,Feb 24/1237,9116.75,22-DEC-2023,19-FEB-2024,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
NewSchools (Leyton) Ltd,Feb 24/1238,9174.12,16-FEB-2024,26-FEB-2024,B5000C-Place Directorate,B5094E-PFI
Evolve Norse,Feb 24/1239,9180,31-JAN-2024,06-FEB-2024,B5000C-Place Directorate,B5072E-Estates and Valuations
Bold Communications Ltd,Feb 24/1240,9248.4,11-JAN-2024,09-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
J B Riney & Co Ltd,Feb 24/1241,9270.85,19-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Evolve Norse,Feb 24/1242,9387.99,31-OCT-2023,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
T.S.S. (Total Security Services),Feb 24/1243,9554.01,30-JUN-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Expert Build & Maintenance Services Ltd,Feb 24/1244,9564,31-JAN-2024,26-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
NEC Software Solutions UK Limited_2671,Feb 24/1245,9600,22-DEC-2023,05-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
T.S.S. (Total Security Services),Feb 24/1246,9870.13,31-JUL-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Westco Trading Ltd,Feb 24/1247,9900,28-JUN-2023,06-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
NSL Services Group,Feb 24/1248,9923.81,22-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Law Morgan Limited,Feb 24/1249,9934.27,18-JAN-2024,13-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Locality,Feb 24/1250,10000,08-JAN-2024,02-FEB-2024,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
REDACTED PERSONAL DATA,Feb 24/1251,10000,31-JAN-2024,13-FEB-2024,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Capital Letters (London) Limited,Feb 24/1252,10000,31-JAN-2024,20-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Matrix SCM Limited,Feb 24/1253,10147.5,16-NOV-2023,01-FEB-2024,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
Matrix SCM Limited,Feb 24/1254,10147.5,21-SEP-2023,01-FEB-2024,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
Kirkman and Jourdain Limited,Feb 24/1255,10173.89,07-FEB-2024,15-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Housing Partners Limited,Feb 24/1256,10192.96,19-DEC-2023,19-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
Capital Letters (London) Limited,Feb 24/1257,10250,31-MAR-2023,20-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Vucity Limted,Feb 24/1258,10320,12-DEC-2023,19-FEB-2024,B5000C-Place Directorate,B5021E-Director Regeneration and Growth Service
Oak View School,Feb 24/1259,10373.05,01-FEB-2024,27-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Gatecraft Fencing Services Limited,Feb 24/1260,10413.78,16-JAN-2024,09-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
T.S.S. (Total Security Services),Feb 24/1261,10464.18,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Bedstone Educational Limited,Feb 24/1262,10511.73,16-JAN-2024,09-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Feb 24/1263,10584,08-NOV-2023,28-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
J B Riney & Co Ltd,Feb 24/1264,10617.62,25-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Delta 4 Services Ltd,Feb 24/1265,10650,02-FEB-2024,05-FEB-2024,B4000C-Resources Directorate,B4043E-Benefits
Delta 4 Services Ltd,Feb 24/1266,10650,02-FEB-2024,05-FEB-2024,B4000C-Resources Directorate,B4043E-Benefits
Delta 4 Services Ltd,Feb 24/1267,10650,02-FEB-2024,05-FEB-2024,B4000C-Resources Directorate,B4043E-Benefits
Delta 4 Services Ltd,Feb 24/1268,10650,02-FEB-2024,05-FEB-2024,B4000C-Resources Directorate,B4043E-Benefits
St Mary & St Michael catholic Primary School,Feb 24/1269,10741.66,15-JAN-2024,08-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
London Borough of Islington,Feb 24/1270,10837,25-JAN-2024,29-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
J B Riney & Co Ltd,Feb 24/1271,10855.48,22-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Gallions Primary School,Feb 24/1272,10867,09-JAN-2024,15-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Hags-SMP Limited,Feb 24/1273,10883.2,12-JAN-2024,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Capital Letters (London) Limited,Feb 24/1274,11000,31-AUG-2023,20-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Law Morgan Limited,Feb 24/1275,11038.08,01-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
CoStar UK Ltd,Feb 24/1276,11284.69,01-MAY-2023,16-FEB-2024,B5000C-Place Directorate,B5072E-Estates and Valuations
Countryside Properties (UK) Ltd,Feb 24/1277,11289.15,01-NOV-2023,14-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Law Morgan Limited,Feb 24/1278,11389.39,01-FEB-2024,27-FEB-2024,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Waltham Forest Services Limited_23266,Feb 24/1279,11408.53,30-SEP-2023,29-FEB-2024,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Eko Trust,Feb 24/1280,11466.67,30-JAN-2024,01-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Evolve Norse,Feb 24/1281,11880,31-JAN-2024,07-FEB-2024,B5000C-Place Directorate,B5092E-Schools Delivery Service
After Build Limited,Feb 24/1282,11880,15-JAN-2024,08-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Housing Partners Limited,Feb 24/1283,11976.05,06-NOV-2023,19-FEB-2024,B5000C-Place Directorate,B5503E-Housing Access
The Project Centre Ltd,Feb 24/1284,12000,31-JAN-2024,26-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
J B Riney & Co Ltd,Feb 24/1285,12000,26-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
The Project Centre Ltd,Feb 24/1286,12022.56,07-DEC-2023,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
The Project Centre Ltd,Feb 24/1287,12498,24-JAN-2024,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Navisite Europe Ltd,Feb 24/1288,12628.8,27-OCT-2023,20-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Navisite Europe Ltd,Feb 24/1289,12628.8,31-JAN-2024,26-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Capital Letters (London) Limited,Feb 24/1290,12750,30-SEP-2023,20-FEB-2024,B5000C-Place Directorate,B5162E-Homelessness Service
Walthamstow School for Girls,Feb 24/1291,12773,10-JAN-2024,05-FEB-2024,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
Convit House Pathology Ltd,Feb 24/1292,12983.5,29-JAN-2024,22-FEB-2024,B4000C-Resources Directorate,B4065E-Coroners Service
Sensory Specialists Limited,Feb 24/1293,12992.8,19-JAN-2024,13-FEB-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Sensory Specialists Limited,Feb 24/1294,12992.8,01-FEB-2024,27-FEB-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
Community Health Partnerships Ltd,Feb 24/1295,13212.06,24-JAN-2024,01-FEB-2024,B5000C-Place Directorate,B5074E-Operational Properties Service
Matrix SCM Limited,Feb 24/1296,13530,09-NOV-2023,01-FEB-2024,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
CF Corporate Finance Ltd,Feb 24/1297,13690.8,17-NOV-2023,06-FEB-2024,B2100C-Stronger Communities Directorate,B2031E-Technology Services
NCER CIC,Feb 24/1298,13692.83,18-JAN-2024,13-FEB-2024,B2100C-Stronger Communities Directorate,B2061E-Data and Business Intelligence
Lbox Communications,Feb 24/1299,14208,27-OCT-2023,02-FEB-2024,B1000C-Chief Executive Directorate,B2023E-Communications
J B Riney & Co Ltd,Feb 24/1300,14416.56,26-JAN-2024,20-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Insight Direct (UK) Ltd,Feb 24/1301,14525.58,27-DEC-2023,26-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Feb 24/1302,15000,15-DEC-2023,21-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
London Borough of Newham 1913,Feb 24/1303,15057.9,08-MAR-2023,28-FEB-2024,B6100C-Adult Social Care Directorate,B6076E-Specialist Social Work Service
PRP Architects,Feb 24/1304,15120,31-MAR-2023,13-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Capel Manor College,Feb 24/1305,15169.96,30-JAN-2024,23-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Capel Manor College,Feb 24/1306,15169.97,30-JAN-2024,23-FEB-2024,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Waltham Forest Services Limited_23266,Feb 24/1307,15211.68,31-DEC-2023,29-FEB-2024,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
The Project Centre Ltd,Feb 24/1308,15360,29-JAN-2024,27-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Spark2life,Feb 24/1309,15399.45,24-JAN-2024,01-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B6063E-Community Safety Team
Objective Corporation UK Ltd,Feb 24/1310,15426.15,01-FEB-2024,27-FEB-2024,B5000C-Place Directorate,B5172E-Strategic Planning and Infrastructure
Waltham Forest Services Limited_23266,Feb 24/1311,15638.4,31-JAN-2024,27-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
T.S.S. (Total Security Services),Feb 24/1312,15840.77,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Countryside Properties (UK) Ltd,Feb 24/1313,16045,01-FEB-2024,20-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Feb 24/1314,16085.16,17-OCT-2023,15-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Morgan Sindall Property Services Ltd,Feb 24/1315,16156.09,12-JAN-2024,05-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
T.S.S. (Total Security Services),Feb 24/1316,16206.38,31-DEC-2023,13-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
JPN Project Management Limited,Feb 24/1317,16416,11-JAN-2024,06-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
The Project Centre Ltd,Feb 24/1318,16549.44,24-JAN-2024,19-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Morgan Sindall Property Services Ltd,Feb 24/1319,16711.2,12-FEB-2024,29-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Waltham Forest Services Limited_23266,Feb 24/1320,16746.14,30-NOV-2023,29-FEB-2024,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
City of London 649,Feb 24/1321,16802.3,09-OCT-2023,05-FEB-2024,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Purdy Contracts Limited,Feb 24/1322,17237.65,14-FEB-2024,22-FEB-2024,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
