Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
Reddo Care and Support C.I.C.,Nov 23/575,1577.88,20-MAR-2023,27-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
CIPFA Business Ltd,Nov 23/576,1584,25-SEP-2023,30-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Thomas Ridley and Son Ltd,Nov 23/577,1587.91,29-NOV-2023,29-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Nov 23/578,1607.12,28-NOV-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Cubiquity Limited,Nov 23/580,1620,31-JUL-2023,20-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
LockIt Safe Ltd,Nov 23/579,1620,21-OCT-2023,23-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Aston Group,Nov 23/581,1641.38,25-SEP-2023,22-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Network Rail Infrastructure Limited,Nov 23/582,1644.54,24-NOV-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sally Salon Services Limited,Nov 23/583,1656.61,15-AUG-2023,08-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Mabelles Support Services,Nov 23/584,1680,03-OCT-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Thomas Ridley and Son Ltd,Nov 23/585,1691.16,14-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
After Build Limited,Nov 23/586,1692,01-NOV-2023,27-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
One to One Office Solutions Ltd,Nov 23/587,1695.36,19-OCT-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
ORN INTERNATIONAL LTD,Nov 23/588,1699.2,18-JUL-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6103E-Music Service Trading
X7eaven Productions,Nov 23/589,1700,04-JUL-2023,14-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
4 Brick Court,Nov 23/590,1710,24-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Thomas Ridley and Son Ltd,Nov 23/591,1727.12,07-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fountains Direct Ltd,Nov 23/592,1728.84,30-OCT-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Fountains Direct Ltd,Nov 23/593,1728.84,06-NOV-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Nudge Education Limited,Nov 23/594,1733.08,06-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Flying Hire Limited,Nov 23/595,1739.52,21-NOV-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Nov 23/596,1740,12-OCT-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
5 Paper Buildings,Nov 23/597,1740,17-NOV-2023,21-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
5 Paper Buildings,Nov 23/598,1740,25-MAR-2022,22-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
REDACTED PERSONAL DATA,Nov 23/599,1745.25,15-NOV-2023,21-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Adecco UK Ltd,Nov 23/600,1746,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/601,1746,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/602,1746,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/603,1746,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/604,1746,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/605,1746,03-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/606,1746,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/607,1746,02-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Cubiquity Limited,Nov 23/609,1754.7,31-AUG-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6043E-Education Support Service
Tusker Direct Limited,Nov 23/608,1754.7,01-NOV-2023,28-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Cubiquity Limited,Nov 23/610,1760.78,16-NOV-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Spitfire Network Services Ltd,Nov 23/611,1766.92,06-OCT-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
ECASS,Nov 23/612,1770,01-SEP-2023,15-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
The Tavistock and Portman NHS Trust,Nov 23/613,1774,21-OCT-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Greener Solutions Ltd,Nov 23/614,1783.74,24-OCT-2023,17-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Quality Independence Ltd,Nov 23/615,1785.77,17-OCT-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
London Hire Ltd,Nov 23/616,1797.2,31-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Cubiquity Limited,Nov 23/617,1797.4,31-OCT-2023,24-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Publica Associates Limited,Nov 23/618,1799.4,25-AUG-2023,21-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Nov 23/619,1800,12-OCT-2023,23-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Digital Unite Limited,Nov 23/623,1800,09-OCT-2023,16-NOV-2023,B2100C-Stronger Communities Directorate,B2054E-Digital Innovation and Delivery
Living Map,Nov 23/625,1800,31-OCT-2023,17-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
New Court Chambers,Nov 23/624,1800,21-NOV-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
Sharpe Pritchard LLP,Nov 23/622,1800,30-SEP-2023,10-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Sighted Vision Ltd,Nov 23/620,1800,12-OCT-2023,14-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
XCo2 Energy Ltd,Nov 23/621,1800,30-OCT-2023,24-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sharpe Pritchard LLP,Nov 23/626,1814.4,31-AUG-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Nudge Education Limited,Nov 23/627,1817.64,09-AUG-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
ACCESS UK LTD 20967,Nov 23/628,1854,12-JUN-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6043E-Education Support Service
4 Brick Court,Nov 23/629,1860,24-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Nudge Education Limited,Nov 23/630,1877.08,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Nov 23/631,1877.08,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Moritas Ltd,Nov 23/632,1880,20-OCT-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Penna PLC,Nov 23/633,1884,09-NOV-2023,24-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
London Pumps Ltd,Nov 23/634,1893.22,12-OCT-2023,07-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Flying Hire Limited,Nov 23/635,1895.16,31-OCT-2023,01-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Hackney Council for,Nov 23/636,1900,03-NOV-2023,30-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Ocean Media Group Ltd,Nov 23/637,1902,13-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Mabelles Support Services,Nov 23/638,1910.11,31-AUG-2023,15-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Cornerstone Barristers,Nov 23/639,1920,26-JUL-2023,01-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Nudge Education Limited,Nov 23/640,1925.64,12-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Nov 23/641,1925.64,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
KJP UK LTD,Nov 23/642,1926,22-SEP-2023,10-NOV-2023,B5000C-Place Directorate,B5081E-Assistant Director Capital Strategy
Sharpe Pritchard LLP,Nov 23/643,1932,30-JUN-2023,27-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Waltham Forest Services Limited_23266,Nov 23/644,1946.4,31-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Queen Mary University of London,Nov 23/645,1956,12-OCT-2023,23-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Morgan Sindall Property Services Ltd,Nov 23/646,1961.34,26-OCT-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Crown Fine Art,Nov 23/647,1970.4,31-OCT-2023,28-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Crown Fine Art,Nov 23/648,1970.4,30-SEP-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Leyton Orient Football,Nov 23/649,1980,19-SEP-2023,17-NOV-2023,B2100C-Stronger Communities Directorate,B2091E-Director Early Help and Prevention
Leyton Orient Football,Nov 23/650,1980,17-OCT-2023,10-NOV-2023,B2100C-Stronger Communities Directorate,B2091E-Director Early Help and Prevention
Askews and Holt Library Services Ltd,Nov 23/651,1980.25,16-OCT-2023,15-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
SSC Sports Club,Nov 23/652,1995.5,09-NOV-2023,10-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Stace LLP,Nov 23/653,1999.58,07-SEP-2023,21-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Stoneydown Park Primary School,Nov 23/654,2000,23-MAY-2023,29-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
The LVE Foundation,Nov 23/655,2000,01-NOV-2023,29-NOV-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
DSI Billing Services Ltd,Nov 23/656,2014.12,09-OCT-2023,03-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
T.S.S. (Total Security Services),Nov 23/657,2019.36,31-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Nudge Education Limited,Nov 23/658,2021.93,22-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Sysco GB Limited t/a Brakes,Nov 23/659,2025.07,18-OCT-2023,14-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Talking Life Limited,Nov 23/660,2028,01-NOV-2023,27-NOV-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
XMA Limited,Nov 23/661,2043.84,09-OCT-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Cubiquity Limited,Nov 23/662,2046,31-OCT-2023,28-NOV-2023,B1000C-Chief Executive Directorate,B2043E-Health Safety and Wellbeing Service
Mabelles Support Services,Nov 23/663,2056.94,03-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
EDI Surveys,Nov 23/664,2064,18-OCT-2023,13-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cubiquity Limited,Nov 23/665,2068.8,31-OCT-2023,28-NOV-2023,B1000C-Chief Executive Directorate,B2044E-Organisational Development Service
Nudge Education Limited,Nov 23/666,2069.64,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Nov 23/667,2069.64,18-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Link Asset Services Limited,Nov 23/668,2100,16-OCT-2023,14-NOV-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
Lonsdale Lodge,Nov 23/670,2100,12-OCT-2023,21-NOV-2023,B6100C-Adult Social Care Directorate,B6072E-Home First Services
WOODLAND PROPERTY MANAGEMENT LTD,Nov 23/669,2100,12-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
GDS Technology Ltd,Nov 23/671,2102.4,30-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
National Teaching & Advisory,Nov 23/672,2106,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/673,2106,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Supreme Company and Sons Ltd,Nov 23/674,2108,13-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Cubiquity Limited,Nov 23/675,2121.12,16-NOV-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Sharpe Pritchard LLP,Nov 23/676,2131.2,31-JUL-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Publica Associates Limited,Nov 23/677,2142,25-OCT-2023,23-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Woodward Energy Consulting,Nov 23/678,2142,06-OCT-2023,06-NOV-2023,B5000C-Place Directorate,B5104E-Sustainable Development Service
Nudge Education Limited,Nov 23/679,2143.4,31-JUL-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
5 Paper Buildings,Nov 23/681,2160,29-SEP-2022,16-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Outspoken Logistics T/A Zedify,Nov 23/680,2160,30-SEP-2023,09-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Outspoken Logistics T/A Zedify,Nov 23/682,2160,30-OCT-2023,29-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
WOODLAND PROPERTY MANAGEMENT LTD,Nov 23/683,2170,12-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
T.S.S. (Total Security Services),Nov 23/684,2172.59,31-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
NA Creative Ltd,Nov 23/685,2190,26-SEP-2023,06-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Field Court Chambers,Nov 23/686,2220,04-JUL-2023,27-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
ANJI'S PHARMACY,Nov 23/687,2227.5,30-SEP-2023,21-NOV-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Deka Chambers Ltd,Nov 23/688,2232,01-NOV-2023,28-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
The Project Centre Ltd,Nov 23/689,2233.44,04-OCT-2023,02-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Ocean Media Group Ltd,Nov 23/690,2242.8,02-NOV-2023,13-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
SSC Sports Club,Nov 23/691,2248.75,31-OCT-2023,01-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
REDACTED PERSONAL DATA,Nov 23/692,2250,14-OCT-2023,10-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
Cubiquity Limited,Nov 23/693,2252,31-AUG-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
PEL UK Rentals Ltd,Nov 23/694,2275.2,12-SEP-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
PEL UK Rentals Ltd,Nov 23/695,2275.2,04-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
PEL UK Rentals Ltd,Nov 23/696,2275.2,03-NOV-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Spartan Crew Ltd,Nov 23/697,2290.8,11-SEP-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Nudge Education Limited,Nov 23/698,2310.77,01-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Law Morgan Limited,Nov 23/699,2324.4,07-SEP-2023,15-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
Sporting Pillars,Nov 23/700,2325,09-NOV-2023,10-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
The Every Space Studio,Nov 23/701,2334.84,31-OCT-2023,22-NOV-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
XMA Limited,Nov 23/702,2336.4,06-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
National Teaching & Advisory,Nov 23/703,2340,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/704,2340,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
See Her Thrive Consulting Ltd,Nov 23/705,2340,17-OCT-2023,30-NOV-2023,B1000C-Chief Executive Directorate,B2042E-Human Resources Service
Preventx Limited,Nov 23/706,2372.74,31-OCT-2023,28-NOV-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Promo2U Ltd,Nov 23/707,2376,30-OCT-2023,08-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Mabelles Support Services,Nov 23/708,2387.59,31-OCT-2023,27-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Nudge Education Limited,Nov 23/709,2390.58,18-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Spartan Crew Ltd,Nov 23/710,2401.2,11-SEP-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Chingford Amateur Dramatic &,Nov 23/711,2404,26-SEP-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Capital Kids Cricket,Nov 23/712,2437.5,10-OCT-2023,06-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Nudge Education Limited,Nov 23/713,2439.14,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Law Morgan Limited,Nov 23/714,2440.58,14-SEP-2023,29-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Cubiquity Limited,Nov 23/715,2466,30-OCT-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
REDACTED PERSONAL DATA,Nov 23/716,2475,08-AUG-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Nudge Education Limited,Nov 23/717,2503.33,24-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Sysco GB Limited t/a Brakes,Nov 23/718,2511.74,20-SEP-2023,06-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
P Sherwood Ltd,Nov 23/719,2518.76,23-OCT-2023,17-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Lycaeum Music Ltd,Nov 23/720,2520,30-OCT-2023,28-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Kedleston School London Limited,Nov 23/721,2550,30-SEP-2023,06-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Kedleston School London Limited,Nov 23/722,2550,31-OCT-2023,06-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Sharpe Pritchard LLP,Nov 23/723,2553.6,31-OCT-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Placement Support Limited,Nov 23/724,2559,30-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Nudge Education Limited,Nov 23/725,2567.52,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Nov 23/726,2568,23-OCT-2023,16-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
National Teaching & Advisory,Nov 23/727,2574,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/728,2574,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Askews and Holt Library Services Ltd,Nov 23/729,2575.29,30-OCT-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Cornerstone Barristers,Nov 23/730,2580,13-OCT-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Reach Essex Ltd,Nov 23/731,2600,18-JUL-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
REDACTED PERSONAL DATA,Nov 23/732,2612.5,28-SEP-2023,03-NOV-2023,B2100C-Stronger Communities Directorate,B6094E-Public Health Covid Grants
Carter Brown The Expert Services,Nov 23/733,2613.58,02-OCT-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
West Lea School,Nov 23/734,2639,30-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Forefront Services Ltd,Nov 23/735,2676,31-OCT-2023,13-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Double L Ltd,Nov 23/736,2680.94,28-OCT-2023,23-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sharpe Pritchard LLP,Nov 23/737,2683.2,30-JUN-2023,16-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Nudge Education Limited,Nov 23/738,2695.9,01-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
The Project Centre Ltd,Nov 23/739,2700,19-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5146E-Traffic Management
Evolve Norse,Nov 23/740,2730.62,31-OCT-2023,06-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
5 Paper Buildings,Nov 23/741,2748,31-AUG-2023,30-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Harrow Road GP Practice,Nov 23/742,2781,17-OCT-2023,30-NOV-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
REDACTED PERSONAL DATA,Nov 23/743,2781.2,16-AUG-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Fostering Together Ltd,Nov 23/744,2800,15-NOV-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
National Teaching & Advisory,Nov 23/745,2808,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/746,2808,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/748,2808,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
National Teaching & Advisory,Nov 23/749,2808,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
REDACTED PERSONAL DATA,Nov 23/747,2808,10-JUL-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Nudge Education Limited,Nov 23/750,2829.09,11-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Flourish Learning Ltd,Nov 23/751,2829.6,09-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Bevan Brittan LLP,Nov 23/752,2830.2,13-JAN-2023,03-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Law Morgan Limited,Nov 23/753,2847.35,05-OCT-2023,29-NOV-2023,B3000C-Corporate Expenditure Directorate,B3011E-Corporate Expenditure Service
Page Studio Limited,Nov 23/754,2850,30-OCT-2023,23-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Churchfields Junior School,Nov 23/755,2853.33,01-NOV-2023,27-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
T.S.S. (Total Security Services),Nov 23/756,2870.21,31-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5152E-Regulatory and Contingency Planning Service
Complete Intacare Hygiene Ltd,Nov 23/757,2873.47,17-NOV-2023,17-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Charterhouse Voice and Data,Nov 23/758,2885.51,11-SEP-2023,28-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Nov 23/759,2887.5,18-OCT-2023,23-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
D M Training services,Nov 23/760,2900,19-OCT-2023,27-NOV-2023,B4000C-Resources Directorate,B4041E-Director of Revenues and Benefits
Civica UK Limited,Nov 23/761,2905.36,31-AUG-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Law Morgan Limited,Nov 23/762,2905.5,28-SEP-2023,15-NOV-2023,B4000C-Resources Directorate,B4022E-Corporate Accountancy Service
T Cribb & Sons,Nov 23/763,2920,06-OCT-2023,02-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
M & L Signmakers Ltd,Nov 23/764,2994,28-SEP-2023,07-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
