﻿PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,573.60"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,089.00"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£4,178.79"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,188.00"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,746.36"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,458.83"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,034.55"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,787.94"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£3,395.63"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£3,076.92"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£3,014.55"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,619.54"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,£938.43
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,108.80"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,756.16"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,520.64"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,930.40"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,196.91"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,953.66"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£3,118.50"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,534.40"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,915.55"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,£849.77
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£3,659.04"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,326.00"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,806.65"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£2,909.85"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,£774.18
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,544.40"
13-DEC-2024,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,£534.60
13-DEC-2024,Environment & Transport (P),Keyline Civils Specialist Ltd,TRADE SUPPLIER,4901-Other Expenditure,£884.20
13-DEC-2024,Schools Revenue Cost Centres (P),Kilby CE Primary School,GENERAL,9667-Cash - School Allowances,"£5,925.00"
13-DEC-2024,Environment & Transport (P),Kirby Cars Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£790.02
13-DEC-2024,Environment & Transport (P),Kirby Cars Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£633.60
13-DEC-2024,Corporate Resources (CR) (P),Knighton Janitorial,TRADE SUPPLIER,2401-Cleaning Materials,"£1,486.83"
13-DEC-2024,Corporate Resources (CR) (P),Kyocera Document Solutions (UK) Limited,TRADE SUPPLIER,4401-Printing,"£60,592.15"
13-DEC-2024,Environment & Transport (P),Labwaste Ltd T/A Tradebe,TRADE SUPPLIER,5411-Private Contractors - General,"£2,644.60"
13-DEC-2024,Environment & Transport (P),Ladybird Cranes Ltd T/A Ladybird Skip Movers,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£625.50
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,534.30"
13-DEC-2024,Environment & Transport (P),Leeds College of Building,TRADE SUPPLIER,4523-Educational Visits,"£14,944.00"
13-DEC-2024,Environment & Transport (P),Licence Check Ltd,TRADE SUPPLIER,3105-Road Licenses,"£3,500.00"
13-DEC-2024,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4507-Consultants & Specialists,"£2,000.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Long Clawson CP School,GENERAL,9667-Cash - School Allowances,"£6,321.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Long Whatton CP School,GENERAL,9667-Cash - School Allowances,"£1,125.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Loughborough Ashmount School,GENERAL,9667-Cash - School Allowances,"£33,985.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Loughborough Thorpe Acre Infants School,GENERAL,9667-Cash - School Allowances,"£16,019.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Loughborough Thorpe Acre Junior School,GENERAL,9667-Cash - School Allowances,"£22,008.00"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3125-Transport External Operator Contract,£988.90
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,502.24"
13-DEC-2024,Schools Revenue Cost Centres (P),Maplewell Hall School,GENERAL,9667-Cash - School Allowances,"£131,839.00"
13-DEC-2024,Corporate Resources (CR) (P),Marsh Ltd,TRADE SUPPLIER,2601-Premises Insurance,"£11,731.25"
13-DEC-2024,Balance Sheet Cost Centres (P),Marsh Ltd,TRADE SUPPLIER,9642-Debtors Balances,"£6,875.90"
13-DEC-2024,Corporate Resources (CR) (P),Marsh Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£2,500.00"
13-DEC-2024,Corporate Resources (CR) (P),Matthew Algie & Company Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£659.00
13-DEC-2024,Corporate Resources (CR) (P),Matthew Algie & Company Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£620.00
13-DEC-2024,Environment & Transport (P),Melton Borough Council,OTHER LOCAL AUTHORITIES,5211-Other Local Authorities,"£19,830.55"
13-DEC-2024,Schools Revenue Cost Centres (P),Melton Mowbray Birch Wood School,GENERAL,9667-Cash - School Allowances,"£26,219.00"
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£922.43
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£543.99
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,"£1,033.84"
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£644.87
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,"£1,039.07"
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,"£1,002.40"
13-DEC-2024,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£971.75
13-DEC-2024,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5211-Other Local Authorities,"£1,056.00"
13-DEC-2024,Adults & Communities (P),Miko Coffee Ltd,TRADE SUPPLIER,4109-Materials,£636.68
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,233.00"
13-DEC-2024,Adults & Communities (P),Mosaic Shaping Disability Services     1,NON TRADE,5411-Private Contractors - General,"£6,347.21"
13-DEC-2024,Adults & Communities (P),Motion Picture Licensing Company Ltd,TRADE SUPPLIER,4521-Site Licenses,"£1,047.12"
13-DEC-2024,C&FS (P),Network Ventures Ltd T/A Pertemps Professional Recruitment Ltd,TRADE SUPPLIER,1201-Agency Costs,"£2,008.40"
13-DEC-2024,Environment & Transport (P),New Earth Solutions (West) Ltd,TRADE SUPPLIER,5421-Private Contractors Plasterboard,"£7,900.96"
13-DEC-2024,Schools Revenue Cost Centres (P),New Swannington CP School,GENERAL,9667-Cash - School Allowances,"£9,748.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Newbold CE Primary School,GENERAL,9667-Cash - School Allowances,"£3,809.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Newton Burgoland CP School,GENERAL,9667-Cash - School Allowances,"£12,900.00"
13-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5323-External SEN Providers Independent Sch,"£1,012.50"
13-DEC-2024,Environment & Transport (P),NMI Taxi Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,187.55"
13-DEC-2024,Environment & Transport (P),NMI Taxi Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,272.00"
13-DEC-2024,Environment & Transport (P),NMI Taxi Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£5,423.00"
13-DEC-2024,Environment & Transport (P),NMI Taxi Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,770.00"
13-DEC-2024,Environment & Transport (P),NMI Taxi Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,037.00"
13-DEC-2024,Chief Executives (P),No 5 Chambers Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,£800.00
13-DEC-2024,Environment & Transport (P),North West Leicestershire District Council,TRADE SUPPLIER,5432-Specialist Disposal Costs Food Waste,"£4,552.05"
13-DEC-2024,Public Health (P),North West Leicestershire GP Ltd,TRADE SUPPLIER,5447-General Practioners,"£15,850.00"
13-DEC-2024,Public Health (P),North West Leicestershire GP Ltd,TRADE SUPPLIER,5447-General Practioners,"£16,008.00"
13-DEC-2024,Environment & Transport (P),Norton Taxi Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,039.50"
13-DEC-2024,Environment & Transport (P),Norton Taxi Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£553.00
13-DEC-2024,Capital - In Year Spend (P),NSPCC Registered Charity,NON TRADE,944A-Infr - Infrastructure Exp,£597.00
13-DEC-2024,C&FS (P),Nugent,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£2,656.00"
13-DEC-2024,C&FS (P),Nugent,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£6,079.00"
13-DEC-2024,C&FS (P),Oticon Ltd,TRADE SUPPLIER,4601-IT Equipment Hardware,£747.00
13-DEC-2024,C&FS (P),Oxford Diocesan Council For Social Work Inc T/A PACT,TRADE SUPPLIER,5449-Adoption of Children,"£59,771.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Packington CP School,GENERAL,9667-Cash - School Allowances,£840.00
13-DEC-2024,Chief Executives (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing",£619.29
13-DEC-2024,Adults & Communities (P),Peters Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,£508.69
13-DEC-2024,Environment & Transport (P),Pinnacle Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£706.86
13-DEC-2024,Environment & Transport (P),Pinnacle Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,621.62"
13-DEC-2024,Environment & Transport (P),Pinnacle Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£712.80
13-DEC-2024,Environment & Transport (P),Platinum Electrical Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,504.64"
13-DEC-2024,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,£630.00
13-DEC-2024,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,550.00"
13-DEC-2024,Environment & Transport (P),Prestige Executive Cars Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,306.51"
13-DEC-2024,Environment & Transport (P),Prestige Executive Cars Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,553.02"
13-DEC-2024,C&FS (P),Priority Care Services Ltd,NON TRADE,5411-Private Contractors - General,"£26,571.34"
13-DEC-2024,C&FS (P),Progressive Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£864.29
13-DEC-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,"£1,450.00"
13-DEC-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,£530.00
13-DEC-2024,Capital - In Year Spend (P),Proudcastle Ltd,TRADE SUPPLIER,941D-L&B - Building Costs,"£7,110.00"
13-DEC-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,£890.11
13-DEC-2024,Adults & Communities (P),Proudcastle Ltd,TRADE SUPPLIER,4601-IT Equipment Hardware,"£1,255.32"
13-DEC-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,000.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Quorn St Bartholemews CE Primary School,GENERAL,9667-Cash - School Allowances,"£7,120.00"
13-DEC-2024,Corporate Resources (CR) (P),R&H Technical Services Ltd,SUBCONTRACTOR,2105-Reactive Maintenance M&E,£536.25
13-DEC-2024,C&FS (P),RG Sound Solutions Ltd,TRADE SUPPLIER,4601-IT Equipment Hardware,"£1,453.50"
13-DEC-2024,Public Health (P),Rutland County Council,NON TRADE,4522-Course Fees,£645.00
13-DEC-2024,C&FS (P),Safe Haven Accommodation Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£4,754.02"
13-DEC-2024,Corporate Resources (CR) (P),Safelincs Ltd,TRADE SUPPLIER,2111-Glazing Survey & Fire Risk Ass,£625.00
13-DEC-2024,Corporate Resources (CR) (P),Safelincs Ltd,TRADE SUPPLIER,2111-Glazing Survey & Fire Risk Ass,£500.00
13-DEC-2024,Corporate Resources (CR) (P),Safelincs Ltd,TRADE SUPPLIER,2111-Glazing Survey & Fire Risk Ass,£910.00
13-DEC-2024,Corporate Resources (CR) (P),Safelincs Ltd,TRADE SUPPLIER,2111-Glazing Survey & Fire Risk Ass,£875.00
13-DEC-2024,Corporate Resources (CR) (P),Safelincs Ltd,TRADE SUPPLIER,2111-Glazing Survey & Fire Risk Ass,"£4,210.00"
13-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5445-Adoption Support,£705.00
13-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,NON TRADE,5411-Private Contractors - General,£750.00
13-DEC-2024,Public Health (P),SH24 CIC,TRADE SUPPLIER,5441-Public Bodies,"£59,277.94"
13-DEC-2024,Schools Revenue Cost Centres (P),Shepshed Oxley CP School,GENERAL,9667-Cash - School Allowances,"£19,089.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Shepshed St Botolphs CE Primary School,GENERAL,9667-Cash - School Allowances,"£14,929.00"
13-DEC-2024,Public Health (P),Sigma Pharmaceuticals PLC,TRADE SUPPLIER,5443-Agency & Contracted Services,£647.04
13-DEC-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,£703.50
13-DEC-2024,Adults & Communities (P),SMB Group,TRADE SUPPLIER,2321-Rent & Room Hire,"£24,780.79"
13-DEC-2024,Environment & Transport (P),Speedline Mini Buses & Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,261.95"
13-DEC-2024,Environment & Transport (P),ST Hughes,NON TRADE,3126-Transport Internal Fleet,"£2,242.35"
13-DEC-2024,Environment & Transport (P),ST Hughes,NON TRADE,3125-Transport External Operator Contract,"£1,661.96"
13-DEC-2024,Chief Executives (P),St Marys Chambers Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£4,627.50"
13-DEC-2024,Schools Revenue Cost Centres (P),Stathern CP School,GENERAL,9667-Cash - School Allowances,"£6,967.00"
13-DEC-2024,Environment & Transport (P),Stewart Hill Associates Ltd T/A Guardian Angels,TRADE SUPPLIER,1703-Training Expenses,£815.00
13-DEC-2024,Environment & Transport (P),Streetwise,NON TRADE,4532-Other Services,"£1,180.00"
13-DEC-2024,Environment & Transport (P),Streetwise,NON TRADE,4507-Consultants & Specialists,£994.40
13-DEC-2024,Environment & Transport (P),Streetwise,NON TRADE,4507-Consultants & Specialists,"£1,535.60"
13-DEC-2024,Environment & Transport (P),Streetwise,NON TRADE,4532-Other Services,£910.00
13-DEC-2024,Corporate Resources (CR) (P),Summers Inman Construction & Property Consultants LLP,TRADE SUPPLIER,1201-Agency Costs,"£13,465.55"
13-DEC-2024,Environment & Transport (P),Sunbelt Rentals Ltd,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£661.16
13-DEC-2024,Environment & Transport (P),Sunbelt Rentals Ltd,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£986.43
13-DEC-2024,Schools Revenue Cost Centres (P),Swithland CE Primary School,GENERAL,9667-Cash - School Allowances,"£4,052.00"
13-DEC-2024,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2112-Programmed Work,"£62,332.00"
13-DEC-2024,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2106-Reactive Maint Buildings,£712.00
13-DEC-2024,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2112-Programmed Work,"£5,441.00"
13-DEC-2024,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,"£1,665.00"
13-DEC-2024,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,"£1,549.26"
13-DEC-2024,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2112-Programmed Work,"£2,450.00"
13-DEC-2024,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2112-Programmed Work,£995.00
13-DEC-2024,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,£823.93
13-DEC-2024,Schools Revenue Cost Centres (P),Thurlaston CP School,GENERAL,9667-Cash - School Allowances,"£1,210.00"
13-DEC-2024,Environment & Transport (P),Topps Express Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,440.00"
13-DEC-2024,Environment & Transport (P),Topps Express Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,620.00"
13-DEC-2024,Central Items (NCS) (P),Tuskerdirect Ltd,TRADE SUPPLIER,3302-Vehicle Operational Lease,"£8,962.48"
13-DEC-2024,Central Items (NCS) (P),Tuskerdirect Ltd,TRADE SUPPLIER,3302-Vehicle Operational Lease,"£4,003.15"
13-DEC-2024,Central Items (NCS) (P),Tuskerdirect Ltd,TRADE SUPPLIER,3302-Vehicle Operational Lease,"£28,086.37"
13-DEC-2024,Balance Sheet Cost Centres (P),UK Electric Ltd T/A Exterior Lighting Solutions UK Ltd,TRADE SUPPLIER,9631-Inventories - General,"£5,296.80"
13-DEC-2024,Balance Sheet Cost Centres (P),UK Electric Ltd T/A Exterior Lighting Solutions UK Ltd,TRADE SUPPLIER,9631-Inventories - General,"£9,000.60"
13-DEC-2024,Balance Sheet Cost Centres (P),UK Electric Ltd T/A Exterior Lighting Solutions UK Ltd,TRADE SUPPLIER,9631-Inventories - General,"£5,741.10"
13-DEC-2024,Environment & Transport (P),UK Fuels Ltd,TRADE SUPPLIER,3104-Petrol / Oil / Types / Spares,£865.77
13-DEC-2024,Corporate Resources (CR) (P),UL VS Ltd,TRADE SUPPLIER,2108-Legionella,£696.85
13-DEC-2024,Corporate Resources (CR) (P),UL VS Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,£640.00
13-DEC-2024,Chief Executives (P),University Hospitals of Leicester NHS Trust,TRADE SUPPLIER,2321-Rent & Room Hire,"£26,203.89"
13-DEC-2024,Environment & Transport (P),Up To Speed Training & Assessment Ltd,TRADE SUPPLIER,1703-Training Expenses,£665.00
13-DEC-2024,Environment & Transport (P),Up To Speed Training & Assessment Ltd,TRADE SUPPLIER,1703-Training Expenses,£665.00
13-DEC-2024,Corporate Resources (CR) (P),Veritau Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£4,440.00"
13-DEC-2024,Environment & Transport (P),VG Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,088.00"
13-DEC-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,013.52"
13-DEC-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,364.12"
13-DEC-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,083.95"
13-DEC-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,935.15"
13-DEC-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£8,599.54"
13-DEC-2024,Environment & Transport (P),Warwickshire County Council,OTHER LOCAL AUTHORITIES,5411-Private Contractors - General,"£2,127.90"
13-DEC-2024,Schools Revenue Cost Centres (P),Water Leys Primary School,GENERAL,9667-Cash - School Allowances,"£2,392.00"
13-DEC-2024,Public Health (P),Welby Practice,TRADE SUPPLIER,5447-General Practioners,£700.00
13-DEC-2024,Environment & Transport (P),Welland Waste Management,TRADE SUPPLIER,5419-Private Contractors Green Waste,"£17,171.23"
13-DEC-2024,Environment & Transport (P),Whats The Message Ltd,TRADE SUPPLIER,1703-Training Expenses,£795.00
13-DEC-2024,Schools Revenue Cost Centres (P),Wigston Thythorn Field CP School,GENERAL,9667-Cash - School Allowances,"£19,727.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Witherley CE Primary School,GENERAL,9667-Cash - School Allowances,"£7,218.00"
13-DEC-2024,C&FS (P),Woodleigh Healthcare Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,280.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Worthington CP School,GENERAL,9667-Cash - School Allowances,"£8,717.00"
13-DEC-2024,Public Health (P),Wright Advertising Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing","£2,150.00"
13-DEC-2024,Schools Revenue Cost Centres (P),Wymeswold CE Primary School,GENERAL,9667-Cash - School Allowances,"£7,245.00"
13-DEC-2024,Environment & Transport (P),XYZ Private Hire Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,509.75"
13-DEC-2024,Environment & Transport (P),XYZ Private Hire Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,683.00"
13-DEC-2024,Environment & Transport (P),XYZ Private Hire Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,975.05"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,079.00"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,598.75"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,673.10"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,507.27"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,£893.47
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,881.00"
13-DEC-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,376.00"
16-DEC-2024,C&FS (P),ABSOLUTE HEALTHCARE LTD T/A WESTWARDS NURSERY&&EYRSEY553923,EARLY YEARS,4908-Grants,"£2,374.93"
16-DEC-2024,C&FS (P),ADVENTURE PLAYSCHOOL LTD T/A ADVENTURE PLAYSCHOOL&&EYRS2577932,EARLY YEARS,4908-Grants,"£2,272.00"
16-DEC-2024,C&FS (P),ALBERT VILLAGE PRIMARY SCHOOL NURSERY&&EYRS1698,EARLY YEARS,4908-Grants,"£1,674.60"
16-DEC-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£825.63
16-DEC-2024,C&FS (P),ASHBY CASTLE DAY NURSERY T/A  ASHBY CASTLE PRE PREPARATORY SCHOOL&&EYRSEY436067,EARLY YEARS,4908-Grants,£809.60
16-DEC-2024,C&FS (P),BABBLEBROOKE LTD&&EYRS1772,EARLY YEARS,4908-Grants,"£1,069.45"
16-DEC-2024,C&FS (P),BABBLEBROOKE LTD&&EYRS1772,EARLY YEARS,4908-Grants,£802.72
16-DEC-2024,C&FS (P),BABBLEBROOKE LTD&&EYRS1772,EARLY YEARS,4908-Grants,£661.78
16-DEC-2024,C&FS (P),BARROW PRE SCHOOL PLAYGROUPSS&&EYRS1565,EARLY YEARS,4908-Grants,£616.83
16-DEC-2024,C&FS (P),BARWELL VILLAGE HALL PLAYGROUP&&EYRS1694,EARLY YEARS,4908-Grants,"£1,200.90"
16-DEC-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD PRESCHOOL&&EYRSEY562091,EARLY YEARS,4908-Grants,"£1,143.60"
16-DEC-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD PRESCHOOL&&EYRSEY562091,EARLY YEARS,4908-Grants,£732.00
16-DEC-2024,C&FS (P),BHFS LTD T/A WINDMILL DAY NURSERY&&EYRSEY281008,EARLY YEARS,4908-Grants,"£2,556.29"
16-DEC-2024,C&FS (P),BHFS LTD T/A WINDMILL DAY NURSERY&&EYRSEY281008,EARLY YEARS,4908-Grants,"£1,278.62"
16-DEC-2024,C&FS (P),BIG ADVENTURES CHILDRENS NURSERY LTD T/A DAISY CHAIN CHILDRENS NURSERY&&EYRS1731,EARLY YEARS,4908-Grants,"£3,394.41"
16-DEC-2024,C&FS (P),BIG ADVENTURES CHILDRENS NURSERY T/A DAISY CHAIN&&EYRS1587,EARLY YEARS,4908-Grants,"£1,044.49"
16-DEC-2024,C&FS (P),BILINGUAL DAY NURSERY ASHBY&&EYRSEY551087,EARLY YEARS,4908-Grants,"£1,252.68"
16-DEC-2024,C&FS (P),BIRSTALL RAINBOW NURSERY&&EYRS1480,EARLY YEARS,4908-Grants,"£5,220.80"
16-DEC-2024,C&FS (P),BIRSTALL RAINBOW NURSERY&&EYRS1480,EARLY YEARS,4908-Grants,"£1,004.40"
16-DEC-2024,C&FS (P),BLABY PRE SCHOOL&&EYRS1517,EARLY YEARS,4908-Grants,"£1,539.36"
