PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,817.64"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,884.96"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,003.76"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,666.17"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,120.58"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,024.65"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,856.25"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,743.29"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,734.87"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,165.23"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,935.45"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£931.59
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,589.94"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,969.11"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£959.31
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,152.86"
14-May-24,Environment & Transport (P),A-Stars Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,076.82"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,251.36"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£2,070.09"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,£875.16
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,024.38"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,077.00"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,879.86"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,412.02"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,574.65"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£559.44
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,714.96"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,162.06"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,580.32"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,870.34"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,458.94"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,746.92"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,985.94"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,578.22"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,007.70"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,124.80"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,548.08"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£657.45
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,039.66"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,389.69"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,507.50"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,481.04"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,342.60"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,246.72"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,915.22"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,410.32"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£604.80
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,362.66"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£824.50
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,453.78"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,753.38"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,783.98"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,801.94"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£708.75
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,039.50"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,716.09"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,202.69"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,009.80"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,797.24"
14-May-24,Environment & Transport (P),Aizel Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,319.14"
14-May-24,Environment & Transport (P),Brookvale Groby Learning Trust (Groby Community College),TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£5,518.50"
14-May-24,Adults & Communities (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,2102-R&M Buildings Service Contracts,"£10,270.00"
14-May-24,Environment & Transport (P),Claimant Costs Recovery (North) Ltd T/A CCR,TRADE SUPPLIER,4507-Consultants & Specialists,£618.00
14-May-24,Environment & Transport (P),D&L Soni,TRADE SUPPLIER,3125-Transport External Operator Contract,£816.75
14-May-24,C&FS (P),DA Languages Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,£973.22
14-May-24,C&FS (P),DR&C Private Home Care Limited,NON TRADE,5429-Community/Domiciliary,"£1,774.25"
14-May-24,Environment & Transport (P),Erics Fuels Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,649.17"
14-May-24,Environment & Transport (P),Erics Fuels Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,666.00"
14-May-24,Environment & Transport (P),Erics Fuels Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,967.60"
14-May-24,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,683.00"
14-May-24,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,673.00"
14-May-24,Chief Executives (P),Golden Site Solutions Ltd,NON TRADE,8326-Fees & Charges Planning,"£9,828.00"
14-May-24,C&FS (P),Hatch Group,TRADE SUPPLIER,5411-Private Contractors - General,"£13,956.80"
14-May-24,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3303-Taxi Hire,"£2,730.00"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,884.96"
14-May-24,Environment & Transport (P),KABKING LTD,NON TRADE,3125-Transport External Operator Contract,"£1,262.25"
14-May-24,Environment & Transport (P),Kirby Cars Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£554.40
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,080.57"
14-May-24,Environment & Transport (P),Paul J Wathan T/A Amber Private Hire Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,103.75"
14-May-24,Environment & Transport (P),Pinnacle Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£622.71
14-May-24,Environment & Transport (P),Pinnacle Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£572.22
14-May-24,Environment & Transport (P),Platinum Electrical Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,307.31"
14-May-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,953.00"
14-May-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,128.41"
14-May-24,Corporate Resources (CR) (P),Quadient UK Ltd,TRADE SUPPLIER,4607-Postal Services ,"£30,000.00"
14-May-24,Environment & Transport (P),Robert Smyth Academy T/A Tudor Grange Academies Trust,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£12,945.00"
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,265.05"
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
14-May-24,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£10,175.93"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£11,276.91"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£11,105.01"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£10,136.03"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£11,420.36"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£9,741.28"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£11,376.66"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£10,184.03"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£10,336.73"
14-May-24,Environment & Transport (P),Stagecoach Services Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£10,833.41"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,£992.97
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,457.77"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,598.85"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,034.55"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,287.00"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,430.55"
14-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,514.70"
15-May-24,Adults & Communities (P),2M HEATH & HOMECARE SERVICES LTD&&ISHC3873,HOME CARE,5505-Homecare,£742.46
15-May-24,Adults & Communities (P),2M HEATH & HOMECARE SERVICES LTD&&ISHC3873,HOME CARE,5505-Homecare,"£14,933.20"
15-May-24,Adults & Communities (P),ABSOLUTE CARE AGENCY&&ISHC2620,HOME CARE,5505-Homecare,"£15,145.47"
15-May-24,Adults & Communities (P),ABUNDANT CARE LIMITED&&ISHC6217,HOME CARE,5505-Homecare,"£3,321.26"
15-May-24,Adults & Communities (P),AGE UK LEICESTERSHIRE AND RUTLAND&&CLCD3314,CLC,5504-Day/CLC Services,"£4,162.18"
15-May-24,Adults & Communities (P),ALLIANCE SC LTD&&ISHC6700,HOME CARE,5505-Homecare,£843.15
15-May-24,Adults & Communities (P),AMICARE DOMICILIRY CARE SERVICES LTD&&ISHC2524,HOME CARE,5505-Homecare,"£5,156.45"
15-May-24,Adults & Communities (P),AROMA CARE PEOPLE LTD&&ISHC7001,HOME CARE,5505-Homecare,"£7,817.65"
15-May-24,Adults & Communities (P),B24 HEALTHCARE SOLUTIONS LTD&&ISHC7002,HOME CARE,5505-Homecare,"£4,853.17"
15-May-24,Adults & Communities (P),BATELEUR HC LTD&&ISHC7017,HOME CARE,5505-Homecare,"£4,111.85"
15-May-24,Adults & Communities (P),BATELEUR HC LTD&&ISHC7017,HOME CARE,5505-Homecare,"£4,206.14"
15-May-24,Adults & Communities (P),BATELEUR HC LTD&&ISHC7017,HOME CARE,5505-Homecare,"£3,570.01"
15-May-24,Adults & Communities (P),BLUEWOOD RECRUITMENT LTD&&ISHC3933,HOME CARE,5505-Homecare,"£1,580.41"
15-May-24,Adults & Communities (P),BREAKING THE CYCLE CONSULTANCY LTD&&CLCD3093-20-6038,SUPPORTED LIVING,5504-Day/CLC Services,"£1,498.00"
15-May-24,Adults & Communities (P),BREAKING THE CYCLE CONSULTANCY LTD&&CLCD3093-20-6038,SUPPORTED LIVING,5504-Day/CLC Services,£749.00
15-May-24,Adults & Communities (P),BRIGHT INTERGRATED CARE LTD&&ISHC3324,HOME CARE,5505-Homecare,"£21,534.01"
15-May-24,Adults & Communities (P),CARE 4 U (LEICESTERSHIRE) LTD&&ISHC2529,HOME CARE,5505-Homecare,"£26,989.00"
15-May-24,Adults & Communities (P),CARE AT HOME (MIDLANDS) LTD&&ISHC2753,HOME CARE,5505-Homecare,"£26,976.81"
15-May-24,Adults & Communities (P),CARE STAFFING LTD&&ISHC6650,HOME CARE,5505-Homecare,"£2,499.54"
15-May-24,Adults & Communities (P),CARE WITH PRIDE LTD&&ISHC7027,HOME CARE,5505-Homecare,"£6,945.33"
15-May-24,Adults & Communities (P),CARELINK HEALTHCARE PROFESSIONALS LTD&&ISHC3871,HOME CARE,5505-Homecare,£521.37
15-May-24,Adults & Communities (P),CARELINK HEALTHCARE PROFESSIONALS LTD&&ISHC3871,HOME CARE,5505-Homecare,"£20,359.42"
15-May-24,Adults & Communities (P),CAREMARK HINCKLEY BOSWORTH & BLABY&&ISHC3015,HOME CARE,5505-Homecare,"£14,253.60"
15-May-24,Adults & Communities (P),CARING HANDS (NOTTINGHAM) LTD&&ISHC7072,HOME CARE,5505-Homecare,"£4,617.47"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£533.40
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£860.63
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,200.16"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,505.53"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£992.25
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,200.16"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£637.88
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,422.85"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,200.16"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£29,860.01"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£992.25
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£2,400.31"
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£600.08
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,£956.82
15-May-24,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£1,505.53"
15-May-24,Adults & Communities (P),CASE HEALTHCARE LTD&&ISHC7029,HOME CARE,5505-Homecare,"£16,318.79"
15-May-24,Adults & Communities (P),CASE HEALTHCARE LTD&&ISHC7029,HOME CARE,5505-Homecare,"£16,515.77"
15-May-24,Adults & Communities (P),CASE HEALTHCARE LTD&&ISHC7029,HOME CARE,5505-Homecare,"£16,407.19"
15-May-24,Adults & Communities (P),CHOICES FOR LIFE (UK)LTD&&CLCD3323,CLC,5504-Day/CLC Services,"£19,556.10"
15-May-24,Adults & Communities (P),CITY & COUNTY CARE SERVICES LTD&&ISHCHC486,HOME CARE,5505-Homecare,"£10,370.66"
15-May-24,Adults & Communities (P),COMMUNITY CARELINE NORTHWEST LEICESTERSHIRE LTD&&ISHCHC1514,HOME CARE,5505-Homecare,"£6,934.52"
15-May-24,Adults & Communities (P),COMMUNITY CARELINE NORTHWEST LEICESTERSHIRE LTD&&ISHCHC1514,HOME CARE,5505-Homecare,"£6,584.21"
15-May-24,Adults & Communities (P),CONTINUITY HEALTHCARE SERVICES LTD&&ISHC6572,HOME CARE,5505-Homecare,"£5,447.95"
15-May-24,Adults & Communities (P),D&H COMMUNITY SUPPORT LTD&&CLCD3309,CLC,5504-Day/CLC Services,"£31,338.12"
15-May-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,HOME CARE,5505-Homecare,"£15,023.40"
15-May-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,HOME CARE,5505-Homecare,"£16,228.07"
15-May-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,HOME CARE,5505-Homecare,"£17,132.27"
15-May-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,HOME CARE,5505-Homecare,"£14,901.60"
15-May-24,Adults & Communities (P),DIRECT CARE WORKS LTD&&CLCD3327,CLC,5504-Day/CLC Services,"£3,504.69"
15-May-24,Adults & Communities (P),ELIEZER SUPPORTED LIVING SERVICES&&ISHC7032,HOME CARE,5505-Homecare,"£12,091.34"
15-May-24,Adults & Communities (P),EMSA HOMEHELP LTD T/A BLUEBIRD CARE LEICS&&ISHC3983,HOME CARE,5505-Homecare,"£4,758.20"
15-May-24,Adults & Communities (P),ENLIVEN SOCIAL CARE LTD&&ISHC7033,HOME CARE,5505-Homecare,"£4,456.78"
15-May-24,Adults & Communities (P),ENRYCH&&CLCD3315,CLC,5504-Day/CLC Services,"£9,746.59"
15-May-24,Adults & Communities (P),EVERYDAY LIVING CARE LTD&&ISHC6574,HOME CARE,5505-Homecare,"£20,442.08"
15-May-24,Adults & Communities (P),EVERYDAY LIVING LIMITED&&CLCD6862,CLC,5504-Day/CLC Services,£690.80
15-May-24,Adults & Communities (P),EVOLVING CARE&&ISHC2825,HOME CARE,5505-Homecare,"£3,886.05"
15-May-24,Adults & Communities (P),FIRST CHOICE CARE AGENCY LTD&&ISHC3934,HOME CARE,5505-Homecare,"£3,875.28"
15-May-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,HOME CARE,5505-Homecare,"£4,886.07"
15-May-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,HOME CARE,5505-Homecare,"£13,799.91"
15-May-24,Adults & Communities (P),FREEDOM ACTIVE LTD&&CLCD3320,CLC,5504-Day/CLC Services,"£2,413.78"
15-May-24,Adults & Communities (P),FREEDOM SUPPORT SOLUTIONS LTD&&CLCD4598,CLC,5504-Day/CLC Services,"£2,496.00"
15-May-24,Adults & Communities (P),FTM DANCE&&CLCD3324,CLC,5504-Day/CLC Services,"£2,517.20"
15-May-24,Adults & Communities (P),GLEBE HOUSE (CHARNWOOD) LTD&&CLCD3308,CLC,5504-Day/CLC Services,"£10,581.77"
15-May-24,Adults & Communities (P),GLEE CARE LTD&&ISCH5871,HOME CARE,5505-Homecare,"£4,955.00"
15-May-24,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,"£37,887.41"
15-May-24,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,"£33,768.40"
15-May-24,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,£742.46
15-May-24,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,£654.07
15-May-24,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,"£1,266.83"
15-May-24,Adults & Communities (P),HF TRUST LTD&&CLCD6389,CLC,5504-Day/CLC Services,"£2,947.20"
15-May-24,Adults & Communities (P),IBC QUALITY SOLUTIONS&&CLCD6783,CLC,5504-Day/CLC Services,"£10,770.48"
15-May-24,Adults & Communities (P),REDACTED PERSONAL DATA,CLC,5504-Day/CLC Services,"£1,698.32"
15-May-24,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,"£24,378.92"
15-May-24,Adults & Communities (P),KEY 2 CARE LTD T/A DERBYSHIRE CARE SERVICES&&ISHC6569,HOME CARE,5505-Homecare,"£9,374.46"
15-May-24,Adults & Communities (P),KRIS CARERS LTD&&ISHC3937,HOME CARE,5505-Homecare,"£13,929.42"
15-May-24,Adults & Communities (P),REDACTED PERSONAL DATA,CLC,5504-Day/CLC Services,£619.71
15-May-24,Adults & Communities (P),LEICESTERSHIRE LEICESTER AND RUTLAND HEADWAY&&CLCD3328,CLC,5504-Day/CLC Services,£656.59
15-May-24,Adults & Communities (P),MARCHA SOLUTIONS LTD T/A BLUEBIRD CARE LOUGHBOROUGH&&ISHC6008,HOME CARE,5505-Homecare,"£3,556.00"
15-May-24,Adults & Communities (P),MELTON CARE SERVICES LTD&&ISHC2246,HOME CARE,5505-Homecare,"£13,117.92"
15-May-24,Adults & Communities (P),MILIFE CARE SERVICE LTD&&ISHC3782,HOME CARE,5505-Homecare,"£7,642.05"
15-May-24,Adults & Communities (P),MOBILE CARE SERVICES LTD&&ISHCHC443,HOME CARE,5505-Homecare,"£4,984.00"
15-May-24,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,"£11,570.86"
15-May-24,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,£691.43
15-May-24,Adults & Communities (P),NO PLACE LIKE HOME&&ISHC7004,HOME CARE,5505-Homecare,"£10,787.62"
15-May-24,Adults & Communities (P),NOBILIS CARE&&ISHC6554,HOME CARE,5505-Homecare,"£25,017.46"
15-May-24,Adults & Communities (P),PASSION HEALTHCARE LIMITED&&ISHC2772,HOME CARE,5505-Homecare,"£1,244.50"
15-May-24,Adults & Communities (P),PASSION HEALTHCARE LIMITED&&ISHC2772,HOME CARE,5505-Homecare,"£30,241.31"
15-May-24,Adults & Communities (P),PASSIONATE HOMECARE LTD T/A MY HOMECARE&&ISHC6335,HOME CARE,5505-Homecare,£680.45
15-May-24,Adults & Communities (P),PASSIONATE HOMECARE LTD T/A MY HOMECARE&&ISHC6335,HOME CARE,5505-Homecare,"£21,104.94"
15-May-24,Adults & Communities (P),POTENSIAL LTD&&CLCD6754,CLC,5504-Day/CLC Services,"£4,018.96"
15-May-24,Adults & Communities (P),POTENSIAL LTD&&CLCD6754,CLC,5504-Day/CLC Services,"£4,313.68"
15-May-24,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,£742.46
15-May-24,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,"£22,034.63"
15-May-24,Adults & Communities (P),PRECIOUS HOPE HEALTH & HOME CARE&&ISHC3233,HOME CARE,5505-Homecare,"£27,890.17"
15-May-24,Adults & Communities (P),PRESTIGE SOCIAL CARE SERVICES LTD&&ISHCHC3744,HOME CARE,5505-Homecare,"£4,145.47"
15-May-24,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£707.01
15-May-24,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£594.60
15-May-24,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£541.74
15-May-24,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,"£16,343.36"
15-May-24,Adults & Communities (P),PURE HOMECARE LTD&&ISHC3745,HOME CARE,5505-Homecare,"£1,350.75"
15-May-24,Adults & Communities (P),RKS DOMICILARY CARE LTD T/A CAREMARK(CHARNWOOD)&&ISHC7028,HOME CARE,5505-Homecare,"£11,321.43"
