PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
03-APR-2024,Adults & Communities (P),ULTIMATE CARE & SUPPORT SERVICES LTD&&SUPL6971,SUPPORTED LIVING,5506-Supported Living,"£3,750.00"
03-APR-2024,Adults & Communities (P),ULTIMATE CARE & SUPPORT SERVICES LTD&&SUPL6971,SUPPORTED LIVING,5506-Supported Living,"£38,069.04"
03-APR-2024,Adults & Communities (P),ULTIMATE CARE & SUPPORT SERVICES LTD&&SUPL6971,SUPPORTED LIVING,5506-Supported Living,"£5,538.40"
03-APR-2024,Adults & Communities (P),ULTIMATE CARE & SUPPORT SERVICES LTD&&SUPL6971,SUPPORTED LIVING,5506-Supported Living,"£3,956.00"
03-APR-2024,Adults & Communities (P),VILLAGE HOMECARE LTD&&ISHC2754,HOME CARE,5505-Homecare,"£7,026.85"
03-APR-2024,Adults & Communities (P),VOYAGE 1 LTD T/A VOYAGE CARE&&CLCD3317,CLC,5504-Day/CLC Services,"£11,785.94"
03-APR-2024,Adults & Communities (P),VOYAGE CARE&&SUPL5209,SUPPORTED LIVING,5506-Supported Living,"£14,584.26"
03-APR-2024,Adults & Communities (P),WESTMINSTER HOMECARE LTD&&ISHCHC420,HOME CARE,5505-Homecare,"£5,313.30"
03-APR-2024,Adults & Communities (P),WHM WORK CONNECTIONS LTD&&CLCD3312,CLC,5504-Day/CLC Services,"£19,127.56"
03-APR-2024,Adults & Communities (P),WITLENS LTD&&ISHC7023,HOME CARE,5505-Homecare,"£6,051.25"
03-APR-2024,Adults & Communities (P),WITLENS LTD&&SUPL7584,SUPPORTED LIVING,5506-Supported Living,"£2,772.00"
03-APR-2024,Adults & Communities (P),WITLENS LTD&&SUPL7584,SUPPORTED LIVING,5506-Supported Living,"£4,410.00"
03-APR-2024,Adults & Communities (P),WOODLEIGH HEALTHCARE LTD&&SUPL7271,SUPPORTED LIVING,5506-Supported Living,"£15,742.72"
03-APR-2024,Adults & Communities (P),WOODLEIGH HEALTHCARE LTD&&SUPL7271,SUPPORTED LIVING,5506-Supported Living,"£19,542.32"
03-APR-2024,Adults & Communities (P),WOODLEIGH HEALTHCARE LTD&&SUPL7271,SUPPORTED LIVING,5506-Supported Living,"£19,542.32"
03-APR-2024,Adults & Communities (P),WOODLEIGH HEALTHCARE LTD&&SUPL7271,SUPPORTED LIVING,5506-Supported Living,£949.90
03-APR-2024,Adults & Communities (P),WOODLEIGH HEALTHCARE LTD&&SUPL7271,SUPPORTED LIVING,5506-Supported Living,"£99,859.86"
03-APR-2024,Adults & Communities (P),XPERIENCE RECRUITMENT LTD MARKETING&&ISH6578,HOME CARE,5505-Homecare,"£11,498.88"
03-APR-2024,Chief Executives (P),36 Group Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,750.00"
03-APR-2024,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3303-Taxi Hire,"£1,040.25"
03-APR-2024,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3303-Taxi Hire,"£1,848.99"
03-APR-2024,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3303-Taxi Hire,"£2,616.00"
03-APR-2024,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3303-Taxi Hire,"£2,290.72"
03-APR-2024,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3303-Taxi Hire,"£2,033.88"
03-APR-2024,Environment & Transport (P),A1 Leicester Taxi Ltd,TRADE SUPPLIER,3303-Taxi Hire,£657.90
03-APR-2024,Environment & Transport (P),A1 Leicester Taxi Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,227.20"
03-APR-2024,Environment & Transport (P),A1 Taxi Booking Services Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,292.00"
03-APR-2024,Environment & Transport (P),A1 Taxi Booking Services Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,216.00"
03-APR-2024,Chief Executives (P),A2Z Resilience Ltd,TRADE SUPPLIER,1703-Training Expenses,"£11,024.88"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3113-Home to Sch Trans Contract Buses Sec,£746.46
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,826.55"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3113-Home to Sch Trans Contract Buses Sec,"£1,173.15"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,476.09"
03-APR-2024,Environment & Transport (P),Allscreens Nationwide Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£1,186.75"
03-APR-2024,Corporate Resources (CR) (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4901-Other Expenditure,£750.00
03-APR-2024,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,4508-Medical Fees & Treatment,"£1,124.30"
03-APR-2024,Adults & Communities (P),Arkwright Society Ltd,TRADE SUPPLIER,5314-Voluntary Associations Other,"£15,000.00"
03-APR-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5624-Transfer Payments Sector 17 Other,£500.00
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3201-Pooled Transport Recharge Inhouse,"£1,313.63"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3201-Pooled Transport Recharge Inhouse,£500.00
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3113-Home to Sch Trans Contract Buses Sec,£800.00
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3303-Taxi Hire,"£2,040.00"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3303-Taxi Hire,£660.00
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,713.92"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,£960.54
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,859.52"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,715.52"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,692.60"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,£931.20
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,716.12"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£2,033.92"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,£913.92
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,£753.92
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,"£2,303.68"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£2,865.00"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£2,193.92"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,901.48"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£1,776.30"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£2,366.39"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3303-Taxi Hire,"£2,270.24"
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,£626.96
03-APR-2024,Environment & Transport (P),Birstall Cabs,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,198.91"
03-APR-2024,Environment & Transport (P),Birstall Cars Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,449.28"
03-APR-2024,Environment & Transport (P),Birstall Cars Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£3,152.00"
03-APR-2024,Environment & Transport (P),Birstall Cars Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£3,009.92"
03-APR-2024,Environment & Transport (P),Birstall Cars Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£2,398.60"
03-APR-2024,C&FS (P),Blue Arch Homecare,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,565.00"
03-APR-2024,C&FS (P),Chroma Therapies Ltd,TRADE SUPPLIER,5445-Adoption Support,£780.00
03-APR-2024,Corporate Resources (CR) (P),Chubb Fire & Security Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£510.65
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,425.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,617.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,100.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,£600.00
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,880.00"
03-APR-2024,Balance Sheet Cost Centres (P),Circle Taxis Ltd,TRADE SUPPLIER,9722-Reserved Creditors - Non Public Sector,"£1,288.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,230.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,418.30"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,080.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,288.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,534.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,015.00"
03-APR-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,715.00"
03-APR-2024,Chief Executives (P),Claimant Costs Recovery (North) Ltd T/A CCR,TRADE SUPPLIER,4507-Consultants & Specialists,"£2,126.00"
03-APR-2024,Corporate Resources (CR) (P),Clear Communication,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,440.00"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,142.99"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£19,575.00"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,142.99"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£28,232.01"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£19,575.00"
03-APR-2024,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,035.67"
03-APR-2024,Environment & Transport (P),Concept Engineering Consultants Ltd,TRADE SUPPLIER,4109-Materials,"£2,331.00"
03-APR-2024,Environment & Transport (P),Confidence Bus & Coach Hire Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£3,150.08"
03-APR-2024,C&FS (P),Derbyshire County Council,OTHER LOCAL AUTHORITIES,1201-Agency Costs,"£7,023.87"
03-APR-2024,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,3124-Other Transport Costs,"£8,424.40"
03-APR-2024,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,3124-Other Transport Costs,"£11,325.45"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£2,624.00"
03-APR-2024,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4507-Consultants & Specialists,"£1,000.00"
03-APR-2024,C&FS (P),Elkssons Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£662.50
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3113-Home to Sch Trans Contract Buses Sec,£633.60
03-APR-2024,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,"£3,656.29"
03-APR-2024,C&FS (P),Esland North Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£23,157.49"
03-APR-2024,Public Health (P),Falcon Support Services EM Ltd,TRADE SUPPLIER,5315-Voluntary Associations Support Services,"£14,975.52"
03-APR-2024,C&FS (P),Family Place Ltd,TRADE SUPPLIER,5445-Adoption Support,£658.00
03-APR-2024,Chief Executives (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,275.00"
03-APR-2024,Adults & Communities (P),Freshwater Property Management Ltd,TRADE SUPPLIER,2321-Rent & Room Hire,"£10,625.00"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,584.00"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,280.81"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,266.40"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,568.16"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,912.68"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,823.48"
03-APR-2024,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,892.88"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,830.00"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,606.40"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,895.84"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,439.84"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,728.00"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,968.00"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£2,368.00"
03-APR-2024,Environment & Transport (P),Generation Cabs Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,504.00"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3303-Taxi Hire,"£1,760.00"
03-APR-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4507-Consultants & Specialists,"£1,155.00"
03-APR-2024,Public Health (P),Hinckley & Bosworth Borough Council,OTHER LOCAL AUTHORITIES,5211-Other Local Authorities,£990.00
03-APR-2024,Adults & Communities (P),Home Start South Leicestershire,TRADE SUPPLIER,4908-Grants,"£5,923.00"
03-APR-2024,C&FS (P),Inspirations Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,357.14"
03-APR-2024,C&FS (P),Inspirations Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£14,142.86"
03-APR-2024,C&FS (P),Inspirations Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,785.72"
03-APR-2024,Environment & Transport (P),Jatinder Singh T/A J S Taxi,TRADE INDIVIDUAL,3303-Taxi Hire,"£4,311.00"
03-APR-2024,Adults & Communities (P),Jelson Ltd,TRADE SUPPLIER,2321-Rent & Room Hire,"£11,051.25"
03-APR-2024,C&FS (P),Jenna Adcock T/A JA Tuition,TRADE INDIVIDUAL,5323-External SEN Providers Independent Sch,£900.00
03-APR-2024,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,674.00"
03-APR-2024,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,364.00"
03-APR-2024,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,102.00"
03-APR-2024,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,£840.00
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3201-Pooled Transport Recharge Inhouse,£597.50
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,015.00"
03-APR-2024,Capital - In Year Spend (P),Kernon Countryside Consultants,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£2,298.09"
03-APR-2024,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,315.20"
03-APR-2024,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,568.00"
03-APR-2024,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,998.40"
03-APR-2024,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,510.40"
03-APR-2024,Environment & Transport (P),Kully T/A Taxis Leicester,NON TRADE,3303-Taxi Hire,"£3,247.20"
03-APR-2024,Adults & Communities (P),LCCDA Management Co operative Ltd,TRADE SUPPLIER,4908-Grants,"£12,500.00"
03-APR-2024,C&FS (P),Leaders in Care,FACTOR,1201-Agency Costs,"£1,751.28"
03-APR-2024,Environment & Transport (P),Mark Eldred T/A Marks Taxis,TRADE SUPPLIER,3303-Taxi Hire,£792.00
03-APR-2024,Environment & Transport (P),Mark Eldred T/A Marks Taxis,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,425.60"
03-APR-2024,Environment & Transport (P),Martin Franklin (T&H Solutions),TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£2,240.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,240.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,£914.50
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,712.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,347.50"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,544.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,096.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,433.50"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,760.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,358.50"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,856.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,952.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,720.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,255.50"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£3,002.35"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,454.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,517.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£2,293.50"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,£984.00
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,£976.50
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£2,144.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,"£1,808.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,232.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,£784.00
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,302.00"
03-APR-2024,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,£848.00
03-APR-2024,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5323-External SEN Providers Independent Sch,£940.00
03-APR-2024,C&FS (P),Meadows Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£23,471.43"
03-APR-2024,Adults & Communities (P),Medyserve Ltd,TRADE INDIVIDUAL,4508-Medical Fees & Treatment,"£1,881.86"
03-APR-2024,Capital - In Year Spend (P),Mewies Engineering Consultants Ltd,TRADE SUPPLIER,941D-L&B - Building Costs,£900.60
03-APR-2024,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5221-Public Bodies Health,"£19,143.25"
03-APR-2024,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5221-Public Bodies Health,"£194,861.39"
03-APR-2024,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5221-Public Bodies Health,"£194,861.39"
03-APR-2024,Environment & Transport (P),Morgans,SUBCONTRACTOR,5411-Private Contractors - General,£543.02
03-APR-2024,Environment & Transport (P),Nesbit Brothers Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£16,320.00"
03-APR-2024,Corporate Resources (CR) (P),Nettitude Ltd,TRADE SUPPLIER,1704-Employee Related Insurance,"£23,175.00"
03-APR-2024,Adults & Communities (P),Nottinghamshire County Council,OTHER LOCAL AUTHORITIES,4909-Subscriptions,"£10,000.00"
03-APR-2024,C&FS (P),Orchard Mead Academy T/A The Mead Education Trust,TRADE SUPPLIER,5212-OLEA Recoupment,£996.00
03-APR-2024,Environment & Transport (P),Pact Services Ltd,FACTOR,5411-Private Contractors - General,£982.00
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,980.00"
03-APR-2024,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,003.86"
03-APR-2024,Environment & Transport (P),Paul S Winson Coaches Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,628.86"
03-APR-2024,C&FS (P),Platform Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£26,549.29"
03-APR-2024,C&FS (P),Platform Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£14,570.00"
03-APR-2024,C&FS (P),Platform Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£8,680.00"
03-APR-2024,Environment & Transport (P),Platinum Electrical Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£871.96
03-APR-2024,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,829.00"
03-APR-2024,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£1,290.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,428.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£1,292.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,277.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,376.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,100.00"
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£858.00
03-APR-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,428.00"
03-APR-2024,Environment & Transport (P),Prime1 Taxis Ltd,NON TRADE,3113-Home to Sch Trans Contract Buses Sec,"£1,142.40"
03-APR-2024,Environment & Transport (P),Prime1 Taxis Ltd,NON TRADE,3113-Home to Sch Trans Contract Buses Sec,£582.00
03-APR-2024,Environment & Transport (P),Prime1 Taxis Ltd,NON TRADE,3203-Pooled Transport Recharge Contractors,"£1,032.00"
03-APR-2024,C&FS (P),Progression 2Work Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£3,960.00"
03-APR-2024,C&FS (P),Progression 2Work Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£5,775.00"
03-APR-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£6,293.00"
03-APR-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£8,911.00"
03-APR-2024,Environment & Transport (P),R2C Online Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£3,312.62"
03-APR-2024,C&FS (P),Red Kite Special Academy,TRADE SUPPLIER,5212-OLEA Recoupment,"£19,729.00"
03-APR-2024,C&FS (P),Red Kite Special Academy,TRADE SUPPLIER,5212-OLEA Recoupment,"£19,729.00"
