PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
12-Feb-25,Adults & Communities (P),Srinivas Naik,TRADE INDIVIDUAL,4508-Medical Fees & Treatment,"£1,295.00"
12-Feb-25,Environment & Transport (P),Stewart Hill Associates Ltd T/A Guardian Angels,TRADE SUPPLIER,1703-Training Expenses,£850.00
12-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,600.00"
12-Feb-25,Environment & Transport (P),Sunbelt Rentals Ltd,TRADE SUPPLIER,4109-Materials,£765.00
12-Feb-25,C&FS (P),Targeted Provision Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£16,027.20"
12-Feb-25,C&FS (P),Targeted Provision Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£8,077.50"
12-Feb-25,Schools Revenue Cost Centres (P),Team Teach Ltd,TRADE SUPPLIER,1703-Training Expenses,"£2,300.00"
12-Feb-25,Capital - In Year Spend (P),Temple Group Ltd,TRADE SUPPLIER,944A-Infr - Infrastructure Exp,"£5,260.58"
12-Feb-25,Capital - In Year Spend (P),Temple Group Ltd,TRADE SUPPLIER,944A-Infr - Infrastructure Exp,"£5,138.31"
12-Feb-25,Environment & Transport (P),Topps Express Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,600.00"
12-Feb-25,Capital - In Year Spend (P),Trent Rivers Trust,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£74,732.00"
12-Feb-25,C&FS (P),Triple P UK Limited,TRADE SUPPLIER,1703-Training Expenses,"£4,572.75"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£2,821.50"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£4,346.10"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£2,178.00"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£3,009.42"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£2,376.00"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£3,167.81"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£2,871.00"
12-Feb-25,Environment & Transport (P),UK Cabs Ltd,NON TRADE,3125-Transport External Operator Contract,"£2,762.10"
12-Feb-25,Environment & Transport (P),Up To Speed Training & Assessment Ltd,TRADE SUPPLIER,1703-Training Expenses,£545.00
12-Feb-25,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,245.92"
12-Feb-25,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,726.51"
12-Feb-25,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,688.40"
12-Feb-25,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,879.76"
12-Feb-25,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3125-Transport External Operator Contract,"£7,966.04"
12-Feb-25,Adults & Communities (P),Washco Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,963.00"
12-Feb-25,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,8403-Non Res/Managed Income - Client Income,£513.22
12-Feb-25,Balance Sheet Cost Centres (P),Westbury Industrial Supplies Ltd,TRADE SUPPLIER,9631-Inventories - General,"£1,197.24"
12-Feb-25,Balance Sheet Cost Centres (P),Westbury Industrial Supplies Ltd,TRADE SUPPLIER,9631-Inventories - General,£723.66
12-Feb-25,Capital - In Year Spend (P),Westcross Environmental Services,TRADE SUPPLIER,941D-L&B - Building Costs,"£1,300.00"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£26,857.25"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£23,366.68"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£26,857.25"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£25,066.77"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£25,066.77"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£25,066.77"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£24,336.67"
12-Feb-25,C&FS (P),WL Property Ltd T/A Wilds Lodge School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£27,770.40"
12-Feb-25,Environment & Transport (P),Woods Coaches Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,£732.72
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£691.80
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£530.38
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£800.00
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£850.00
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£650.00
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£620.00
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£599.56
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£600.00
12-Feb-25,C&FS (P),Word Language Services Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£500.00
12-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,175.00"
13-Feb-25,Chief Executives (P),36 Group Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,£700.00
13-Feb-25,Chief Executives (P),3PB Barristers,TRADE SUPPLIER,4507-Consultants & Specialists,£850.00
13-Feb-25,Adults & Communities (P),ABBEY HEALTHCARE (AARON COURT) LTD&&SSARO2996,GENERAL,5501-Nursing,"£5,200.00"
13-Feb-25,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,354.00"
13-Feb-25,C&FS (P),Acorn Care & Education Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,646.43"
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Adults & Communities (P),Advance Housing & Support Ltd,TRADE SUPPLIER,5508-Other Support,£577.92
13-Feb-25,Environment & Transport (P),Aebi Schmidt UK Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£1,108.07"
13-Feb-25,Capital - In Year Spend (P),AECOM Infrastructure & Environment UK Ltd,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£29,305.04"
13-Feb-25,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£7,339.59"
13-Feb-25,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£5,454.22"
13-Feb-25,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,002.93"
13-Feb-25,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£3,316.49"
13-Feb-25,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£4,995.09"
13-Feb-25,Environment & Transport (P),Aggregate Industries UK Ltd,SUBCONTRACTOR,4109-Materials,£558.00
13-Feb-25,Environment & Transport (P),Aggregate Industries UK Ltd,SUBCONTRACTOR,4109-Materials,"£1,005.60"
13-Feb-25,C&FS (P),Anstey Martin High Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Anstey Martin High Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,Corporate Resources (CR) (P),Arcelle Consulting,TRADE SUPPLIER,2105-Reactive Maintenance M&E,"£1,200.00"
13-Feb-25,Chief Executives (P),Arcus Global Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£8,540.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,020.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£2,175.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,100.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£2,375.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,485.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,245.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,615.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,790.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,800.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,100.00"
13-Feb-25,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,295.00"
13-Feb-25,C&FS (P),Billesdon Parochial Primary School,GENERAL,4908-Grants,"£56,624.16"
13-Feb-25,C&FS (P),Blaby Stokes CE Primary School (Academy),GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Bleep 360 Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£12,960.00"
13-Feb-25,C&FS (P),Bleep 360 Care Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,£672.00
13-Feb-25,C&FS (P),Bleep 360 Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£19,012.00"
13-Feb-25,C&FS (P),Braunstone Frith Primary School (Life Multi Academy Trust),OTHER LOCAL AUTHORITIES,5323-External SEN Providers Independent Sch,"£3,908.00"
13-Feb-25,C&FS (P),Brookvale Groby Learning Trust (Groby Community College),GENERAL,6101-Support Services,£700.00
13-Feb-25,Adults & Communities (P),Carlton Construction Services,SUBCONTRACTOR,2102-R&M Buildings Service Contracts,"£8,020.00"
13-Feb-25,Balance Sheet Cost Centres (P),Certas Energy UK Ltd,TRADE SUPPLIER,"9634-Inventories - LHD Fuel White, Diesel","£5,575.00"
13-Feb-25,Balance Sheet Cost Centres (P),CID Trading Ltd,TRADE SUPPLIER,9631-Inventories - General,"£1,115.00"
13-Feb-25,Environment & Transport (P),Class A Alarms Ltd,TRADE SUPPLIER,2101-R&M Buildings,"£1,280.00"
13-Feb-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,327.36"
13-Feb-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,008.88"
13-Feb-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,475.00"
13-Feb-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,351.25"
13-Feb-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£20,720.09"
13-Feb-25,Corporate Resources (CR) (P),Corden Hardware Co Ltd,TRADE SUPPLIER,2101-R&M Buildings,"£1,599.90"
13-Feb-25,Balance Sheet Cost Centres (P),REDACTED PERSONAL DATA,NON TRADE,9722-Creditor Balances,"£9,832.15"
13-Feb-25,C&FS (P),Derbyshire County Council,GENERAL,6101-Support Services,£700.00
13-Feb-25,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£8,500.00"
13-Feb-25,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£10,833.33"
13-Feb-25,C&FS (P),Dorothy Goodman School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),DP Care Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£7,307.14"
13-Feb-25,C&FS (P),DP Care Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£7,307.14"
13-Feb-25,C&FS (P),DP Care Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,480.00"
13-Feb-25,C&FS (P),DP Care Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£7,307.14"
13-Feb-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£7,442.00"
13-Feb-25,C&FS (P),Embrace Multi Academy Trust T/A Brockington College Academy (BRO),GENERAL,6101-Support Services,£700.00
13-Feb-25,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,"4501-Exhibitions, Displays, Events & Performances","£3,200.00"
13-Feb-25,C&FS (P),Endeavour Multi Academy Trust T/A Two Rivers School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£3,360.00"
13-Feb-25,C&FS (P),Endeavour Multi Academy Trust T/A Two Rivers School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£4,500.00"
13-Feb-25,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,"£2,260.43"
13-Feb-25,Corporate Resources (CR) (P),EQV (UK) Ltd,TRADE SUPPLIER,1703-Training Expenses,£995.00
13-Feb-25,C&FS (P),Esland North Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,402.98"
13-Feb-25,C&FS (P),Falcons Primary School,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Falcons Primary School,GENERAL,6101-Support Services,£520.00
13-Feb-25,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£6,459.84"
13-Feb-25,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,600.00"
13-Feb-25,Environment & Transport (P),FM Conway Ltd,SUBCONTRACTOR,5411-Private Contractors - General,"£11,042.70"
13-Feb-25,Environment & Transport (P),FM Conway Ltd,SUBCONTRACTOR,5411-Private Contractors - General,"£6,520.57"
13-Feb-25,Environment & Transport (P),FM Conway Ltd,SUBCONTRACTOR,5411-Private Contractors - General,"£11,042.70"
13-Feb-25,C&FS (P),Forge (Nuneaton) Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,357.14"
13-Feb-25,Chief Executives (P),Francis Taylor Building,TRADE SUPPLIER,4905-Legal Expenses,"£2,500.00"
13-Feb-25,C&FS (P),Futures Trust (Hinckley Academy & John Cleveland Sixth Form Centre),GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Futures Trust (Hinckley Academy & John Cleveland Sixth Form Centre),GENERAL,6101-Support Services,£700.00
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,5411-Private Contractors - General,"£55,527.25"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,5411-Private Contractors - General,"£73,393.73"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,5411-Private Contractors - General,"£18,923.76"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,5411-Private Contractors - General,"£22,461.79"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,SUBCONTRACTOR,5411-Private Contractors - General,"£44,914.88"
13-Feb-25,Environment & Transport (P),Gems Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,873.47"
13-Feb-25,Corporate Resources (CR) (P),Glenfield Associates Ltd,TRADE SUPPLIER,2107-Electrical Testing,£815.02
13-Feb-25,Corporate Resources (CR) (P),Glenfield Associates Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,£562.96
13-Feb-25,Corporate Resources (CR) (P),Glenfield Associates Ltd,TRADE SUPPLIER,2107-Electrical Testing,"£1,536.11"
13-Feb-25,C&FS (P),GoTo Healthcare Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,400.00"
13-Feb-25,C&FS (P),GoTo Healthcare Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,400.00"
13-Feb-25,C&FS (P),Hall Orchard CE Primary School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Hardwick House School Ltd,NON TRADE,5323-External SEN Providers Independent Sch,"£21,487.46"
13-Feb-25,Environment & Transport (P),Harlequin Motors Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£862.92
13-Feb-25,Public Health (P),Harmless CIC,TRADE SUPPLIER,5443-Agency & Contracted Services,"£14,083.33"
13-Feb-25,Corporate Resources (CR) (P),Hays Specialist Recruitment Ltd,TRADE SUPPLIER,1701-Recruitment,"£2,735.00"
13-Feb-25,Corporate Resources (CR) (P),Hays Specialist Recruitment Ltd,TRADE SUPPLIER,1701-Recruitment,"£2,461.50"
13-Feb-25,Corporate Resources (CR) (P),Hays Specialist Recruitment Ltd,TRADE SUPPLIER,1701-Recruitment,"£2,735.00"
13-Feb-25,C&FS (P),Hinckley Parks Primary School (Owls Academy Trust),GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Hinckley Parks Primary School (Owls Academy Trust),GENERAL,6101-Support Services,"£2,220.00"
13-Feb-25,C&FS (P),Hinckley Parks Primary School (Owls Academy Trust),GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Humphrey Perkins School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Humphrey Perkins School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Humphrey Perkins School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Ibstock Community College Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,191.96"
13-Feb-25,Corporate Resources (CR) (P),John OConner Ground Maintenance Ltd,TRADE SUPPLIER,2501-Grounds Maintenance,"£29,664.60"
13-Feb-25,Corporate Resources (CR) (P),JR Allen & Sons Ltd,SUBCONTRACTOR,4102-General Equipment - Purchase & Repairs,"£4,923.00"
13-Feb-25,Corporate Resources (CR) (P),JR Allen & Sons Ltd,SUBCONTRACTOR,4102-General Equipment - Purchase & Repairs,"£4,923.00"
13-Feb-25,C&FS (P),JR Education Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£252,739.85"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£1,635.00"
13-Feb-25,C&FS (P),Kedleston Wood Grove Childcare Ltd,NON TRADE,5411-Private Contractors - General,"£19,091.70"
13-Feb-25,Chief Executives (P),Kings Chambers,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,200.00"
13-Feb-25,Adults & Communities (P),LANGDALE HOUSE LTD (EVERDALE GRANGE LTD)&&SSARO3390,GENERAL,5501-Nursing,"£5,200.00"
13-Feb-25,Chief Executives (P),Leicester City Council,TRADE SUPPLIER,5316-Voluntary Sector Contract Support,"£156,990.00"
13-Feb-25,C&FS (P),Leicester High School Charitable Trust Ltd,GENERAL,6101-Support Services,£700.00
13-Feb-25,Public Health (P),Leicester Sharks Competitive Swimming Club,TRADE SUPPLIER,4908-Grants,£500.00
13-Feb-25,C&FS (P),Lignum Vitae Care & Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,878.35"
13-Feb-25,C&FS (P),Lincolnshire County Council,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Lutterworth College Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,881.00"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,936.24"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,428.50"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,308.68"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,224.01"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,380.40"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,782.81"
13-Feb-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,733.40"
13-Feb-25,Corporate Resources (CR) (P),Marston Holdings Ltd,TRADE SUPPLIER,4905-Legal Expenses,£673.00
13-Feb-25,Environment & Transport (P),Mas Taxis,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£3,315.90"
13-Feb-25,Environment & Transport (P),Matrix Telematics Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,155.00"
13-Feb-25,Environment & Transport (P),Matrix Telematics Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,082.00"
13-Feb-25,C&FS (P),Melton Swallowdale CP School Academy,GENERAL,6101-Support Services,£600.00
13-Feb-25,C&FS (P),Melton Swallowdale CP School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Melton Swallowdale CP School Academy,GENERAL,6101-Support Services,£700.00
13-Feb-25,Corporate Resources (CR) (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,"4501-Exhibitions, Displays, Events & Performances","£2,273.59"
13-Feb-25,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£753.37
13-Feb-25,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,"£1,046.12"
13-Feb-25,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£721.87
13-Feb-25,Corporate Resources (CR) (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,2201-Energy Oil & Solid Fuel,"£6,188.60"
13-Feb-25,Adults & Communities (P),Mosaic Shaping Disability Services     1,NON TRADE,5411-Private Contractors - General,"£6,822.18"
13-Feb-25,Environment & Transport (P),Murphys Taxis Ltd,FACTOR,3125-Transport External Operator Contract,"£2,030.00"
13-Feb-25,Adults & Communities (P),NCHA Ltd,TRADE SUPPLIER,5506-Supported Living,"£13,403.91"
13-Feb-25,C&FS (P),Nene Education Trust T/A Stanwick Primary School,GENERAL,6101-Support Services,£700.00
13-Feb-25,C&FS (P),Nene Education Trust T/A Stanwick Primary School,GENERAL,6101-Support Services,£700.00
13-Feb-25,Corporate Resources (CR) (P),Nisbets,TRADE SUPPLIER,4301-Protective Clothing & Uniforms,£696.01
13-Feb-25,Corporate Resources (CR) (P),NJR Electrical Services Ltd,TRADE SUPPLIER,2101-R&M Buildings,£525.00
13-Feb-25,C&FS (P),NonStop Consulting Ltd,TRADE SUPPLIER,1201-Agency Costs,"£1,708.30"
13-Feb-25,C&FS (P),NonStop Consulting Ltd,TRADE SUPPLIER,1201-Agency Costs,"£1,759.60"
13-Feb-25,Public Health (P),Northamptonshire Healthcare NHS Foundation Trust,TRADE SUPPLIER,5211-Other Local Authorities,"£1,436.00"
13-Feb-25,Corporate Resources (CR) (P),Nottingham City Council,TRADE SUPPLIER,4507-Consultants & Specialists,"£3,081.00"
13-Feb-25,C&FS (P),Optima Health UK Ltd,TRADE SUPPLIER,1712-Occupational Health,"£10,162.50"
13-Feb-25,Environment & Transport (P),Optima Health UK Ltd,TRADE SUPPLIER,1712-Occupational Health,"£3,617.50"
13-Feb-25,Corporate Resources (CR) (P),Optima Health UK Ltd,TRADE SUPPLIER,1712-Occupational Health,"£1,252.50"
13-Feb-25,Adults & Communities (P),Optima Health UK Ltd,TRADE SUPPLIER,1712-Occupational Health,"£1,772.50"
13-Feb-25,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,470.00"
13-Feb-25,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£748.92
13-Feb-25,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£1,780.44"
13-Feb-25,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£1,419.54"
13-Feb-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,380.00"
13-Feb-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,436.00"
13-Feb-25,C&FS (P),Progressive Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,310.72"
13-Feb-25,C&FS (P),Progressive Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£15,317.14"
13-Feb-25,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,£525.00
13-Feb-25,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,£550.00
13-Feb-25,Corporate Resources (CR) (P),Quadient UK Ltd,TRADE SUPPLIER,4109-Materials,£502.00
13-Feb-25,Corporate Resources (CR) (P),Quadient UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£2,604.87"
13-Feb-25,Corporate Resources (CR) (P),Quadient UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£3,656.36"
13-Feb-25,C&FS (P),Redlands Community Primary School Academy T/A Discovery Schools Academy Trust,GENERAL,6101-Support Services,£700.00
13-Feb-25,Balance Sheet Cost Centres (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,9728-Control Accounts (Current Liability),"£241,750.45"
