DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Housing & Regeneration Directorate,12/05/2023, 837.2 ,REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,12/05/2023," 1,000.0 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Resources Directorate,12/05/2023, 586.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 529.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 595.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 625.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 703.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 515.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 565.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 505.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 570.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 636.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 567.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 643.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 692.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 625.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 687.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 507.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 644.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 646.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 501.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 695.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 969.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 620.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 530.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 581.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 905.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 646.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 644.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 736.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 563.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 565.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 507.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 3,385.8 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 535.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 660.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 1,015.4 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 632.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 692.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 651.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 503.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 565.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 500.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 812.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 557.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 869.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 572.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 517.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 570.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 634.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 692.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 639.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 548.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 590.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 750.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 713.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 802.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 507.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 649.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 655.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 586.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 506.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 703.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 634.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 716.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 715.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 500.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 1,097.2 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 644.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 593.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 700.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 548.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 750.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 515.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 536.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 521.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 713.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 531.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 584.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 594.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 736.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 559.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 646.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 589.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 519.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 715.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 595.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 542.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 542.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 736.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 535.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 505.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 715.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 547.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 623.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 709.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 533.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 917.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 569.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 523.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 584.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 586.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 563.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 509.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 533.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 646.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 573.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 623.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 504.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 759.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 523.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 572.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 644.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 569.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 619.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 713.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 532.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 572.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 719.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 511.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 830.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 584.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 19,486.9 ",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 572.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 521.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 669.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 707.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 528.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 570.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 605.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 595.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 584.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 669.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 590.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 749.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 644.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 726.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 989.6 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 761.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 530.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 564.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 573.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 557.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 573.7 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 713.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 571.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 576.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 612.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 515.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 509.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 736.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 715.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 553.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 713.4 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 540.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 570.8 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 609.9 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 591.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 551.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 539.1 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 643.3 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 5,654.6 ",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 1,950.3 ",LONDON & QUADRANT HOUSING TRUS,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 682.9 ,THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 855.9 ,PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 2,397.4 ",METROPOLITAN THAMES VALLEY,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 2,887.6 ",NETWORK HOMES,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 570.0 ,MOUNTVIEW ESTATES PLC,Invoice,Rent Allowances
Resources Directorate,12/05/2023," 3,485.8 ",SPEAR,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 761.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 600.0 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 649.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 700.2 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,12/05/2023, 524.5 ,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Environment & Community Services Directorate,12/05/2023, 754.8 ,Elite Guarding UK Ltd TA Troj,Invoice,Agency Staff
Environment & Community Services Directorate,12/05/2023, 599.4 ,Elite Guarding UK Ltd TA,Invoice,Agency Staff
Environment & Community Services Directorate,12/05/2023," 1,500.0 ",Hampton Court Shires Ltd,Invoice,Conservation Contract
Chief Executives Directorate,12/05/2023," 1,170.0 ",St Mary's PCC Barnes,Invoice,Grants to Other Groups
Chief Executives Directorate,12/05/2023," 2,584.2 ",Habitats & Heritage,Invoice,Grants to Other Groups
Chief Executives Directorate,12/05/2023," 1,600.0 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Chief Executives Directorate,12/05/2023," 1,032.0 ",3rd Hampton Hill Scouts and,Invoice,Grants to Other Groups
Chief Executives Directorate,12/05/2023, 851.0 ,Designa Face Ltd,Invoice,Miscellaneous Expenses
Chief Executives Directorate,12/05/2023, 750.0 ,The Basement Door,Invoice,General Contract Work
Environment & Community Services Directorate,12/05/2023," 5,354.6 ",Askews & Holts Library Service,Invoice,Library Books 
Children's Services Directorate,12/05/2023," 6,308.4 ",The Mall School,Invoice,Nursery Budget Share
Children's Services Directorate,12/05/2023," 8,360.6 ",Twickenham Preparatory School,Invoice,Nursery Budget Share
