DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Housing & Regeneration Directorate,45127,1480,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1450,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1150,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1100,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1150,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1457.73,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1100,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1400,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,854.19,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1161,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,975,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1250,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,2300,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1863.33,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,3645.93,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1150,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1055,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1348.26,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1250,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,2425,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1100,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1300,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,950,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1180.83,Diocese of Westminster,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,6620.52,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,45127,1161.16,ss investment capital ltd,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,45127,5501.73,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,649.2,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,700.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,516.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,586.22,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,529.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,595.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,626.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,703,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,515.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,565.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,643.53,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,505.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,521.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,636.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,567.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,643.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,703.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,646.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,969.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,620,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,530.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,581.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,616.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,901.61,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,646.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,542.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1571.12,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,563.8,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,565.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,535.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,660.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1015.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,632.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,538.22,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,503.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,508.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,588.06,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,812.14,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,628.06,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,561.2,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,869.14,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,572.32,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,509.9,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,634.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,561.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,692.3,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,644.74,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,750,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,800.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,507.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,649.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,655.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,620.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,515.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,634.5,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,584.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,520.12,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,500,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,760,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,623.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,603.8,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,700.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,542.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,771.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,595.87,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,537.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,521.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,551.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,531.94,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,584.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,554.6,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,768.85,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,559.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,513.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,589.9,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,519.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,583.02,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,542.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,535.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,505.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,525.34,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,623.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,708.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,534.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,816,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,601.26,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,504.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,607.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,586.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,555.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,501.78,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,595.94,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1051.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,646.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,606.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,558.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,623.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,966.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,759.46,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,526.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,506.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,570.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,572.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,644.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,569.58,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.12,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,521.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,572.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,719.9,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,981.32,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,830.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,502,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,518.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,599.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,572.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,594.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,529.2,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,677.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,528,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,570.46,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,605.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,587.1,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1018.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,888,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,584.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,591.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,544.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,612.5,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,669.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,868.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,644.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,648.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,726.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,989.58,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,528.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,529.34,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,560.64,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,564.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1181.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,573.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,517.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,573.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,571.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,612.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,591.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,690,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,876.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,509.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,692.32,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,903.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,532.6,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1181.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1158,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,785.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,646.01,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,1038.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,551.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,539.1,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,610.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,948,RICHMOND CHARITIES ALMSHOUSES,Invoice,Rent Allowances
Resources Directorate,45128,5211.28,HML SHAW PROPERTY & ESTATE MAN,Invoice,Rent Allowances
Resources Directorate,45128,792.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,45128,332536.99,PA HOUSING,Invoice,Rent Allowances
Resources Directorate,45128,778,THE ROYAL BRITISH LEGION POPPY,Invoice,Rent Allowances
Resources Directorate,45128,62647.23,LONDON & QUADRANT HOUSING TRUS,Invoice,Rent Allowances
Resources Directorate,45128,501.08,HOUSING 21(FOR HOWSON TERRACE),Invoice,Rent Allowances
Resources Directorate,45128,19102.74,THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,45128,14743.43,PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,45128,51738.16,METROPOLITAN THAMES VALLEY,Invoice,Rent Allowances
Resources Directorate,45128,10542.8,ORIONE CARE,Invoice,Rent Allowances
Resources Directorate,45128,2021.24,FESTALFINE LIMITED,Invoice,Rent Allowances
Resources Directorate,45128,2075.4,WALLAKERS PROPERTY CONSULTANCE,Invoice,Rent Allowances
Resources Directorate,45128,12613.94,CENTRAL & CECIL HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,45128,665.72,SUTTON (HASTOE) HOUSING ASSOCI,Invoice,Rent Allowances
Resources Directorate,45128,530.52,A2DOMINION SOUTH LIMITED,Invoice,Rent Allowances
Resources Directorate,45128,15008.82,NETWORK HOMES,Invoice,Rent Allowances
Resources Directorate,45128,517.32,RICHMOND HOUSING CO-OP,Invoice,Rent Allowances
Resources Directorate,45128,603.4,SHEPHERDS BUSH HOUSING ASSOCIA,Invoice,Rent Allowances
Resources Directorate,45128,5808.8,A2 DOMINION,Invoice,Rent Allowances
Resources Directorate,45128,709.24,HASTOE HOUSING ASSOCIATION,Invoice,Rent Allowances
