DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,12-Mar-24,"14,707.87",Whitton Day Nursery Ltd,INVOICE,Nursery Budget Share
Children's Services Directorate,12-Mar-24,"3,372.45",Whitton Playdays Playgroup,INVOICE,Nursery Budget Share
Children's Services Directorate,12-Mar-24,"22,885.95",Windham Nursery School,INVOICE,Nursery Budget Share
Adult Social Services Directorate,13-Mar-24,"1,058.76",Abbott Rapid Diagnostics Ltd,INVOICE,Other Office Expenses
Resources Directorate,13-Mar-24,530.59,ALLPAY  LTD (FORTIS ET FIDES),INVOICE,Allpay
Adult Social Services Directorate,13-Mar-24,"100,923.61",ALPENBEST CARE LIMITED,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"61,958.90",Amber Home Carers Ltd,INVOICE,External Homecare
Capital Expenditure,13-Mar-24,"35,727.60",Aquasition (UK) Ltd,INVOICE,CAPEXP Equipment Purchase
Adult Social Services Directorate,13-Mar-24,"2,459.09",Aspire Care Services Ltd,INVOICE,External Homecare
Environment & Community Services Directorate,13-Mar-24,"1,069.66",Bibliotheca Ltd,INVOICE,Library Books 
Adult Social Services Directorate,13-Mar-24,"1,209.55",Blue Arrow Transport Ltd (BATs,INVOICE,Transport Hire & Leasing Costs
Chief Executives Directorate,13-Mar-24,"4,753.00",Brighter Together,INVOICE,Grants to Other Groups
Resources Directorate,13-Mar-24,"4,420.00",British Gas,INVOICE,Social Fund Payments
Adult Social Services Directorate,13-Mar-24,"2,167.36",Cantraybridge College,INVOICE,Supported Living
Adult Social Services Directorate,13-Mar-24,"9,595.20",CARE UK COMMUNITY PARTNERSHIP,INVOICE,External Nursing Care
Adult Social Services Directorate,13-Mar-24,"23,287.83",Caremark Richmond or Hounslow,INVOICE,External Homecare
Housing & Regeneration Directorate,13-Mar-24,"3,750.02",Castle Water Ltd,INVOICE,Water 
Adult Social Services Directorate,13-Mar-24,"2,127.00",Contractor Umbrella Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,13-Mar-24,"10,207.26",Cura Care Limited,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"2,852.64",Devine Care Ltd,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"1,453.20",DR MUTHU KANNABIRAN T/A RADHA ,INVOICE,Occupational Health Doctors
Resources Directorate,13-Mar-24,"1,870.00",EDF Energy,INVOICE,Social Fund Payments
Resources Directorate,13-Mar-24,850.00,EDF Energy Ltd,INVOICE,Social Fund Payments
Adult Social Services Directorate,13-Mar-24,"21,595.50",Eleada Care Services,INVOICE,External Homecare
Resources Directorate,13-Mar-24,850.00,EON Next,INVOICE,Social Fund Payments
Housing & Regeneration Directorate,13-Mar-24,600.00,Ethical Lettings,INVOICE,Homeless Red Act Initiatives
Chief Executives Directorate,13-Mar-24,"8,800.00",FreshTwist Ltd,INVOICE,Project Work
Chief Executives Directorate,13-Mar-24,"2,241.00",Friends of Whitton Library,INVOICE,Grants to Other Groups
Environment & Community Services Directorate,13-Mar-24,"1,238.04",G2 Recruitment Solutions,INVOICE,Recruitment Costs
Adult Social Services Directorate,13-Mar-24,"3,323.04",Geneva Road Ltd T/A EnhanceAbl,INVOICE,External Residential Care
Chief Executives Directorate,13-Mar-24,592.08,Government Knowledge Training ,INVOICE,Training
Environment & Community Services Directorate,13-Mar-24,"3,100.40",GREATBATCH LTD,INVOICE,Traffic and Pedestrian Meas
Capital Expenditure,13-Mar-24,"1,560.00",Harte Planning Ltd,INVOICE,CAPEXP Professional Fees
Adult Social Services Directorate,13-Mar-24,"1,280.00",Lassod Consulting Limited,INVOICE,External Homecare
Chief Executives Directorate,13-Mar-24,"4,200.00",My Business Client Ltd,INVOICE,Miscellaneous Expenses
Adult Social Services Directorate,13-Mar-24,"1,505.94",NUR Professionals Ltd,INVOICE,Consultants Fees
Resources Directorate,13-Mar-24,"2,380.00",Octopus Energy,INVOICE,Social Fund Payments
Resources Directorate,13-Mar-24,"1,530.00",OVO Energy,INVOICE,Social Fund Payments
Adult Social Services Directorate,13-Mar-24,791.04,P&P Patel T/A Driver Hire King,INVOICE,Agency Staff
Environment & Community Services Directorate,13-Mar-24,909.60,Pool Tech Services Ltd,INVOICE,Equipment
Adult Social Services Directorate,13-Mar-24,"1,764.00",PORTMASTER LTD T/A CAPITAL CAR,INVOICE,Transport Hire & Leasing Costs
Chief Executives Directorate,13-Mar-24,"15,805.20",Public-I Group Limited,INVOICE,Other Minor Contract Payments
Chief Executives Directorate,13-Mar-24,"1,590.00",Radio Jackie Ltd,INVOICE,Advertising / Publicity
Adult Social Services Directorate,13-Mar-24,500.00,Redacted Personal Data,INVOICE,Consultants Fees
Capital Expenditure,13-Mar-24,"60,778.34",Redacted Personal Data,INVOICE,CAPEXP Construction Work
Housing & Regeneration Directorate,13-Mar-24,"6,911.53",Redacted Personal Data,INVOICE,Homeless Red Act Initiatives
Adult Social Services Directorate,13-Mar-24,700.00,Redacted Personal Data,INVOICE,Occupational Health Doctors
Environment & Community Services Directorate,13-Mar-24,816.00,Redacted Personal Data,INVOICE,Furniture
Adult Social Services Directorate,13-Mar-24,714.00,Redacted Personal Data,INVOICE,Cleaning
Housing & Regeneration Directorate,13-Mar-24,"1,350.00",Redacted Personal Data,INVOICE,Homeless Red Act Initiatives
Environment & Community Services Directorate,13-Mar-24,"1,049.95",Redacted Personal Data,INVOICE,Materials
Housing & Regeneration Directorate,13-Mar-24,837.15,Redacted Personal Data,INVOICE,Homeless Red Act Initiatives
Adult Social Services Directorate,13-Mar-24,"29,898.00",Revon Healthcare Ltd,INVOICE,Supported Living
Resources Directorate,13-Mar-24,510.00,Scottish Power,INVOICE,Social Fund Payments
Environment & Community Services Directorate,13-Mar-24,"12,240.20",Serco Limited,INVOICE,Waste Contract
Adult Social Services Directorate,13-Mar-24,900.00,SHARE COMMUNITY,INVOICE,External Daycare
Housing & Regeneration Directorate,13-Mar-24,"1,890.00",Shelter Trading Ltd,INVOICE,Training
Housing & Regeneration Directorate,13-Mar-24,"1,150.80",Sterling Hydrotech Ltd,INVOICE,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,13-Mar-24,594.12,T BROWN GROUP LTD,INVOICE,Reactive maintenance - bldgs
Capital Expenditure,13-Mar-24,983.15,T Mohan & Co Ltd,INVOICE,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,13-Mar-24,"2,164.80",The Graphic Company,INVOICE,Materials
Adult Social Services Directorate,13-Mar-24,"15,374.83",Together for Mental Wellbeing ,INVOICE,External Residential Care
Adult Social Services Directorate,13-Mar-24,"3,782.90",UK Star Care Ltd,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"12,194.22",United Response Services LTD,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"11,704.00",Vital Care and Support Ltd,INVOICE,External Homecare
Adult Social Services Directorate,13-Mar-24,"1,392.89",WP Care Ltd T/A Blue Ribbon (S,INVOICE,External Homecare
Adult Social Services Directorate,14-Mar-24,798.59,APETITO UK LTD,INVOICE,ACS Meals Contract
Environment & Community Services Directorate,14-Mar-24,504.00,Automania Group Ltd,INVOICE,Section 14 RTA Costs
Environment & Community Services Directorate,14-Mar-24,"1,740.00",Bespoke Properties Ltd,INVOICE,Consultants Fees
Adult Social Services Directorate,14-Mar-24,"7,547.32",BIONICAL SOLUTIONS LIMITED,INVOICE,Software For Managing Data
Chief Executives Directorate,14-Mar-24,684.00,BOND SOLON TRAINING LTD,INVOICE,Training
Adult Social Services Directorate,14-Mar-24,"694,502.26",CARE UK COMMUNITY PARTNERSHIP,INVOICE,External Residential Care
Environment & Community Services Directorate,14-Mar-24,594.00,CFB Ltd ta Momentum Business D,INVOICE,Software purchases
Adult Social Services Directorate,14-Mar-24,"74,223.49",Chelsea & Westminster Hospital,INVOICE,ISH Services
Resources Directorate,14-Mar-24,"8,973.00",City Of London (London Council,INVOICE,Other minor services
Environment & Community Services Directorate,14-Mar-24,750.77,Colsen Industries Ltd,INVOICE,Materials
Environment & Community Services Directorate,14-Mar-24,"176,667.60",Continental Landscapes Ltd,INVOICE,Grounds Cleansing Contract
Resources Directorate,14-Mar-24,"5,525.26",Daisy Communications Ltd,INVOICE,Telephone Charges
Adult Social Services Directorate,14-Mar-24,"1,842.92",EMIS Ltd t/a EMIS Health,INVOICE,Software For Managing Data
Environment & Community Services Directorate,14-Mar-24,643.99,EVOLVE CORPORATE LTD T/A PK SA,INVOICE,Materials
Environment & Community Services Directorate,14-Mar-24,"246,599.99",F M Conway Limited,INVOICE,Highways Maintenance Con
Environment & Community Services Directorate,14-Mar-24,"3,997.48",FOD Mobility UK Ltd,INVOICE,Materials
Adult Social Services Directorate,14-Mar-24,"1,230.00",GREATBATCH LTD,INVOICE,Advertising / Publicity
Environment & Community Services Directorate,14-Mar-24,"1,164.24",Greenway MD Limited,INVOICE,Materials
Capital Expenditure,14-Mar-24,"1,737.54",Highway Quality Solutions Ltd,INVOICE,CAPEXP Construction Work
Environment & Community Services Directorate,14-Mar-24,"2,762.40",INSTARMAC GROUP PLC,INVOICE,Materials
Environment & Community Services Directorate,14-Mar-24,500.00,Invisible Dust Limited,INVOICE,Consultants Fees
Environment & Community Services Directorate,14-Mar-24,584.52,JOHNSONS APPARELMASTER LTD,INVOICE,"Clothing, Uniform & Laundry"
Capital Expenditure,14-Mar-24,"11,520.00",K & A Construction,INVOICE,CAPEXP Construction Work
Environment & Community Services Directorate,14-Mar-24,"1,050.00",Kate Howe Studios LTD,INVOICE,Consultants Fees
Environment & Community Services Directorate,14-Mar-24,"2,100.00",KATH & COMPANY LTD,INVOICE,Consultants Fees
Environment & Community Services Directorate,14-Mar-24,"235,800.00",Knight Frank LLP,INVOICE,Rents
Chief Executives Directorate,14-Mar-24,"15,331.87",London Borough of Redbridge,INVOICE,Payments to OLA's
Housing & Regeneration Directorate,14-Mar-24,694.76,MAIL SOLUTIONS UK LTD,INVOICE,Postage
Chief Executives Directorate,14-Mar-24,"6,000.00",Mula Cake Ltd,INVOICE,Project Work
Adult Social Services Directorate,14-Mar-24,"10,675.08",Nacro,INVOICE,Supported Living
Adult Social Services Directorate,14-Mar-24,"1,012.50",New Ground Consultancy Ltd,INVOICE,Supported Housing Programme
Environment & Community Services Directorate,14-Mar-24,"1,485.00",Newsquest Media Group Ltd,INVOICE,Section 14 RTA Costs
Adult Social Services Directorate,14-Mar-24,"310,433.02",NRS HEALTHCARE,INVOICE,Cont for Joint Comm Equip
Environment & Community Services Directorate,14-Mar-24,"2,880.00",Pool Plant Experts,INVOICE,Consultants Fees
Environment & Community Services Directorate,14-Mar-24,"15,294.53",PORT OF LONDON AUTHORITY,INVOICE,Highways Maintenance Con
Resources Directorate,14-Mar-24,"2,100.00",Redacted Personal Data,INVOICE,Consultants Fees
Adult Social Services Directorate,14-Mar-24,618.12,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,907.25,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"3,760.53",Redacted Personal Data,INVOICE,DP prepaid cards
Housing & Regeneration Directorate,14-Mar-24,"10,560.00",Redacted Personal Data,INVOICE,Private Rented Sector Offer
Environment & Community Services Directorate,14-Mar-24,538.08,Redacted Personal Data,INVOICE,Consultants Fees
Adult Social Services Directorate,14-Mar-24,669.26,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,703.50,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"3,553.68",Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"2,849.14",Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"1,000.00",Redacted Personal Data,INVOICE,Direct Payments to  Clients
Adult Social Services Directorate,14-Mar-24,512.20,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"8,817.43",Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"3,847.82",Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,512.85,Redacted Personal Data,INVOICE,DP prepaid cards
Adult Social Services Directorate,14-Mar-24,"3,604.35",Redacted Personal Data,INVOICE,DP prepaid cards
Resources Directorate,14-Mar-24,600.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,14-Mar-24,649.20,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,14-Mar-24,700.24,Redacted Personal Data,INVOICE,Rent Allowances
Capital Expenditure,14-Mar-24,"2,208.00",Redacted Personal Data,INVOICE,CAPEXP Construction Work
Capital Expenditure,14-Mar-24,"4,680.00",Redacted Personal Data,INVOICE,CAPEXP Professional Fees
Environment & Community Services Directorate,14-Mar-24,"1,038.00",Richard Lamb T/A The Fitness F,INVOICE,Sport Coaching
Adult Social Services Directorate,14-Mar-24,"4,790.85",Richmond Housing Partnership,INVOICE,Supported Living
Children's Services Directorate,14-Mar-24,"509,936.64",RuT Schools Services Ltd,INVOICE,PFI Contract Costs
Housing & Regeneration Directorate,14-Mar-24,"1,850.00",Stewart & Young Ltd,INVOICE,Social Fund Payments
Housing & Regeneration Directorate,14-Mar-24,"1,944.00",TOP REMOVALS,INVOICE,Removals And Reorganisations
Environment & Community Services Directorate,14-Mar-24,"199,732.80",Transform Landscape Design Ltd,INVOICE,Traffic and Pedestrian Meas
Environment & Community Services Directorate,14-Mar-24,"5,754.65",UK Fuels Ltd,INVOICE,Fuel Contract Control Account
Environment & Community Services Directorate,14-Mar-24,"1,726.80",UK Power Networks (Operations),INVOICE,St Lighting Cont - Sch 3 & 4
Adult Social Services Directorate,14-Mar-24,"1,678.15",United Response Services LTD,INVOICE,Supported Living
Housing & Regeneration Directorate,14-Mar-24,"2,340.53",Videcom Security Limited,INVOICE,Security & Fire Protection
Chief Executives Directorate,14-Mar-24,"7,182.00",Westco Trading Ltd,INVOICE,Agency Staff
Capital Expenditure,15-Mar-24,"15,000.00",ABC Surveys Ltd,INVOICE,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,15-Mar-24,"1,039.80",BUNZL UK LTD T/A GREENHAM,INVOICE,Materials
Environment & Community Services Directorate,15-Mar-24,538.87,Changkon Ltd T/A Pirtek Islewo,INVOICE,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,15-Mar-24,"1,018.69",CITYSPRINT (UK) LTD,INVOICE,Postage
Environment & Community Services Directorate,15-Mar-24,954.54,CIVIL CEREMONIES LTD,INVOICE,Stationery
Environment & Community Services Directorate,15-Mar-24,"1,365.99",Colsen Industries Ltd,INVOICE,Materials
Environment & Community Services Directorate,15-Mar-24,"1,252.80",Continental Landscapes Ltd,INVOICE,General Grounds Maintenance
Environment & Community Services Directorate,15-Mar-24,"4,048.48",Flowbird Smart City UK Limited,INVOICE,PDQ Charges
Chief Executives Directorate,15-Mar-24,700.00,Green Light,INVOICE,Training
Resources Directorate,15-Mar-24,"10,153.18",HESTIA HOUSING & SUPPORT,INVOICE,Rent Allowances
Environment & Community Services Directorate,15-Mar-24,"18,903.44",LEE VALLEY REGIONAL PARK AUTHO,INVOICE,Lee Valley Levy
Resources Directorate,15-Mar-24,"1,770.09",LIFEWAYS COMMUNITY CARE LTD,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,"2,289.62",LONDON & QUADRANT HOUSING TRUS,INVOICE,Rent Allowances
Housing & Regeneration Directorate,15-Mar-24,"1,200.00",McBains Ltd,INVOICE,Major Repairs & Alterations
Resources Directorate,15-Mar-24,"2,415.68",METROPOLITAN THAMES VALLEY,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,570.00,MOUNTVIEW ESTATES PLC,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,589.46,NETWORK HOMES,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,"6,379.98",PA HOUSING,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,855.90,PLACES FOR PEOPLE HOMES,INVOICE,Rent Allowances
Adult Social Services Directorate,15-Mar-24,"1,887.52",PREPAID FINANCIAL SERVICES,INVOICE,Other Minor Contract Payments
Capital Expenditure,15-Mar-24,705.00,PRISM UK MEDICAL LTD,INVOICE,CAPEXP Housing Grants Analysis
Capital Expenditure,15-Mar-24,"8,775.00",REB Builders Ltd,INVOICE,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,15-Mar-24,"1,837.50",Redacted Personal Data,INVOICE,Consultants Fees
Resources Directorate,15-Mar-24,720.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,529.66,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,627.02,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,548.30,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,505.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,558.34,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,521.88,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,636.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,567.70,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,664.62,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,759.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,692.30,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,507.70,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,646.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,969.24,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,620.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,581.54,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,600.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,646.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,644.74,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,923.14,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,565.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,535.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,553.84,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,"1,015.38",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,530.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,632.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,738.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,600.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,869.14,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,572.22,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,550.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,"1,438.92",Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,713.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,507.70,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,649.18,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,655.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,515.68,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,634.50,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,612.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,810.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,551.54,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,584.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,548.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,587.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,619.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,542.66,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,552.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,623.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,709.12,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,604.80,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,504.52,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,586.16,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,558.42,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,623.08,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,759.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,779.20,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,518.48,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,729.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,529.70,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,677.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,528.00,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,548.28,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,570.46,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,632.28,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,591.18,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,584.36,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,540.82,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,625.22,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,644.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,989.58,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,523.88,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,559.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,561.15,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,930.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,573.72,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,576.76,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,591.54,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,876.92,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,518.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,736.44,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,532.60,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,715.38,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,609.86,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,590.98,Redacted Personal Data,INVOICE,Rent Allowances
Resources Directorate,15-Mar-24,"1,047.95",Redacted Personal Data,INVOICE,Rent Allowances
