DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY,,,
Children's Services Directorate,27/09/2023," 7,689.00 ",St Edmund's R.C.School,Invoice,Transfers to Schools,,,
Children's Services Directorate,27/09/2023," 10,649.00 ",Barnes Primary School,Invoice,Transfers to Schools,,,
Children's Services Directorate,27/09/2023," 19,556.00 ",Windham Nursery School,Invoice,Transfers to Schools,,,
Children's Services Directorate,27/09/2023," 6,868.00 ",Kew Riverside Primary School,Invoice,Transfers to Schools,,,
Children's Services Directorate,27/09/2023," 11,165.00 ",Lowther Primary School,Invoice,Transfers to Schools,,,
Children's Services Directorate,27/09/2023," 6,549.00 ",Marshgate Primary School,Invoice,Transfers to Schools,,,
Adult Social Services Directorate,27/09/2023," 12,744.59 ",RUILS,Invoice,Personalisation Support,,,
Capital Expenditure,27/09/2023, 532.20 ,THINKING WORKS,Invoice,CAPEXP Housing Grants Analysis,,,
Chief Executives Directorate,27/09/2023," 4,166.00 ",The Ham & North Kingston (THAN,Invoice,Community support,,,
Environment & Community Services Directorate,27/09/2023," 85,601.88 ",Operational Services,Invoice,Highways Maintenance Con,,,
Chief Executives Directorate,27/09/2023," 7,000.00 ",Discover Twickenham BID Ltd,Invoice,Community support,,,
Adult Social Services Directorate,27/09/2023, 532.69 ,MSTS Receivables T/a TreviPay,Invoice,Equipment,,,
Adult Social Services Directorate,28/09/2023," 34,199.50 ",Look Ahead Care and Support Lt,Invoice,Supported Living,,,
Housing & Regeneration Directorate,28/09/2023, 729.60 ,P W SECURE-IT LTD,Invoice,Materials,,,
Adult Social Services Directorate,28/09/2023," 1,648.36 ",Stepping On Out (Direct Paymen,Invoice,Direct Payments to  Clients,,,
Environment & Community Services Directorate,28/09/2023, 948.00 ,Universal Services (Sports Equ,Invoice,Equipment,,,
Environment & Community Services Directorate,28/09/2023, 808.70 ,Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs,,,
Capital Expenditure,28/09/2023," 6,660.00 ",Metis Consultants Ltd,Invoice,CAPEXP Purchase of Asset,,,
Environment & Community Services Directorate,28/09/2023, 580.00 ,Kew Park Rangers FC,Invoice,Sport Coaching,,,
Housing & Regeneration Directorate,28/09/2023," 85,913.83 ",K & A Construction,Invoice,Planned Remedials - Bldgs,,,
Housing & Regeneration Directorate,28/09/2023," 18,749.85 ",WEC Electrical Contractors Ltd,Invoice,Reactive maintenance - bldgs,,,
Capital Expenditure,28/09/2023," 125,393.00 ",F M Conway Limited,Invoice,CAPEXP Construction Work,,,
Capital Expenditure,28/09/2023," 2,533.61 ",T Mohan ,Invoice,CAPEXP Other Building Reltd Wk,,,
Capital Expenditure,28/09/2023," 23,140.81 ",UK Power Networks (Operations),Invoice,CAPEXP Other Building Reltd Wk,,,
Capital Expenditure,28/09/2023," 72,069.90 ",H2O Servicing Limited,Invoice,CAPEXP Other Building Reltd Wk,,,
Resources Directorate,28/09/2023," 8,802.00 ",City Of London (London Council,Invoice,Other minor services,,,
Housing & Regeneration Directorate,28/09/2023," 1,392.00 ",LASER SECURITY,Invoice,Reactive maintenance - bldgs,,,
Adult Social Services Directorate,28/09/2023," 1,168.80 ",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs,,,
Capital Expenditure,28/09/2023," 14,400.00 ",WESTMINSTER BUILDING SERVICES ,Invoice,CAPINC Finance Lease Out,,,
Housing & Regeneration Directorate,28/09/2023," 1,467.14 ",T BROWN GROUP LTD,Invoice,Reactive maintenance - bldgs,,,
Housing & Regeneration Directorate,28/09/2023, 867.31 ,Smith ,Invoice,Planned Remedials - Bldgs,,,
Environment & Community Services Directorate,28/09/2023," 1,536.66 ",J P LENNARD LTD,Invoice,Equipment,,,
Adult Social Services Directorate,28/09/2023," 3,196.80 ",DAWSONRENTALS BUS & COACH LTD,Invoice,Transport Hire & Leasing Costs,,,
Environment & Community Services Directorate,28/09/2023," 1,310.40 ",FURNITURE@ WORK LTD,Invoice,Equipment,,,
Environment & Community Services Directorate,28/09/2023, 504.00 ,GREATBATCH LTD,Invoice,CPZ Zone Extensions,,,
Housing & Regeneration Directorate,28/09/2023," 2,197.64 ",DEBA UK LTD,Invoice,Planned Maintenance - Bldgs,,,
Capital Expenditure,28/09/2023," 1,428.00 ",FOA ECOLOGY LTD,Invoice,CAPEXP Construction Work,,,
Children's Services Directorate,28/09/2023," 8,086,731.79 ",ACHIEVING FOR CHILDREN LTD,Invoice,AfCCoreContract,,,
Adult Social Services Directorate,28/09/2023," 1,611.72 ",ALPENBEST CARE LIMITED,Invoice,Re-ablement,,,
Adult Social Services Directorate,28/09/2023, 800.00 ,FAVOURED HEALTH CIC,Invoice,Cleaning,,,
Capital Expenditure,28/09/2023, 640.50 ,Guardian Industrial Doors Ltd,Invoice,CAPEXP Other Building Reltd Wk,,,
Housing & Regeneration Directorate,28/09/2023, 822.00 ,PH Water Technologies LTD,Invoice,Planned Maintenance - Bldgs,,,
Capital Expenditure,28/09/2023," 1,500.00 ",Frankham Risk Management Servi,Invoice,CAPEXP Professional Fees,,,
Environment & Community Services Directorate,28/09/2023," 1,430.57 ",Righton&Blackburns Ltd,Invoice,Materials,,,
Adult Social Services Directorate,28/09/2023, 847.97 ,Abacus Mobility Ltd,Invoice,Transport Hire & Leasing Costs,,,
Environment & Community Services Directorate,28/09/2023," 2,155.00 ",Wallace School of Transport,Invoice,Materials,,,
Environment & Community Services Directorate,28/09/2023, 814.80 ,FOD Mobility UK Ltd,Invoice,Subsistance,,,
Environment & Community Services Directorate,28/09/2023," 1,600.00 ",Greenway MD Limited,Invoice,Materials,,,
Environment & Community Services Directorate,25/09/2023," 1,500.00 ",Bespoke Properties Ltd,Invoice,Consultants Fees,,,
Adult Social Services Directorate,28/09/2023," 1,194.00 ",Ardens - Q Limited,Invoice,Software For Managing Data,,,
Capital Expenditure,28/09/2023," 1,162.80 ",DMC Electrical Contractors Lim,Invoice,CAPEXP Other Building Reltd Wk,,,
Environment & Community Services Directorate,28/09/2023," 12,342.00 ",Tammer UK Ltd,Invoice,Equipment,,,
Adult Social Services Directorate,28/09/2023," 1,699.15 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,566.34 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,262.78 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 6,446.76 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,417.05 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,700.26 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 9,320.81 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,226.05 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,280.63 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,274.76 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,192.44 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,435.71 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,580.09 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,607.17 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,030.44 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 680.85 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 557.69 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,717.20 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,046.13 ",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients,,,
Adult Social Services Directorate,28/09/2023, 883.23 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,462.67 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,328.90 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,183.98 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,798.53 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 686.52 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,120.96 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,299.12 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,296.11 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,928.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,588.88 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 556.50 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,321.90 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 717.92 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,619.26 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,410.59 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,838.04 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 3,887.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 872.61 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,216.18 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 659.81 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,065.50 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,511.21 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,213.62 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 3,258.19 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 775.00 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,437.80 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 4,212.99 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,135.28 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,101.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 3,175.55 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 627.79 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 10,314.59 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,792.69 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 588.82 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,435.26 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,185.35 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,502.50 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,443.89 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 519.25 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 775.89 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,666.93 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,355.14 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 11,071.43 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 522.13 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 866.94 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 752.10 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,915.73 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 621.72 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 986.46 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 3,943.86 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 708.57 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 883.23 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,192.66 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,892.24 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,968.90 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 620.00 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 605.39 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,202.00 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 956.84 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,129.51 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 736.03 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 588.82 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,856.79 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 949.23 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,324.85 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 3,458.94 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,960.50 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,729.67 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 12,177.11 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,044.70 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,348.03 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 532.00 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,600.88 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 5,061.93 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,024.11 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,147.70 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 535.19 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,543.24 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 2,276.55 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,970.49 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 996.12 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,245.58 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,627.63 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 4,583.93 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,626.75 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,656.68 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 566.19 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 8,206.14 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 679.43 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,182.52 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,003.87 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 515.22 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 895.77 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 756.40 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023," 1,197.09 ",REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
Adult Social Services Directorate,28/09/2023, 505.34 ,REDACTED PERSONAL DATA,Invoice,DP prepaid cards,,,
