DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,14-Dec-2023,"1,496.00",Barnes Primary School,Invoice,Transfers to Schools
Children's Services Directorate,14-Dec-2023,"1,624.72",Kew Riverside Primary School,Invoice,Transfers to Schools
Children's Services Directorate,14-Dec-2023,785.40,Lowther Primary School,Invoice,Transfers to Schools
Capital Expenditure,14-Dec-2023,"3,108.20",DH CROFTS LTD,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,14-Dec-2023,"8,276.75",ACR LONDON LTD,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,14-Dec-2023,900.00,SHARE COMMUNITY,Invoice,External Daycare
Adult Social Services Directorate,14-Dec-2023,626.02,ROYAL BOROUGH OF KINGSTON-UPON,Invoice,Interpreting Services
Adult Social Services Directorate,14-Dec-2023,"7,910.83",Together for Mental Wellbeing ,Invoice,External Residential Care
Housing & Regeneration Directorate,14-Dec-2023,"4,525.71",T BROWN GROUP LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,14-Dec-2023,"4,016.04",HOME COUNTY FIRE CATERHAM LTD,Invoice,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,14-Dec-2023,"8,071.49",Smith ,Invoice,Planned Maintenance - Bldgs
Environment & Community Services Directorate,14-Dec-2023,"4,263.63",Flowbird Smart City UK Limited,Invoice,PDQ Charges
Adult Social Services Directorate,14-Dec-2023,"1,598.40",DAWSONRENTALS BUS & COACH LTD,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,14-Dec-2023,"5,427.28",Tarmac Trading Ltd,Invoice,Materials
Capital Expenditure,14-Dec-2023,"19,367.55",DEBA UK LTD,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,14-Dec-2023,"811,252.48",Serco Limited,Invoice,Waste Contract
Housing & Regeneration Directorate,14-Dec-2023,501.41,MILLWOOD SERVICING LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,14-Dec-2023,"1,165.61",CITYSPRINT (UK) LTD,Invoice,Postage
Adult Social Services Directorate,14-Dec-2023,"1,092.00",AA Guesthouses Limited,Invoice,External Lodgings
Housing & Regeneration Directorate,14-Dec-2023,"5,232.00",ALL LONDON GLASS (UK) LIMITED,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,14-Dec-2023,"6,387.60",A.D.M.I Doors Ltd,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,14-Dec-2023,"3,458.10",PORTERS PEST CONTROL LTD,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,14-Dec-2023,528.00,CLOUDS END SERVICES LTD,Invoice,Cleaning
Housing & Regeneration Directorate,14-Dec-2023,"1,027.20",AMALGAMATED LIFTS LTD,Invoice,Planned Maintenance - Bldgs
Adult Social Services Directorate,14-Dec-2023,"1,475.71",NonStop Consulting Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,14-Dec-2023,"1,353.51",Home Office,Invoice,Consultants Fees
Environment & Community Services Directorate,14-Dec-2023,"1,721.42",Zoggs,Invoice,Other Office Expenses
Adult Social Services Directorate,14-Dec-2023,"9,972.67",Callisto Healthcare Limited,Invoice,External Nursing Care
Capital Expenditure,14-Dec-2023,"3,480.00",J COFFEY CONSTRUCTION LIMITED,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,14-Dec-2023,643.60,Aspect Surveyors Limited,Invoice,Rents
Environment & Community Services Directorate,14-Dec-2023,"12,000.00",Aspect Surveyors Limited,Invoice,Rents
Adult Social Services Directorate,14-Dec-2023,600.00,Health & Wellbeing in Schools ,Invoice,Other PH Contracts
Environment & Community Services Directorate,14-Dec-2023,641.00,Portal Plan Quest Ltd,Invoice,Planning Application Fees
Environment & Community Services Directorate,14-Dec-2023,769.00,REDACTED PERSONAL DATA,Invoice,Sport Coaching
Housing & Regeneration Directorate,14-Dec-2023,"11,743.57",REDACTED PERSONAL DATA,Invoice,Reactive maintenance - bldgs
Children's Services Directorate,14-Dec-2023,"8,819.39",REDACTED PERSONAL DATA,Invoice,Transfers to Schools
Resources Directorate,15-Dec-2023,"3,982.39",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"1,280.58",NOTTING HILL GENESIS,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"4,046.37",SPEAR HOUSING ASSOCIATION LIMI,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"2,195.48",LOOK AHEAD CARE AND SUPPORT LT,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,725.28,METROPOLITAN HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,612.80,HESTIA HOUSING & SUPPORT,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,802.52,LONDON CYRENIANS HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"1,322.92",REGENT HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"3,692.32",BRINKLEY'S ESTATE AGENT,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"1,127.62",NACRO SUPPORTED HOUSING,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"9,412.27",JACKSON-STOP,Invoice,Rent Allowances
Environment & Community Services Directorate,15-Dec-2023,"1,218.00",Reach and Rescue Ltd,Invoice,Traffic and Pedestrian Meas
Housing & Regeneration Directorate,15-Dec-2023,760.00,Stewart & Young Ltd,Invoice,Social Fund Payments
Resources Directorate,15-Dec-2023,"1,232.88",NEC Software Solutions UK Ltd,Invoice,Software Maintenance
Adult Social Services Directorate,15-Dec-2023,"4,790.85",Richmond Housing Partnership,Invoice,Supported Living
Environment & Community Services Directorate,15-Dec-2023,594.00,CFB Limited,Invoice,Software purchases
Environment & Community Services Directorate,15-Dec-2023,"1,500.00",Bespoke Properties Ltd,Invoice,Consultants Fees
Chief Executives Directorate,15-Dec-2023,"1,840.22",Central Event Hire Ltd,Invoice,General Contract Work
Housing & Regeneration Directorate,15-Dec-2023,"4,361.50",Stephen Proudian T/A Proud Cle,Invoice,Property Maintenance 
Environment & Community Services Directorate,15-Dec-2023,"670,454.00",West London Waste Authority,Invoice,West Waste Levy
Environment & Community Services Directorate,15-Dec-2023,"1,399.00",ROYAL BOROUGH OF WINDSOR AND M,Invoice,Library Books 
Capital Expenditure,15-Dec-2023,"5,157.66",Network Rail Infrastructure Lt,Invoice,CAPEXP Construction Work
Capital Expenditure,15-Dec-2023,"1,800.00",METROPOLITAN WORKSHOP,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,15-Dec-2023,842.40,AA Guesthouses Limited,Invoice,B&B Payments
Chief Executives Directorate,15-Dec-2023,600.00,Yandell Publishing Limited,Invoice,General Contract Work
Environment & Community Services Directorate,15-Dec-2023,"20,085.60",Leading Construction Ltd,Invoice,General Grounds Maintenance
Housing & Regeneration Directorate,15-Dec-2023,900.00,Avison Young LTD,Invoice,Consultants Fees
Environment & Community Services Directorate,15-Dec-2023,"5,308.57",Innovatise GmbH,Invoice,Software purchases
Resources Directorate,15-Dec-2023,"5,456.40",SmartCitizen Limited,Invoice,Hardware Maintenance
Resources Directorate,15-Dec-2023,614.81,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,506.32,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,691.20,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"1,399.71",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,641.20,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,893.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"7,183.17",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"9,907.24",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,"2,705.93",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,15-Dec-2023,540.00,REDACTED PERSONAL DATA,Invoice,Consultants Fees
Resources Directorate,18-Dec-2023,"62,799.79",RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,18-Dec-2023,"18,795.56",GOLDEN LANE HOUSING,Invoice,Rent Allowances
Environment & Community Services Directorate,18-Dec-2023,"1,024.00",Freshview Estates,Invoice,Hmo Licencing Income
Environment & Community Services Directorate,18-Dec-2023,573.60,Cowley Security Locksmiths,Invoice,Materials
Housing & Regeneration Directorate,18-Dec-2023,"1,090.00",Stewart & Young Ltd,Invoice,Social Fund Payments
Children's Services Directorate,18-Dec-2023,"508,293.80",RuT Schools Services Ltd,Invoice,PFI Contract Costs
Resources Directorate,18-Dec-2023,"216,665.72",NEC Software Solutions UK Ltd,Invoice,Application maintenance
Environment & Community Services Directorate,18-Dec-2023,"1,500.00",Bespoke Properties Ltd,Invoice,Consultants Fees
Housing & Regeneration Directorate,18-Dec-2023,"2,778.00",Heavenly Dish Ltd,Invoice,Food & Consumables
Environment & Community Services Directorate,18-Dec-2023,"1,200.00",Peter Crompton t/a The Bloomsb,Invoice,Other Minor Contract Payments
Resources Directorate,18-Dec-2023,"2,646.00",Print Image Network Ltd,Invoice,Printing 
Environment & Community Services Directorate,18-Dec-2023,"6,287.22",F M Conway Limited,Invoice,Traffic and Pedestrian Meas
Capital Expenditure,18-Dec-2023,"64,102.56",UK Power Networks (Operations),Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,18-Dec-2023,"5,218.48",Continental Landscapes Ltd,Invoice,General Grounds Maintenance
Environment & Community Services Directorate,18-Dec-2023,767.23,Latis Scientific Ltd,Invoice,Equipment
Environment & Community Services Directorate,18-Dec-2023,"1,127.48",BUNZL UK LTD T/A GREENHAM,Invoice,Equipment
Adult Social Services Directorate,18-Dec-2023,"4,496.00",GREATBATCH LTD,Invoice,Miscellaneous Expenses
Environment & Community Services Directorate,18-Dec-2023,"53,770.56",Serco Limited,Invoice,Ocs-Contract Defaults
Adult Social Services Directorate,18-Dec-2023,"1,645.74",ALPENBEST CARE LIMITED,Invoice,Re-ablement
Adult Social Services Directorate,18-Dec-2023,572.03,Caremark Richmond or Hounslow,Invoice,Re-ablement
Capital Expenditure,18-Dec-2023,"52,580.14",Arcadis LLP,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,18-Dec-2023,"1,475.71",NonStop Consulting Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,18-Dec-2023,"1,769.46",Sue Hill Recruitment & Service,Invoice,Agency Staff
Housing & Regeneration Directorate,18-Dec-2023,"1,167.00",Elliott Baxter & Company Limit,Invoice,Photocopying
Chief Executives Directorate,18-Dec-2023,"1,296.00",Bespoke Billboards Ltd,Invoice,General Contract Work
Chief Executives Directorate,18-Dec-2023,"5,683.50",Strawberry Hill Enterprises Lt,Invoice,Hardware purchases
Environment & Community Services Directorate,18-Dec-2023,"1,275.96",REDACTED PERSONAL DATA,Invoice,Consultants Fees
Housing & Regeneration Directorate,19-Dec-2023,586.36,Moat Housing Ltd,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,19-Dec-2023,"1,575.94",freshview estates,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,19-Dec-2023,800.00,Stewart & Young Ltd,Invoice,Social Fund Payments
Environment & Community Services Directorate,19-Dec-2023,"5,994.00",London Grid For Learning Trust,Invoice,WAN line charges
Adult Social Services Directorate,19-Dec-2023,"1,366.23",WP Care Ltd T/A Blue Ribbon (S,Invoice,External Homecare
Adult Social Services Directorate,19-Dec-2023,"2,852.64",Devine Care Ltd,Invoice,External Homecare
Resources Directorate,19-Dec-2023,867.99,Print Image Network Ltd,Invoice,Postage
Environment & Community Services Directorate,19-Dec-2023,"1,369.60",Sports Courts Uk Ltd,Invoice,Furniture
Capital Expenditure,19-Dec-2023,"11,387.25",F M Conway Limited,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,19-Dec-2023,992.40,HATS Group Ltd,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,19-Dec-2023,"1,764.00",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,19-Dec-2023,870.00,GENERATE,Invoice,External Homecare
Environment & Community Services Directorate,19-Dec-2023,"13,219.20",Flowbird Smart City UK Limited,Invoice,Furniture
Environment & Community Services Directorate,19-Dec-2023,"11,718.82",Serco Limited,Invoice,Waste Contract
Environment & Community Services Directorate,19-Dec-2023,990.07,WYBONE LTD,Invoice,Equipment
Capital Expenditure,19-Dec-2023,"1,530.00",PINSENT MASONS,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,19-Dec-2023,"1,809.60",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,19-Dec-2023,"25,528.31",Caremark Richmond or Hounslow,Invoice,External Homecare
Adult Social Services Directorate,19-Dec-2023,"3,195.01",Aspire Care Services Ltd,Invoice,External Homecare
Environment & Community Services Directorate,19-Dec-2023,576.00,Birdie Bikes,Invoice,Equipment
Adult Social Services Directorate,19-Dec-2023,"19,489.80",Eleada Care Services,Invoice,External Homecare
Adult Social Services Directorate,19-Dec-2023,"5,733.25",Vital Care and Support Ltd,Invoice,External Homecare
Adult Social Services Directorate,19-Dec-2023,"47,762.78",KadarCare Service Ltd,Invoice,External Homecare
Housing & Regeneration Directorate,19-Dec-2023,"3,600.00",Quod Limited,Invoice,Consultants Fees
Chief Executives Directorate,19-Dec-2023,"1,800.00",Smart Avenue Media Limited,Invoice,General Contract Work
Housing & Regeneration Directorate,19-Dec-2023,"2,400.00",Bridge Housing Solutions,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,19-Dec-2023,"2,572.91",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Housing & Regeneration Directorate,19-Dec-2023,"3,942.30",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,19-Dec-2023,"7,688.68",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,19-Dec-2023,"1,171.77",REDACTED PERSONAL DATA,Invoice,Private Rented Sector Offer
Chief Executives Directorate,20-Dec-2023,"2,256.00",THINK EVENTS (LONDON) LIMITED,Invoice,General Contract Work
Housing & Regeneration Directorate,20-Dec-2023,975.00,Richmond Development Company L,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"17,140.21",Richmond Housing Partnership,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"5,462.65",SW London & St Georges MHealth,Invoice,Supported Housing Programme
Resources Directorate,20-Dec-2023,"17,773.10",NEC Software Solutions UK Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,20-Dec-2023,"1,428.00",Maybo Limited,Invoice,Training
Housing & Regeneration Directorate,20-Dec-2023,"2,750.00",AMS Properties Limited,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"1,648.36",Stepping On Out (Direct Paymen,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,20-Dec-2023,950.00,Barnes Methodist Church,Invoice,PSL Payments To Landlords
Chief Executives Directorate,20-Dec-2023,"5,616.00",Westco Trading Ltd,Invoice,Communications Contract
Housing & Regeneration Directorate,20-Dec-2023,"1,324.26",Rosetree Properties Limited,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"16,506.28",Absolute Care Services (Richmo,Invoice,Re-ablement
Environment & Community Services Directorate,20-Dec-2023,"10,988.18",Cengage Learning (EMEA) Ltd,Invoice,Library Books 
Environment & Community Services Directorate,20-Dec-2023,530.71,Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs
Environment & Community Services Directorate,20-Dec-2023,539.46,Bolinda UK Ltd,Invoice,Library Books 
Environment & Community Services Directorate,20-Dec-2023,996.10,Highway Quality Solutions Ltd,Invoice,Other Minor Contract Payments
Capital Expenditure,20-Dec-2023,"10,641.54",F M Conway Limited,Invoice,CAPEXP Construction Work
Children's Services Directorate,20-Dec-2023,"16,223.00",Hampton Junior School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"66,187.58",Hampton Wick Infants School,Invoice,School Budget Share
Children's Services Directorate,20-Dec-2023,"7,401.00",The Russell School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"5,092.00",St Osmund's RC Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"4,989.00",Trafalgar Infant School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"32,406.00",Heathfield Junior School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"27,486.00",Darell Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"7,832.00",St John The Baptist School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"9,057.00",Holy Trinity Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"10,671.00",St Richards & St Andrews C of ,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"27,769.00",Sheen Mount Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"15,850.00",St Marys & St Peters Primary S,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"37,294.00",St James'  RC Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"10,328.00",Orleans Primary school,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"11,256.00",Chase Bridge Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"4,731.00",Bishop Perrin Church of Englan,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"5,177.00",Hampton Infant School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"13,780.00",St. Mary's Church of England S,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"5,801.00",Trafalgar Junior School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"21,368.00",East Sheen Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"6,650.00",Buckingham Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"6,888.00",St Stephens Junior School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"246,225.42",Stanley Primary School,Invoice,School Budget Share
Children's Services Directorate,20-Dec-2023,"2,092.00",St Mary Magdalen's R. C. Schoo,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"21,611.00",Heathfield Infant School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"7,428.00",Sacred Heart R. C. School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"13,409.00",Collis School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"25,474.00",Christ's School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"9,108.00",Meadlands Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"6,333.00",Archdeacon Cambridge School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"34,112.00",The Vineyard Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"18,835.00",The King's C of E Primary Scho,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"7,807.00",St Elizabeths R. C. School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"10,519.00",St Edmund's R.C.School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"12,427.00",Barnes Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"19,556.00",Windham Nursery School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"5,783.00",Kew Riverside Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"12,117.00",Lowther Primary School,Invoice,Transfers to Schools
Children's Services Directorate,20-Dec-2023,"6,872.00",Marshgate Primary School,Invoice,Transfers to Schools
Housing & Regeneration Directorate,20-Dec-2023,"1,206.72",FIERCE NEUTRAL LTD,Invoice,B&B Payments
Environment & Community Services Directorate,20-Dec-2023,882.00,FURNITURE@ WORK LTD,Invoice,Equipment
Environment & Community Services Directorate,20-Dec-2023,667.02,Bibliotheca Ltd,Invoice,Library Books 
Housing & Regeneration Directorate,20-Dec-2023,"37,806.00",HOUSING ACTION MANAGEMENT,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"1,522.00",SHASHEE INVESTMENTS LTD,Invoice,B&B Payments
Adult Social Services Directorate,20-Dec-2023,"3,948.00",SMART HEALTH SOLUTIONS LTD,Invoice,Other PH Contracts
Environment & Community Services Directorate,20-Dec-2023,"10,691.64",Serco Limited,Invoice,Waste Contract
Environment & Community Services Directorate,20-Dec-2023,990.07,WYBONE LTD,Invoice,Equipment
Housing & Regeneration Directorate,20-Dec-2023,"1,053.00",ALTWOOD PROPERTIES LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"20,070.00",S V PROPERTIES,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"109,044.00",Aston Pearl Limited,Invoice,B&B Payments
Adult Social Services Directorate,20-Dec-2023,"1,809.60",AJ Mobility & Training Service,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,20-Dec-2023,792.00,CLOUDS END SERVICES LTD,Invoice,Cleaning
Housing & Regeneration Directorate,20-Dec-2023,"29,784.02",Avison Young LTD,Invoice,Lot 1 - Llord Servs Prop Mgmt
Housing & Regeneration Directorate,20-Dec-2023,"3,689.00",Denhan International,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"18,792.00",Exclusive Fine Homes Ltd,Invoice,B&B Payments
Adult Social Services Directorate,20-Dec-2023,"2,183.83",Abacus Mobility Ltd,Invoice,Transport Hire & Leasing Costs
Housing & Regeneration Directorate,20-Dec-2023,"193,482.60",Stef & Phillips ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"1,902.33",MANA PROPERTY SOLUTIONS LTD,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"1,960.00",S&M (Wholesale Supplies) Limit,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"1,133.33",P&N Properties LTD,Invoice,PSL Payments To Landlords
Environment & Community Services Directorate,20-Dec-2023,"11,708.36",Greenway MD Limited,Invoice,Highways Maintenance Con
Housing & Regeneration Directorate,20-Dec-2023,"1,960.00",Tempus Housing Limited,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,988.80,P&P Patel T/A Driver Hire King,Invoice,Agency Staff
Chief Executives Directorate,20-Dec-2023,600.00,Green Light,Invoice,Training
Housing & Regeneration Directorate,20-Dec-2023,"15,852.00",A A & SONS LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"3,865.00",Alpha UK Properties,Invoice,B&B Payments
Chief Executives Directorate,20-Dec-2023,"2,250.00",BizEd Projects C.I.C.,Invoice,Project Work
Environment & Community Services Directorate,20-Dec-2023,643.44,Sue Hill Recruitment & Service,Invoice,Agency Staff
Adult Social Services Directorate,20-Dec-2023,"2,018.25",Goldcrest Healthcare Service,Invoice,Re-ablement
Housing & Regeneration Directorate,20-Dec-2023,"1,363.74",Allison Risebro & Company Ltd,Invoice,Food & Consumables
Housing & Regeneration Directorate,20-Dec-2023,"1,207.44",Benedict M Rivera and Julia E ,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"4,275.00",Exclusive Housing Solutions Li,Invoice,B&B Payments
Housing & Regeneration Directorate,20-Dec-2023,"1,180.83",Diocese of Westminster,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"6,620.52",Breskal & Rawlings,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"1,161.16",ss investment capital ltd,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"1,246.66",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"1,228.93",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,20-Dec-2023,"1,083.98",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,"1,730.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,984.65,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,20-Dec-2023,761.58,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,950.00,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"2,265.16",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"1,314.44",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,"1,300.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"4,034.47",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,20-Dec-2023,"5,800.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"4,319.81",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,20-Dec-2023,"1,102.67",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,20-Dec-2023,"8,050.30",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,20-Dec-2023,"3,977.92",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,20-Dec-2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"4,341.06",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,20-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"2,385.18",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,850.00,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,560.48,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,"1,161.16",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,20-Dec-2023,850.00,REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,"1,062.28",REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,20-Dec-2023,568.01,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Housing & Regeneration Directorate,20-Dec-2023,"1,000.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,20-Dec-2023,963.04,REDACTED PERSONAL DATA,Invoice,DP prepaid cards
Adult Social Services Directorate,20-Dec-2023,"1,832.60",REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
Adult Social Services Directorate,20-Dec-2023,986.46,REDACTED PERSONAL DATA,Invoice,Direct Payments to  Clients
