DIRECTORATE,PAYMENT DATE, PAYMENT AMOUNT ,PAYEE,SUPPLIER NO,ACTIVITY
Resources Directorate,28/04/2023,570.46,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,605.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,594.28,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,511.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,767.39,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,888,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,584.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,063.85",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,544.62,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,611.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,669.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,620.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,624.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,644.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,726.88,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,989.58,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,761.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,530.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,564.7,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,573.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,557.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,573.66,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,571.36,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,576.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,612.18,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,659.41",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,514.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,690,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,527.73,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,509.16,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,736.44,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,903.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,715.38,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,181.96",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,158.00",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,785.04,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,553.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,713.42,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,540.82,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,596.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,570.76,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,609.86,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,590.98,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,551.54,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,539.1,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,211.28",HML SHAW PROPERTY & ESTATE MAN,Invoice,Rent Allowances
Resources Directorate,28/04/2023,792.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"325,957.02",PA HOUSING,Invoice,Rent Allowances
Resources Directorate,28/04/2023,778,THE ROYAL BRITISH LEGION POPPY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"64,930.46",LONDON & QUADRANT HOUSING TRUS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,501.08,HOUSING 21(FOR HOWSON TERRACE),Invoice,Rent Allowances
Resources Directorate,28/04/2023,"19,921.88",THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"12,566.26",PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"53,332.30",METROPOLITAN THAMES VALLEY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"10,542.80",ORIONE CARE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,822.80",FESTALFINE LIMITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,075.40",WALLAKERS PROPERTY CONSULTANCE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"13,538.70",CENTRAL & CECIL HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,530.52,A2DOMINION SOUTH LIMITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"17,081.93",NETWORK HOMES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,530.12,RICHMOND HOUSING CO-OP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,603.4,SHEPHERDS BUSH HOUSING ASSOCIA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,727.72",A2 DOMINION,Invoice,Rent Allowances
Resources Directorate,28/04/2023,660.32,HASTOE HOUSING ASSOCIATION,Invoice,Rent Allowances
Resources Directorate,28/04/2023,746.32,THE ST BARNABAS SOCIETY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"6,354.36",NOTTING HILL GENESIS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"24,442.70",LONDON AND QUADRANT,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,296.44",HASTOE HOUSING ASSOCIATION LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,037.28",MOUNTVIEW ESTATES PLC,Invoice,Rent Allowances
Resources Directorate,28/04/2023,611.6,THE ROYAL BRITISH LEGION POPPY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,913.57",INQUILAB HOUSING ASSOCIATION,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"4,249.56",A2 DOMINION GROUP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,002.04",L&Q THRESHOLD HOMES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"28,360.97",SPEAR,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,773.54",ABBEYFIELD RICHMOND SOCIETY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,628.16",ST CHRISTOPHER'S FELLOWSHIP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"39,491.76",LOOK AHEAD CARE AND SUPPORT LT,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,728.64",HANOVER HOUSING ASSOCIATION,Invoice,Rent Allowances
Resources Directorate,28/04/2023,698.6,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,876.92,WOODLANDS ESTATE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"8,244.20",METROPOLITAN HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,920,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"12,843.00",RESIDE HOUSING ASSOCIATION LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,975.91,THE GUINNESS TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,180.00",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,645.84",ANCHOR HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,040.68",GRIP NOMCO'S 1 & 2 LTD AS NOMS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,784.6,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,836.00",C JENKIN & SON,Invoice,Rent Allowances
Resources Directorate,28/04/2023,743.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"4,440.00",RICHMOND CHARITIES ALMSHOUSES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"20,873.48",METROPOLITAN HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"27,090.57",HESTIA HOUSING & SUPPORT,Invoice,Rent Allowances
Resources Directorate,28/04/2023,692.32,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,780.92,HIGH DORN CO LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,849.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,400.00",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,081.76",PLACES FOR PEOPLE HOMES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,061.52",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,738.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,109.26",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,015.40",FOXTONS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,892.88,JACKSON STOPS AND STAFF,Invoice,Rent Allowances
Resources Directorate,28/04/2023,923.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,943.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,560,EXOR'S OF M HUSSAIN,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,015.40",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,185.88",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,458.84",QUINTUS HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,181.96",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,876.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,153.84",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,097.17",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,511.99,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,661.52",HAMPTON PAROCHIAL CHARITY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,463.40",A2 DOMINION (PALGRAVE COURT),Invoice,Rent Allowances
Resources Directorate,28/04/2023,692.32,PRIME SPACES LLD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,647.48",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,181.96",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,560,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"6,578.44",GOLDEN LANE HOUSING,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,153.84",SURREY COUNTY COUNCIL,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,687.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"4,165.36",R.U.T.C.H.T WITH AGENTS UNITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,628,FARNPOINT LTD & TIMRO INVESTME,Invoice,Rent Allowances
Resources Directorate,28/04/2023,560.84,LOCHMORE HOLDINGS LIMITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,084.60",CITYSMARKS RESIDENTIAL LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,923.08,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,181.96",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,849.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,MARINI PROPERTIES LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,785.96,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,989.12,A SMITH,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,476.92",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,936.41,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,015.40",CEDAR ESTATES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.48,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,747.68,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"20,736.24",LONDON CYRENIANS HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,107.68",APOLLO COMMERCIALS LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,219.72",EASTFIELD ESTATES LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,604.48,THE GUINNESS PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,853.84,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,919.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,200.00",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,757.00",NOTTING HILL GENESIS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.48,ETHICAL LETTINGS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,724.46,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,466.20",METROPOLITAN HOUSING TRUST,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,585.80",BERCLEYS MANAGEMENT UK LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,123.52",ST MUNGOS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,856.00",RICHMOND PSYCHOSOCIAL FOUNDATI,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,048.73",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,807.72,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,081.64",JAI ESTATE AGENTS LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"4,558.00",LIFEWAYS COMMUNITY CARE LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,724.6,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,292.32",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,219.72",NEWBOULDS & CO,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"11,187.24",CERTITUDE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"6,123.92",UNITED RESPONSE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,494.63",REGENT HOUSING LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,923.08,BRINKLEY'S ESTATE AGENT,Invoice,Rent Allowances
Resources Directorate,28/04/2023,693.92,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,010.73",SDP MANAGEMENT & MARKETING,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,753.88",INCLUSION HOUSING CIC LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,751.96",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,643.4,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,807.68,LONDON RESI LIMITED (CLIENT AC,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"5,085.64",L&Q WITH MANAGING AGENTS UNITE,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,001.20",ORANGE ESTATES,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,752,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,877.4,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,938.48",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"15,591.68",RLHA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,933.12",HOUSING ACTION,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"3,150.08",FITZROY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,683.28",LONDON RESI LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,960,REVON HEALTHCARE LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,836.92,ELM GROUP,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"9,215.40",NACRO SUPPORTED HOUSING,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,862,BALMORE VIEWS LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,YOUR MOVE.CO.UK LTD,Invoice,Rent Allowances
Resources Directorate,28/04/2023,851.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,GOLDEN PYRAMIDS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"2,819.12",COMMUNITY HOUSING AND THERAPY,Invoice,Rent Allowances
Resources Directorate,28/04/2023,966.56,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,637.4,P GOODLACE PROPERTY LETTINGS,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,038.48",REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,641.96,GGK PROPERTIES LIMITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,"1,219.72",HIVES LODGES LIMITED,Invoice,Rent Allowances
Resources Directorate,28/04/2023,600,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,649.2,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,700.24,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Resources Directorate,28/04/2023,524.52,REDACTED PERSONAL DATA,Invoice,Rent Allowances
Environment & Community Services Directorate,28/04/2023,750,Ramblers,Invoice,Subsistance
Housing & Regeneration Directorate,28/04/2023,"3,876.92",Leaders Tonbridge,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,28/04/2023,"3,600.00",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,28/04/2023,"2,980.76",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,28/04/2023,"5,061.53",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Environment & Community Services Directorate,28/04/2023,"1,198.80",Move Technologies Group Ltd,Invoice,Software purchases
Housing & Regeneration Directorate,28/04/2023,"1,067.50",Eddisons,Invoice,Miscellaneous Expenses
Chief Executives Directorate,28/04/2023,750,FiSH Neighbourhood Care,Invoice,Grants to Other Groups
Environment & Community Services Directorate,28/04/2023,580,REDACTED PERSONAL DATA,Invoice,Gym Memberships
Adult Social Services Directorate,28/04/2023,"4,026.00",REDACTED PERSONAL DATA,Invoice,Residentl Care Conts
Adult Social Services Directorate,28/04/2023,"18,500.00",Richmond Furniture Scheme,Invoice,Grants to Voluntary Orgs
Chief Executives Directorate,28/04/2023,"54,406.00",Richmond Council For Voluntary,Invoice,Voluntary Sector Services
Environment & Community Services Directorate,28/04/2023,"7,197.73",William Smith Group 1832 Ltd,Invoice,CPZ Zone Extensions
Housing & Regeneration Directorate,28/04/2023,"2,744.88",Stewart & Young Ltd,Invoice,Social Fund Payments
Environment & Community Services Directorate,28/04/2023,923.11,Ulverscroft Large Print Books ,Invoice,Library Books 
Housing & Regeneration Directorate,28/04/2023,975,Richmond Development Company L,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,745,Richmond Music Trust,Invoice,Equipment
Housing & Regeneration Directorate,28/04/2023,"16,707.86",Richmond Housing Partnership,Invoice,PSL Payments To Landlords
Resources Directorate,28/04/2023,"5,400.00",NEC Software Solutions UK Ltd,Invoice,Software Maintenance
Housing & Regeneration Directorate,28/04/2023,"1,200.00",AMS Properties Limited,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,28/04/2023,"1,648.36",Stepping On Out (Direct Paymen,Invoice,Direct Payments to  Clients
Housing & Regeneration Directorate,28/04/2023,950,Barnes Methodist Church,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"2,324.61",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,350.00",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,324.26",Rosetree Properties Limited,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,28/04/2023,"1,179.00",Antalis Ltd,Invoice,Photocopying
Environment & Community Services Directorate,28/04/2023,"1,295.74",Gamma Business Communications ,Invoice,Telephone Charges
Environment & Community Services Directorate,28/04/2023,"1,100.00",Bolinda UK Ltd,Invoice,Library Books 
Environment & Community Services Directorate,28/04/2023,"4,540.30",Dawsongroup Vans Ltd,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,28/04/2023,"2,084.06",RTP Solutions (UK) Ltd,Invoice,Equipment
Environment & Community Services Directorate,28/04/2023,"9,870.70",UK Fuels Ltd,Invoice,Fuel Contract Control Account
Capital Expenditure,28/04/2023,"199,011.35",F M Conway Limited,Invoice,CAPEXP Construction Work
Housing & Regeneration Directorate,28/04/2023,"1,402.92",Tunstall Healthcare (UK) Ltd,Invoice,Materials
Capital Expenditure,28/04/2023,"8,535.00",King Adaptations Building Serv,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,28/04/2023,"7,381.00",Stephen Proudian T/A Proud Cle,Invoice,Property Maintenance 
Capital Expenditure,28/04/2023,"11,031.72",CALOO LTD,Invoice,CAPEXP Construction Work
Adult Social Services Directorate,28/04/2023,"1,017.98",Continental Landscapes Ltd,Invoice,Materials
Capital Expenditure,28/04/2023,"7,445.00",Effectable Construction Servic,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,28/04/2023,"1,179.53",Pulse Fitness Ltd,Invoice,Equipment
Resources Directorate,28/04/2023,"4,120.00",CABINET OFFICE,Invoice,Miscellaneous Expenses
Capital Expenditure,28/04/2023,"7,600.00",T BROWN GROUP LTD,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,28/04/2023,"43,407.26",AECOM Limited,Invoice,General Contract Work
Environment & Community Services Directorate,28/04/2023,"6,758.01",BUNZL UK LTD T/A GREENHAM,Invoice,Materials
