Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488853,286.56,Revenue,Personal Payment,301868
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488854,286.56,Revenue,Personal Payment,301868
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487758,274.60,Revenue,Personal Payment,301875
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487759,274.60,Revenue,Personal Payment,301875
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487760,274.60,Revenue,Personal Payment,301875
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487761,274.60,Revenue,Personal Payment,301875
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487550,501.32,Revenue,Personal Payment,301903
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487551,501.32,Revenue,Personal Payment,301903
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487552,501.32,Revenue,Personal Payment,301903
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487553,501.32,Revenue,Personal Payment,301903
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487885,382.05,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487894,370.11,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487895,370.11,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487896,370.11,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487897,370.11,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485266,292.63,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485267,292.63,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485268,292.63,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485269,292.63,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485434,351.32,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485435,351.32,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485436,351.32,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485437,351.32,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487778,358.17,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487779,358.17,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487780,358.17,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487781,358.17,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487882,382.05,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487883,382.05,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487884,382.05,Revenue,Personal Payment,301929
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487626,"1,010.46",Revenue,Personal Payment,302037
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487627,"1,010.46",Revenue,Personal Payment,302037
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487628,"1,010.46",Revenue,Personal Payment,302037
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487629,"1,010.46",Revenue,Personal Payment,302037
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488280,366.21,Revenue,Personal Payment,302060
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488281,366.21,Revenue,Personal Payment,302060
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488282,366.21,Revenue,Personal Payment,302060
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488283,366.21,Revenue,Personal Payment,302060
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485702,499.16,Revenue,Personal Payment,302084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485703,499.16,Revenue,Personal Payment,302084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485704,499.16,Revenue,Personal Payment,302084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100485705,499.16,Revenue,Personal Payment,302084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487492,411.81,Revenue,Personal Payment,302128
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487493,411.81,Revenue,Personal Payment,302128
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487494,411.81,Revenue,Personal Payment,302128
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487495,411.81,Revenue,Personal Payment,302128
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488154,266.50,Revenue,Personal Payment,302208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488155,266.50,Revenue,Personal Payment,302208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488156,266.50,Revenue,Personal Payment,302208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488157,266.50,Revenue,Personal Payment,302208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487934,385.03,Revenue,Personal Payment,302288
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487935,385.03,Revenue,Personal Payment,302288
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487936,385.03,Revenue,Personal Payment,302288
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487937,385.03,Revenue,Personal Payment,302288
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488725,537.38,Revenue,Personal Payment,302494
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488722,537.38,Revenue,Personal Payment,302494
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488723,537.38,Revenue,Personal Payment,302494
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488724,537.38,Revenue,Personal Payment,302494
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488513,422.40,Revenue,Personal Payment,302584
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488514,422.40,Revenue,Personal Payment,302584
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488515,422.40,Revenue,Personal Payment,302584
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488512,422.40,Revenue,Personal Payment,302584
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487320,419.32,Revenue,Personal Payment,302613
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487321,419.32,Revenue,Personal Payment,302613
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487322,419.32,Revenue,Personal Payment,302613
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487323,419.32,Revenue,Personal Payment,302613
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487622,"1,104.87",Revenue,Personal Payment,302614
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487623,"1,104.87",Revenue,Personal Payment,302614
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487624,"1,104.87",Revenue,Personal Payment,302614
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487625,"1,104.87",Revenue,Personal Payment,302614
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487666,477.56,Revenue,Personal Payment,302694
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487667,477.56,Revenue,Personal Payment,302694
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487668,477.56,Revenue,Personal Payment,302694
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487669,477.56,Revenue,Personal Payment,302694
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488894,454.61,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488893,454.61,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488892,454.61,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488879,366.16,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488891,454.61,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488880,366.16,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488881,366.16,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488882,366.16,Revenue,Personal Payment,302756
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488414,"1,372.96",Revenue,Personal Payment,302759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488413,"1,372.96",Revenue,Personal Payment,302759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488412,"1,372.96",Revenue,Personal Payment,302759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488411,"1,372.96",Revenue,Personal Payment,302759
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487471,373.54,Revenue,Personal Payment,302816
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487470,373.54,Revenue,Personal Payment,302816
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487469,373.54,Revenue,Personal Payment,302816
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487468,373.54,Revenue,Personal Payment,302816
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488527,285.43,Revenue,Personal Payment,303058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488526,285.43,Revenue,Personal Payment,303058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488525,285.43,Revenue,Personal Payment,303058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488524,285.43,Revenue,Personal Payment,303058
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488902,471.00,Revenue,Personal Payment,303155
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488901,471.00,Revenue,Personal Payment,303155
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488900,471.00,Revenue,Personal Payment,303155
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488899,471.00,Revenue,Personal Payment,303155
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488125,764.27,Revenue,Personal Payment,303177
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488124,764.27,Revenue,Personal Payment,303177
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488123,764.27,Revenue,Personal Payment,303177
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488122,764.27,Revenue,Personal Payment,303177
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488741,399.95,Revenue,Personal Payment,303224
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488740,399.95,Revenue,Personal Payment,303224
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488739,399.95,Revenue,Personal Payment,303224
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488738,399.95,Revenue,Personal Payment,303224
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488045,436.79,Revenue,Personal Payment,303301
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488044,436.79,Revenue,Personal Payment,303301
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488043,436.79,Revenue,Personal Payment,303301
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488042,436.79,Revenue,Personal Payment,303301
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487661,250.71,Revenue,Personal Payment,303392
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487660,250.71,Revenue,Personal Payment,303392
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487659,250.71,Revenue,Personal Payment,303392
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487658,250.71,Revenue,Personal Payment,303392
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Client - University Costs,6160850,13/02/2025,5100472725,"1,416.66",Revenue,Personal Payment,303403
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487365,"1,677.97",Revenue,Personal Payment,303439
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487364,"1,677.97",Revenue,Personal Payment,303439
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487366,"1,677.97",Revenue,Personal Payment,303439
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487367,"1,677.97",Revenue,Personal Payment,303439
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489964,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489965,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489963,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489970,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489969,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489968,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489967,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489966,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100489971,409.50,Revenue,Personal Payment,303540
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488118,758.03,Revenue,Personal Payment,303554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488119,758.03,Revenue,Personal Payment,303554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488120,758.03,Revenue,Personal Payment,303554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488121,758.03,Revenue,Personal Payment,303554
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487938,316.39,Revenue,Personal Payment,303836
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487939,316.39,Revenue,Personal Payment,303836
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487940,316.39,Revenue,Personal Payment,303836
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100487941,316.39,Revenue,Personal Payment,303836
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Direct Payments for clients incl P.Budgets,6161600,13/02/2025,2100488317,"1,185.39",Revenue,Personal Payment,303864
