Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405415, 574.05 ,Revenue,Personal Payment,303894
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405345, 543.60 ,Revenue,Personal Payment,304055
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405417, 733.54 ,Revenue,Personal Payment,304066
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405419, 298.70 ,Revenue,Personal Payment,304081
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Shared Lives Long Term,6151240,25/04/2024,2100278428, 343.30 ,Revenue,Personal Payment,304084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Shared Lives Long Term,6151240,25/04/2024,2100278427, 480.62 ,Revenue,Personal Payment,304084
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Shared Lives Long Term,6151240,25/04/2024,2100278426, 480.62 ,Revenue,Personal Payment,304084
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405420, 881.15 ,Revenue,Personal Payment,304116
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,PCNA,Client Direct Payments,6160600,25/04/2024,5100405423, 255.66 ,Revenue,Personal Payment,304139
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405425, 348.00 ,Revenue,Personal Payment,304147
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405426, 325.77 ,Revenue,Personal Payment,304232
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405432, 348.00 ,Revenue,Personal Payment,304438
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405433, 421.62 ,Revenue,Personal Payment,304534
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Asylum 18+ Non-Statu,Ad hoc / Minor General Expenses,6146000,25/04/2024,5100405434, 300.00 ,Revenue,Personal Payment,304618
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,25/04/2024,5100405435, 600.00 ,Revenue,Personal Payment,304625
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405436, 509.73 ,Revenue,Personal Payment,304711
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405439, 390.38 ,Revenue,Personal Payment,304724
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,PCNA,Client Direct Payments,6160600,25/04/2024,5100405441, 348.00 ,Revenue,Personal Payment,304725
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,25/04/2024,5100405442, 600.00 ,Revenue,Personal Payment,304770
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,25/04/2024,5100405112, 600.00 ,Revenue,Personal Payment,304803
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405443, 321.80 ,Revenue,Personal Payment,304815
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405448, 385.36 ,Revenue,Personal Payment,304882
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405346, 302.40 ,Revenue,Personal Payment,304908
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405451, 272.14 ,Revenue,Personal Payment,304972
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405452, 370.31 ,Revenue,Personal Payment,304982
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405454, 491.04 ,Revenue,Personal Payment,304988
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405455, 278.10 ,Revenue,Personal Payment,304994
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405458, 683.29 ,Revenue,Personal Payment,304998
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405460, 316.77 ,Revenue,Personal Payment,305003
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405462," 1,330.00 ",Revenue,Personal Payment,305032
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405464, 390.38 ,Revenue,Personal Payment,305093
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,25/04/2024,5100405465, 600.00 ,Revenue,Personal Payment,305106
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405466, 290.08 ,Revenue,Personal Payment,305641
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405347, 396.00 ,Revenue,Personal Payment,306620
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Court & Perm Team,Other Payments,6160400,25/04/2024,5100405117, 274.50 ,Revenue,Personal Payment,306655
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405471, 373.03 ,Revenue,Personal Payment,306663
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405354, 359.10 ,Revenue,Personal Payment,306705
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,PCNA,Client Direct Payments,6160600,25/04/2024,5100405475, 273.45 ,Revenue,Personal Payment,306770
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405476, 325.69 ,Revenue,Personal Payment,306782
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405356, 450.00 ,Revenue,Personal Payment,306790
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405358, 601.92 ,Revenue,Personal Payment,306834
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Fostering Service,Car Mileage,5131401,25/04/2024,5100404890, 339.30 ,Revenue,SONYA REVELL,306844
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,25/04/2024,5100405480," 1,111.45 ",Revenue,Personal Payment,306847
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405360, 415.52 ,Revenue,Personal Payment,306899
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport & Meals (Social Services Care),6151265,25/04/2024,5100405361, 519.40 ,Revenue,Personal Payment,306899
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,PCNA,Client Direct Payments,6160600,25/04/2024,5100405481, 580.02 ,Revenue,Personal Payment,306912
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,25/04/2024,5100405120, 600.00 ,Revenue,Personal Payment,306941
HRA,850,HOUSING SERVICES (HRA),5100,Housing Rent Income,Rent Allowances,6170010,25/04/2024,5100404891, 281.14 ,Revenue,Personal Payment,900045
HRA,850,HOUSING SERVICES (HRA),5100,Housing Property,HRA - Right to Compensation for improvement,6125010,25/04/2024,5100404883, 480.00 ,Revenue,Personal Payment,900045
HRA,850,HOUSING SERVICES (HRA),5100,Housing Rent Income,Rent Allowances,6170010,25/04/2024,5100404867, 690.69 ,Revenue,Personal Payment,900055
PLACE AND COMMUNITIES,600,CLIENT & DEVELOPMENT SERVICES,6150,Bldg Control - Fee,Payment of Professional Fees,5142900,25/04/2024,5100404893, 336.00 ,Revenue,Personal Payment,900055
OFFICE OF THE CHIEF EXECUTIVE,100,SERVICE DEVELOPMENT,1150,Engagement,Grants/Conts Payable  to Third Parties.,6144330,25/04/2024,5100405652, 500.00 ,Revenue,ONE TIME SUPPLIERS (BACS),900056
OFFICE OF THE CHIEF EXECUTIVE,100,SERVICE DEVELOPMENT,1150,Engagement,Grants/Conts Payable  to Third Parties.,6144330,25/04/2024,5100405658, (500.00),Revenue,ONE TIME SUPPLIERS (BACS),900056
RESOURCES,150,INFORMATION TECHNOLOGY,7550,Corp IT Costs,ICT Costs Software,6142415,26/04/2024,5100401673," 24,266.00 ",Revenue,SCHOOL BUS NET,148936
CHILDREN'S SERVICES,401,AD SEND,4230,EHC,Other Payments,6160400,26/04/2024,5100405744, (800.00),Revenue,Personal Payment,900055
CHILDREN'S SERVICES,401,AD SEND,4230,EHC,Other Payments,6160400,26/04/2024,5100405659, 800.00 ,Revenue,Personal Payment,900055
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,29/04/2024,5100406013," (5,573.57)",Revenue,THE LODGE CARE HOME,149833
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405680," 15,843.34 ",Capital,MEADSWAY CONSTRUCTION LTD,100004
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,30/04/2024,5100404365," 62,365.56 ",Capital,HARRISONS ELECTRICAL MECH & PR,100029
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Capital Construction / Refurbishment,6121005,30/04/2024,5100406925," (62,365.56)",Capital,HARRISONS ELECTRICAL MECH & PR,100029
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100406153," 6,088.82 ",Capital,BSG PROPERTY SERVICES LTD,100091
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,30/04/2024,5100406113, 280.83 ,Capital,BSG PROPERTY SERVICES LTD,100091
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405664," 9,511.20 ",Capital,BSG PROPERTY SERVICES LTD,100091
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405663," 4,191.60 ",Capital,BSG PROPERTY SERVICES LTD,100091
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405656, 306.00 ,Capital,BSG PROPERTY SERVICES LTD,100091
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Private Contractors,6151500,30/04/2024,5100405662," 17,690.40 ",Capital,BSG PROPERTY SERVICES LTD,100091
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100406063," 7,365.93 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100406060," 1,675.65 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100405929," 9,278.13 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100405927," 9,278.13 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100406064," 33,488.65 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100406065," 9,278.13 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,ENVIRONMENT,6800,Grounds Maint - Mid,Private Contractors,6151500,30/04/2024,5100406068," 12,719.77 ",Revenue,M J GRANGER GROUNDS MAINTENANC,100150
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405721," 1,280.00 ",Revenue,EAST BEDS COMMUNITY BUS LTD,100214
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Priory House Café,Catering Supplies,6140200,30/04/2024,5100402306, 901.68 ,Revenue,BRAKE BROS FOOD SERVICE LTD,100299
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405724," 2,370.00 ",Revenue,THE WHITBREAD WANDERBUS LIMITE,100359
HRA,850,HOUSING SERVICES (HRA),5100,Community Support,Cleaning and Domestic Supplies,6122100,30/04/2024,5100405932," 4,453.03 ",Revenue,M C S CONTRACT CLEANING LTD,100705
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Mgmt,Cleaning and Domestic Supplies,6122100,30/04/2024,5100405906," 2,705.72 ",Revenue,M C S CONTRACT CLEANING LTD,100705
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405718," 9,930.00 ",Revenue,CENTREBUS LTD,100876
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Education,Exam Fees,6146100,30/04/2024,5100401794, 294.00 ,Revenue,CITY & GUILDS OF LONDON INSTIT,100916
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Education,Exam Fees,6146100,30/04/2024,5100405919, 52.50 ,Revenue,CITY & GUILDS OF LONDON INSTIT,100916
PLACE AND COMMUNITIES,600,BUSINESS INVESTMENT & PLACE DELIVERY,6300,Adult Education,Exam Fees,6146100,30/04/2024,5100405919, 436.40 ,Revenue,CITY & GUILDS OF LONDON INSTIT,100916
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405722," 1,850.00 ",Revenue,SOUTH BEDS DIAL-A-RIDE,100945
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405729," 4,930.00 ",Revenue,STAGECOACH SERVICES LTD,101089
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280426, 250.19 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280427, 643.32 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280428, 474.94 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280482, 250.19 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280483, 250.19 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280484, 250.19 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280485, 643.32 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280486, 643.32 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280487, 643.32 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280488, 474.94 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280489, 474.94 ,Revenue,MENTAUR LTD,101095
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280490, 474.94 ,Revenue,MENTAUR LTD,101095
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Ops Unit - Libraries,Learning Resources,6140100,30/04/2024,5100401532, 275.71 ,Revenue,BAKER ROSS LTD,101657
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280534, 485.28 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280533, 485.28 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280532, 485.28 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280531, 424.62 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280530, 424.62 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280529, 424.62 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280174, 471.73 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280243, 392.07 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280260," 1,314.30 ",Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280244, 392.07 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280245, 392.07 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280246, 298.25 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280247, 298.25 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280248, 298.25 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280252, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280253, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280254, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280255, 471.73 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280256, 471.73 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280257, 471.73 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280258," 1,314.30 ",Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280259," 1,314.30 ",Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280425," 1,314.30 ",Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280372, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280263, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280262, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280261, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280147, 788.58 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280163, 392.07 ,Revenue,MENCAP,101804
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,2100280164, 298.25 ,Revenue,MENCAP,101804
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Leaving Care Grant  (New),6151807,30/04/2024,5100405812, 357.50 ,Revenue,AMAZON PAYMENTS EUROPE SCA,101943
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Leaving Care Grant  (New),6151807,30/04/2024,5100405808, 332.50 ,Revenue,AMAZON PAYMENTS EUROPE SCA,101943
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100405733," 22,374.00 ",Revenue,AMBITO CARE & SUPPORT,102215
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100405732," 33,206.25 ",Revenue,AMBITO CARE & SUPPORT,102215
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100405731," 33,206.25 ",Revenue,AMBITO CARE & SUPPORT,102215
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100405730," 29,768.75 ",Revenue,AMBITO CARE & SUPPORT,102215
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,30/04/2024,5100405734," 20,990.20 ",Revenue,AMBITO CARE & SUPPORT,102215
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,LAC Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100405905," 10,029.73 ",Revenue,KENT COUNTY COUNCIL,102294
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,LAC Transport,Transport & Meals (Social Services Care),6151265,30/04/2024,5100405905," 12,418.35 ",Revenue,KENT COUNTY COUNCIL,102294
CHILDREN'S SERVICES,401,EDUCATIONAL TRANSPORT,4350,Mainstream Schools,Transport & Meals (Social Services Care),6151265,30/04/2024,5100405918," 114,575.54 ",Revenue,SPELDHURST LTD T/A HERBERTS TR,102423
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Asst Director PH,Professional Services - Consultancy,6141020,30/04/2024,5100401497," 16,000.00 ",Revenue,BEDFORDSHIRE RURAL COMMUNITIES,102793
PLACE AND COMMUNITIES,600,HIGHWAYS,6400,Traffic Signals,Highways Work,6151600,30/04/2024,5100404025," 1,239.56 ",Revenue,LUTON BOROUGH COUNCIL,103640
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Other,6141040,30/04/2024,5100400789," 2,760.36 ",Capital,LUTON BOROUGH COUNCIL,103640
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Repairs Alterations and Maintenance of Buildings,6121000,30/04/2024,5100400506, 450.00 ,Capital,CAMBRIDGESHIRE COUNT COUNCIL,103944
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,30/04/2024,5100405720," 25,602.00 ",Revenue,GRANT PALMER LTD,104400
