Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100482844,11053.00,Capital,OPENVIEW SECURITY SOLUTIONS LT,150212
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,1526.81,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,540.48,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,407.20,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,489.63,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,2005.56,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,1058.45,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Shops and Offices,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,447.96,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,1603.70,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,427.96,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,560.48,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,869.44,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,545.24,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,9859.79,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,803.17,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,1069.45,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,798.17,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,1094.45,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,938.00,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,3750.50,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,930.53,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Ivel Valley Quadrant,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482846,1640.34,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,1100.45,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Leighton Linslade Qu,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482858,4944.89,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Leighton Linslade Qu,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482858,816.50,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,2646.20,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Professional Services - Consultancy,6141020,26/03/2025,5100482856,2635.71,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,540.48,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,1643.76,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,800.17,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,803.17,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,2279.12,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Leighton Linslade Qu,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482858,671.09,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,1128.04,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,830.92,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,1406.77,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,2110.15,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Chiltern Vale Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482856,1632.25,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Crematorium,Professional Services - Consultancy,6141020,26/03/2025,5100482851,3430.37,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,Crematorium,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,1608.03,Revenue,ACCURO ENVIRONMENTAL LTD,150231
PLACE AND COMMUNITIES,600,SERVICE DIRECTOR ASSETS & CAPITAL DELIVE,7600,West Mid Beds Quadra,Cleaning and Domestic Supplies,6122100,26/03/2025,5100482851,1025.80,Revenue,ACCURO ENVIRONMENTAL LTD,150231
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,LB Social Centre,Private Contractors,6151500,26/03/2025,5100482872,614.40,Revenue,ACCURO ENVIRONMENTAL LTD,150231
SOCIAL CARE HEALTH & HOUSING,500,CARE AND SUPPORT,5202,LB Social Centre,Private Contractors,6151500,26/03/2025,5100482874,675.84,Revenue,ACCURO ENVIRONMENTAL LTD,150231
SOCIAL CARE HEALTH & HOUSING,500,COMMISSIONING,5300,Telecare,Equipment and Adaptions,6140005,26/03/2025,5100475000,6250.00,Revenue,LIVITY LIFE LIMITED,150454
HRA,850,HOUSING SERVICES (HRA),5100,Neighbourhood Ops,Horticultural Costs,6140300,26/03/2025,5100482861,2400.00,Revenue,SM GARDEN MAINTENANCE,150513
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,Electrical Testing,6125081,26/03/2025,5100483075,331.40,Revenue,DHE GROUP LTD,150610
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,Electrical Testing,6125081,26/03/2025,5100483079,393.23,Revenue,DHE GROUP LTD,150610
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,Electrical Testing,6125081,26/03/2025,5100483085,522.09,Revenue,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483093,265.76,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483088,216.48,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483086,586.71,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483080,884.21,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483078,456.00,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483074,549.45,Capital,DHE GROUP LTD,150610
SOCIAL CARE HEALTH & HOUSING,500,DIRECTOR OF SOCIAL CARE HEALTH HOUSING,5000,Capital - Soc. Care,Furniture Equipment and Materials,6140000,26/03/2025,5100483073,1014.83,Capital,DHE GROUP LTD,150610
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Smoke Free Grant,Medical Fees/Costs,6161005,26/03/2025,5100474877,33495.00,Revenue,ALLEN CARR'S EASYWAY (INTL) LT,150701
PUBLIC HEALTH,800,ASST DIRECTOR OF PUBLIC HEALTH,8010,Smoke Free Grant,Medical Fees/Costs,6161005,26/03/2025,5100474878,8932.00,Revenue,ALLEN CARR'S EASYWAY (INTL) LT,150701
PLACE AND COMMUNITIES,600,PLACE & C DIRECTOR,6200,Capital - Comm Servs,Professional Services - Consultancy,6141020,26/03/2025,5100474978,5940.00,Capital,ANDREW JOSEPHS ASSOCIATES LTD,150772
HRA,850,HOUSING SERVICES (HRA),5100,Acq & Develop,Private Contractors,6151500,26/03/2025,5100483175,1400.00,Revenue,PHILLIPS & CO SURVEYORS LTD,150920
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Training,6116200,26/03/2025,5100483033,300.00,Revenue,ENHANCING LEARNING LTD,151011
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Training,6116200,26/03/2025,5100482957,300.00,Revenue,ENHANCING LEARNING LTD,151011
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Training,6116200,26/03/2025,5100482924,881.40,Revenue,ENHANCING LEARNING LTD,151011
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Training,6116200,26/03/2025,5100482923,481.40,Revenue,ENHANCING LEARNING LTD,151011
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,26/03/2025,2100516528,267.86,Revenue,Personal Payment,300550
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,26/03/2025,2100516529,312.50,Revenue,Personal Payment,300550
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,26/03/2025,2100516530,312.50,Revenue,Personal Payment,300550
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Direct Payments for clients incl P.Budgets,6161600,26/03/2025,2100516531,312.50,Revenue,Personal Payment,300550
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CWD External Commiss,Client Direct Payments,6160600,26/03/2025,5100483205,1305.36,Revenue,Personal Payment,300626
FINANCE,151,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,26/03/2025,5100483232,-3687.66,Revenue,Personal Payment,301040
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Music Operations,Private Contractors,6151500,26/03/2025,5100482860,2121.00,Revenue,Personal Payment,301986
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100482904,466.20,Revenue,Personal Payment,304522
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483015,315.90,Revenue,Personal Payment,304532
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483193,361.19,Revenue,Personal Payment,304955
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,26/03/2025,5100483208,600.00,Revenue,Personal Payment,304967
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100482901,267.30,Revenue,Personal Payment,306682
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483199,354.96,Revenue,Personal Payment,306706
CORPORATE COSTS,160,CORPORATE COSTS,7800,Ukraine Costs,Accommodation,6160915,26/03/2025,5100483210,600.00,Revenue,Personal Payment,306732
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483203,312.15,Revenue,Personal Payment,307003
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483027,266.85,Revenue,Personal Payment,307182
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483192,403.20,Revenue,Personal Payment,307270
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483036,281.16,Revenue,Personal Payment,307280
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100483194,299.88,Revenue,Personal Payment,307282
PLACE AND COMMUNITIES,600,EDUCATIONAL TRANSPORT,4350,SEN Transport,Transport Contracts,6151520,26/03/2025,5100482899,310.50,Revenue,Personal Payment,307481
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Safeguarding South,S.17 Miscellaneous,6160935,26/03/2025,5100483221,350.00,Revenue,Personal Payment,307522
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,27/03/2025,5100483621,1240.00,Revenue,EAST BEDS COMMUNITY BUS LTD,100214
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,27/03/2025,5100483623,2520.00,Revenue,THE WHITBREAD WANDERBUS LIMITE,100359
PLACE AND COMMUNITIES,600,TRANSPORT,6410,Concessionary Fares,Transport Contracts,6151520,27/03/2025,5100483636,801.17,Revenue,THE WHITBREAD WANDERBUS LIMITE,100359
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100517005,349.74,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100517006,2098.43,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100517007,2448.17,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100517008,2448.17,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100517009,2448.17,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519447,291.59,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519448,1749.54,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519449,2041.13,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519450,2041.13,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519451,2041.13,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519522,270.98,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519523,1625.90,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519524,1896.88,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519525,1896.88,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,27/03/2025,2100519526,1896.88,Revenue,COMMUNITY CARE SOLUTIONS LTD,100381
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100520768,726.00,Revenue,MALLARDS RETIREMENT HOME LTD,100383
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100520769,847.00,Revenue,MALLARDS RETIREMENT HOME LTD,100383
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100520770,847.00,Revenue,MALLARDS RETIREMENT HOME LTD,100383
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,27/03/2025,2100520771,847.00,Revenue,MALLARDS RETIREMENT HOME LTD,100383
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522309,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522308,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522307,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522306,1018.29,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522304,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522303,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522302,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100522301,1188.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Nursing Home Payments,6151205,27/03/2025,2100520146,920.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520163,788.57,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520164,920.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520165,920.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520166,920.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100520358,756.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100520359,882.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100520360,882.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,27/03/2025,2100520361,882.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520523,966.43,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520524,1127.50,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520525,1127.50,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Nursing Home Payments,6151205,27/03/2025,2100520526,1127.50,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100520893,788.57,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100520894,920.00,Revenue,ELM LODGE,100385
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,27/03/2025,2100520895,920.00,Revenue,ELM LODGE,100385
