Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388929,780.12,Revenue,IVOLVE CARE & SUPPORT,0000149686
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388930,780.12,Revenue,IVOLVE CARE & SUPPORT,0000149686
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388931,780.12,Revenue,IVOLVE CARE & SUPPORT,0000149686
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388932,668.67,Revenue,IVOLVE CARE & SUPPORT,0000149686
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,01/10/2024,2100388913,300.00,Revenue,SANDRA PEARCE SYNERGY,0000149770
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,01/10/2024,2100388914,300.00,Revenue,SANDRA PEARCE SYNERGY,0000149770
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,01/10/2024,2100388915,300.00,Revenue,SANDRA PEARCE SYNERGY,0000149770
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Home Care,6151225,01/10/2024,2100388916,300.00,Revenue,SANDRA PEARCE SYNERGY,0000149770
CHILDREN'S SERVICES,401,DIRECTOR OF CHILDREN'S SERVICES,4000,Capital - Children,Capital Construction / Refurbishment,6121005,01/10/2024,5100439309,209732.29,Capital,MGBC LIMITED,0000149858
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388198,2677.41,Revenue,HOLISTIC HOUSING & CARE LTD,0000149906
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388199,2677.41,Revenue,HOLISTIC HOUSING & CARE LTD,0000149906
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388200,2677.41,Revenue,HOLISTIC HOUSING & CARE LTD,0000149906
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388201,2677.41,Revenue,HOLISTIC HOUSING & CARE LTD,0000149906
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388213,338.53,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388212,338.53,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388211,338.53,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388210,338.53,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388209,507.70,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388208,507.70,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388207,507.70,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388202,2206.68,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388203,2206.68,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388204,2206.68,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388205,2206.68,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388206,507.70,Revenue,CARE SUPPORT EMPOWER LTD,0000149914
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388222,1864.80,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388233,777.00,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388232,777.00,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388231,777.00,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388230,777.00,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388229,1243.20,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388228,1243.20,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388227,1243.20,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388226,1243.20,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388225,1864.80,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388224,1864.80,Revenue,LIVING HORIZON,0000149944
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388223,1864.80,Revenue,LIVING HORIZON,0000149944
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,01/10/2024,5100439681,11059.64,Revenue,GARSTON MANOR SCHOOL,0000149953
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,01/10/2024,5100439682,19161.15,Revenue,GARSTON MANOR SCHOOL,0000149953
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,01/10/2024,5100439695,5637.00,Revenue,WILSTEAD LOWER SCHOOL,0000149984
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,Fire Safety,6152100,01/10/2024,5100439455,500.00,Revenue,MUSTRAINING (PETER  WEBSTER),0000150162
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,Fire Safety,6152100,01/10/2024,5100439450,3500.00,Revenue,MUSTRAINING (PETER  WEBSTER),0000150162
PLACE AND COMMUNITIES,600,FACILITIES MANAGEMENT,7630,Chiltern Vale Quadra,Repairs Alterations and Maintenance of Buildings,6121000,01/10/2024,5100437617,500.00,Revenue,MUSTRAINING (PETER  WEBSTER),0000150162
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA Electrical Maintenance,6125075,01/10/2024,5100439798,953.03,Revenue,OPENVIEW SECURITY SOLUTIONS LT,0000150212
HRA,850,HOUSING SERVICES (HRA),5100,Repairs cyclical,HRA Electrical Maintenance,6125075,01/10/2024,5100439799,-953.03,Revenue,OPENVIEW SECURITY SOLUTIONS LT,0000150212
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439429,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439428,9366.67,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439430,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439431,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439435,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439436,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439437,9366.67,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439427,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439438,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439629,20000.00,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439630,9366.67,Revenue,AREA CAMDEN LTD,0000150286
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Safeguarding South,Rents,6120400,01/10/2024,5100438332,600.00,Revenue,MILLER COUNTRYWIDE LETTINGS,0000150309
PLACE AND COMMUNITIES,600,LEISURE,6810,Countryside Sites,Grounds Maintenance Costs,6122300,01/10/2024,5100438108,350.00,Revenue,IAN FREEMANTLE WOOD SCULPTOR,0000150316
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,CWD Residential Care,Residential Care Home Placements,6151210,01/10/2024,2200105264,46083.35,Revenue,RUBIX CHILDREN'S HOME (RUBIX H,0000150372
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Ind Placements Ð day,Voluntary & Independent Schools,6151710,01/10/2024,5100439278,25925.64,Revenue,LIFE CHANCE EDUCATION LTD,0000150391
RESOURCES,150,FINANCE,7200,Financial Trans,Bank and Card Charges,6146300,01/10/2024,5100437862,1439.80,Revenue,ACCESS PAYSUITE LTD,0000150404
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,01/10/2024,2200105249,724.29,Revenue,CHILDREN OF COLOUR LTD,0000150521
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,01/10/2024,2200105250,3742.18,Revenue,CHILDREN OF COLOUR LTD,0000150521
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Ind Foster Agency,Independent Foster Care  (New),6151800,01/10/2024,2200105251,3742.18,Revenue,CHILDREN OF COLOUR LTD,0000150521
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388255,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388254,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388253,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388252,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388251,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388250,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388249,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388248,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388247,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388246,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388245,378.47,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388256,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388262,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388261,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388260,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388259,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388258,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388257,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388263,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388277,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388276,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388275,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388274,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388273,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388272,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388271,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388270,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388269,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388268,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388267,2597.70,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388266,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388265,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,01/10/2024,2100388264,1125.07,Revenue,HFHC HEALTHCARE LTD,0000150606
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,HAF,Childcare,6160930,01/10/2024,5100437766,3648.00,Revenue,MBF SPORTS LTD,0000150609
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,HAF,Childcare,6160930,01/10/2024,5100439099,11460.80,Revenue,AJK SPORTS,0000150643
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Top Up Payments,Direct School Support,6151335,01/10/2024,5100439721,3663.00,Revenue,TUDOR PRIMARY SCHOOL,0000150671
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Safeguarding South,Childcare,6160930,01/10/2024,5100439325,780.00,Revenue,ANNIE'S CHILDMINDING,0000150674
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Parent and Baby Unit,Mother & Baby Units  (New),6151802,01/10/2024,2200105259,3146.43,Revenue,DUDLEY LODGE,0000150677
PLACE AND COMMUNITIES,600,SUSTAINABILITY,7640,Albion - Projects,Ad hoc / Minor General Expenses,6146000,01/10/2024,5100437657,2250.00,Revenue,ROCKET ECOLOGY LTD,0000150689
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Other LA placements,Direct School Support,6151335,01/10/2024,5100438244,3653.90,Revenue,FAIRFIELD FARM TRUST,0000150692
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,CCWD  Fwork Team Eas,Venue Hire,6120405,01/10/2024,5100439449,730.00,Revenue,ONCE UPON A PERFECT PARTY LTD,0000150708
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Early Years SEN Fund,Nursery Providers,6151535,01/10/2024,5100439483,1418.56,Revenue,SHEFFORD LOWER SCHOOL,0000220072
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Grants/Conts Payable  to Third Parties.,6144330,01/10/2024,5100439604,19575.00,Revenue,DERWENT LOWER SCHOOL,0000220074
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Grants/Conts Payable  to Third Parties.,6144330,01/10/2024,5100439607,1350.00,Revenue,THORNHILL PRIMARY SCHOOL,0000220391
CHILDREN'S SERVICES,401,EDUCATION SEND AND INCLUSION,4230,Early Years SEN Fund,Nursery Providers,6151535,01/10/2024,5100439482,1029.60,Revenue,LEEDON LOWER SCHOOL,0000220462
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Grants/Conts Payable  to Third Parties.,6144330,01/10/2024,5100439606,3375.00,Revenue,LEEDON LOWER SCHOOL,0000220462
SOCIAL CARE HEALTH & HOUSING,500,HOUSING SOLUTIONS (GF),5150,GF Inclusion,Grants/Conts Payable  to Third Parties.,6144330,01/10/2024,5100439609,675.00,Revenue,MARY BASSETT LOWER SCHOOL,0000220466
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105100,289.64,Revenue,Personal Payment,0000300081
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105099,258.34,Revenue,Personal Payment,0000300081
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,RO's/Child & FAO's,Residence Order Allowances  (New),6151806,01/10/2024,2200105048,260.68,Revenue,Personal Payment,0000300104
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,RO's/Child & FAO's,Residence Order Allowances  (New),6151806,01/10/2024,2200105047,260.68,Revenue,Personal Payment,0000300104
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104898,350.00,Revenue,Personal Payment,0000300109
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105204,397.68,Revenue,Personal Payment,0000300115
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,01/10/2024,2200104909,444.80,Revenue,Personal Payment,0000300119
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104908,456.00,Revenue,Personal Payment,0000300119
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104907,350.00,Revenue,Personal Payment,0000300119
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105113,397.98,Revenue,Personal Payment,0000300141
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Adoption Allowances,Adoption Allowances  (New),6151805,01/10/2024,2200104709,285.74,Revenue,Personal Payment,0000300183
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104829,536.00,Revenue,Personal Payment,0000300194
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104828,350.00,Revenue,Personal Payment,0000300194
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105200,258.34,Revenue,Personal Payment,0000300245
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105201,284.10,Revenue,Personal Payment,0000300245
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104894,350.00,Revenue,Personal Payment,0000300253
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104895,456.00,Revenue,Personal Payment,0000300253
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104893,536.00,Revenue,Personal Payment,0000300253
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104892,350.00,Revenue,Personal Payment,0000300253
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Leaving Care Team,Accommodation,6160915,01/10/2024,2200104746,444.80,Revenue,Personal Payment,0000300262
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104747,350.00,Revenue,Personal Payment,0000300262
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104748,406.00,Revenue,Personal Payment,0000300262
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,Living Expenses,6160920,01/10/2024,5100439743,1125.70,Revenue,Personal Payment,0000300262
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104738,350.00,Revenue,Personal Payment,0000300271
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104739,368.00,Revenue,Personal Payment,0000300271
CHILDREN'S SERVICES,401,AD SOCIAL CARE & EARLY HELP,4100,Spec Guard Orders,Spec Guard Order Allowances  (New),6151809,01/10/2024,2200105166,310.68,Revenue,Personal Payment,0000300339
CHILDREN'S SERVICES,401,LAC PLACEMENT COSTS,4155,Fostering - In House,In House Fostering Allowances  (New),6151804,01/10/2024,2200104873,456.00,Revenue,Personal Payment,0000300359
