Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372340,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372339,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372338,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372080,964.12,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372079,964.12,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372078,964.12,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372077,964.12,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372032,752.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372031,752.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372030,752.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372029,752.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,12/09/2024,2100372482,"1,850.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372820,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372740,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372739,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372738,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372737,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372724,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372723,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372722,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372721,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372577,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372576,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372575,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100372574,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372569,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372568,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372567,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100372566,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,12/09/2024,2100372485,"1,850.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,12/09/2024,2100372484,"1,850.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Nursing Home Payments,6151205,12/09/2024,2100372483,"1,850.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373510,504.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373900,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373899,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373898,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373897,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373896,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373895,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373894,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373893,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373892,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373891,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373661,-920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373660,-920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373659,-920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373658,-920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373657,-920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373656,394.28,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373655,657.14,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373644,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373643,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373642,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373641,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373640,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373639,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373638,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373637,657.14,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373636,-504.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373635,630.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Respite Care,6151270,12/09/2024,2100373591,"1,200.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Respite Care,6151270,12/09/2024,2100373590,"1,200.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373767,378.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100373890,252.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373889,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373888,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373887,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373886,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373885,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373884,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373883,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373882,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373881,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373880,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373879,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100373878,657.14,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373771,504.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373770,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373769,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100373768,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100372028,801.15,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100372027,801.15,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100372026,801.15,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Sth,Residential Care Home Placements,6151210,12/09/2024,2100372025,801.15,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371829,"1,587.60",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371828,"1,587.60",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371827,"1,587.60",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100371826,"1,587.60",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100369962,"1,684.05",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Nursing Home Payments,6151205,12/09/2024,2100369961,"1,684.05",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374450,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374449,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374451,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374452,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374453,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374454,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374455,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374448,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374447,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374446,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374445,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374444,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374853,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374852,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374851,378.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374613,-504.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374465,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374464,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374463,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374462,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374461,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374460,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374459,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374458,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374457,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Mental Health Team,Residential Care Home Placements,6151210,12/09/2024,2100374456,"1,250.00",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374070,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374069,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374068,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374067,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374066,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374065,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374064,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374063,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374062,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374061,"1,264.12",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Residential Care Home Placements,6151210,12/09/2024,2100374060,"1,083.53",Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374413,484.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374412,605.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Respite Care,6151270,12/09/2024,2100374180,394.29,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Respite Care,6151270,12/09/2024,2100374179,920.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Respite Care,6151270,12/09/2024,2100374178,394.29,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Respite Care,6151270,12/09/2024,2100374854,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100374039,882.00,Revenue,COUNTRY COURT CARE HOME,150208
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,12/09/2024,2100374038,882.00,Revenue,COUNTRY COURT CARE HOME,150208
