Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,S AND S CARE,16/09/2024,No,2003.44,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,S AND S CARE,16/09/2024,No,1597.68,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,05/09/2024,No,4280.08,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,1234.22,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,1160.9,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PRIME LIFE PLC,05/09/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,934.08,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,1368.64,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,ANGELS HEALTHCARE LTD,12/09/2024,No,2346.24,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,ANGELS HEALTHCARE LTD,12/09/2024,No,2052.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,574.34,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,SHEPHERDSON COURT DAY CENTRE,12/09/2024,No,1600.6,ASC  DAY CARE,Not Classified
Adult Social Care,SHEPHERDSON COURT DAY CENTRE,12/09/2024,No,-480.18,ASC  DAY CARE,Not Classified
Adult Social Care,RAYNER HOUSE & YEW TREES,05/09/2024,No,3780,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,667.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,CARE2HOME LTD,16/09/2024,No,1637.48,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,16/09/2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,12/09/2024,No,737.94,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,HEADWAY BIRMINGHAM AND SOLIHULL,05/09/2024,No,293.28,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,748.8,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,1497.6,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,1497.6,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,1497.6,ASC  EXTRA CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,05/09/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,05/09/2024,No,3188.7,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,281.06,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,720,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,4069.92,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,CARE2HOME LTD,16/09/2024,No,391.04,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,16/09/2024,No,1710.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,CARE2HOME LTD,16/09/2024,No,1710.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,591.48,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PLAN-IT HOMECARE LTD,12/09/2024,No,684.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,2668.8,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,19/09/2024,No,1104.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,19/09/2024,No,1210.68,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,1710.8,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,684.32,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,ANGELS HEALTHCARE LTD,12/09/2024,No,513.24,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLYTHE ROSE,05/09/2024,No,6064.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,PRIME LIFE PLC,05/09/2024,No,1717.86,ASC  RESIDENTIAL CARE RESPITE,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,537.68,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,937.6,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,VOYAGE LTD,05/09/2024,No,19377.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,19/09/2024,No,1104.48,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,STONHAM HOUSING ASSOCIATION LTD,19/09/2024,No,1539.9,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,592.67,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,604.89,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,922.61,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,922.61,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,Redacted Personal Data,05/09/2024,No,4054.68,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,CARE WORLDWIDE (MANCHESTER) LIMITED,26/09/2024,No,1499.5,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,CARE WORLDWIDE (MANCHESTER) LIMITED,26/09/2024,No,4198.6,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,MOUNDSLEY HALL NURSING HOME LTD,05/09/2024,No,5121.48,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,2802.24,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,ALEXANDRA HOUSE - SJMT,05/09/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,SHEPHERDSON COURT DAY CENTRE,12/09/2024,No,640.24,ASC  DAY CARE,Not Classified
Adult Social Care,MEADOW HOME CARE SERVICES,12/09/2024,No,1270.88,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,MEADOW HOME CARE SERVICES,12/09/2024,No,1270.88,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,1456,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,2912,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,2912,ASC  EXTRA CARE,Not Classified
Adult Social Care,Advance Healthcare,19/09/2024,No,1580.8,ASC  EXTRA CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,1790.23,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,1276.99,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PRINCE OF WALES NURSING HOME,05/09/2024,No,3851.96,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE GROVE RESIDENTIAL HOME,05/09/2024,No,4186.84,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,05/09/2024,No,1206,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,05/09/2024,No,2170.8,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,05/09/2024,No,2605.08,ASC  NURSING CARE RESPITE,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,05/09/2024,No,4290.72,ASC  NURSING CARE RESPITE,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,05/09/2024,No,3524.52,ASC  NURSING CARE RESPITE,Not Classified
Adult Social Care,RAYNER HOUSE & YEW TREES,05/09/2024,No,3780,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,SOCIAL CARE ACADEMY LTD,12/09/2024,No,849.56,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,ARDENLEA COURT,05/09/2024,No,5349.96,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,THE ROYAL STAR & GARTER H,05/09/2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ZEST CARE HOMES LTD,05/09/2024,No,3699.36,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NEWLANDS BISHOP FARM,12/09/2024,No,413.78,ASC  DAY CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),09/09/2024,No,684.32,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),09/09/2024,No,276.36,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,12/09/2024,No,301.2,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,12/09/2024,No,331.32,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,533.76,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,488.8,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,SATORI HOUSE,26/09/2024,No,3010.2,ASC  DAY CARE,Not Classified
Central Services to the Public,SEC WATCHDOG LTD T/A SECURITY WATCHDOG,16/09/2024,No,483.57,OTHER EMPLOYEE COSTS,Disclosure and Barring Service checks
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,480.8,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,600.48,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,733.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,1313.65,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,814.84,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),09/09/2024,No,3312,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),26/09/2024,No,2127.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,BLUEBIRD CARE (SOLIHULL),26/09/2024,No,1117.8,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,DOVE HOME CARE LIMITED,12/09/2024,No,342.16,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,PRIME LIFE PLC,05/09/2024,No,3657.92,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-347.55,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1042.65,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,-1390.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1937.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,1034.22,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,484.26,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,484.26,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,471.34,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,30/09/2024,No,2068.44,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,VOYAGE LTD,12/09/2024,No,2052.96,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,12/09/2024,No,879.84,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,UPWARD CARE LTD,26/09/2024,No,307.2,ASC  EXTRA CARE,Not Classified
Adult Social Care,UPWARD CARE LTD,26/09/2024,No,307.2,ASC  EXTRA CARE,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,6641.76,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,-489.08,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,THE ROYAL STAR & GARTER H,05/09/2024,No,3306.8,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,1334.4,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,16/09/2024,No,286.14,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,16/09/2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,16/09/2024,No,1539.72,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,HAVEN CARE SERVICES LTD,26/09/2024,No,2230.2,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,HAVEN CARE SERVICES LTD,26/09/2024,No,6456.96,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,HAVEN CARE SERVICES LTD,12/09/2024,No,6456.96,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,HAVEN CARE SERVICES LTD,12/09/2024,No,2230.2,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,ARDENLEA COURT,05/09/2024,No,4665.08,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,ACCOMPLISH GROUP LIFESTYLES LTD,05/09/2024,No,8837.36,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,1067.52,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,-482.4,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,467.04,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,THE ROYAL STAR & GARTER H,05/09/2024,No,5200,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,MEREVALE HOUSE RESIDENTIAL HOME LIMITED,05/09/2024,No,5695.2,ASC  RESIDENTIAL CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,16/09/2024,No,1506,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,16/09/2024,No,1506,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,SANDANT CARE LTD,12/09/2024,No,493.44,ASC  TRANSITIONAL CARE,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,2456.22,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,UNIVERSAL CARE SERVICES,05/09/2024,No,1368.64,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,MOBILITY VEHICLE HIRE LTD,06/09/2024,No,1395,VEHICLE HIRE,Vehicles - Hire
Adult Social Care,MOBILITY VEHICLE HIRE LTD,06/09/2024,No,775,VEHICLE HIRE,Vehicles - Hire
Adult Social Care,MOBILITY VEHICLE HIRE LTD,06/09/2024,No,1395,VEHICLE HIRE,Vehicles - Hire
Adult Social Care,MOBILITY VEHICLE HIRE LTD,06/09/2024,No,1895,VEHICLE HIRE,Vehicles - Hire
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,1129.57,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,2026.56,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,2335.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,-574.4,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,INDIVIDUAL SUPPORT SOLUTIONS LIMITED,23/09/2024,No,405.72,ASC  DAY CARE,Not Classified
Adult Social Care,INDIVIDUAL SUPPORT SOLUTIONS LIMITED,19/09/2024,No,540.96,ASC  DAY CARE,Not Classified
Adult Social Care,VOYAGE LTD,12/09/2024,No,5491.2,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,VOYAGE LTD,12/09/2024,No,748.8,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,488.8,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,COW LEES NURSING HOME,05/09/2024,No,8106.56,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,480,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,1601.28,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,UPWARD CARE LTD,26/09/2024,No,4574.24,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,UPWARD CARE LTD,26/09/2024,No,850.08,ASC  SUPPORTED LIVING CARE COSTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,1466.4,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,-470.68,DIRECT PAYMENTS  CLIENT INCOME,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,305.5,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,1173.12,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,PEOPLE PLUS ILS (ASC),04/09/2024,No,4732.2,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,Redacted Personal Data,04/09/2024,No,2085,ASC  DIRECT PAYMENTS,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,23/09/2024,No,1069.25,ASC  HOME CARE SUPPORT SERVICES,Not Classified
Adult Social Care,BARCHESTER HEALTHCARE HOMES LTD,05/09/2024,No,3851.96,ASC  NURSING CARE PERMANENT,Not Classified
Adult Social Care,NATIONWIDE CARE SERVICES LTD,12/09/2024,No,1174.68,ASC  DOMICLIARY CARE,Not Classified
Adult Social Care,WILLINBROOK HEALTHCARE LTD,05/09/2024,No,8171.52,ASC  NURSING CARE PERMANENT,Not Classified
Planning & Development Services,ROB ALSTON RETAIL LTD,20/09/2024,No,4875,PROFESSIONAL FEES,Consultancy - Business
Children & Education Services,RESOLUTION DYNAMICS LIMITED,19/09/2024,No,960,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,RESOLUTION DYNAMICS LIMITED,24/09/2024,No,960,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Planning & Development Services,BIRMINGHAM DOGS HOME,03/09/2024,No,3159,OTHER FEES & CHARGES,Environmental Services - Other
Planning & Development Services,BIRMINGHAM DOGS HOME,03/09/2024,No,2574.14,OTHER FEES & CHARGES,Environmental Services - Other
Planning & Development Services,BIRMINGHAM DOGS HOME,03/09/2024,No,1802,OTHER FEES & CHARGES,Environmental Services - Other
Central Services to the Public,Redacted Personal Data,18/09/2024,No,2200,RENTS FOR PREMISES,Not Classified
Children & Education Services,FOSTERING NETWORK,12/09/2024,No,3859.2,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,FOSTERING NETWORK,12/09/2024,No,2839.46,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,RT ELECTRICAL & COMPUTING INSTALLATIONS LTD,12/09/2024,No,350,ICT GENERAL,ICT - Other
Children & Education Services,RT ELECTRICAL & COMPUTING INSTALLATIONS LTD,12/09/2024,No,283.5,ICT GENERAL,ICT - Other
Children & Education Services,RT ELECTRICAL & COMPUTING INSTALLATIONS LTD,12/09/2024,No,85,ICT GENERAL,ICT - Other
Children & Education Services,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,-6164.32,OTHER CONTRACTED SERVICES,Not Classified
Children & Education Services,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,-605.9,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,12/09/2024,No,-507.35,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Central Services to the Public,FIRST RESPONSE (FIRST AID) LTD,26/09/2024,No,-445,TRAINING,Training
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,20/09/2024,No,-264.67,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,20/09/2024,No,264.67,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,20/09/2024,No,220.56,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,20/09/2024,No,330.84,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,23/09/2024,No,220.56,PROFESSIONAL FEES,CSC - Other
Children & Education Services,SMART EDUCATION RECRUITMENT LTD,20/09/2024,No,330.84,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Central Services to the Public,WEST MIDLANDS FIRE SERVICE,12/09/2024,No,102577,COLLECTION FUND,Not Classified
Central Services to the Public,WEST MIDLANDS FIRE SERVICE,12/09/2024,No,-3773,COLLECTION FUND,Not Classified
Central Services to the Public,HEALTH ASSURED LTD,12/09/2024,No,2049.92,OTHER CONTRACTED SERVICES,Healthcare - Occupational Therapy Services
Children & Education Services,NCB RiP Ltd,16/09/2024,No,1740,PROFESSIONAL FEES,Market Research
Children & Education Services,Redacted Personal Data,23/09/2024,No,519.12,PRIVATE ORDERS,Not Classified
Children & Education Services,Redacted Personal Data,05/09/2024,No,519.12,PRIVATE ORDERS,Not Classified
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,7002.84,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,-7002.84,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,5835.7,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,12/09/2024,No,9228.98,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,12/09/2024,No,-9228.98,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Adult Social Care,PEOPLEPLUS INDEPENDENT LIVING SERVICES,12/09/2024,No,7690.82,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,PEOPLEPLUS INDEPENDENT LIVING SERVICES,24/09/2024,No,6063.6,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,100,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,DEMONTFORD MARKETING LTD,06/09/2024,No,33.75,PAYABLES ACCRUAL ACCOUNT,Catering - Other
