Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,Redacted Personal Data,27/11/2024,No,2001.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,THE GROVE RESIDENTIAL HOME,28/11/2024,No,3954.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,KNIGHTSBRIDGE CARE SERVICES LTD,14/11/2024,No,1393.08,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,KNIGHTSBRIDGE CARE SERVICES LTD,14/11/2024,No,1075.36,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,293.28,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,MEADOW HOME CARE SERVICES,14/11/2024,No,1026.48,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ARDENLEA COURT,04/11/2024,No,3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,ARDENLEA COURT,28/11/2024,No,3306.8,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Cultural & Related Services,Redacted Personal Data,28/11/2024,No,5000,OTHER FEES & CHARGES,Events
Adult Social Care,SANCTUARY CARE LTD,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,14/11/2024,No,11959.36,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PRECIOUS HOMES LTD FALCON MEWS,14/11/2024,No,1085.28,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,5327.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,-450.56,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,27/11/2024,No,1749.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,252.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,DIVERSE CARE SERVICES LTD,21/11/2024,No,1710.8,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,DIVERSE CARE SERVICES LTD,21/11/2024,No,1710.8,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,3969.28,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3969.28,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1050.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,573.44,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1000.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,CARE2HOME LTD,14/11/2024,No,1197.56,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,ALEXANDRA HOUSE - SJMT,04/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-703.99,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-703.99,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-1502.34,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,-3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,703.99,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,703.99,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,1502.34,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2815.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2897.37,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,3004.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,07/11/2024,No,684.32,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Affinity Care Consortium Ltd,04/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Affinity Care Consortium Ltd,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,1363.04,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,SOCIAL CARE ACADEMY LTD,14/11/2024,No,1539.72,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,Redacted Personal Data,26/11/2024,No,2039,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Children & Education Services,Redacted Personal Data,27/11/2024,No,257.04,CLIENTS TRANSPORT COSTS,CLIENTS TRANSPORT COSTS
Children & Education Services,LEAMINGTON LAMP LTD,21/11/2024,No,8325,PROFESSIONAL FEES,CSC - Specialist Needs - Other
Adult Social Care,ARDENLEA COURT,04/11/2024,No,3841.32,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,ARDENLEA COURT,28/11/2024,No,-823.14,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,ARDENLEA COURT,28/11/2024,No,823.14,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,ARDENLEA COURT,28/11/2024,No,-3841.32,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,ARDENLEA COURT,28/11/2024,No,3841.32,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,ARDENLEA COURT,28/11/2024,No,3841.32,ASC  RESIDENTIAL CARE RESPITE,ASC  RESIDENTIAL CARE RESPITE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,CARE UK - BLOSSOMFIELD GRANGE,28/11/2024,No,5405.96,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,Redacted Personal Data,27/11/2024,No,3669.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,DOVE HOME CARE LIMITED,07/11/2024,No,1270.88,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,DOVE HOME CARE LIMITED,07/11/2024,No,1759.68,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,CARE2HOME LTD,14/11/2024,No,464.36,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,3219.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,1401.12,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3340.12,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3340.12,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3340.12,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,Redacted Personal Data,14/11/2024,No,429,ASC  CARERS DIRECT PAYMENT,ASC  CARERS DIRECT PAYMENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,27/11/2024,No,1026.48,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,-896.32,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,1594.71,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,27/11/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,486.88,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,NEWLANDS BISHOP FARM,07/11/2024,No,1200,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,27/11/2024,No,416,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,THE PRIORY NH,04/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,THE PRIORY NH,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,UPWARD CARE LTD,14/11/2024,No,614.4,ASC  EXTRA CARE,ASC  EXTRA CARE
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,04/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,WT UK OPCO 3LTD (BIRCHMERE),28/11/2024,No,5598.32,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,2150.72,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,25/11/2024,No,-299.83,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,25/11/2024,No,299.83,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,28/11/2024,No,699.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,488.8,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,27/11/2024,No,3602.88,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1050.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,27/11/2024,No,274.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1527.5,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1539.72,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,AUXILIO CARE LTD ,04/11/2024,No,4644,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,AUXILIO CARE LTD ,04/11/2024,No,660.48,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,AUXILIO CARE LTD ,04/11/2024,No,341.04,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Cultural & Related Services,Redacted Personal Data,22/11/2024,No,2000,OTHER FEES & CHARGES,Events
Adult Social Care,MUMTAZ & SADAF LTD,13/11/2024,No,1480.95,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,MUMTAZ & SADAF LTD,13/11/2024,No,3265.25,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,MUMTAZ & SADAF LTD,13/11/2024,No,3498.6,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,MUMTAZ & SADAF LTD,13/11/2024,No,2470.2,OTHER CONTRACTED SERVICES,ASC - Mental Health Services
Adult Social Care,E.ON ENERGY SOLUTIONS LTD,11/11/2024,No,109.55,ELECTRICITY,Electricity
Adult Social Care,E.ON ENERGY SOLUTIONS LTD,11/11/2024,No,224.55,ELECTRICITY,Electricity
Adult Social Care,COP Solihull ,04/11/2024,No,408,OTHER FEES & CHARGES,OTHER FEES & CHARGES
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,-335.18,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,1256.91,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,1466.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1466.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,MEADOW HOME CARE SERVICES,14/11/2024,No,2052.96,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,MEADOW HOME CARE SERVICES,14/11/2024,No,2052.96,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,UNIVERSAL CARE SERVICES,04/11/2024,No,678.21,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1888.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,443.68,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ASPECTS CARE LTD,07/11/2024,No,775.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,HEADWAY BIRMINGHAM AND SOLIHULL,04/11/2024,No,293.28,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1283.1,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1197.56,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,-909.48,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,-909.48,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,840.84,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,909.48,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,909.48,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1212.64,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,25/11/2024,No,470,ASC  CARERS DIRECT PAYMENT,ASC  CARERS DIRECT PAYMENT
Adult Social Care,PRIORITY PLUS LIMITED,21/11/2024,No,531.57,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PRIORITY PLUS LIMITED,21/11/2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PRIORITY PLUS LIMITED,21/11/2024,No,-433.81,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PRIORITY PLUS LIMITED,21/11/2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PRIORITY PLUS LIMITED,21/11/2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,PRIORITY PLUS LIMITED,25/11/2024,No,782.08,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,1280.4,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,FAMILY CARE TRUST,07/11/2024,No,844,CLIENTS TRANSPORT COSTS,CLIENTS TRANSPORT COSTS
Adult Social Care,AVERY HOMES (NELSON) LTD,28/11/2024,No,4793.6,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,07/11/2024,No,1460.82,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,1200.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,MEADOW HOME CARE SERVICES,14/11/2024,No,1631.37,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,MEADOW HOME CARE SERVICES,14/11/2024,No,1631.37,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,488.8,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,ALEXANDRA HOUSE - SJMT,04/11/2024,No,2973.88,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ALEXANDRA HOUSE - SJMT,28/11/2024,No,2973.88,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1814.67,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1710.8,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,NATIONWIDE CARE SERVICES LTD,21/11/2024,No,1551.94,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,S AND S CARE,14/11/2024,No,977.6,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,THE FRIENDLY INN RESIDENTIAL CARE HOME,28/11/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,07/11/2024,No,813.24,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,CARE WORLDWIDE (MANCHESTER) LIMITED,28/11/2024,No,3851.96,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,266.88,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.08,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.08,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,HUSKARDS CARE LTD,28/11/2024,No,3450.08,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,04/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PRIME LIFE PLC,28/11/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,-1930.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,-758.23,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,391.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,633.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,530.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,465.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,391.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,633.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,530.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),04/11/2024,No,465.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,391.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,633.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),27/11/2024,No,530.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
