Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Children & Education Services,NOBISCO,04/10/2024,No,62.67,CLEANING,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,04/10/2024,No,105.4,CLEANING,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,04/10/2024,No,101.59,CLEANING,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,04/10/2024,No,88.05,CLEANING,Cleaning & Janitorial - Other
Children & Education Services,NOBISCO,07/10/2024,No,4.44,PAYABLES ACCRUAL ACCOUNT,Clothing - Protective
Children & Education Services,NOBISCO,07/10/2024,No,260.1,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,07/10/2024,No,20.1,PAYABLES ACCRUAL ACCOUNT,Waste Management - Consumables
Children & Education Services,NOBISCO,07/10/2024,No,-80.4,PAYABLES PRICE VARIANCE AC,Waste Management - Consumables
Children & Education Services,NOBISCO,07/10/2024,No,-20.1,PAYABLES ACCRUAL ACCOUNT,Waste Management - Consumables
Children & Education Services,NOBISCO,07/10/2024,No,80.4,PAYABLES PRICE VARIANCE AC,Waste Management - Consumables
Children & Education Services,NOBISCO,07/10/2024,No,44.44,PAYABLES ACCRUAL ACCOUNT,"Office Business Equipment (Shredders, Guillotines, Laminators, etc)"
Children & Education Services,NOBISCO,07/10/2024,No,100.5,PAYABLES ACCRUAL ACCOUNT,Waste Management - Consumables
Children & Education Services,NOBISCO,14/10/2024,No,55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,14/10/2024,No,187.35,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,14/10/2024,No,153.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,14/10/2024,No,86.7,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,14/10/2024,No,117.75,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,14/10/2024,No,130,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Cultural & Related Services,NOBISCO,18/10/2024,No,268.97,CLEANING,Cleaning Service - Internal
Children & Education Services,NOBISCO,18/10/2024,No,192.24,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,160.2,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-192.24,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-160.2,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,124.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-124.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-34.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,34.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,126.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-126.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-95.04,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,126.72,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,95.04,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-126.72,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,47.45,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,47.45,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-47.45,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-47.45,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-32.04,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,32.04,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-192.24,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,192.24,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,160.2,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-160.2,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-126.72,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,126.72,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,-95.04,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,95.04,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,47.45,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-47.45,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,-47.45,PAYABLES PRICE VARIANCE AC,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,47.45,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,32.04,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,18/10/2024,No,124.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,34.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,126.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,31.68,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,55.38,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,18/10/2024,No,94.9,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Chemical
Children & Education Services,NOBISCO,25/10/2024,No,173.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,153.3,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,187.35,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,41.52,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,66.6,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,173.4,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,157,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Children & Education Services,NOBISCO,25/10/2024,No,69.2,PAYABLES ACCRUAL ACCOUNT,Cleaning Materials - Other
Highways & Transport Services,DUDLEY METROPOLITAN BOROUGH COUNCIL,22/10/2024,No,10188.85,OTHER CONTRACTED SERVICES,Rock Salt / Grit
Adult Social Care,NOTTINGHAM REHAB SUPPLIES,02/10/2024,No,949.5,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,NOTTINGHAM REHAB SUPPLIES,15/10/2024,No,920.9,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,SPACE2BE,20/09/2024,No,2520,TRAINING,Training
Adult Social Care,SPACE2BE,20/09/2024,No,-2520,TRAINING,Training
Adult Social Care,SPACE2BE,20/09/2024,No,2520,TRAINING,Training
Planning & Development Services,AMEY OW LTD,31/10/2024,No,6703.47,PROFESSIONAL FEES,Consultancy - Business
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,8000,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,07/10/2024,No,4166.67,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,17968.1,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,07/10/2024,No,12600,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,12500,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,3913.04,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,6395.8,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,01/10/2024,No,4174.42,GRANTS & SUBSCRIPTIONS,Grants - Other
Planning & Development Services,BIRMINGHAM CITY COUNCIL,18/10/2024,No,3571.59,GRANTS & SUBSCRIPTIONS,Grants - Other
Adult Social Care,SPACE2BE,03/10/2024,No,331.2,OFFICERS MEMBERS TRAVEL COSTS,Travel & Subsistence
Central Services to the Public,NEC SOFTWARE SOLUTIONS,02/10/2024,No,6105,PROFESSIONAL FEES,Professional & Advisory Services - HR
Environmental and Regulatory Services,COVENTRY CITY COUNCIL,02/10/2024,No,43050.24,WASTE DISPOSAL,Waste Management - Waste Disposal
Adult Social Care,KINDERKEY HEALTHCARE LTD,01/10/2024,No,30,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Adult Social Care,KINDERKEY HEALTHCARE LTD,01/10/2024,No,275,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Children & Education Services,DODD GROUP,23/10/2024,No,-323.4,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Adult Social Care,CAREBASE,24/09/2024,No,6105,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,-674.34,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,674.34,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,59.39,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,614.95,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,419.29,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,-419.29,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,90.25,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,01/10/2024,No,329.04,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,07/10/2024,No,565.99,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,-585.41,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,585.41,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,65.25,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,520.16,CATERING PROVISIONS,Catering - Food & Beverages
Planning & Development Services,BRAKE BROS FOODSERVICE LTD,07/10/2024,No,348.9,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,-510.88,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,510.88,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,26.75,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,484.13,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,-594.69,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,594.69,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,51.9,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,14/10/2024,No,532.41,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,465.96,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,-465.96,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,31.76,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,434.2,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,549.61,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,-549.61,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,36.98,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,21/10/2024,No,512.63,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,-438.23,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,438.23,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,23.99,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,414.24,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,569.24,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,-569.24,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,85.84,CATERING PROVISIONS,Catering - Food & Beverages
Cultural & Related Services,BRAKE BROS FOODSERVICE LTD,28/10/2024,No,483.4,CATERING PROVISIONS,Catering - Food & Beverages
Central Services to the Public,We Care UK,01/10/2024,No,31526.32,GRANTS & SUBSCRIPTIONS,Grants - Other
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,23/10/2024,No,-963.48,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,1238.31,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,123.83,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,-123.83,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,697.55,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,4427.95,BUILDING WORKS,BUILDING WORKS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1018.08,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,962.51,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,695.73,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,2863.4,ASBESTOS REMOVAL,ASBESTOS REMOVAL
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,620.98,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,505.75,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,572.68,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,57.27,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,-57.27,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,801.32,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,636.32,BUILDING WORKS,BUILDING WORKS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,965.27,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,692.28,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1489.09,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,271.18,REACTIVE WORKS TENANT,REACTIVE WORKS TENANT
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,27.12,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,-27.12,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1163.43,BUILDING WORKS,BUILDING WORKS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,23/10/2024,No,20573.84,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,712.97,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,71.3,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,-71.3,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,702.81,WATER RISKS,WATER RISKS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,18043.88,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1581.2,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,158.12,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,-158.12,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,6165.8,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23/10/2024,No,-9719.65,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,10451.19,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,542.65,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,23/10/2024,No,1717.59,REACTIVE WORKS LANDLORD,REACTIVE WORKS LANDLORD
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,949.12,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,-67.33,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,-162.97,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1636.64,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,3241.98,BUILDING WORKS,BUILDING WORKS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,364.83,BUILDING WORKS,BUILDING WORKS
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,316.24,REACTIVE WORKS TENANT,REACTIVE WORKS TENANT
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,31.62,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,-31.62,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,328.94,REACTIVE WORKS LANDLORD,REACTIVE WORKS LANDLORD
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,402.75,BUILDING WORKS,BUILDING WORKS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,305.94,BUILDING WORKS,BUILDING WORKS
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,307.62,REACTIVE WORKS TENANT,REACTIVE WORKS TENANT
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,30.76,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,-30.76,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,350.05,REACTIVE WORKS TENANT,REACTIVE WORKS TENANT
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,35.01,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,-35.01,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,307.62,BUILDING WORKS,BUILDING WORKS
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,236.73,REACTIVE WORKS TENANT,REACTIVE WORKS TENANT
Highways & Transport Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,23.67,INTERNAL BUILDING MAINTENANCE,INTERNAL BUILDING MAINTENANCE
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,-23.67,INTERNAL INCOMEMISCELLANEOUS,INTERNAL INCOMEMISCELLANEOUS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,281.74,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,850.97,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,879.17,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,238.73,REACTIVE WORKS LANDLORD,REACTIVE WORKS LANDLORD
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,23/10/2024,No,1455.15,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,847.85,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,30/10/2024,No,1032.28,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1049.1,BUILDING WORKS,BUILDING WORKS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,16/10/2024,No,1858.13,BUILDING WORKS,BUILDING WORKS
Children & Education Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,706.4,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,02/10/2024,No,555.75,BUILDING WORKS,BUILDING WORKS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,09/10/2024,No,270.95,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
Planning & Development Services,JOHN GRAHAM HOLDINGS LTD,09/10/2024,No,394.78,BUILDING WORKS,BUILDING WORKS
Central Services to the Public,JOHN GRAHAM HOLDINGS LTD,09/10/2024,No,233.86,GENERAL BUILDING COSTS,GENERAL BUILDING COSTS
