Service Area Categorisation,PUBLISHED VENDOR NAME,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Adult Social Care,Redacted Personal Data,23/12/2024,No,2924.04,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARE THROUGH THE MILLENIUM,23/12/2024,No,9708.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,VOYAGE LTD,05/12/2024,No,9318.4,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,05/12/2024,No,4659.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,VOYAGE LTD,23/12/2024,No,6498.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,CARETECH COMMUNITY SERVICES,23/12/2024,No,9838.36,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ORION CARE,05/12/2024,No,6115.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,05/12/2024,No,3175.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,05/12/2024,No,1097.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,3015.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,05/12/2024,No,2565.36,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SELECT LIFESTYLES LIMITED,23/12/2024,No,8084.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1634.88,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ROYAL MENCAP SOCIETY,05/12/2024,No,5734.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ROYAL MENCAP SOCIETY,05/12/2024,No,2973.6,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19/12/2024,No,293.28,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,HF Trust LTD ,23/12/2024,No,7225.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),19/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,530,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,4392.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FUTURE HOME CARE,05/12/2024,No,10192,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FUTURE HOME CARE,05/12/2024,No,909.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,2914.56,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,850.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,267.76,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,THE WHITEHOUSE,23/12/2024,No,10157.28,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,730.32,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,UPWARD CARE,12/12/2024,No,2125.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,12/12/2024,No,302.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,1071.04,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1368.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SELECT LIFESTYLES LIMITED,23/12/2024,No,8892.24,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,2388.32,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,447.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,3521.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,803.28,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,366.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1676.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1467.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1341.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,05/12/2024,No,5171.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,INDIVIDUAL CARE SERVICES,05/12/2024,No,1381.24,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,1200.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,803.28,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1089.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1857.44,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,-258,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,HF Trust LTD ,23/12/2024,No,5996,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,2640.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MIDWAY CARE LTD,12/12/2024,No,6865.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MIDWAY CARE LTD,12/12/2024,No,1943.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,12/12/2024,No,5748.16,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,12/12/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,12/12/2024,No,302.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),02/12/2024,No,2745.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),30/12/2024,No,2745.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,1538.24,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,1334.4,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,-444.12,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,DIGNUS HEALTHCARE LTD,23/12/2024,No,14088.76,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLO Life Opportunities,05/12/2024,No,5212.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SOLO Life Opportunities,05/12/2024,No,1372,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,1252.36,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,576.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ASPECTS CARE LTD,05/12/2024,No,3757.08,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LONSDALE MIDLANDS LTD,23/12/2024,No,13665.96,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,THE NATIONAL SOC FOR EPILEPSY,23/12/2024,No,11601.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLO Life Opportunities,12/12/2024,No,265.12,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,SOLO Life Opportunities,12/12/2024,No,1270.88,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,FATHER HUDSONS SOCIETY,19/12/2024,No,2681.16,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,23/12/2024,No,793.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,613.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,700.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HAVEN CARE SERVICES LTD,05/12/2024,No,9897.84,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,HAVEN CARE SERVICES LTD,05/12/2024,No,2230.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ACCOMPLISH GROUP LIFESTYLES LTD,23/12/2024,No,7071.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,GETTA LIFE,05/12/2024,No,18600.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GETTA LIFE,05/12/2024,No,5456.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MERESIDE,23/12/2024,No,6415.08,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,326.92,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1728,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,338.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1364.22,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,5637.84,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,267.76,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,Redacted Personal Data,23/12/2024,No,533.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,1456,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,412.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,2615.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,-392.44,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,BROADHAM CARE LTD,23/12/2024,No,9829.68,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,4496.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,662.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SOLO Life Opportunities,05/12/2024,No,5909.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SOLO Life Opportunities,05/12/2024,No,860.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,CRAEGMOOR - HIGHFIELDS ROAD,23/12/2024,No,12816.44,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,05/12/2024,No,5011.44,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,05/12/2024,No,669.48,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,486.88,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,266.88,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,782.08,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HAVEN CARE SERVICES LTD,05/12/2024,No,12191.76,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,HAVEN CARE SERVICES LTD,05/12/2024,No,2230.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,1411.68,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,6072,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,5100.48,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PHAROS CARE LIMITED,23/12/2024,No,7019.61,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,PHAROS CARE LIMITED,23/12/2024,No,5224.52,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,23/12/2024,No,349.68,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,2346.24,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,-387.68,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,23/12/2024,No,400.32,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1217.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,3602.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,909.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,533.76,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,1060.16,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,949.56,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PERSPECKTIVE LIMITED,05/12/2024,No,9595.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PERSPECKTIVE LIMITED,05/12/2024,No,910,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1066.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,1000.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,2712.16,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,FAMILY CARE TRUST,05/12/2024,No,465.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,800.64,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,266.88,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SANDANT CARE LTD,05/12/2024,No,2945.02,ASC  DOMICLIARY CARE,ASC  DOMICLIARY CARE
Adult Social Care,LONSDALE MIDLANDS LTD,23/12/2024,No,14001.4,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,FATHER HUDSONS SOCIETY,19/12/2024,No,510.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,467.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,586.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,HEADWAY (WEST MIDLANDS) LTD,05/12/2024,No,538.88,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,5840,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1067.52,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,-429.64,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,Redacted Personal Data,23/12/2024,No,1022,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1066.2,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,-381.36,DIRECT PAYMENTS  CLIENT INCOME,DIRECT PAYMENTS  CLIENT INCOME
Adult Social Care,UPWARD CARE,12/12/2024,No,3501.52,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE,12/12/2024,No,910.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,05/12/2024,No,2195.2,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,GUARDIAN SUPPORTED LIVING,05/12/2024,No,806.96,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,1916.16,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,PEOPLE PLUS ILS (ASC),23/12/2024,No,700.56,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UNIVERSAL CARE SERVICES,12/12/2024,No,305.5,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,Redacted Personal Data,23/12/2024,No,1868.16,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,2737.28,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,5485.04,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,UPWARD CARE LTD,12/12/2024,No,566.72,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,WILSON CARE RESOURCES LTD,23/12/2024,No,5332.04,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,RUNWOOD HOMES LTD - ORCHARD BLYTHE,23/12/2024,No,3376.8,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,23/12/2024,No,640,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,391.04,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,05/12/2024,No,4163.64,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LYNNCARE (2000) LTD T/A CLOVER CARE SERVICES,05/12/2024,No,669.48,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,NEWLANDS BISHOP FARM,23/12/2024,No,535.52,ASC  DAY CARE,ASC  DAY CARE
Adult Social Care,FATHER HUDSONS SOCIETY,19/12/2024,No,2340.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,3252.8,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,Redacted Personal Data,23/12/2024,No,6130.6,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,MIDWAY CARE LTD,12/12/2024,No,2647.04,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,MIDWAY CARE LTD,12/12/2024,No,1943.92,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ORION CARE,05/12/2024,No,9564.8,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,ORION CARE,05/12/2024,No,2728.32,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,LONSDALE MIDLANDS LTD,23/12/2024,No,9896.32,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,NATIONWIDE CARE SERVICES LTD,19/12/2024,No,513.24,ASC  HOME CARE SUPPORT SERVICES,ASC  HOME CARE SUPPORT SERVICES
Adult Social Care,WCS CARE GROUP LTD,23/12/2024,No,5622.12,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,MERESIDE,23/12/2024,No,4330.2,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,Redacted Personal Data,23/12/2024,No,2052.96,ASC  DIRECT PAYMENTS,ASC  DIRECT PAYMENTS
Adult Social Care,SANDANT CARE LTD,05/12/2024,No,2678.4,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,SANDANT CARE LTD,05/12/2024,No,909.16,ASC  SUPPORTED LIVING CARE COSTS,ASC  SUPPORTED LIVING CARE COSTS
Adult Social Care,OAKPRICE LTD,23/12/2024,No,6562.08,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
Adult Social Care,SOLIHULL CARE LTD,23/12/2024,No,3683.4,ASC  NURSING CARE PERMANENT,ASC  NURSING CARE PERMANENT
Adult Social Care,MERESIDE,23/12/2024,No,5422.76,ASC  RESIDENTIAL CARE PERMANENT,ASC  RESIDENTIAL CARE PERMANENT
