Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description,Profit Centre
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,-685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,-685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,"3,558.94",Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,-130.49,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,-685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620135,125265,-685.70,Three Circles Fostering,153135,GB0128940791,IFA FOSTERING,IFA - PERMANENTS,230545,,322003,SC : Children : Fostering,Redacted,130434
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"1,151.26",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,ASH BV NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"3,622.52",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,CHESH 128 NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"2,589.93",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,KNUT 090 NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,157.44,MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,KNUT 090 PA C HANGE NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"1,511.45",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,LONG 608 NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"1,390.62",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,LOST 301 NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"2,400.20",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,REDD 100 NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455940,1572,"3,241.26",MCR Blackcab Ltd,153148,GB141393527,Trafford Travel Co-o,CONT HIRE HOME TO SC,210500,,361500,TRANSPORT : Taxi Services,SEA SK NOV 23 MCRBC,110100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617791,925574,413.28,Redacted,Redacted,,PHYS SUPP 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617791,925574,-62.56,Redacted,Redacted,,PHYS SUPP 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620931,933344,413.28,Redacted,Redacted,,PHYS SUPP 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620931,933344,-62.56,Redacted,Redacted,,PHYS SUPP 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453932,23399452,741.52,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453932,23399452,207.60,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453932,23399452,45.88,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,HMC HALAL LAMB BURGER 2OZ,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453932,23399452,96.72,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453932,23399452,109.80,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,HMC HALAL CHICKEN BEEF MINCED,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453933,23399453,207.60,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453933,23399453,64.48,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453933,23399453,451.36,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100453933,23399453,36.04,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455278,23402439,276.80,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,HMC HALAL CHICKEN SAUAGE,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455278,23402439,773.76,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455278,23402439,32.24,J W Young (Butchers) Limited,153191,GB308102602,YP:SEYMOUR PARK PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145249
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455279,23402440,290.16,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455279,23402440,114.70,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,HMC HALAL LAMB BURGER 2OZ,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455279,23402440,73.20,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455279,23402440,96.72,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455279,23402440,103.80,J W Young (Butchers) Limited,153191,GB308102602,YP:OLD TRAFFORD PRIM,CATERING PROVISIONS,220100,,111200,CATERING : Food & Beverages,Redacted,145264
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100455329,9,"2,091.49",Glenn Rees Project Ltd,153277,,Non-Trafford CompAge,NON MAINT SCH FEES,230800,,171011,EDUCATION :  Children,Redacted,110400
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/12/2023,1901619961,23,"1,385.00",Glenn Rees Project Ltd,153277,,Sports-Local Pilot,HOL ACT & FOOD PR GR,300294,,171011,EDUCATION :  Children,,710204
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617792,925574,"1,820.08",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617792,925574,-134.32,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620932,933344,"1,820.08",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620932,933344,-134.32,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618688,1823003215,296.66,Whistl UK Ltd,153337,GB991265787,CYPS Corp Director,POSTAGES,220515,,301200,MAIL SERVICES : Postage,,140305
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,1901618687,1823003233,235.31,Whistl UK Ltd,153337,GB991265787,CYPS Corp Director,POSTAGES,220515,,301200,MAIL SERVICES : Postage,,140305
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454074,1823003440,19.55,Whistl UK Ltd,153337,GB991265787,FI:NNDR ADMINISTRATI,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (nndr),610350
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454074,1823003440,19.55,Whistl UK Ltd,153337,GB991265787,FI:Accs Receivable,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (inc),610345
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454075,1823004617,500.00,Whistl UK Ltd,153337,GB991265787,FI:COUNCIL TAX ADMIN,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (ctx),610300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454075,1823004617,100.00,Whistl UK Ltd,153337,GB991265787,FI:BENEFITS ADMINIST,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (bens),610315
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454075,1823004617,100.00,Whistl UK Ltd,153337,GB991265787,FI:NNDR ADMINISTRATI,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (nndr),610350
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454075,1823004617,100.00,Whistl UK Ltd,153337,GB991265787,FI:Accs Receivable,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24 (inc),610345
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454075,1823004617,93.88,Whistl UK Ltd,153337,GB991265787,FINANCE TEAM,POSTAGES,220515,,301200,MAIL SERVICES : Postage,Whistl Postage 2023/24  (asc),255174
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/12/2023,1901618690,1823003307,511.05,Whistl UK Ltd,153337,GB991265787,CYPS Corp Director,POSTAGES,220515,,301200,MAIL SERVICES : Postage,,140305
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901618689,1823003399,20.93,Whistl UK Ltd,153337,GB991265787,CYPS Corp Director,POSTAGES,220515,,301200,MAIL SERVICES : Postage,,140305
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618884,2216,386.10,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618884,2216,386.10,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618884,2216,386.10,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618884,2216,386.10,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618885,2217,238.60,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618885,2217,238.60,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618885,2217,238.60,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618885,2217,238.60,Break Away MCR Ltd,153419,GB177552968,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321017,SOCIAL CARE : Residential Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,433.46,Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,"1,213.68",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,"1,213.68",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,73.78,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,207.36,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,-443.06,Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,"-1,240.56",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,-73.78,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,-207.36,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617793,925574,-207.36,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620933,933344,"1,213.68",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620933,933344,-207.36,Redacted,Redacted,,LEARN DIS 18-64 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901618032,95248,416.80,Redacted,Redacted,,PERSONAL COMP NEEDS,DIRECT PAYMENTS,230840,,,,Redacted,130606
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901618032,95248,937.80,Redacted,Redacted,,PERSONAL COMP NEEDS,DIRECT PAYMENTS,230840,,,,Redacted,130606
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100454446,20,"1,800.00",Redacted,Redacted,,DOLS,DOLS MHA FORM 4,220437,,321000,SOCIAL CARE SERVICES : Adult,Redacted,254007
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100454520,21,"1,260.00",Redacted,Redacted,,DOLS,DOLS MHA FORM 4,220437,,321000,SOCIAL CARE SERVICES : Adult,Redacted,254007
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618886,2020,"6,269.16",Pro Support Ltd,153449,,SOCIAL SUPPORT 18-64,SUPP LIVING CONT,230530,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157005
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617795,925574,"3,634.00",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620934,933344,"3,634.00",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/12/2023,1901619507,96036,-50.00,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/12/2023,1901619507,96036,308.00,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/12/2023,1901619507,96036,309.46,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620306,96339,-50.00,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620306,96339,308.00,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,20/12/2023,1901620306,96339,309.46,Redacted,Redacted,,PLACEMENT FOSTERING,FOSTERING IN HOUSE,230806,,322003,SC : Children : Fostering,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617796,925574,931.24,Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620935,933344,931.24,Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618887,0323,472.56,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618888,0523,472.56,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618889,1323,733.10,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618890,1323,196.88,The Pavilion Project,153703,GB189922745,LEARN DIS 65-74 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157013
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618891,1323,393.76,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618892,1323,393.76,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618893,1323,393.76,The Pavilion Project,153703,GB189922745,LEARN DIS 18-64 LT,EXT DAY CARE,230846,,321013,SOCIAL CARE : Day Care,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617797,925574,"1,044.00",Redacted,Redacted,,PHYS SUPP 65-74 LT,DIRECT PAYMENTS,230840,,,,Redacted,157010
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617797,925574,-211.04,Redacted,Redacted,,PHYS SUPP 65-74 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157010
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620936,933344,"1,044.00",Redacted,Redacted,,PHYS SUPP 65-74 LT,DIRECT PAYMENTS,230840,,,,Redacted,157010
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620936,933344,-211.04,Redacted,Redacted,,PHYS SUPP 65-74 LT,COMMUNITY CARE SERVI,330101,,,,Redacted,157010
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617798,925574,"2,433.36",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620937,933344,"2,433.36",Redacted,Redacted,,LEARN DIS 18-64 LT,DIRECT PAYMENTS,230840,,,,Redacted,157003
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901618033,95248,402.11,Redacted,Redacted,,PERSONAL COMP NEEDS,DIRECT PAYMENTS,230840,,,,Redacted,130606
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,1901617799,925574,311.64,Redacted,Redacted,,SOCIAL SUPPORT 18-64,DIRECT PAYMENTS,230840,,,,Redacted,157005
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,1901620938,933344,311.64,Redacted,Redacted,,SOCIAL SUPPORT 18-64,DIRECT PAYMENTS,230840,,,,Redacted,157005
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618882,2,-15.99,Compassionate Care Ltd,153887,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157030
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618882,2,-15.99,Compassionate Care Ltd,153887,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157030
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618882,2,-15.99,Compassionate Care Ltd,153887,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157030
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618882,2,-15.99,Compassionate Care Ltd,153887,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157030
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,1901618882,2,-15.99,Compassionate Care Ltd,153887,,PHYS SUPP 85+ LT,EXT DOM CARE SPOT CO,230845,,321000,SOCIAL CARE SERVICES : Adult,Redacted,157030
