Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170025-679268,œ551.80,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170025-679269,œ572.26,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170025-679270,œ651.00,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170025-679271,œ665.26,DAWSONGROUP VANS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170025-679272,œ744.00,DAWSONGROUP VANS LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,17/08/2023,4170027-7402935325,œ527.00,DELL COMPUTER CORPORATION LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,17/08/2023,4170028-96444817,"œ1,648.99",DENNIS EAGLE LTD T/A TERBERG MATEC (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,17/08/2023,4170029-DE11606524,œ574.74,DENNIS EAGLE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170037-059-320483,"œ11,393.72",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170037-059-322573,"œ9,807.20",EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170037-059-322601,"œ2,932.73",EDMUNDSON ELECTRICAL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,17/08/2023,4170039-BURNHALLDRIVE-VOID1-PERIODS3-4,"œ1,470.84",EMBRACING CARE.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-13001758262,œ856.83,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202342,œ761.67,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202347,œ608.53,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202352,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202353,œ608.53,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202368,"œ2,697.00",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202373,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202374,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202375,œ608.53,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202376,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202377,œ585.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202378,œ705.60,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202380,œ705.60,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202384,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202385,"œ1,367.10",ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202391,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170042-8202393,œ572.88,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170043-2307/250,œ606.72,EPPLETON QUARRY PRODUCTS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,17/08/2023,4170044-ECS569-23,"œ1,174.08",ESSENTIAL CARE & SUPPORT LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,17/08/2023,4170051-PPT4123-JULY/AUG23,"œ2,283.00",FERRYHILL VILLAGE TRAVEL.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170053-FNCW/00000473,œ689.00,G WHITFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304357,Equipment and Materials,17/08/2023,4170055-DCC230723,"œ19,146.22",GAP GROUP LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,17/08/2023,4170056-SR05082023,"œ176,394.22",GATESHEAD CENTRAL TAXIS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170058-FBFN/00000369,œ695.00,GILL & SCHOFIELD PHARMACEUTICAL CHEMISTS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170060-INV00307761,"œ1,135.80",GO PLANT FLEET SERVICES LTD.*
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170060-INV00315814,"œ1,173.66",GO PLANT FLEET SERVICES LTD.*
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170061-DYCH/00000233,œ980.00,GORGEMEAD LTD T/A COHENS CHEMIST.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170062-1939,"œ2,344.00",GOTT TECHNICAL SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,17/08/2023,4170063-06/233350,œ787.42,GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,17/08/2023,4170063-06/233444,"œ1,929.74",GREENHAM TRADING LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,17/08/2023,4170063-06/233453,œ930.33,GREENHAM TRADING LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,17/08/2023,4170067-27578,"œ3,564.00",HICKTON CONSULTANTS LIMITED.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170069-3150,"œ3,960.00",IAN C LIDDLE T/A IC LIDDLE SERVICES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170070-400049962,"œ26,070.79",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170073-DQPW/00000411,œ855.00,INTRAHEALTH LTD.*
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170077-28105,"œ1,813.62",JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170089-0107/00042580,"œ2,283.95",JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170089-0113/00049595,œ948.20,JT DOVE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,17/08/2023,4170093-296310,œ536.00,LEXTOX.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170097-FQVV/00000471,œ805.50,LLOYDS PHARMACY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170099-DRKN/00000061,œ829.00,LYDON PHARMACY GROUP LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170103-Z001654885,"œ5,047.40",MARSHALLS MONO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170103-Z001654891,"œ2,106.44",MARSHALLS MONO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170103-Z001656168,"œ3,003.74",MARSHALLS MONO LTD.
Resources - C A C,Resources - C A C- Level C,Supplies and Services,338013,Services,17/08/2023,4170104-2218281,"œ51,557.00",MAZARS LLP.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,17/08/2023,4170107-460,"œ1,256.40",MINERVA INNOVATIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170110-53449920,"œ3,807.00",MITSUBISHI ELECTRIC EUROPE.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170117-166086,"œ3,100.00",ND BROWN LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170117-166087,"œ2,192.01",ND BROWN LTD.
Resources BK0010,Digital Services,Supplies and Services,344111,Telephones,17/08/2023,4170120-203123,"œ4,833.00",NETWORKS 2 BUSINESS LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170126-1443953A,"œ1,280.93",NORTH EAST TRUCK & VAN LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,17/08/2023,4170127-120130,"œ1,000.00",NORTH TYNESIDE STEELBAND T/A NSTB.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170128-DTXL/00000411,"œ1,565.00",NORTHERN PHARMACY GROUP LTD T/A CROOK PHARMACY.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170129-SL07779788INV,œ728.56,NORTHGATE VEHICLE HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,17/08/2023,4170130-915470403,"œ2,683.90",NORTHUMBRIAN WATER LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,17/08/2023,4170132-36993,œ530.59,NURSERYTIME LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510030,School Children,17/08/2023,4170132-37003,"œ1,747.20",NURSERYTIME LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170135-G0762140,œ655.00,ORBIS PROTECT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,17/08/2023,4170136-3570,"œ11,960.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170137-XL305121,"œ1,670.31",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,17/08/2023,4170137-XL305137,œ721.50,PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,17/08/2023,4170138-24046661,œ730.29,PARTSPLUS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,312009,Newspapers books and periodicals E312,17/08/2023,4170142-2008695,œ647.40,PETERS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,312009,Newspapers books and periodicals E312,17/08/2023,4170142-2008697,œ757.25,PETERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170143-461627,œ785.81,PEW ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15108,œ533.76,QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15109,œ645.56,QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15110,œ615.56,QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15111,"œ12,557.47",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15112,"œ8,865.10",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15113,"œ8,013.82",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15114,"œ2,408.94",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170153-15115,œ812.43,QUANTUM POWER CONNECTIONS LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,384199,Miscellaneous Expenses,17/08/2023,4170156-60005968,"œ1,369.00",RED INDUSTRIES (BROWNHILLS) LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,352001,Conference Expenses,17/08/2023,4170157-440779644,"œ2,034.00",REDCAR & CLEVELAND BOROUGH COUNCIL.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,17/08/2023,4170160-709229,"œ1,135.18",RICKERBY LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,17/08/2023,4170160-709230,œ819.02,RICKERBY LTD.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,17/08/2023,4170163-36994,œ846.09,SACRISTON ACADEMY - EARLY YEARS T/A PRIVATE NURSERY.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,17/08/2023,4170166-DW3GRANT013-01,œ529.34,SHILDON ALIVE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304999,Equipment and Materials,17/08/2023,4170173-93874,œ985.00,SORBUS INTERNATIONAL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,17/08/2023,4170175-16823,"œ2,442.73",SOVEREIGN CARE (NORTH EAST) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,17/08/2023,4170175-16823W,"œ1,651.98",SOVEREIGN CARE (NORTH EAST) LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170177-CHZCW/00000015,œ654.00,SRI KANAPARTHY LTD T/A CLIFFORD ROAD PHARMACY.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,17/08/2023,4170185-19556,œ789.60,STEADFAST SECURITY SOLUTIONS LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,17/08/2023,4170192-145739,"œ2,352.56",SWITCHSHOP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170195-LQPJ/00000426,œ844.50,T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170196-1041462,"œ1,269.69",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908109,Capital - Resurfacing,17/08/2023,4170199-18513,œ686.40,TEESDALE MERCURY LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,17/08/2023,4170203-NTX-INV-0000000369,"œ1,646.40",THERA NORTH TRADING LTD.
Neighbourhoods and Climate Change,Highways,Construction work A908,908105,Construction work,17/08/2023,4170208-TRNE035898,œ554.50,TOTAL RESOURCES (UK) LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,17/08/2023,4170210-143446,œ663.50,TP ELECTRICAL SUPPLIES & FIXINGS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170212-26116,"œ8,475.00",TRASH UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170212-26134,œ800.00,TRASH UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170212-26135,œ800.00,TRASH UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170212-26136,œ800.00,TRASH UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,17/08/2023,4170212-26148,œ800.00,TRASH UK LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,17/08/2023,4170213-305240/INVEM78,"œ1,750.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,17/08/2023,4170213-305240/INVHPR204,œ920.00,TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,17/08/2023,4170213-305240/INVMRC19,œ565.00,TRINITY CHAMBERS.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,17/08/2023,4170214-SI-TPL-00074350,"œ5,565.00",TURNING POINT (SERVICES) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170215-249451,œ626.30,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170215-249452,"œ4,550.30",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170215-249453,"œ2,434.03",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170217-INV071229,œ868.58,URBIS SCHREDER LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,17/08/2023,4170217-INV07123,œ868.58,URBIS SCHREDER LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,17/08/2023,4170223-23156277,"œ6,633.25",WARNER BROS ENTERTAINMENT UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,17/08/2023,4170223-23156841,"œ4,727.25",WARNER BROS ENTERTAINMENT UK LTD.
Adult and Health Services,Central/Other,Supplies and Services,338043,Services,17/08/2023,4170224-02180277,"œ2,772.00",WEIGHTMANS LLP.
Dedicated Schools Grant BG0015,DSG Early Years Block,Transfer Payments,510032,School Children,17/08/2023,4170225-36996,œ663.60,WESTFIELD HOUSE NURSERY.
Resources BK0010,Corporate Finance & Commercial Services,Supplies and Services,338045,Services,17/08/2023,4170230-3735120,"œ5,657.60",WOMBLE BOND DICKINSON (UK) LLP.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,18/08/2023,4170334-2016,"œ4,500.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170350-0000017434,"œ1,086.31",JAFCO TOOLS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338027,Services,18/08/2023,4170377-1040,"œ3,036.95",MCGUINNESS CONSULTANCY LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,384999,Miscellaneous Expenses,18/08/2023,4170390-1107,"œ1,500.00",NEXT2MOVE SALES & LETTINGS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,18/08/2023,4170464-226,"œ1,440.00",THE PARACHUTE PROJECT LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,18/08/2023,4170351-RES-08-2023-298,"œ1,196.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170383-282-k,"œ2,460.90",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170383-283-K,"œ1,250.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170383-284-K,"œ1,111.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/08/2023,4170384-DCC-036-23,"œ1,260.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170384-DCC-037-23,"œ1,806.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170384-DCC-038-23,"œ1,875.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170384-DCC-039-23,"œ1,575.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,18/08/2023,4170385-0003,œ878.32,REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,18/08/2023,4170333-69210,œ600.00,HF COLTON PLANT HIRE LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170235-72301,"œ2,781.79",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,18/08/2023,4170235-72302,œ720.00,24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170235-72303,"œ1,800.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170235-72305,"œ1,785.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72306,"œ2,385.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72307,"œ2,646.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,18/08/2023,4170235-72309,"œ1,220.16",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,18/08/2023,4170235-72310,"œ2,146.50",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72311,"œ3,199.95",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72312,"œ3,303.30",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,18/08/2023,4170235-72313,"œ2,761.68",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72314,"œ2,548.20",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72315,"œ2,030.19",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72316,"œ1,510.74",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72317,"œ2,324.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72318,"œ2,943.60",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,18/08/2023,4170235-72319,"œ1,106.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72320,"œ2,685.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,18/08/2023,4170235-72325,"œ2,707.18",24/7 TAXI SERVICES (PETERLEE) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,340001,Postages E340,18/08/2023,4170236-PSI0230676,"œ72,406.97",ADARE SEC LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,304259,Equipment and Materials,18/08/2023,4170237-DCCS2023173,œ505.00,ADDED BRASS LTD T/A DURHAM MUSIC SHOP.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,18/08/2023,4170238-50828970,"œ1,653.00",ADT FIRE & SECURITY PLC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170240-430,"œ1,107.68",ALANS TAXIS BARNARD CASTLE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170240-431,"œ1,690.64",ALANS TAXIS BARNARD CASTLE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170240-432,"œ2,387.70",ALANS TAXIS BARNARD CASTLE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170240-433,œ847.80,ALANS TAXIS BARNARD CASTLE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,18/08/2023,4170240-434,"œ1,678.50",ALANS TAXIS BARNARD CASTLE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,18/08/2023,4170241-178868,"œ2,400.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
