Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121256-SI-7179,"£5,028.00",BELL CONTROL SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121273-753,£821.14,CEILINGS DIRECT LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,12/04/2023,4121290-INV-0245,"£1,260.00",D & L HOPPS.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121334-3492,"£6,988.80",HIGHWAY CONSTRUCTION SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121392-11979-22,"£5,399.57",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121392-11979-26,"£1,328.66",OPUS BUILDING SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121394-3409,"£5,730.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121394-3410,"£5,192.40",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121398-177471,"£1,488.00",PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121402-14849,£773.35,QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121402-14850,£626.83,QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121402-14854,"£9,661.90",QUANTUM POWER CONNECTIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121462-TRNE036940,"£5,399.40",TOTAL RESOURCES (UK) LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,12/04/2023,4121241-3283,"£8,400.00",AA GROUNDCARE UK LTD T/A AA GARDEN LANDSCAPES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425028,Rendered by Voluntary Organisations,12/04/2023,4121358-SBS-001-23,"£1,977.60",LAUREL AVENUE COMMUNITY ASSOCIATION.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,425021,Rendered by Voluntary Organisations,12/04/2023,4121410-PIG_156704,"£31,178.16",REFLEXION CARE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Premises,115125,Repairs to Grounds,12/04/2023,4121249-23065,"£1,735.85",ARM PIPETEK LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215022,Running Costs of Vehicles,12/04/2023,4121492-1135113,"£2,810.64",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215022,Running Costs of Vehicles,12/04/2023,4121492-1135566,"£1,485.59",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,12/04/2023,4121492-1135959,"£24,820.56",YOUR NRG LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,215005,Running Costs of Vehicles,12/04/2023,4121492-1135961,"£5,550.67",YOUR NRG LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510028,School Children,12/04/2023,4121330-RES-04-2023-206,"£10,000.00",HAPPYTIMES DAYCARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510028,School Children,12/04/2023,4121455-RES-04-2023-189,"£10,000.00",THE LAURELS CHILD CARE COMPANY LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/04/2023,4121482-INV-5349,"£1,200.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,12/04/2023,4121243-0137331,"£2,160.00",ADDISONS CHARTERED SURVEYORS.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338089,Services,12/04/2023,4121255-BSLSI001003,"£3,720.00",BARNARDOS BELIEVE IN CHILDREN.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338066,Services,12/04/2023,4121263-5682/Z19/559,"£1,320.00",BLACKETT-ORD CONSERVATION ENGINEERING.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,338066,Services,12/04/2023,4121264-SIN042144,"£18,000.00",BLOOM PROCUREMENT SERVICES LTD (FORMERLY NEPRO LTD).
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,12/04/2023,4121280-UOTR5056932,"£1,210.87",CONVERA UK FINANCIAL LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,12/04/2023,4121280-UOTR5056966,"£1,929.63",CONVERA UK FINANCIAL LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,12/04/2023,4121303-2315,"£1,425.00",DURHAM CRICKET EVENTS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,12/04/2023,4121359-285173,£697.80,LEXTOX.
Resources BK0010,Transactional & Customer Services,Supplies and Services,338099,Services,12/04/2023,4121362-120083455,"£10,011.26",LLOYDS BANK PLC.
Resources - C A C,Resources - C A C- Level C,Supplies and Services,338013,Services,12/04/2023,4121368-2136726,"£61,868.40",MAZARS LLP.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338370,Services,12/04/2023,4121369-52731,"£70,180.70",MEDEQUIP ASSISTIVE TECHNOLOGY LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338066,Services,12/04/2023,4121429-SHAH389,£550.20,SHAH MEDICAL SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,12/04/2023,4121437-1772023,£927.99,SPARK TEES VALLEY.
Adult and Health Services,Head of Adults,Supplies and Services,338094,Services,12/04/2023,4121454-7051,"£2,267.40",THE DURHAM CENTRE LTD.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,12/04/2023,4121459-TICEUK2223-02,"£6,000.00",THIS IS CREATIVE ENTERPRISE CIC.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,338066,Services,12/04/2023,4121459-TICEUK2223-04,"£6,000.00",THIS IS CREATIVE ENTERPRISE CIC.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/04/2023,4121469-300269/INVRP255,"£1,236.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/04/2023,4121469-301525/INVTOP95,"£3,864.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/04/2023,4121469-305501/INVRP260,"£1,158.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/04/2023,4121469-306076/INVKF452,"£1,158.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,12/04/2023,4121469-306100,"£1,158.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338105,Services,12/04/2023,4121298-FF1092/22-HMC,£600.00,REDACTED - PAYMENT TO INDIVIDUAL
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,12/04/2023,4121342-2100554031,"£1,065.37",INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Supplies and Services,344014,Telephones,12/04/2023,4121479-SD73902,"£2,376.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,12/04/2023,4121479-SE04575,"£2,376.00",VODAFONE CORPORATE LTD.
Resources BK0010,Digital Services,Supplies and Services,344015,Telephones,12/04/2023,4121479-SE12841,"£1,056.00",VODAFONE CORPORATE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Premises,135005,Water Services,12/04/2023,4121388-359144131226065945,£741.75,NORTHUMBRIAN WATER LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,13/04/2023,4121665-42370234,£832.00,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,336005,Advertising E336,13/04/2023,4121698-EVNT59741,"£1,617.00",RAMSIDE ESTATES LTD T/A RAMSIDE HALL HOTEL.
Children and Young Peoples Services,Head of Childrens Social Care,Employees,080025,Agency Staff,13/04/2023,4121583-2469797,"£180,005.00",GEOMETRIC RESULTS INTERNATIONAL.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,328041,Clothing uniforms and laundry E328,13/04/2023,4121624-102136,£660.00,KING SCIENTIFIC.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,342033,Computers and Communications,13/04/2023,4121524-INV-13102,"£21,549.60",BRAMBLE HUB LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,13/04/2023,4121539-C/PE261277,"£2,016.00",CIVICA UK LTD.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,13/04/2023,4121728-102143,"£36,720.00",TEAM NETSOL LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Construction work A908,908105,Construction work,13/04/2023,4121611-27626,"£2,656.72",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/04/2023,4121497-32301,"£2,942.99",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121497-32302,£875.52,24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/04/2023,4121497-32303,"£3,312.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121497-32307,"£4,388.40",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121497-32308,"£3,588.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121497-32320,"£2,490.02",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121497-32324,"£5,337.01",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121498-MARCH02-2023,"£2,852.72",A & P TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121515-1041,"£3,027.67",BEELINE MINI BUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121515-1042,"£2,802.55",BEELINE MINI BUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121515-1043,"£1,620.76",BEELINE MINI BUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121528-W046040,"£2,913.38",C & R TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121571-M042/0323,"£3,330.62",ELLIOTTS OF TRIMDON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121575-INV-0103,"£1,185.00",FIGGY BUS (TAXI).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121581-103350,"£3,786.82",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103354,"£3,239.32",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103357,"£3,731.98",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103358,"£1,844.37",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/04/2023,4121581-103361,"£3,197.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/04/2023,4121581-103364,"£1,422.78",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121581-103368,"£2,227.32",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121581-103371,"£2,937.56",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121581-103372,"£2,703.42",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103375,"£1,828.60",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103376,"£2,011.35",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103381,"£1,507.89",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103382,"£2,175.40",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103383,£856.44,G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121581-103386,£809.72,G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121582-W041/24492,"£5,217.73",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121590-009-31/3/23,"£1,154.40",HANNAH`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121625-3201,"£3,746.40",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121625-3204,"£2,523.73",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3206,"£5,018.04",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3207,"£3,167.44",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3208,"£5,168.42",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3209,"£3,238.03",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3210,"£5,244.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3211,"£4,281.60",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3212,"£4,968.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3214,"£5,887.20",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3215,"£4,266.08",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3216,"£2,542.20",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3216-mar23,"£4,470.80",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3217,"£2,943.60",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3229,"£4,050.92",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121625-3230,"£5,197.36",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/04/2023,4121625-3231,"£4,014.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121625-3235,"£3,348.07",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121625-3237,"£2,140.80",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/04/2023,4121625-3238,"£4,089.60",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121637-INV03/2023 20,"£3,337.55",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121637-INV03/2023 28,"£6,562.58",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121699-SI-22133,"£2,797.80",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121648-W174/29,"£3,490.17",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121651-268,"£2,644.80",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121652-MAR23-S020,"£3,314.67",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121656-215530,"£4,222.29",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/04/2023,4121685-F180-MAR23,"£1,663.20",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/04/2023,4121685-M066-MAR23,"£3,279.16",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,13/04/2023,4121749-323144,£736.00,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/04/2023,4121601-SI-HK-000836,"£29,000.00",HUMANKIND CHARITY.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460151,Contract Payments,13/04/2023,4121611-27091,£610.79,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460162,Contract Payments,13/04/2023,4121665-42370377,£674.00,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,13/04/2023,4121572-RES-04-2023-274,"£82,330.00",ELLWAY GROUP LTD.
Adult and Health Services,Head of Adults,Supplies and Services,304516,Equipment and Materials,13/04/2023,4121496-15887,£576.20,1AB TAXIS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121500-IN10832,"£5,421.72",ACROL AIR CONDITIONING CO LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121502-34321097,"£2,086.06",AGGREGATE INDUSTRIES UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121514-99419902,£756.15,BALL COLEGRAVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121514-99419903,"£1,306.27",BALL COLEGRAVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121514-99419908,£892.39,BALL COLEGRAVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/04/2023,4121530-433605,"£1,049.17",CARRS BILLINGTON AGRICULTURE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121532-OP/I026547,"£5,868.00",CENTREWIRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121537-DRM/256127,£899.94,CITY ELECTRICAL FACTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121567-059-316325,£742.19,EDMUNDSON ELECTRICAL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121567-059-316357,"£4,726.16",EDMUNDSON ELECTRICAL LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121584-81197,"£1,478.40",GEORGE VARDY HAULAGE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121587-8155,"£12,702.00",GROVE REED JOINERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121594-4758951,"£2,066.05",HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121608-2184/2022,£864.00,J & JG GILL & SONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306769,"£1,655.40",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306770,"£1,154.40",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306771,"£1,543.80",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306772,"£1,543.80",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306774,"£1,899.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306780,"£1,899.00",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121610-5306782,"£1,154.40",JA GILSON (AGRICULTURAL CONTRACTORS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121645-53308257,"£9,446.72",MITSUBISHI ELECTRIC EUROPE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121660-0000117934,£878.66,NAL LTD.
Regeneration Economy and Growth,Economic Development Level C,Supplies and Services,304405,Equipment and Materials,13/04/2023,4121693-503071,£540.00,QUALSAFE.COM.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3623,£828.80,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3624,£715.40,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3626,"£1,258.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3628,"£1,535.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3629,"£1,009.00",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/04/2023,4121709-3630,"£1,343.00",S & R LANDSCAPES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121725-974608,"£1,673.69",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/04/2023,4121732-CD970039541,"£2,997.00",THE HELPING HAND CO (LEDBURY) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121736-38963,"£4,620.00",TOTAL PUMP SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121736-38971,"£3,476.40",TOTAL PUMP SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121736-38972,"£24,240.00",TOTAL PUMP SOLUTIONS LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304245,Equipment and Materials,13/04/2023,4121740-CD970012563,£768.00,TUNSTALL HEALTHCARE (UK) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121742-244381,"£1,899.84",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121742-244383,"£1,219.68",TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/04/2023,4121747-6890492324,"£4,347.00",VIESSMANN LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/04/2023,4121753-22-1243,"£1,002.00",WM O SILMON LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,13/04/2023,4121504-177639,£882.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,308011,Furniture,13/04/2023,4121504-177640,£882.00,ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Economic Development Level C,Fees,901001,Internal fees,13/04/2023,4121599-RES-04-2023-249,"£13,984.00",HORDEN & PETERLEE RUGBY CLUB.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/04/2023,4121615-210323BRASS,"£2,500.00",REDACTED - PAYMENT TO INDIVIDUAL
