Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,332047,Printing Stationery and Gen Off Exps,14/12/2023,4215134-SI30261,£900.00,AMBIC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215134-SI30262,£875.00,AMBIC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215134-SI30263,"£2,062.50",AMBIC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215134-SI30264,"£2,262.50",AMBIC LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,14/12/2023,4215136-1887-NOV23,"£1,124.99",ANGIE`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,14/12/2023,4215136-7390-NOV23,£720.00,ANGIE`S TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215140-INV-0329,"£15,994.00",APEX ROOFING SPECIALISTS LTD.
Regeneration Economy and Growth,Planning & Housing,Premises,108099,Service Repairs and Maintenance,14/12/2023,4215141-0000039447,£530.00,AQUAJET DRAIN CLEANING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215149-23048586,"£1,400.00",ATKINSREALIS UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215150-F208NOV23,"£4,061.25",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,14/12/2023,4215150-SED100NOV23,"£2,398.60",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,14/12/2023,4215151-D720004903,"£5,185.28",AUTISM CARE UK (4) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215152-34664,£770.00,AYCLIFFE FABRICATIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,14/12/2023,4215153-002/2023,£602.35,BEECHFIELD CARE & SUPPORT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,14/12/2023,4215160-22SI2295731,£753.60,BRENNTAG UK LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,14/12/2023,4215161-INV-100523,£519.50,BRIDGE CREATIVE ENTERPRISE CIC.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215171-C/11971,"£6,454.39",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215171-C/11972,"£3,801.06",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215171-C/11974,"£4,473.00",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/12/2023,4215171-C/11978,"£7,672.48",COCHRANES T/A KELVIN TRAVEL.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,14/12/2023,4215172-CTA/DCC/COMLEARN/R03,"£4,182.75",COMMUNICATORS TRAINING ASSOCIATES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486044,Service level agreements E486,14/12/2023,4215177-3980042126,"£4,036.50",COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST (CDDFT).
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215185-DI202311,"£1,125.00",D&I TAXIS.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,14/12/2023,4215186-INV2464548195026,"£69,360.00",DATTO EUROPE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215189-673951F,£821.50,DAWSONGROUP VANS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215190-1123-001,"£2,850.00",DCM TAXIS.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,14/12/2023,4215191-7402965347,£948.00,DELL COMPUTER CORPORATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215203-200009,"£4,900.00",DURHAM UNIVERSITY.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215204-INV0286,"£2,346.28",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,14/12/2023,4215205-002,"£1,720.74",ECO ZERO TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Premises,108099,Service Repairs and Maintenance,14/12/2023,4215210-104468,"£2,320.50",EIAT UK LTD (ELECTRICAL INSTALLATION & APPLIANCE TESTING UK).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215211-5234/NOV-23,"£2,970.00",ELLIOTTS OF TRIMDON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215211-E057/NOV23,"£2,337.00",ELLIOTTS OF TRIMDON.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215211-E095NOV23,"£1,732.80",ELLIOTTS OF TRIMDON.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8205368,£585.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8205445,£523.28,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8205512,£755.84,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206321,£737.10,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206322,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206324,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206325,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206327,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206329,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206333,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206336,£554.40,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206337,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215212-8206338,£588.90,ENTERPRISE FLEX-E-RENT T/A BURNT TREE GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,14/12/2023,4215223-2027/015,£750.00,FORE CONSULTING LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,14/12/2023,4215224-109935,£607.95,FORENSIC TESTING SERVICE LTD.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215225-0000001621,"£4,182.75",FOUNDATION OF LIGHT.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215227-503312,"£2,743.29",FT LEISURE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215227-503319,£500.00,FT LEISURE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215227-503322,£500.00,FT LEISURE LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479111,Purchase of Care,14/12/2023,4215250-11037721,"£7,800.00",HOME GROUP LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215254-E196/NOV/23,"£2,185.00",HORNDALE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215254-S018/NOV-23,"£1,596.00",HORNDALE TAXIS.
Regeneration Economy and Growth,Business Durham,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215259-150729,£752.79,HUTCHINSON ENVIRONMENTAL SOLUTIONS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108099,Service Repairs and Maintenance,14/12/2023,4215259-151140,£742.92,HUTCHINSON ENVIRONMENTAL SOLUTIONS LTD.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,338089,Services,14/12/2023,4215262-23049,"£1,212.33",INDEPENDENT CLINICAL INITIATIVE SERVICES LTD (ICIS).
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,14/12/2023,4215263-2100767788,£621.06,INSIGHT DIRECT (UK) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215265-6615,"£1,629.00",J YOUNG T/A VIP TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215265-6616,£928.00,J YOUNG T/A VIP TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215265-6617,"£1,636.04",J YOUNG T/A VIP TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215265-6618,"£1,467.74",J YOUNG T/A VIP TAXIS.
Regeneration Economy and Growth,Transport and Contracted Services,Premises,108099,Service Repairs and Maintenance,14/12/2023,4215269-29750,"£8,941.98",JC MAINTENANCE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,108099,Service Repairs and Maintenance,14/12/2023,4215269-29751,"£3,780.00",JC MAINTENANCE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215269-29753,"£1,023.55",JC MAINTENANCE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,106082,Centrally Controlled Rep and Maint,14/12/2023,4215269-29824,£986.55,JC MAINTENANCE SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215274-230475,"£386,541.94",KIELY BROS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-A049-NOVEMBER23,"£2,850.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-A070-NOVEMBER23,"£2,804.40",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-A162-NOVEMBER23,"£2,700.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-A173-NOVEMBER23,"£2,030.15",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,14/12/2023,4215275-A213-NOVEMBER23,"£4,560.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215275-F338-NOVEMBER23,"£2,915.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-M023-NOVEMBER23,"£3,342.48",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N013-NOVEMBER23,"£2,755.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N036-NOVEMBER23,"£2,660.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N043-NOVEMBER23,"£2,945.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N053-NOVEMBER23,"£1,800.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N073-NOVEMBER23,"£2,280.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N078-NOVEMBER23,"£2,229.08",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N090-NOVEMBER23,"£3,724.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N095-NOVEMBER23,"£2,026.35",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N118-NOVEMBER23,"£3,624.25",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N318-NOVEMBER23,"£5,320.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,14/12/2023,4215275-N345-NOVEMBER23,"£1,881.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-N350-NOVEMBER23,"£1,805.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-W003-NOVEMBER23,"£3,162.55",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-W049-NOVEMBER23,"£4,370.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215275-W049-SEDPTEMBER23,"£1,150.00",KINGSWAY CABS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,352001,Conference Expenses,14/12/2023,4215285-64012817,"£2,068.00",LOCAL GOVERNMENT ASSOCIATION.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215287-1098,"£2,250.00",LUNA CREATIVE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215287-1099,"£2,250.00",LUNA CREATIVE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215287-1100,£700.00,LUNA CREATIVE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,14/12/2023,4215287-1101,£700.00,LUNA CREATIVE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-5638,"£6,093.55",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-6530,"£9,877.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-6856,£714.00,MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-7191,"£1,214.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8005,"£2,121.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8008,"£4,558.95",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8015,"£6,852.68",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8021,"£8,517.13",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8032,"£2,159.50",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8033,"£2,642.40",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8055,"£3,213.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8056,"£2,632.88",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8066,"£2,142.00",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8068,"£1,705.51",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8088,"£1,340.69",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8093,"£10,246.56",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8097,£930.79,MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8098,"£5,728.04",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8103,"£10,164.33",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8112,"£10,057.65",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,440046,Other third party payments E440,14/12/2023,4215291-8119,"£10,164.93",MAJOR RECRUITMENT LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215293-A207-1123,"£3,552.00",MARK & JOHN CHISHOLM T/A (CHEVRON).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215323-3NOVEMBER2023,£980.00,NC TAXI`S.
Neighbourhoods and Climate Change,Highways,Fees,901004,Capital - Detailed Design,14/12/2023,4215328-4401366,£627.50,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,14/12/2023,4215328-44013747,£561.67,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,14/12/2023,4215328-44014286,£561.67,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,14/12/2023,4215328-44014330,£627.50,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,14/12/2023,4215330-RES-12-2023-172,"£25,800.00",NORTH EAST LEARNING TRUST (NELT).
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215331-DI20417134,"£2,696.80",NORTHERN POWERGRID (NORTHEAST) LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215331-DI20417718,"£2,231.54",NORTHERN POWERGRID (NORTHEAST) LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215332-SL07943393INV,£618.53,NORTHGATE VEHICLE HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215332-SL07943395INV,£705.60,NORTHGATE VEHICLE HIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,230005,Contract Hire,14/12/2023,4215332-SL07944921INV,"£1,052.24",NORTHGATE VEHICLE HIRE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/12/2023,4215338-XL310608,"£3,720.15",PARK ELECTRICAL DISTRIBUTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Premises,106080,Centrally Controlled Rep and Maint,14/12/2023,4215344-106482,£791.81,PETERLEE FIRE CO LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15677,"£16,051.50",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15678,"£9,540.80",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15679,"£6,690.37",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15680,"£1,050.00",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15681,"£4,841.50",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15682,"£8,650.75",PLAY & LEISURE LTD.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,14/12/2023,4215346-15683,"£10,859.99",PLAY & LEISURE LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215350-179963,"£1,145.00",PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215353-15432,"£7,753.63",QUANTUM POWER CONNECTIONS LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,14/12/2023,4215357-SI-22197,"£1,656.80",RAPID MINIBUSES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215359-3-4062NOV23,"£1,437.84",RAYNERS COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215359-3NOV23,"£2,831.00",RAYNERS COACHES.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215363-78608,"£4,930.00",RJ UTILITY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215363-78609,"£4,860.00",RJ UTILITY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/12/2023,4215363-78610,"£2,950.00",RJ UTILITY SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/12/2023,4215369-4079/03/2023,"£2,160.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-S015/03,"£3,938.80",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-S017/003,"£3,127.78",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-S052/02,"£2,660.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-S080/03,"£2,280.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/12/2023,4215369-W016/2023,"£3,777.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-W019/03,"£3,420.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-W032/003,"£3,964.54",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215369-W090/03,"£3,363.00",S & S TRAVEL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,14/12/2023,4215374-RES-12-2023-180,"£42,015.19",SECOND TO NONE CARE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,372009,Subscriptions E372,14/12/2023,4215375-1349623,"£9,250.00",SGS UNITED KINGDOM LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215377-231104,£620.06,SHOTTON PRIVATE HIRE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215378-714560243874,"£1,488.51",SIG TRADING LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215378-714560244048,£560.00,SIG TRADING LTD.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,14/12/2023,4215379-27182,£565.00,SIMPLY STRIPES (THE SIGNMAKERS) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/12/2023,4215388-NOV163/STL23,"£2,660.00",STL CABS LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479101,Purchase of Care,14/12/2023,4215394-5875,"£27,242.45",SUPPORTIVE SRC LTD.
Regeneration Economy and Growth,Business Durham,Premises,108125,Service Repairs and Maintenance,14/12/2023,4215396-INV-1135,£816.67,SWINBURNE HORTICULTURAL SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215397-1084598,£996.42,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215397-1102981,"£2,085.46",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215397-1104668,£503.70,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/12/2023,4215397-1106340,"£1,461.80",T CROSSLING & CO LTD.
