Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/1,"œ4,950.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/3,"œ9,810.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/4,"œ4,464.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4235961-25351/5,"œ4,410.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/6,"œ5,202.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/7,"œ4,590.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4235961-25351/8,"œ4,770.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4235961-25397,"œ15,587.67",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Employees,080025,Agency Staff,14/02/2024,4235965-2479366,"œ140,138.34",GEOMETRIC RESULTS INTERNATIONAL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235966-JAN2024EYTOPUP-47,"œ1,891.00",GIANT STEPS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235968-JAN2024EYTOPUP-79,"œ1,574.00",GLOW CHURCH T/A LITTLE CUBS DAY NURSERY.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338025,Services,14/02/2024,4235970-379403/1190,œ580.00,GORDON FLETCHER & SONS LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145023,Cleaning and Domestic Supplies,14/02/2024,4235972-06/256286,œ621.58,GREENHAM TRADING LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4235976-JAN2024EYTOPUP-49,œ686.00,HAPPY TIMES DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235976-JAN2024EYTOPUP-50,œ646.00,HAPPY TIMES DAYCARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235977-JAN2024EYTOPUP-11,"œ1,138.00",HAPPYTIMES DAYCARE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430112,Rendered by Private Contractors,14/02/2024,4235978-SIN-3400-264547,"œ142,039.63",HARGREAVES (UK) SERVICES LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235979-JAN2024EYTOPUP-53,"œ1,138.00",HAYSTACKS NURSERY..
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4235979-JAN2024EYTOPUP-54,"œ2,541.00",HAYSTACKS NURSERY..
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235980-JAN2024EYTOPUP-55,œ650.00,HAZEL DENE CHILDCARE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4235985-3603,"œ9,780.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4235985-3604,"œ8,658.00",HIGHWAY CONSTRUCTION SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4235990-JAN2024EYTOPUP-58,"œ1,416.00",HOUSE OF EDEN LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235990-JAN2024EYTOPUP-60,œ617.00,HOUSE OF EDEN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/02/2024,4235991-B33/0194790,œ675.59,HOWDENS JOINERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4235992-JAN2024EYTOPUP-67,œ623.00,HOWLETCH & SHOTTON CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235992-JAN2024EYTOPUP-68,"œ1,463.00",HOWLETCH & SHOTTON CHILDCARE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4235993-JAN2024EYTOPUP-63,œ570.00,HOWLETCH & SHOTTON CHILDCARE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4235993-JAN2024EYTOPUP-64,"œ1,427.00",HOWLETCH & SHOTTON CHILDCARE LTD.
Resources BK0010,Digital Services,Supplies and Services,342053,Computers and Communications,14/02/2024,4235995-4100874970,œ683.50,HYTEK GB LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926004,Stock,14/02/2024,4235996-400052997,"œ13,198.48",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Highways,Stock A926,926004,Stock,14/02/2024,4235996-400053168,"œ1,168.10",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4236001-28596,"œ1,488.69",JACK COUPE & SONS LTD T/A COUPE LINE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236002-1021,"œ3,379.89",JACKSON`S TAXI.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,14/02/2024,4236002-1022,"œ1,541.82",JACKSON`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236002-1023,"œ2,449.62",JACKSON`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236002-1024,"œ2,374.90",JACKSON`S TAXI.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,14/02/2024,4236002-1025,œ806.00,JACKSON`S TAXI.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,14/02/2024,4236002-1026,"œ2,967.51",JACKSON`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236002-1027,"œ3,654.40",JACKSON`S TAXI.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338029,Services,14/02/2024,4236003-NEPO0003-001,"œ18,150.31",JACOBS UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4236005-30065,"œ20,485.06",JC MAINTENANCE SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4236008-43332/43342,"œ10,029.15",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4236008-43333,"œ12,798.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4236008-43334,"œ5,155.50",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236008-43335,"œ6,399.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236008-43336,"œ6,399.00",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236008-43337,"œ11,048.30",JIM HUGHES COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236008-43344,"œ7,110.00",JIM HUGHES COACHES LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32628,"œ3,469.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32639,"œ4,662.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32640,"œ5,755.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32642,"œ3,077.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32650,"œ2,516.75",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236011-32652,"œ4,759.50",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236012-32683,"œ3,936.00",JOHN R BUTTERFIELD LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,14/02/2024,4236012-32760,"œ2,760.00",JOHN R BUTTERFIELD LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236013-M00966,"œ3,984.12",JOVIAL PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236013-M01627,"œ1,567.86",JOVIAL PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236013-M01766,"œ2,993.36",JOVIAL PRIVATE HIRE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236015-0213/01130336,"œ1,615.00",JT DOVE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,14/02/2024,4236016-1498,"œ4,432.08",K & R TAXIS (STANLEY).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236018-JAN2024EYTOPUP-73,"œ2,127.00",KIDS 1ST NURSERIES DURHAM.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236018-JAN2024EYTOPUP-74,œ646.00,KIDS 1ST NURSERIES DURHAM.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236020-JAN2024EYTOPUP-76,œ998.00,KIDZ VILLAGE LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,338045,Services,14/02/2024,4236021-519664,"œ2,750.00",KINGS CHAMBERS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236028-33468,"œ4,000.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236028-33469,"œ4,007.70",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236028-33471,"œ10,000.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4236028-33472,"œ4,930.00",LEE`S COACHES LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,14/02/2024,4236031-312237,œ923.30,LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,14/02/2024,4236031-312927,œ878.00,LEXTOX.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,14/02/2024,4236031-312968,œ878.00,LEXTOX.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236032-JAN2024EYTOPUP-149,"œ1,138.00",LINGFIELD EDUCATION TRUST T/A WOODHAM BURN COMMUNITY PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236033-JAN2024EYTOPUP-78,"œ1,790.00",LITTLE ACORNS NORTH EAST LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236034-JAN2024EYTOPUP-80,œ650.00,LITTLE STARS EARLY YEARS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236035-JAN2024EYTOPUP-81,"œ2,435.00",LITTLE WAVES DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236035-JAN2024EYTOPUP-82,"œ2,250.00",LITTLE WAVES DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,14/02/2024,4236042-F138OCTOBER36,"œ4,231.52",MARK & JOHN CHISHOLM T/A (CHEVRON).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236044-Z001792634,"œ17,516.18",MARSHALLS MONO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4236050-30559/92958069,"œ4,800.00",MITIE PROPERTY SERVICES (UK) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,14/02/2024,4236064-14737,"œ3,498.00",NEUROBOX LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236065-JAN2024EYTOPUP-91,œ975.00,NEW BEGINNINGS (MOORSIDE) CO LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,410037,Rendered by Other Local Authorities,14/02/2024,4236067-64705,"œ1,064.99",NFPAS LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,14/02/2024,4236068-RES-02-2024-207,"œ120,000.00",NHS NORTH EAST & NORTH CUMBRIA ICB.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,14/02/2024,4236071-VOUCHERADCR05-23,œ570.00,NORTH EAST LEARNING TRUST (NELT).
Resources - C A C,Resources - C A C- Level C,Supplies and Services,384899,Miscellaneous Expenses,14/02/2024,4236074-1000186LR,"œ65,714.29",NORTH OF TYNE COMBINED AUTHORITY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236081-JAN2024EYTOPUP-118,œ813.00,ONE EXCELLENCE MULTI ACADEMY TRUST.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,14/02/2024,4236093-SI/90419,"œ1,266.00",PINEAPPLE CONTRACTS.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236094-JAN2024EYTOPUP-95,"œ1,946.00",PLAYDAY NURSERY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,14/02/2024,4236096-90221830,"œ5,285.96",PROPERTY MANAGEMENT INTEGRATED SERVICE & EMPLOYMENT CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,14/02/2024,4236096-90233618,"œ5,285.00",PROPERTY MANAGEMENT INTEGRATED SERVICE & EMPLOYMENT CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,14/02/2024,4236096-90233645,"œ5,281.59",PROPERTY MANAGEMENT INTEGRATED SERVICE & EMPLOYMENT CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338066,Services,14/02/2024,4236096-90235422,"œ5,413.87",PROPERTY MANAGEMENT INTEGRATED SERVICE & EMPLOYMENT CO LTD.
Regeneration Economy and Growth,Business Durham,Supplies and Services,384199,Miscellaneous Expenses,14/02/2024,4236100-21497,œ545.00,RADECAL SIGNS GRAPHICS & ADVERTISING.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236101-JAN2024EYTOPUP-100,œ605.00,RAINBOW NURSERY LTD (MIDDLESTONE MOOR).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236101-JAN2024EYTOPUP-98,œ804.00,RAINBOW NURSERY LTD (MIDDLESTONE MOOR).
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236101-JAN2024EYTOPUP-99,œ650.00,RAINBOW NURSERY LTD (MIDDLESTONE MOOR).
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236104-JAN2024EYTOPUP-102,"œ1,296.00",RIBBON ACADEMY TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4236107-78766,œ890.00,RJ UTILITY SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236109-2188,"œ11,000.00",ROBERTS TOURS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236109-2189,"œ3,950.00",ROBERTS TOURS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236109-2190,"œ5,900.00",ROBERTS TOURS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236109-2191,"œ5,200.00",ROBERTS TOURS.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,14/02/2024,4236116-2024.1000004607,"œ2,704.16",SCARAB SWEEPERS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236123-JAN2024EYTOPUP-108,"œ1,138.00",SERENDIPITY PRE-SCHOOL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,14/02/2024,4236125-26191,œ610.00,SHELLEY SIGNS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/02/2024,4236127-1712,"œ3,070.00",SNAPFAST LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,372009,Subscriptions E372,14/02/2024,4236130-RESOLVE/10267,"œ1,850.00",SOCIAL LANDLORDS CRIME & NUISANCE GROUP LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,14/02/2024,4236131-2024-017,œ710.00,SOLMEK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,14/02/2024,4236132-D0048671,"œ10,491.00",SOUTH TEES HOSPITALS NHS FOUNDATION TRUST.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,14/02/2024,4236133-729002,"œ2,380.00",SPENNYMOOR TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236135-JAN2024EYTOPUP-119,"œ2,048.00",ST OSWALD`S PRE SCHOOL LEARNING CENTRE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236135-JAN2024EYTOPUP-120,"œ2,969.00",ST OSWALD`S PRE SCHOOL LEARNING CENTRE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236135-JAN2024EYTOPUP-121,œ724.00,ST OSWALD`S PRE SCHOOL LEARNING CENTRE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236137-JAN2024EYTOPUP-113,"œ1,463.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236138-JAN2024EYTOPUP-5,œ611.00,STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236139-JAN2024EYTOPUP-16,œ570.00,STANLEY LEARNING PARTNERSHIP.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,14/02/2024,4236142-JAN182-STL24,"œ1,575.00",STL CABS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236143-JAN2024EYTOPUP-126,œ591.00,SUNSHINE DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236143-JAN2024EYTOPUP-127,"œ1,545.00",SUNSHINE DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236143-JAN2024EYTOPUP-128,œ811.00,SUNSHINE DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236144-JAN2024EYTOPUP-129,"œ3,547.00",SUNSHINE DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236144-JAN2024EYTOPUP-130,œ507.00,SUNSHINE DAY NURSERY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236144-JAN2024EYTOPUP-131,"œ1,897.00",SUNSHINE DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236145-JAN2024EYTOPUP-136,"œ1,417.00",SUNSHINE DAY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236145-JAN2024EYTOPUP-137,"œ2,460.00",SUNSHINE DAY NURSERY LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236147-148078,"œ1,911.39",SWITCHSHOP LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,14/02/2024,4236150-9634,"œ1,500.00",TEAM VALLEY TRANSMISSIONS LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,14/02/2024,4236153-7386,œ921.25,THE DURHAM CENTRE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236155-JAN2024EYTOPUP-105,"œ1,425.00",THE LAIDLAW SCHOOLS TRUST T/A SEDGEFIELD HARDWICK PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236155-JAN2024EYTOPUP-106,œ650.00,THE LAIDLAW SCHOOLS TRUST T/A SEDGEFIELD HARDWICK PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236155-JAN2024EYTOPUP-107,œ813.00,THE LAIDLAW SCHOOLS TRUST T/A SEDGEFIELD HARDWICK PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236156-JAN2024EYTOPUP-132,œ617.00,THE LAURELS CHILD CARE COMPANY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236156-JAN2024EYTOPUP-133,"œ1,118.00",THE LAURELS CHILD CARE COMPANY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236158-JAN2024EYTOPUP-135,œ568.00,THE NURSERY.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,14/02/2024,4236162-NSIN00107648,"œ1,659.48",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236164-JAN2024EYTOPUP-69,"œ1,141.00",TM NURSERY ENTERPRISES LTD T/A JACK IN THE BOX DAYCARE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236164-JAN2024EYTOPUP-70,œ975.00,TM NURSERY ENTERPRISES LTD T/A JACK IN THE BOX DAYCARE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236164-JAN2024EYTOPUP-71,"œ1,950.00",TM NURSERY ENTERPRISES LTD T/A JACK IN THE BOX DAYCARE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236166-JAN2024EYTOPUP-32,"œ1,788.00",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236167-JAN2024EYTOPUP-103,"œ2,600.00",TOGETHER LEARNING PARTNERSHIP (ROSA STREET PRIMARY SCHOOL).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236170-JAN2024EYTOPUP-139,"œ3,476.00",TOTS `R` US.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236170-JAN2024EYTOPUP-140,œ970.00,TOTS `R` US.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236170-JAN2024EYTOPUP-141,œ646.00,TOTS `R` US.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,14/02/2024,4236173-INV-17348,"œ2,450.00",TRIANGLE CONSULTING SOCIAL ENTERPRISE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236174-JAN2024EYTOPUP-124,œ650.00,TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236175-JAN2024EYTOPUP-111,"œ1,138.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236176-JAN2024EYTOPUP-109,"œ1,174.00",TUDHOE LEARNING TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236177-255847,œ905.85,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236177-255858,"œ1,009.02",TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,14/02/2024,4236179-04041403,"œ1,923.96",UK ELECTRIC LTD.*
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236182-JAN2024EYTOPUP-39,"œ1,033.00",UNIVERSITY OF DURHAM DAY NURSERY.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,135005,Water Services,14/02/2024,4236188-2101162800413121288,"œ2,873.78",WAVE (AWBN).
Dedicated Schools Grant BG0015,DSG High Needs Block,Transfer Payments,510025,School Children,14/02/2024,4236189-JAN2024EYTOPUP-142,œ650.00,WHEATLEY HILL COMMUNITY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510026,School Children,14/02/2024,4236189-JAN2024EYTOPUP-143,œ813.00,WHEATLEY HILL COMMUNITY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510027,School Children,14/02/2024,4236189-JAN2024EYTOPUP-144,œ942.00,WHEATLEY HILL COMMUNITY NURSERY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,14/02/2024,4236192-WSL2855,"œ9,900.00",WHITE STAR TRAVEL LTD.
