Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181460-103617,"œ2,024.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181460-103618,"œ2,024.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181460-103620,"œ3,166.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181460-103621,"œ1,835.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181460-103622,"œ1,788.00",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Chief Executives Office,Communications Management,Supplies and Services,336005,Advertising E336,25/09/2023,4181462-20278,"œ1,070.00",GARDINER RICHARDSON LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,25/09/2023,4181463-SR02092023,"œ169,493.44",GATESHEAD CENTRAL TAXIS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181466-SI869925,œ571.80,GLASDON UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181467-INV-1690,œ600.00,GLENFIELD ENERGY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,25/09/2023,4181478-282912,œ620.10,GREENLAY T/A THOMAS SHERRIFF & CO LTD.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,25/09/2023,4181482-VOUCHER23NB-EDUR031,"œ6,992.50",GROUNDWORK NORTH EAST.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,25/09/2023,4181486-091412,"œ1,435.10",HAGS-SMP LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,25/09/2023,4181489-27973,"œ3,520.00",HICKTON CONSULTANTS LIMITED.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,25/09/2023,4181489-27995,"œ3,375.00",HICKTON CONSULTANTS LIMITED.
Regeneration Economy and Growth,Transport and Contracted Services,Fees,901002,Consultants fees 901002,25/09/2023,4181489-28004,"œ3,240.00",HICKTON CONSULTANTS LIMITED.
Regeneration Economy and Growth,Corporate Property and Land,Fees,901002,Consultants fees 901002,25/09/2023,4181489-28005,"œ2,880.00",HICKTON CONSULTANTS LIMITED.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,25/09/2023,4181489-28009,œ720.00,HICKTON CONSULTANTS LIMITED.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,25/09/2023,4181489-28061,"œ1,800.00",HICKTON CONSULTANTS LIMITED.
Children and Young Peoples Services,Head of Education and Skills,Fees,901002,Consultants fees 901002,25/09/2023,4181489-28093,"œ1,575.00",HICKTON CONSULTANTS LIMITED.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,25/09/2023,4181490-23603,"œ75,900.29",HODGSONS COACH OPERATORS LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,25/09/2023,4181498-SI-HK-001294,"œ374,752.00",HUMANKIND CHARITY.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181500-400050555,"œ10,547.00",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181500-400050595,"œ11,654.85",ICL UK SALES LTD (CLEVELAND POTASH LTD).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181501-1120/DUCC3949,"œ13,584.41",IMAGEMAKERS DESIGN & CONSULTANCY LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181502-83054307,"œ2,750.00",INDEED IRELAND OPERATIONS LTD.
Resources BK0010,HR & Employee Services,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181502-83390476,"œ1,099.99",INDEED IRELAND OPERATIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14718,"œ2,322.60",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14719,"œ7,038.00",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14720,"œ1,191.00",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14722,œ579.00,INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14790,"œ17,696.00",INGLEFORD SCAFFOLDING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181503-14804,œ760.00,INGLEFORD SCAFFOLDING LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181504-2100699412,"œ1,735.85",INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181504-2100699413,"œ3,690.82",INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181504-2100708031,œ887.71,INSIGHT DIRECT (UK) LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,25/09/2023,4181504-2100708033,œ928.43,INSIGHT DIRECT (UK) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181508-5397,œ932.18,ISOLER LTD.*
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181510-1455,"œ5,538.00",J & K TRAINING LTD.
Neighbourhoods and Climate Change,Environmental Services,Fees,901002,Consultants fees 901002,25/09/2023,4181511-5405,"œ7,600.00",J HUMPHREY & PARTNERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181511-5419,"œ3,120.00",J HUMPHREY & PARTNERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181511-5426,"œ3,750.00",J HUMPHREY & PARTNERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181511-5428,œ660.00,J HUMPHREY & PARTNERS LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,460151,Contract Payments,25/09/2023,4181512-27888,œ603.38,JACK COUPE & SONS LTD T/A COUPE LINE.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181512-28064,"œ38,528.36",JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,25/09/2023,4181513-INV-4804,"œ2,600.00",JAK HQ LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338365,Services,25/09/2023,4181515-29178,œ553.80,JC MAINTENANCE SERVICES LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,328041,Clothing uniforms and laundry E328,25/09/2023,4181519-11580,œ778.80,JG UNIFORMS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384906,Miscellaneous Expenses,25/09/2023,4181521-RES-09-2023-317,œ900.00,JIGSAW LEARNING TRUST.
Neighbourhoods and Climate Change,Environmental Services,Construction work A908,908105,Construction work,25/09/2023,4181523-24050233,"œ312,830.96",JONES BROS RUTHIN (CIVIL ENGINEERING) CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181526-0303/01007942,"œ1,890.00",JT DOVE LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,25/09/2023,4181528-274,"œ4,160.00",K-9 COMPREHENSIVE  LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181531-230377,"œ351,966.93",KIELY BROS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/09/2023,4181532-10320408,"œ2,223,845.95",KIER CONSTRUCTION LTD - SCOTLAND
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,25/09/2023,4181535-3330-JUN23-F221,"œ2,880.00",KINGSWAY CABS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,25/09/2023,4181539-301295,œ719.50,LEXTOX.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Premises,150005,Apportioned Exps of Operational Blds,25/09/2023,4181550-3650,œ918.48,MANOR HOUSE (1707) LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-FKL00382,"œ3,767.45",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-FKL00383,"œ2,140.24",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-FKL00384,"œ3,072.22",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-FKL00385,"œ1,565.18",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-HOL08680,"œ3,600.28",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-HOL08682,"œ1,341.98",MCCONECHYS TYRE SERVICE LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430101,Rendered by Private Contractors,25/09/2023,4181558-HOL08683,"œ2,689.04",MCCONECHYS TYRE SERVICE LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,338370,Services,25/09/2023,4181560-53446,"œ58,483.92",MEDEQUIP ASSISTIVE TECHNOLOGY LTD.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,440999,Other third party payments E440,25/09/2023,4181576-60561,"œ3,428.01",NATIONAL YOUTH ADVOCACY SERVICE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,342053,Computers and Communications,25/09/2023,4181579-SINV00053568,"œ10,608.00",NBS ENTERPRISES LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,25/09/2023,4181581-INVHE79659,œ718.01,NE TRUCK SPARES LTD (NETS).
Resources BK0010,Transactional & Customer Services,Supplies and Services,338066,Services,25/09/2023,4181582-91476964,"œ9,248.00",NEC SOFTWARE SOLUTIONS UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430130,Rendered by Private Contractors,25/09/2023,4181584-COASI58,"œ2,595.33",NEW COLLEGE DURHAM ACADEMIES TRUST.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,336005,Advertising E336,25/09/2023,4181585-43470042,"œ1,219.96",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Chief Executives Office,Communications Management,Supplies and Services,336005,Advertising E336,25/09/2023,4181585-43470389,"œ1,398.51",NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,REG - Central Costs,Supplies and Services,336005,Advertising E336,25/09/2023,4181585-43471190,œ580.00,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181588-ECHOES-DB-2,"œ3,815.00",NO DOTS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181589-NPSL2014,"œ2,022.06",NORDIC PRODUCTS & SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Third Party Payments,430131,Rendered by Private Contractors,25/09/2023,4181591-4889,œ540.00,NORTH EAST DANCE CIC.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,304999,Equipment and Materials,25/09/2023,4181592-23198,"œ1,160.00",NORTH EAST TRAFFIC DATA COLLECTION LTD (NETDC).
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,25/09/2023,4181595-3610055827,"œ61,139.00",NORTH TEES & HARTLEPOOL NHS FOUNDATION TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181599-1061646,œ952.00,NORTHERN TOOLS & ACCESSORIES.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181601-11904,œ500.00,OFFSTONE PUBLISHING.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181607-12292-1,"œ16,948.00",OPUS BUILDING SERVICES LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181613-XL306794,"œ2,700.00",PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181613-XL306900,œ996.00,PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/09/2023,4181624-901006766,"œ22,847.75",PORTAKABIN LTD.
Adult and Health Services,Head of Adults,Third Party Payments,479102,Purchase of Care,25/09/2023,4181625-INV-0221,"œ7,561.08",POSITIVE CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,479102,Purchase of Care,25/09/2023,4181625-INV-0222,"œ5,818.35",POSITIVE CARE & SUPPORT LTD.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,25/09/2023,4181626-720761,œ803.00,POTTS PRINTERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181629-179241,œ560.00,PREMIER TRAFFIC MANAGEMENT LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430108,Rendered by Private Contractors,25/09/2023,4181629-179242,œ720.00,PREMIER TRAFFIC MANAGEMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181629-179245,"œ4,595.50",PREMIER TRAFFIC MANAGEMENT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181629-179256,"œ1,960.00",PREMIER TRAFFIC MANAGEMENT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181629-179257,"œ1,680.00",PREMIER TRAFFIC MANAGEMENT LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181629-179283,"œ1,085.00",PREMIER TRAFFIC MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181638-SI-22177,"œ3,463.58",RAPID MINIBUSES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181638-SI-22178,"œ1,663.34",RAPID MINIBUSES.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,25/09/2023,4181638-SI=22176,"œ1,760.00",RAPID MINIBUSES.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,336005,Advertising E336,25/09/2023,4181640-SIA344531,"œ2,400.00",REACH PUBLISHING SERVICES LTD T/A REACH PLC.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181643-0000071649,"œ2,287.70",RINNAI UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181646-76219,"œ5,710.00",RJ UTILITY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181646-76220,"œ10,310.00",RJ UTILITY SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338078,Services,25/09/2023,4181654-18586,"œ1,337.50",SAFEGUARD SECURITY (NE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338078,Services,25/09/2023,4181654-18587,œ742.40,SAFEGUARD SECURITY (NE) LTD.
Regeneration Economy and Growth,Business Durham,Premises,108099,Service Repairs and Maintenance,25/09/2023,4181654-18588,œ799.80,SAFEGUARD SECURITY (NE) LTD.
Regeneration Economy and Growth,Business Durham,Premises,108099,Service Repairs and Maintenance,25/09/2023,4181654-18589,œ687.70,SAFEGUARD SECURITY (NE) LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,25/09/2023,4181656-20231000012043,"œ2,412.30",SCARAB SWEEPERS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181657-1/SCH1782,"œ4,679.24",SCH SITE SERVICES LTD.
Regeneration Economy and Growth,Transport and Contracted Services,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181665-193604,"œ4,233.60",SHOWSEC INTERNATIONAL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338027,Services,25/09/2023,4181673-0001050922,"œ1,456.20",SOCOTEC UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181680-20568,"œ20,866.94",SPRINGS ROOFING LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8709,"œ2,644.92",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8710,"œ1,436.00",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8711,"œ16,610.20",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8712,"œ3,892.00",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8714,"œ1,986.00",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181682-8715,"œ8,938.00",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181683-8741,"œ2,954.43",ST ASTIER LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181689-19702,"œ6,120.00",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181689-19800,"œ3,913.75",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181689-19856,"œ2,883.00",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181689-19858,"œ2,402.50",STEADFAST SECURITY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181689-19859,"œ2,976.00",STEADFAST SECURITY SOLUTIONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,25/09/2023,4181690-DW3GRANT012 / Claim 2,"œ1,027.67",STELLAE LEISURE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,25/09/2023,4181693-9811,œ975.00,STOCKTON ARTS CENTRE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181694-42371,"œ1,220.56",STONEGRAVE AGGREGATES LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,25/09/2023,4181695-SA027-23,"œ1,881.00",STRAY AID LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181696-SC026-23,"œ3,680.00",STRAY CARE SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,25/09/2023,4181700-2807031348,"œ1,208.00",SUNDERLAND CITY COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/09/2023,4181701-180889,"œ2,457.00",SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/09/2023,4181701-180890,"œ4,897.00",SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Children and Young Peoples Services,Head of Education and Skills,Construction work A908,908105,Construction work,25/09/2023,4181701-180891,"œ4,139.59",SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181701-180892,œ797.00,SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,25/09/2023,4181701-180893,"œ4,677.00",SUPATINT LTD T/A SUPATINT WINDOW FILMS & BLINDS.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181703-146354,"œ4,635.63",SWITCHSHOP LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,25/09/2023,4181705-LQPJ/00000430,"œ1,309.30",T & J HEALTHCARE LTD T/A STATION ROAD PHARMACY..
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181706-1062094,"œ1,210.76",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181706-1062112,œ752.81,T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181706-1062136,"œ1,094.83",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181706-1062139,"œ1,158.53",T CROSSLING & CO LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181706-1062270,"œ1,107.80",T CROSSLING & CO LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181710-9047402940,"œ1,033.23",TARMAC TRADING LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,338099,Services,25/09/2023,4181714-INV-6556,œ849.00,TECHLIVE INTERNATIONAL LTD.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,25/09/2023,4181725-INV-4243,œ902.55,THE WORK PLACE (AYCLIFFE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181726-NSIN00100040,"œ1,591.00",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181726-NSIN00100043,œ521.33,THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181726-NSIN00100044,"œ1,158.72",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,25/09/2023,4181731-120921,"œ1,317.62",TOFCO LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114747,œ750.00,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114748,œ646.70,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114749,"œ1,796.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114752,œ633.80,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114753,"œ6,236.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114754,"œ1,011.90",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114755,"œ1,125.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114757,œ645.00,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114758,"œ1,645.30",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114759,"œ1,258.50",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114760,œ530.00,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114762,"œ1,100.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114763,œ550.00,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114764,œ925.00,TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114765,"œ1,600.00",TOTAL RENTAL SOLUTIONS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,25/09/2023,4181733-114766,œ663.25,TOTAL RENTAL SOLUTIONS LTD.
