Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6418,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6423,œ600.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6427,"œ1,150.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6465,"œ1,050.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6472,œ675.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6479,œ660.00,WE CARE RECRUITMENT SOLUTIONS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Third Party Payments,486020,Service level agreements E486,12/07/2023,4157442-INV-6491,"œ1,750.00",WE CARE RECRUITMENT SOLUTIONS LTD.
Neighbourhoods and Climate Change,Community Protection,Supplies and Services,338045,Services,12/07/2023,4157302-119281MAY23,"œ8,900.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,12/07/2023,4157375-KM384,"œ1,398.52",SD TALENT MANAGEMENT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338066,Services,12/07/2023,4157283-NEI-HCL-07-2023-001,"œ6,000.00",LONELY TOWER FILM & MEDIA.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,12/07/2023,4157313-INV-2263,"œ1,500.00",NERAMS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338108,Services,12/07/2023,4157314-3010048691,"œ25,793.20",NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST.
Adult and Health Services,Head of Adults,Supplies and Services,338099,Services,12/07/2023,4157410-7179,œ528.25,THE DURHAM CENTRE LTD.
Resources BK0010,Digital Services,Intangible Assets,917001,Software capitalised licence fees,12/07/2023,4157290-12659258,"œ33,873.63",MAINTEL EUROPE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,12/07/2023,4157156-140015302,"œ3,786.30",CARLISLE CONSTRUCTION MATERIALS LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,12/07/2023,4157238-INV0193889,œ568.42,GVAV LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,12/07/2023,4157270-0113/00047708,œ560.00,JT DOVE LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,12/07/2023,4157417-NSIN00096028,"œ1,505.08",THOMAS OWEN & SONS (NEWCASTLE) LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,372009,Subscriptions E372,12/07/2023,4157308-2023/F40,"œ2,772.00",NATIONAL ASSOCIATION OF COUNCILLORS.*
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,12/07/2023,4157421-APRIL2023TOPUP67,"œ20,469.00",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,12/07/2023,4157421-APRIL2023TOPUP68,"œ10,834.00",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,145009,Cleaning and Domestic Supplies,13/07/2023,4157573-200623,œ720.00,REDACTED - PAYMENT TO INDIVIDUAL
Adult and Health Services,Head of Adults,Premises,145009,Cleaning and Domestic Supplies,13/07/2023,4157532-1029,œ570.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145050,Cleaning and Domestic Supplies,13/07/2023,4157513-CN30283301,"œ3,881.40",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,13/07/2023,4157513-CN30283430,"œ1,234.59",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145050,Cleaning and Domestic Supplies,13/07/2023,4157513-CN30283623,"œ1,182.00",CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145050,Cleaning and Domestic Supplies,13/07/2023,4157513-CN30283638,"œ1,211.10",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,328041,Clothing uniforms and laundry E328,13/07/2023,4157746-72169,œ537.48,THE OUTDOORS COMPANY UK LIMITED.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,13/07/2023,4157533-7402922055,"œ5,458.74",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Vehicles Equipment Furniture and Fittings,912701,Computer equipment,13/07/2023,4157533-7402922324,"œ5,638.42",DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Supplies and Services,342053,Computers and Communications,13/07/2023,4157490-INV-1987,"œ20,000.00",BOXPHISH LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,352001,Conference Expenses,13/07/2023,4157656-INV-1840,"œ1,460.00",NEPACS.
Children and Young Peoples Services,Childrens Services Operational Support,Supplies and Services,352001,Conference Expenses,13/07/2023,4157743-7183,"œ1,103.50",THE DURHAM CENTRE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,13/07/2023,4157548-364679,"œ1,920.00",DURHAM UNIVERSITY.
Children and Young Peoples Services,Head of Education and Skills,Fees,901002,Consultants fees 901002,13/07/2023,4157480-23024866,"œ3,400.00",ATKINS GLOBAL.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,13/07/2023,4157480-23024875,"œ4,800.00",ATKINS GLOBAL.
Regeneration Economy and Growth,Culture Sport and Tourism,Fees,901002,Consultants fees 901002,13/07/2023,4157587-3637,"œ42,587.46",HISTORIC PROPERTY RESTORATION LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/07/2023,4157628-300623,"œ3,238.40",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/07/2023,4157628-300623-F205,"œ1,904.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/07/2023,4157726-399,"œ7,509.40",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/07/2023,4157456-62301,"œ3,620.12",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/07/2023,4157456-62303,"œ2,400.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/07/2023,4157456-62304,"œ2,611.50",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62306,"œ3,180.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62307,"œ3,780.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/07/2023,4157456-62308,"œ2,760.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/07/2023,4157456-62309,"œ1,626.88",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,13/07/2023,4157456-62310,"œ2,941.50",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62311,"œ4,266.60",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62312,"œ4,404.40",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,13/07/2023,4157456-62313,"œ3,732.40",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62314,"œ3,397.60",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62315,"œ2,619.60",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62316,"œ2,158.20",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62317,"œ3,320.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/07/2023,4157456-62319,"œ1,580.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62320,"œ3,580.00",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,13/07/2023,4157456-62322,"œ1,804.56",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,13/07/2023,4157456-62324,"œ3,898.20",24/7 TAXI SERVICES (PETERLEE) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157456-62325,"œ3,867.40",24/7 TAXI SERVICES (PETERLEE) LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,13/07/2023,4157489-INV01416,œ976.00,BLUELINE SOUTH INCORPORATING NAVIGATION TAXIS T/A BLUELINE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,13/07/2023,4157528-1831,"œ1,970.80",DA TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,13/07/2023,4157676-1185,"œ3,453.80",PBS TRAVEL LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000025NRT,œ536.80,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000026,œ604.00,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000030,œ970.00,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000038NRT,œ516.60,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000039,"œ1,271.50",YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000050,œ835.00,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157779-DRKN/00000348NRT,œ833.26,YORK ROAD CO LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157459-INV07146,"œ7,000.00",ADFERIAD RECOVERY LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,460305,Contract Payments,13/07/2023,4157513-CN30283615,œ833.04,CITRON HYGIENE UK LTD.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157548-364652,"œ10,000.00",DURHAM UNIVERSITY.
Adult and Health Services,Public Health CC0450,Third Party Payments,460803,Contract Payments,13/07/2023,4157674-58860763A,"œ18,375.00",PARK RETAIL LTD T/A LOVE2SHOP.
Regeneration Economy and Growth,Business Durham CL0850,Supplies and Services,377015,County Durham Development,13/07/2023,4157485-JUN/23-16,œ805.00,BEAMISH EXTRAS LTD.
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,13/07/2023,4157555-KI-839CBF59-0001,"œ2,147.75",EON NEXT ENERGY LTD.*
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,13/07/2023,4157555-KI-839CBF59-0002,œ644.22,EON NEXT ENERGY LTD.*
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,13/07/2023,4157555-KI-839CBF59-0003,"œ1,673.76",EON NEXT ENERGY LTD.*
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,13/07/2023,4157555-KI-839CBF59-0005,"œ1,260.15",EON NEXT ENERGY LTD.*
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,13/07/2023,4157555-KI-839CBF59-0006A,"œ1,426.43",EON NEXT ENERGY LTD.*
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157463-178155,"œ13,083.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157467-SI20254,"œ16,367.00",AMBIC LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157503-435866,"œ1,404.00",CARRS BILLINGTON AGRICULTURE.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157513-CN30283282,œ775.32,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157513-CN30283285,œ530.16,CITRON HYGIENE UK LTD.
Adult and Health Services,Head of Adults,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157513-CN30283493,œ795.60,CITRON HYGIENE UK LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157513-CN30283765,"œ1,116.42",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157557-6937546,"œ17,028.00",ESE WORLD LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157582-4769160,œ779.51,HEADLAM (FLOORCOVERING DISTRIBUTORS) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157612-0113/00048296,œ508.01,JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157612-0122/00928370,"œ6,700.00",JT DOVE LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157612-0122/00930892,"œ6,700.00",JT DOVE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157632-00351/0304/23/03,œ648.00,MCNABS BOOKS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157665-002283-R10376,œ925.75,OMEGA LIFT SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157686-0000462999,"œ3,300.99",PRESERVATION EQUIPMENT LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3704,œ837.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3706,œ999.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3707,"œ1,530.50",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3708,"œ1,274.40",S & R LANDSCAPES.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3709,œ851.00,S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3710,"œ1,046.75",S & R LANDSCAPES.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304358,Equipment and Materials,13/07/2023,4157702-3711,œ934.50,S & R LANDSCAPES.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,304259,Equipment and Materials,13/07/2023,4157739-2372008107,œ564.30,TECHNOGYM UK LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157763-248018,"œ1,399.13",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157763-248019,"œ1,577.80",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157763-248020,"œ2,171.30",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157763-248021,œ894.06,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,13/07/2023,4157763-248022,œ595.70,TYNEDALE ROADSTONE LTD.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,364501,Grants to Voluntary Organisations,13/07/2023,4157562-34GBC,œ750.00,FJ ESTATES.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157595-2161,"œ1,460.00",INCITE DESIGN.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384964,Miscellaneous Expenses,13/07/2023,4157693-2499,œ700.00,DEAF EMPOWERING NETWORK (DEN INTERPRETING).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157716-023,"œ1,620.00",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384700,Miscellaneous Expenses,13/07/2023,4157484-SI-00000096,"œ1,500.00",BALTIC FLOUR MILLS VA TRUST.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,13/07/2023,4157635-RES-07-2023-114,"œ2,631.28",REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157480-23024880,"œ4,623.00",ATKINS GLOBAL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157505-5108,"œ10,510.00",CENTREPOINT SOHO LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157508-1042,"œ4,997.00",CHEFS ON STAGE LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,13/07/2023,4157512-SUMMERFUNANDFOOD-AUG2023/1,œ800.00,CIRCURAMA.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157513-CN30283131,"œ1,193.88",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157513-CN30283772,"œ2,236.56",CITRON HYGIENE UK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157513-CN30283781,œ616.47,CITRON HYGIENE UK LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Supplies and Services,384302,Miscellaneous Expenses,13/07/2023,4157534-18018,"œ14,625.00",DELTA - NORTH CONSETT LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,13/07/2023,4157547-SCENIC,"œ1,060.00",DURHAM SCENIC WORKSHOPS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,384899,Miscellaneous Expenses,13/07/2023,4157596-9000312006,"œ17,640.00",INDUSTRIAL COMMUNITIES ALLIANCE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,13/07/2023,4157613-RES-07-2023-107,"œ5,978.42",JT NIXON & SONS LTD.
Adult and Health Services,Public Health CC0450,Supplies and Services,384155,Miscellaneous Expenses,13/07/2023,4157658-1000077556,"œ62,821.26",NHS BUSINESS SERVICES AUTHORITY (NHSBSA).
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,13/07/2023,4157700-25667,"œ5,713.00",RUFUS CREATIVE DESIGN.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384302,Miscellaneous Expenses,13/07/2023,4157708-49,œ600.00,SEAHAM MASONIC TEMPLE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384606,Miscellaneous Expenses,13/07/2023,4157744-RES-07-2023-136,œ821.45,THE FARMER NETWORK LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,13/07/2023,4157781-SIN000572,"œ200,000.00",YORKSHIRE WILDLIFE TRUST.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,13/07/2023,4157723-CO,"œ3,883.05",STANLEY EVENTS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,13/07/2023,4157646-33BA,œ588.00,REDACTED - PAYMENT TO INDIVIDUAL
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157607-99285,"œ15,906.26",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157461-3369,œ810.00,AJ GUTHRIE & SON.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157473-INV-0109,"œ1,099.80",APEX ROOFING SPECIALISTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157473-INV-0112,"œ27,303.30",APEX ROOFING SPECIALISTS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157473-INV-0114,"œ20,327.60",APEX ROOFING SPECIALISTS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157476-23338,œ695.04,ARM PIPETEK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157481-9218,"œ19,900.00",ATLAS WASHROOM SYSTEMS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157504-11390,œ920.00,CATHEDRAL LOCK & SAFE SERVICES LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157521-2561,œ599.63,COMPLETE DETECTION SYSTEMS LTD (CDS).
Regeneration Economy and Growth,Transport and Contracted Services,Third Party Payments,430106,Rendered by Private Contractors,13/07/2023,4157559-PPT4123-JUNE/JULY23,"œ2,255.00",FERRYHILL VILLAGE TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157567-116813,"œ1,874.96",FR SHARROCK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157597-14315,"œ11,722.90",INGLEFORD SCAFFOLDING LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157603-28011,œ875.57,JACK COUPE & SONS LTD T/A COUPE LINE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157609-0000084206,"œ20,339.18",JOHN WADE (HAULAGE) LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157655-44213,"œ1,020.80",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157655-44300,"œ2,682.00",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157655-44302,"œ1,685.00",NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157655-44602,œ552.50,NE & C WINDOWS & DOORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157671-3487,"œ40,000.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157671-3505,"œ1,080.00",PARAMOUNT CEILINGS & PARTITIONS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157679-6537,"œ7,714.62",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157679-6539,"œ7,058.88",PINKNEY BUILDING CONTRACTORS LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157679-6540,"œ10,140.00",PINKNEY BUILDING CONTRACTORS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157705-7496,"œ3,540.00",SAFE STRIP UK LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157729-0001123722,œ595.00,STROMA BUILT ENVIRONMENT LTD.
Neighbourhoods and Climate Change,Environmental Services,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157748-0930,"œ2,015.00",THE SKILL MILL LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,13/07/2023,4157773-INV-1871,"œ1,150.50",WATER SOLUTIONS (EUROPE) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Premises,108251,Service Repairs and Maintenance,13/07/2023,4157479-7000014317,"œ1,233.00",ASSA ABLOY GLOBAL SOLUTIONS UK LTD T/A TRAKA.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,13/07/2023,4157520-4100838187-SHAWHOUSEHURST,œ731.11,REDACTED - PAYMENT TO INDIVIDUAL
