Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount
Home Office,Home Office,10/01/2024,ADVICE,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1432000-2942338-560478-98000-1-2024,117600
Home Office,Home Office,10/01/2024,SECURITY GUARDS,UKBF - UK Border Force,NATIONAL CRIME AGENCY (NCA),1411454-SI\031233-343011-21032-1-2024,25238.4
Home Office,Home Office,10/01/2024,RECRUITMENT ADVERTISING,UKBF - UK Border Force,SHARED SERVICES CONNECTED LTD (SSCL),1431390-100042706-378790-177336-1-2024,177336
Home Office,Home Office,11/01/2024,DEFENCE,UKBF - UK Border Force,MARINE SCOTLAND,1431829-86031144-55935-108255-1-2024,129906
Home Office,Home Office,12/01/2024,FULL COST,UKBF - UK Border Force,BROOK STREET (UK) LTD,1433599-30791401-24-100385-162524-1-2024,1950.29
Home Office,Home Office,12/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,KINTO UK LTD,1431050-2765047-150319-248866-1-2024,29863.92
Home Office,Home Office,12/01/2024,PROJECT,UKBF - UK Border Force,MOTT MACDONALD LTD,1432008-100567663-112809-22702-1-2024,27242.4
Home Office,Home Office,15/01/2024,IT RUN COST,UKBF - UK Border Force,6POINT6 LTD,1432008-3916-338678-953975-1-2024,114477
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1432008-2955329-560478-147712-1-2024,1772.54
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431825-2955329-560478-163814-1-2024,1965.77
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431829-2955329-560478-23102-1-2024,2772.24
Home Office,Home Office,16/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431392-2955329-560478-588056-1-2024,7056.67
Home Office,Home Office,16/01/2024,RECRUITMENT ADVERTISING,UKBF - UK Border Force,CONEXIA LTD,1431829-6032646390-158585-691949-1-2024,69194.9
Home Office,Home Office,16/01/2024,IT,UKBF - UK Border Force,DELOITTE LLP,1411458-8004342298-112904-3603994-1-2024,43247.93
Home Office,Home Office,17/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,ATKINSREALIS PPS LTD,1411458-23051276-53010-16607751-1-2024,199293.01
Home Office,Home Office,17/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,ATKINSREALIS PPS LTD,1411458-23051276-53010-2869331-1-2024,344319.73
Home Office,Home Office,17/01/2024,FLEET MANAGEMENT,UKBF - UK Border Force,CWIND LTD,1411467-10743-56497-124000-1-2024,124000
Home Office,Home Office,17/01/2024,IT RUN COST,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1030021090-106173-8970448-1-2024,107645.38
Home Office,Home Office,17/01/2024,IT RUN COST,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1030021091-106173-1437199-1-2024,172463.88
Home Office,Home Office,17/01/2024,IT RUN COST,UKBF - UK Border Force,PA CONSULTING SERVICES LTD,1432008-0000029460-100039-25140-1-2024,30168
Home Office,Home Office,17/01/2024,CAR PARKING,UKBF - UK Border Force,PORTSMOUTH CITY COUNCIL,1431281-090306583-100967-55440-1-2024,66528
Home Office,Home Office,18/01/2024,PROJECT,UKBF - UK Border Force,HM REVENUE & CUSTOMS,1433051-18000019632023-187546-36011057-1-2024,360110.57
Home Office,Home Office,19/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431829-2959353-560478-288775-1-2024,3465.3
Home Office,Home Office,19/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431825-2959353-560478-409535-1-2024,4914.42
Home Office,Home Office,19/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431392-2959353-560478-661563-1-2024,7938.76
Home Office,Home Office,19/01/2024,FULL COST,UKBF - UK Border Force,BROOK STREET (UK) LTD,1433599-30801357-24-100385-147604-1-2024,1771.24
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1010008312-106173-2993941-1-2024,35927.29
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1010008313-106173-302234-1-2024,36268.08
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1010008311-106173-9798772-1-2024,117585.26
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,KINTO UK LTD,1431050-2685275-150319-2671717-1-2024,32060.6
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,KINTO UK LTD,1431050-2700123-150319-2695504-1-2024,32346.05
Home Office,Home Office,19/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,KINTO UK LTD,1431050-2641728-150319-4444133-1-2024,53329.59
Home Office,Home Office,19/01/2024,IT RUN COST,UKBF - UK Border Force,PA CONSULTING SERVICES LTD,1433424-0000029478-100039-1252895-1-2024,150347.4
Home Office,Home Office,19/01/2024,IT RUN COST,UKBF - UK Border Force,VISION-BOX SYSTEMS LTD,1433450-24020004-332210-53233-1-2024,63879.6
Home Office,Home Office,22/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431392-2960385-560478-625000-1-2024,750000
Home Office,Home Office,22/01/2024,FLEET MANAGEMENT,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1411467-2960388-560478-67858368-1-2024,814300.42
Home Office,Home Office,23/01/2024,IT RUN COST,UKBF - UK Border Force,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1432008-1001058503-136604-85659626-1-2024,1027915.51
Home Office,Home Office,23/01/2024,IT RUN COST,UKBF - UK Border Force,CACI LTD,1432008-046992-149473-7051598-1-2024,705159.8
Home Office,Home Office,23/01/2024,OCCUPATIONAL HEALTH,UKBF - UK Border Force,CRG MEDICAL SERVICES,1433526-UKBFCOL-1221-384636-3474865-1-2024,34748.65
Home Office,Home Office,24/01/2024,IT RUN COST,UKBF - UK Border Force,LEIDOS INNOVATIONS UK LTD,1431632-INV02-000650670-136199-494739-1-2024,5936.87
Home Office,Home Office,24/01/2024,IT RUN COST,UKBF - UK Border Force,LEIDOS INNOVATIONS UK LTD,1431736-INV02-000650670-136199-494739-1-2024,5936.87
Home Office,Home Office,24/01/2024,IT RUN COST,UKBF - UK Border Force,LEIDOS INNOVATIONS UK LTD,1431719-INV02-000650670-136199-494739-1-2024,5936.87
Home Office,Home Office,24/01/2024,IT RUN COST,UKBF - UK Border Force,LEIDOS INNOVATIONS UK LTD,1431258-INV02-000650670-136199-989478-1-2024,11873.74
Home Office,Home Office,24/01/2024,POSTAGE,UKBF - UK Border Force,MERCATEO UK LTD,1432031-1080048877-57891-45-1-2024,54
Home Office,Home Office,24/01/2024,OFFICE MACHINERY,UKBF - UK Border Force,MERCATEO UK LTD,1432031-1080048877-57891-71280-1-2024,85536
Home Office,Home Office,24/01/2024,OTHER ICT COSTS,UKBF - UK Border Force,METHODS  BUSINESS AND DIGITAL TECH LTD,1433424-SIN078483-119732-14950-1-2024,17940
Home Office,Home Office,24/01/2024,OTHER ICT COSTS,UKBF - UK Border Force,METHODS  BUSINESS AND DIGITAL TECH LTD,1433424-SIN078482-119732-2354625-1-2024,28255.5
Home Office,Home Office,24/01/2024,IT RUN COST,UKBF - UK Border Force,METHODS  BUSINESS AND DIGITAL TECH LTD,1432008-SIN079206-119732-23850-1-2024,28620
Home Office,Home Office,24/01/2024,OTHER ICT COSTS,UKBF - UK Border Force,METHODS  BUSINESS AND DIGITAL TECH LTD,1432008-SIN078482-119732-10640775-1-2024,127689.3
Home Office,Home Office,24/01/2024,OTHER ICT COSTS,UKBF - UK Border Force,METHODS  BUSINESS AND DIGITAL TECH LTD,1432008-SIN078483-119732-109442-1-2024,131330.4
Home Office,Home Office,25/01/2024,IT RUN COST,UKBF - UK Border Force,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1432008-1001057732-136604-290500-1-2024,348600
Home Office,Home Office,25/01/2024,IT RUN COST,UKBF - UK Border Force,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1432008-1001057815-136604-290500-1-2024,348600
Home Office,Home Office,25/01/2024,IT RUN COST,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1010008779-106173-2567403-1-2024,30808.84
Home Office,Home Office,25/01/2024,POSTAGE,UKBF - UK Border Force,MERCATEO UK LTD,1432031-1080048953-57891-45-1-2024,54
Home Office,Home Office,25/01/2024,OFFICE MACHINERY,UKBF - UK Border Force,MERCATEO UK LTD,1432031-1080048953-57891-24640-1-2024,29568
Home Office,Home Office,25/01/2024,IT RUN COST,UKBF - UK Border Force,VISION-BOX SYSTEMS LTD,1433450-24020010-332210-7507122-1-2024,90085.46
Home Office,Home Office,25/01/2024,IT RUN COST,UKBF - UK Border Force,VISION-BOX SYSTEMS LTD,1433450-23020182-332210-8438996-1-2024,101267.95
Home Office,Home Office,26/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431829-2963750-560478-288775-1-2024,3465.3
Home Office,Home Office,26/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431392-2963750-560478-367535-1-2024,4410.42
Home Office,Home Office,26/01/2024,CONTINGENT LABOUR OTHER,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431825-2963750-560478-409535-1-2024,4914.42
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1433452-2964814-560478-26221-1-2024,31465.2
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1432008-2964810-560478-320235-1-2024,38428.2
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1433452-2964816-560478-65552-1-2024,78662.4
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1433452-2964813-560478-78662-1-2024,94394.4
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1433452-2964815-560478-81939-1-2024,98326.8
Home Office,Home Office,26/01/2024,IT RUN COST,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1433452-2964812-560478-98327-1-2024,117992.4
Home Office,Home Office,26/01/2024,ADVICE,UKBF - UK Border Force,ALEXANDER MANN SOLUTIONS LTD,1431392-2964821-560478-150000-1-2024,180000
Home Office,Home Office,26/01/2024,FULL COST,UKBF - UK Border Force,BROOK STREET (UK) LTD,1433599-30816320-24-100385-148106-1-2024,1777.27
Home Office,Home Office,26/01/2024,LEGAL REPRESENTATION,UKBF - UK Border Force,GOVERNMENT LEGAL DEPARTMENT,1431826-537994-113504-587833-1-2024,5878.33
Home Office,Home Office,26/01/2024,LEGAL ADVICE,UKBF - UK Border Force,GOVERNMENT LEGAL DEPARTMENT,1431826-537994-113504-422697-1-2024,42269.7
Home Office,Home Office,29/01/2024,IT RUN COST,UKBF - UK Border Force,CAPGEMINI UK PLC,1432008-2600110406233-112696-11857091-1-2024,142285.09
Home Office,Home Office,29/01/2024,IT RUN COST,UKBF - UK Border Force,CAPGEMINI UK PLC,1432008-2600110406615-112696-48020925-1-2024,576251.1
Home Office,Home Office,29/01/2024,IT RUN COST,UKBF - UK Border Force,FUJITSU SERVICES LTD,1432008-1010008797-106173-5573388-1-2024,66880.66
Home Office,Home Office,30/01/2024,OTHER ICT COSTS,UKBF - UK Border Force,6POINT6 LTD,1432008-3943-338678-166180-1-2024,166180
Home Office,Home Office,30/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,ATKINSREALIS PPS LTD,1411458-24003616-53010-15137372-1-2024,181648.47
Home Office,Home Office,30/01/2024,BUILDING SERVICE CHARGES,UKBF - UK Border Force,HEATHROW AIRPORT LTD,1431601-1001316953-297220-22675-1-2024,27210
Home Office,Home Office,30/01/2024,SYSTEM CLEARING,UKBF - UK Border Force,MASTEK (UK) LTD,1433450-90399443-351665-17719-1-2024,17719
Home Office,Home Office,31/01/2024,FLEET MANAGEMENT,UKBF - UK Border Force,CWIND LTD,1411467-10744-56497-124000-1-2024,124000
Home Office,Home Office,31/01/2024,IT RUN COST,UKBF - UK Border Force,MARLOWE CONSULTING LTD,1432008-1402023-439582-87410-1-2024,104892
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418258-29718708-56679-18216-1-2024,218.59
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1417914-29718799-56679-67673-1-2024,812.08
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418131-29718708-56679-67673-1-2024,812.08
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1411431-29718708-56679-77256-1-2024,927.07
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418258-29718799-56679-115296-1-2024,1383.55
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418261-29718708-56679-249683-1-2024,2996.2
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1411448-29718708-56679-274994-1-2024,3299.93
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1418256-2949716-560478-857418-1-2024,10289.02
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1418282-2949716-560478-1880595-1-2024,22567.14
Home Office,Home Office,02/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1411002-2949716-560478-3150356-1-2024,37804.3
Home Office,Home Office,02/01/2024,PROJECT,UKIE - Immigration Enforcement,MOTT MACDONALD LTD,1411453-100557536-112809-2169024-1-2024,26028.29
Home Office,Home Office,03/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072240102-112726-343621-1-2024,34362.1
Home Office,Home Office,03/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072231229-112726-7775761-1-2024,77757.61
Home Office,Home Office,03/01/2024,LEGAL ADVICE,UKIE - Immigration Enforcement,GOVERNMENT LEGAL DEPARTMENT,1418422-536913-113504-28834-1-2024,28834
Home Office,Home Office,03/01/2024,IN COUNTRY ESCORT,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411412-186797/92944561-243944-3414818-1-2024,34148.18
Home Office,Home Office,04/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072240103-112726-3102006-1-2024,31020.06
Home Office,Home Office,05/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1418256-2952165-560478-525393-1-2024,6304.72
Home Office,Home Office,05/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1411002-2952165-560478-728148-1-2024,8737.77
Home Office,Home Office,05/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ALEXANDER MANN SOLUTIONS LTD,1418282-2952165-560478-857436-1-2024,10289.23
Home Office,Home Office,05/01/2024,DETENTION IN POLICE CELLS,UKIE - Immigration Enforcement,AVON & SOMERSET POLICE & CRIME COMMISSIONER,1411102-60646195-112671-352025-1-2024,35202.5
Home Office,Home Office,05/01/2024,FULL COST,UKIE - Immigration Enforcement,BROOK STREET (UK) LTD,1417629-30782870-24-100385-13252-1-2024,159.02
Home Office,Home Office,05/01/2024,FULL COST,UKIE - Immigration Enforcement,BROOK STREET (UK) LTD,1418277-30782870-24-100385-150632-1-2024,1807.59
Home Office,Home Office,05/01/2024,FULL COST,UKIE - Immigration Enforcement,BROOK STREET (UK) LTD,1411411-30782870-24-100385-182868-1-2024,2194.4
Home Office,Home Office,05/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072240104-112726-3168429-1-2024,31684.29
Home Office,Home Office,05/01/2024,CAR PARKING,UKIE - Immigration Enforcement,GATWICK AIRPORT LTD,1418190-4400070819-226967-36288-1-2024,435.46
Home Office,Home Office,05/01/2024,CAR PARKING,UKIE - Immigration Enforcement,GATWICK AIRPORT LTD,1418231-4400070819-226967-163296-1-2024,1959.56
Home Office,Home Office,05/01/2024,PROJECT,UKIE - Immigration Enforcement,INTERSERVE (FACILITIES MANAGEMENT) LTD,1411412-357525/92941628-100369-7325008-1-2024,87900.1
Home Office,Home Office,05/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1418194-186797/92946342-243944-3115112-1-2024,31151.12
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1411431-29724672-56679-1566-1-2024,187.92
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418258-29724758-56679-1566-1-2024,187.92
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1411448-29724672-56679-40238-1-2024,482.86
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418258-29724672-56679-49825-1-2024,597.9
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418131-29724672-56679-5487-1-2024,658.44
Home Office,Home Office,08/01/2024,CONTINGENT LABOUR OTHER,UKIE - Immigration Enforcement,ADECCO UK LTD,1418261-29724672-56679-103339-1-2024,1240.08
Home Office,Home Office,08/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-24-000-0058441-112726-84797-1-2024,84797
Home Office,Home Office,08/01/2024,SYSTEM CLEARING,UKIE - Immigration Enforcement,GALLIFORD TRY CONSTRUCTION LTD,1411010-3122003426-126770-32047215-1-2024,384566.58
Home Office,Home Office,09/01/2024,CONT OUT SERV OTHER,UKIE - Immigration Enforcement,ATKINSREALIS PPS LTD,1411010-23054602-53010-1015149-1-2024,121817.88
Home Office,Home Office,09/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072240108-112726-3995734-1-2024,39957.34
Home Office,Home Office,09/01/2024,COURIER COSTS,UKIE - Immigration Enforcement,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,1417122-20011260-113026-17185-1-2024,171.85
Home Office,Home Office,09/01/2024,FCO CHARGES,UKIE - Immigration Enforcement,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,1417122-20011260-113026-354488-1-2024,3544.88
Home Office,Home Office,09/01/2024,FCO CHARGES,UKIE - Immigration Enforcement,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,1417122-20012074-113026-659834-1-2024,6598.34
Home Office,Home Office,10/01/2024,GAS,UKIE - Immigration Enforcement,CROWN OIL LTD,1411432-1743484-59315-2263298-1-2024,27021.57
Home Office,Home Office,10/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411413-186797/92942712-243944-2116498-1-2024,21164.98
Home Office,Home Office,10/01/2024,IN COUNTRY ESCORT,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411412-186797/92942687-243944-6394391-1-2024,63943.91
Home Office,Home Office,10/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411413-186797/92942700-243944-7812495-1-2024,78124.95
Home Office,Home Office,10/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411413-186797/92942610-243944-27019084-1-2024,270190.84
Home Office,Home Office,10/01/2024,DETENTION IN POLICE CELLS,UKIE - Immigration Enforcement,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE,1411102-304467-100544-2617395-1-2024,26173.95
Home Office,Home Office,10/01/2024,VOLUNTARY ASSISTED RETURNS,UKIE - Immigration Enforcement,PREPAID FINANCIAL SERVICES,1418194-485-55118-500000-1-2024,500000
Home Office,Home Office,11/01/2024,ASYLUM CASES,UKIE - Immigration Enforcement,CWT UK GROUP LTD,1417111-R7065072240110-112726-4517577-1-2024,45175.77
Home Office,Home Office,11/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411413-186797/92946350-243944-4476859-1-2024,44768.59
Home Office,Home Office,11/01/2024,OVERSEAS ESCORTS,UKIE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1411413-186797/92946152-243944-904748-1-2024,90474.8
Home Office,Home Office,11/01/2024,DETENTION IN POLICE CELLS,UKIE - Immigration Enforcement,SCOTTISH POLICE AUTHORITY,1411102-S0029022-194742-456807-1-2024,45680.7
Home Office,Home Office,12/01/2024,FULL COST,UKIE - Immigration Enforcement,BROOK STREET (UK) LTD,1411453-30791401-24-100385-5946-1-2024,713.52
Home Office,Home Office,12/01/2024,FULL COST,UKIE - Immigration Enforcement,BROOK STREET (UK) LTD,1418189-30791401-24-100385-6747-1-2024,809.64
