Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Catering,Delicious Catering (Bury) Ltd,45138,Corporate Core Services,One off Grants,568.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,569.62
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45114,Children & Young People,Independent Fees,570
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Aidapt Bathrooms Ltd,45134,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),570
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,570.04
Bury Metropolitan Borough Council,Utilities,Corona Energy Retail 4 Limited,45110,Corporate Core Services,LSC Main Grants,570.41
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,570.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,571.05
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,571.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Broughton House,45127,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,572.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Bury East INT,573.27
Bury Metropolitan Borough Council,Non Proclass Spend,Aaron Mitchell Wall,45133,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,573.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,573.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45124,Children & Young People,Fostering Services,575
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Girling Engineering Ltd,45125,Department of Operations,Bury Market,575
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,575.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,575.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,575.77
Bury Metropolitan Borough Council,Legal Services,LexisNexis Visualfiles,45131,Corporate Core Finance,Revenues billing & Recovery,576
Bury Metropolitan Borough Council,Building Construction Materials and Services,H. Bell and Sons (Rochdale) Ltd,45128,Department of Operations,Property Maintenance (Fees-Variable Oncost),578
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,578.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Bedspace Resource Ltd,45125,Children & Young People,Safeguarding Teams,578.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,579.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - North INT,580.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,580.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45134,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,580.55
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,581.93
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45133,Department of Operations,Traffic Management Works account,581.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Pro-Support Ltd,45128,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,582.23
Bury Metropolitan Borough Council,Catering,Morris Quality Bakers Ltd,45132,Department of Operations,Catering High,582.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Pro-Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,583.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45134,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,584.98
Bury Metropolitan Borough Council,Education,Targeted Provision Ltd,45134,Children & Young People,DFE Individual Grants,585
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,585.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Bury East INT,586.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,587.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,587.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - Bury East INT,588.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,589.09
Bury Metropolitan Borough Council,Building Construction Materials and Services,Saint-Gobain Building Distribution Ltd T/A Jewson,45134,Department of Operations,Building Services,589.74
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45126,Department of Operations,Grounds Maintenance,589.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,590.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prism Medical UK,45125,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),591.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,591.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,592.81
Bury Metropolitan Borough Council,Legal Services,Redacted,45121,Children & Young People,Safeguarding Team - External Legal,593.75
Bury Metropolitan Borough Council,Cleaning and Janitorial,Northern Shire F.M. Ltd,45138,Department of Operations,Catering High,595
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45133,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,595
Bury Metropolitan Borough Council,Consultancy,Constellia Public Ltd,45124,Children & Young People,Dedicated Schools Grant - Safety Valve Project,595.01
Bury Metropolitan Borough Council,Consultancy,Constellia Public Ltd,45120,Children & Young People,Dedicated Schools Grant - Safety Valve Project,595.01
Bury Metropolitan Borough Council,Consultancy,Constellia Public Ltd,45120,Children & Young People,Dedicated Schools Grant - Safety Valve Project,595.01
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,ICRIT Healthcare Limited,45133,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,595.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prism Medical UK,45126,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),595.59
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,595.73
Bury Metropolitan Borough Council,Mail Services,Craftprint Ltd,45135,Department of Operations,Transport Fleet Management,596
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,596.04
Bury Metropolitan Borough Council,Passenger & Transport,Magnum Whiteline Ltd,45118,Children & Young People,Short Breaks Service,596.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.51
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45133,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,596.51
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,596.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,597.19
Bury Metropolitan Borough Council,Facilities and Management Services,CPGM Healthcare Limited (CHL),45124,Health and Adult Care (formerly OCO),Substance Misuse,598.21
Bury Metropolitan Borough Council,Stationery,Ulverscroft Large Print Books Ltd,45128,Department of Operations,Libraries,598.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,PossAbilities CIC,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,599.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,599.26
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,599.85
Bury Metropolitan Borough Council,Passenger & Transport,Harveys Cars Limited,45111,Children & Young People,Bus Escort Services,599.99
Bury Metropolitan Borough Council,Building Construction Materials and Services,PV Fit Ltd t/a Genfit,45136,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,600
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Access to Care Limited,45118,Children & Young People,Through Care Support Costs,600
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Aidapt Bathrooms Ltd,45112,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),600
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nottingham Rehab Ltd,45131,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),600
Bury Metropolitan Borough Council,Environmental Services,Osborne Richardson Ltd,45117,Department of Operations,Environmental Services Holding Account,601
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,601.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,602.06
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,602.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,602.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,602.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - ASC Safeguarding Team,602.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - ASC Safeguarding Team,602.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,604.77
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Tripod Partners Limited,45120,Children & Young People,Safeguarding Teams,607.11
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,607.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,607.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,607.31
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45128,Health and Adult Care (formerly OCO),Sheltered Amenity,607.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,608.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,609.34
Bury Metropolitan Borough Council,Passenger & Transport,Magnum Whiteline Ltd,45112,Children & Young People,Home to School Transport SEN,610.62
Bury Metropolitan Borough Council,Education,Monarch Education Ltd,45132,Children & Young People,Independent Fees,611.05
Bury Metropolitan Borough Council,Education,Monarch Education Ltd,45110,Children & Young People,Independent Fees,611.05
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,611.55
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,611.63
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,611.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,612.96
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45133,Corporate Core Finance,Benefits,613.09
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45133,Corporate Core Finance,Revenues billing & Recovery,613.09
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,613.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,613.37
Bury Metropolitan Borough Council,Cleaning and Janitorial,PHS Group plc,45110,"Business, Growth & Infrastructure",Lettings - Managed Workspace,613.86
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,613.97
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45120,Children & Young People,Safeguarding Teams,614.2
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45120,Children & Young People,Safeguarding Teams,614.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,614.98
Bury Metropolitan Borough Council,Passenger & Transport,Tranzcare Travel Ltd,45118,Children & Young People,Bus Escort Services,615
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Churchlake Care Ltd (In Administration),45127,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,616.96
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45126,Corporate Core Finance,Revenues billing & Recovery,617.3
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45126,Corporate Core Finance,Benefits,617.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Clarity Homecare (Bury) Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,617.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,617.76
Bury Metropolitan Borough Council,Vehicle Management,Westwood Motor Group,45117,Department of Operations,Transport Fleet Management,618.14
Bury Metropolitan Borough Council,Education,Randstad Solutions Limited,45133,Children & Young People,Independent Fees,619.65
Bury Metropolitan Borough Council,Education,Randstad Solutions Limited,45133,Children & Young People,Independent Fees,619.65
Bury Metropolitan Borough Council,Catering,Morris Quality Bakers Ltd,45132,Department of Operations,Catering High,619.98
Bury Metropolitan Borough Council,Catering,Tiffin Sandwiches Ltd,45112,Department of Operations,Catering High,620.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,620.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,621
Bury Metropolitan Borough Council,Vehicle Management,Enterprise Rent-A-Car UK Ltd t/a Flex E Rent,45110,Department of Operations,Transport Fleet Management,621.92
Bury Metropolitan Borough Council,Vehicle Management,Enterprise Rent-A-Car UK Ltd t/a Flex E Rent,45110,Department of Operations,Transport Fleet Management,621.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Stepping Stones Services Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,622.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45134,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,623.92
Bury Metropolitan Borough Council,Financial Services,ILBP Provider,45131,Health and Adult Care (formerly OCO),Community Care - Adult Care,624
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Wellington Healthcare (Arden) Ltd t/a Carders Court,45127,Health and Adult Care (formerly OCO),Community Care - Bury East INT,624
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,624.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Clarity Homecare (Bury) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,624.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Bury West INT,624.85
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,625.17
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,626.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,626.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,626.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Clarity Homecare (Bury) Ltd,45134,Health and Adult Care (formerly OCO),Community Care - North INT,628.28
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45133,"Business, Growth & Infrastructure",Development Management,628.32
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45111,Department of Operations,Licensing,628.32
Bury Metropolitan Borough Council,Vehicle Management,Westwood Motor Group,45131,Department of Operations,Transport Fleet Management,629
Bury Metropolitan Borough Council,Passenger & Transport,London Hire Ltd,45113,Department of Operations,Transport Fleet Management,629.42
Bury Metropolitan Borough Council,Passenger & Transport,London Hire Ltd,45113,Department of Operations,Transport Fleet Management,629.42
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,629.71
Bury Metropolitan Borough Council,Financial Services,Arthur J Gallagher Insurance Brokers Ltd,45110,Corporate Core Finance,Finance Corporate,630.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,631.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45133,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,631.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,632.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,632.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,633.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,634.93
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Girling Engineering Ltd,45125,Department of Operations,off street car parking,635
Bury Metropolitan Borough Council,Utilities,Corona Energy Retail 4 Limited,45125,Department of Operations,Countryside,635.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45133,Health and Adult Care (formerly OCO),Community Care - North INT,635.87
Bury Metropolitan Borough Council,Passenger & Transport,London Hire Ltd,45113,Department of Operations,Transport Fleet Management,635.92
Bury Metropolitan Borough Council,Environmental Services,Restore Datashred Ltd,45117,Department of Operations,General,636.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Carrbank House Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,636.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Carrbank House Ltd,45127,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,636.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45127,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,636.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,636.21
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45127,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,636.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45127,Health and Adult Care (formerly OCO),Community Care - Bury East INT,636.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - Bury West INT,637.14
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Balmers GM Ltd,45138,Department of Operations,Grounds Maintenance,637.84
Bury Metropolitan Borough Council,Building Construction Materials and Services,Garic Ltd,45121,Corporate Core Services,Municipal Elections,638
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45128,Children & Young People,Care & Support Service,638.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,639.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45127,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,639.39
Bury Metropolitan Borough Council,Consultancy,Kobia Ltd,45138,Health and Adult Care (formerly OCO),Strategic Safeguarding Team,640
Bury Metropolitan Borough Council,Consultancy,Kobia Ltd,45138,Health and Adult Care (formerly OCO),Strategic Safeguarding Team,640
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,640.65
Bury Metropolitan Borough Council,Catering,Apetito Ltd T/A Wiltshire Farm Foods,45113,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,641
Bury Metropolitan Borough Council,Utilities,Corona Energy Retail 4 Limited,45125,Children & Young People,Bury East Children’s Centre Hub,641.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,641.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,642.79
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Hovex Ltd,45135,Department of Operations,Property Maintenance (Fees-Variable Oncost),642.85
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,643.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45134,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,643.87
Bury Metropolitan Borough Council,Legal Services,Weightmans LLP,45111,Department of Operations,Refuse Collection Trading Account,645
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45134,Health and Adult Care (formerly OCO),Community Care - Bury West INT,645.61
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Revelation Social Care Ltd,45134,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,645.62
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45133,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,646.82
