Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lotus Care (Bridge House) Limited T/A Bridge House,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lotus Care (Bridge House) Limited T/A Bridge House,45238,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Half Acre House,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45251,Children & Young People,Home to School Transport SEN,2533.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Voyage Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2534.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45238,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,2535.28
Bury Metropolitan Borough Council,Transport,Taylors Travel (Rochdale),45250,Children & Young People,Home to School Transport SEN,2541.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2542.93
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Mediline Supported Living Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2544.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Royal Mencap Society,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2545.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Altus Social Ltd,45252,Children & Young People,UASC Grant,2550
Bury Metropolitan Borough Council,Transport,Northwest Minibuses Ltd,45247,Children & Young People,Home to School Transport SEN,2554.05
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45246,Children & Young People,Home to School Transport SEN,2554.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2556.63
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Rapid Response,2557.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2569.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2569.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holme Manor Residential Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2569.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Hillview,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2569.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lotus Care (Bridge House) Limited T/A Bridge House,45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2573.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2580.37
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45251,Children & Young People,Home To College Transport,2581.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Beenstock House,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Broughton House,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Coveleaf Ltd (Hope Manor Residential Home Salford),45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GGS Care Home Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2583
Bury Metropolitan Borough Council,ICT,EE Ltd - Orange,45244,Children & Young People,General,2583.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2584.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2584.88
Bury Metropolitan Borough Council,Transport,Willows Minibuses,45251,Children & Young People,Home to School Transport SEN,2587.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,2597.36
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Martins Countryside Contracting Ltd,45238,Department of Operations,Traffic Management Works account,2599.05
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45246,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2599.5
Bury Metropolitan Borough Council,Medical,Northern Care Alliance NHS Group,45250,Children & Young People,School Standards/Supplementary Grants,2600
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2609.02
Bury Metropolitan Borough Council,Legal Services,Medical Expert Witness Alliance LLP,45258,Children & Young People,Safeguarding Team - External Legal,2610
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbey Healthcare (Farnworth) Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2612
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbey Healthcare (Farnworth) Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2612
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Beenstock House,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2617
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Cherry Tree Lodge Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2618.4
Bury Metropolitan Borough Council,Medical,Northern Care Alliance NHS Group,45245,Children & Young People,School Standards/Supplementary Grants,2625
Bury Metropolitan Borough Council,Medical,Northern Care Alliance NHS Group,45246,Children & Young People,School Standards/Supplementary Grants,2625
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2632.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2641.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2644.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2644.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,2644.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Alcedo Orange Ltd T/A Alcedo Care Bury,45237,Children & Young People,Short Breaks Service,2648.45
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbendon Healthcare Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Brookdale Care Home Limited,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2651.4
