Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Stationery,Bury Signs Ltd,45055,Corporate Core Services,Gallery and Museum,976.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Drive Devilbiss Healthcare Ltd,45056,One Commissioning Organisation,Integrated Community Equipment Service (ICES),979.2
Bury Metropolitan Borough Council,Building Construction Materials and Services,RMD Building Maintenance,45072,"Business, Growth & Infrastructure",Lettings - General,980
Bury Metropolitan Borough Council,Transport,Taylors Travel (Rochdale),45055,Children & Young People,Home to School Transport SEN,983.1
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45051,One Commissioning Organisation,Community Care - North INT,985.64
Bury Metropolitan Borough Council,Human Resources,Your World Recruitment Ltd,45063,One Commissioning Organisation,CHOICES FOR LIVING WELL,985.77
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Fortress Care,45077,One Commissioning Organisation,Community Care - Hospital Social Work Team,986.55
Bury Metropolitan Borough Council,Medical,Rollz Mobility UK Ltd,45069,One Commissioning Organisation,Integrated Community Equipment Service (ICES),987.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45051,One Commissioning Organisation,Community Care - Reviewing Team,988.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45070,One Commissioning Organisation,Community Care - Learning Disability Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,990.64
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Northern Marking Ltd,45048,Department of Operations,Traffic Management Works account,991.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45051,One Commissioning Organisation,Community Care - Bury West INT,992.68
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45055,"Business, Growth & Infrastructure",Development Management,994.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45077,One Commissioning Organisation,Community Care - Bury West INT,998.51
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Fortress Care,45077,One Commissioning Organisation,Community Care - Hospital Social Work Team,999.02
Bury Metropolitan Borough Council,Transport,Transport for Greater Manchester,45069,"Business, Growth & Infrastructure",Strategic Planning & Infrastructure,999.91
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45063,Children & Young People,Home to School Transport SEN,1000
Bury Metropolitan Borough Council,Leisure Services,Fairways Lodge & Leisure Club,45061,"Business, Growth & Infrastructure",Asylum & Immigration Services,1000
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1000
Bury Metropolitan Borough Council,Education,One Education Ltd,45062,Children & Young People,Welfare Service,1000
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1003
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45055,Children & Young People,Home to School Transport SEN,1003.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1004.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Reviewing Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Medical,Northern Care Alliance NHS Group,45068,One Commissioning Organisation,CHOICES FOR LIVING WELL,1004.93
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45068,Corporate Core Finance,Local Housing Allowance Grant,1005
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45077,One Commissioning Organisation,Community Care - Reviewing Team,1006.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1008.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Caretech Community Services Ltd,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,1008.46
Bury Metropolitan Borough Council,Stationery,Yorkshire Purchasing Organisation.,45050,One Commissioning Organisation,SHELTERED HOUSING GENERAL,1008.46
Bury Metropolitan Borough Council,ICT,Computer Futures Solutions,45072,Corporate Core Services,ICT - Staffing,1010
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1014.1
Bury Metropolitan Borough Council,Human Resources,Pulse Healthcare Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1015.84
Bury Metropolitan Borough Council,Facilities and Management Services,Civica Election Services Ltd,45056,Corporate Core Services,Registration Of Electors,1016.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45058,One Commissioning Organisation,CHOICES FOR LIVING WELL,1020
Bury Metropolitan Borough Council,Catering,The Linen Hire (uk) Ltd,45062,Corporate Core Services,Municipal Elections,1020
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Jewel Foundation,45071,"Business, Growth & Infrastructure",Economic Strategy & European Policy,1020.83
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45049,Children & Young People,Radcliffe Children’s Centre Hub,1023.38
Bury Metropolitan Borough Council,Environmental Services,Biffa Waste Services Limited,45069,Department of Operations,Bury Market,1024.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45056,One Commissioning Organisation,Community Care - Reviewing Team,1025.87
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45068,Department of Operations,General,1027.06
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45061,"Business, Growth & Infrastructure",Lettings - General,1027.27
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45048,Children & Young People,Care & Support Service,1027.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45077,One Commissioning Organisation,Community Care - Reviewing Team,1027.85
Bury Metropolitan Borough Council,Leisure Services,Proffitts - Investing in Communities,45068,Department of Operations,Parks Section 106,1029
Bury Metropolitan Borough Council,Consultancy,Hunter AHP Resourcing Ltd,45069,One Commissioning Organisation,CHOICES FOR LIVING WELL,1035
Bury Metropolitan Borough Council,Consultancy,Hunter AHP Resourcing Ltd,45049,One Commissioning Organisation,CHOICES FOR LIVING WELL,1035
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1035.56
Bury Metropolitan Borough Council,Legal Services,Dedacted,45065,Department of Operations,Environmental Services Holding Account,1038
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Caretech Community Services Ltd,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,1038.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45077,One Commissioning Organisation,Community Care - Bury West INT,1038.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1039.09
Bury Metropolitan Borough Council,Catering,Brakes Bros Foodservice Ltd,45077,Department of Operations,Catering High,1039.19
Bury Metropolitan Borough Council,Transport,Taylors Travel (Rochdale),45055,Children & Young People,Home To College Transport,1039.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Marton Care Homes Limited - Heywood Court,45070,One Commissioning Organisation,Community Care - Whitefield INT,1042.29
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45076,Corporate Core Finance,Local Housing Allowance Grant,1042.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45070,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1043.91
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1045.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45065,One Commissioning Organisation,Community Care - Community Mental Health Team,1046.64
Bury Metropolitan Borough Council,Transport,Northwest Minibuses Ltd,45055,Children & Young People,Home to School Transport SEN,1047.87
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45049,Department of Operations,Countryside,1047.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45077,One Commissioning Organisation,Community Care - Hospital Social Work Team,1048.37
Bury Metropolitan Borough Council,Consultancy,Hanzak Ltd,45069,One Commissioning Organisation,Local Reform & Community Voices Grant,1050
Bury Metropolitan Borough Council,Consultancy,NIJI Services Ltd,45069,One Commissioning Organisation,Local Reform & Community Voices Grant,1050
Bury Metropolitan Borough Council,Consultancy,Panoramic Associates Limited,45048,Children & Young People,Dedicated Schools Grant - Safety Valve Project,1050
Bury Metropolitan Borough Council,Consultancy,Panoramic Associates Limited,45055,Children & Young People,Dedicated Schools Grant - Safety Valve Project,1050
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45070,"Business, Growth & Infrastructure",Lettings - General,1050.19
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),International Parking Systems (UK) Ltd,45055,Department of Operations,off street car parking,1051.26
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Keys Group PCE Ltd,45063,Children & Young People,Childrens Residential,1051.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45070,One Commissioning Organisation,Community Care - Hospital Social Work Team,1052.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Excel24/7 Healthcare Ltd,45068,Children & Young People,Emergency Duty Team,1053
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45051,One Commissioning Organisation,Community Care - Reviewing Team,1053.41
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45077,One Commissioning Organisation,Community Care - North INT,1053.44
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Girling Engineering Ltd,45062,Department of Operations,Bury Market,1055
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Hospital Social Work Team,1055.87
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45063,Corporate Core Finance,Revenues & Benefits,1056.49
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45063,Corporate Core Finance,Revenues & Benefits,1056.49
Bury Metropolitan Borough Council,Education,Prospero Recruitment Limited,45050,Children & Young People,Childrens Residential,1059
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1059.21
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45051,One Commissioning Organisation,Community Care - Bury West INT,1059.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Elmar Home Care Manchester Ltd,45077,One Commissioning Organisation,Community Care - Bury East INT,1059.99
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,1061.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Dedacted,45049,One Commissioning Organisation,Community Care - Bury West INT,1062.19
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45049,One Commissioning Organisation,Sheltered Amenity,1062.38
Bury Metropolitan Borough Council,Education,Birtenshaw Hall School,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1063.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45077,One Commissioning Organisation,Community Care - Choices for Living Well,1066.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45049,One Commissioning Organisation,Community Care - North INT,1067.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1073.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45064,Children & Young People,Short Breaks Service,1076.6
Bury Metropolitan Borough Council,Education,Beechkeys Ltd,45051,Children & Young People,Independent Fees,1079.93
Bury Metropolitan Borough Council,Education,Beechkeys Ltd,45051,Children & Young People,Independent Fees,1079.93
Bury Metropolitan Borough Council,Education,Beechkeys Ltd,45051,Children & Young People,Independent Fees,1079.93
Bury Metropolitan Borough Council,Education,Beechkeys Ltd,45056,Children & Young People,Independent Fees,1079.93
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Aidapt Bathrooms Ltd,45051,One Commissioning Organisation,Integrated Community Equipment Service (ICES),1080
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Manchester City Council,45077,"Business, Growth & Infrastructure",Housing Strategy,1080
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Tottington Primary School,45049,Non-Service Specific,COVID-19,1080
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Hyde Flooring Co Ltd,45072,Department of Operations,General,1082.27
Bury Metropolitan Borough Council,Financial Services,Independent Financial Services Ltd,45071,Department of Operations,off street car parking,1083.33
Bury Metropolitan Borough Council,Financial Services,Independent Financial Services Ltd,45070,Department of Operations,off street car parking,1083.33
Bury Metropolitan Borough Council,Consultancy,Gamma Telecom Ltd,45077,Corporate Core Services,ICT - Telephones,1083.79
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GP Care Services Ltd,45070,One Commissioning Organisation,Community Care - Whitefield INT,1084
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45077,One Commissioning Organisation,Community Care - Bury West INT,1084.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45064,Children & Young People,Short Breaks Service,1085.25
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Corona Energy Retail 4 Limited,45049,Department of Operations,Bury Market,1086.09
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45061,"Business, Growth & Infrastructure",Lettings - Industrial Units,1086.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1088
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1088
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45077,One Commissioning Organisation,Community Care - Rapid Response,1090.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1096.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45070,One Commissioning Organisation,Community Care - Bury East INT,1097.14
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Corona Energy Retail 4 Limited,45049,Department of Operations,Ramsbottom Civic Suite,1098.97
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45077,One Commissioning Organisation,Community Care - Choices for Living Well,1098.98
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1100
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1100.99
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1100.99
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45062,Children & Young People,Short Breaks Service,1102.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1102.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45070,One Commissioning Organisation,Community Care - North INT,1104.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1105
Bury Metropolitan Borough Council,Education,Targeted Provision Ltd,45048,Children & Young People,Home/Hospital Tuition,1105
Bury Metropolitan Borough Council,Consultancy,Destino Coaching,45049,Children & Young People,School contingencies,1110
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Integrated Water Services Ltd,45063,Department of Operations,Property Maintenance (Fees-Variable Oncost),1110.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Fortress Care,45077,One Commissioning Organisation,Community Care - Community Mental Health Team,1111.37
Bury Metropolitan Borough Council,ICT,Avoira Limited,45071,Corporate Core Services,ICT - Telephones,1111.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Astor Bannerman (Medical) Ltd,45070,Children & Young People,Paediatric Disability Service,1112
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45068,Children & Young People,New Kershaw Centre Building Costs,1112.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Denehurst Care ltd T/A Browfield Residential Home,45070,One Commissioning Organisation,Community Care - North INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45070,One Commissioning Organisation,Community Care - Community Mental Health Team,1113.48
Bury Metropolitan Borough Council,Traffic Management,NSL Ltd,45055,Department of Operations,Bus Lane Enforcement,1114.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1114.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Dedacte,45069,Children & Young People,Short Breaks Service,1116.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45064,Children & Young People,Short Breaks Service,1116.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1116.96
Bury Metropolitan Borough Council,Transport,Civic Mini Coach Hire,45055,Children & Young People,Home to School Transport SEN,1120.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45070,One Commissioning Organisation,Community Care - Bury East INT,1122.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45070,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1122.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ash Cottage,45070,One Commissioning Organisation,Community Care - Prestwich INT,1122.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45077,One Commissioning Organisation,Community Care - Reviewing Team,1123.82
Bury Metropolitan Borough Council,Financial Services,SG Equipment Finance Limited,45051,Department of Operations,Transport Fleet Management,1124
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45065,One Commissioning Organisation,Community Care - Learning Disability Team,1125
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45065,One Commissioning Organisation,Community Care - Learning Disability Team,1125
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45065,One Commissioning Organisation,Community Care - Learning Disability Team,1125
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1128.71
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45050,Department of Operations,General,1129.79
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1131.3
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1131.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45077,One Commissioning Organisation,Community Care - North INT,1134.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45077,One Commissioning Organisation,Community Care - Choices for Living Well,1136.82
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45057,Children & Young People,Secondary School Partnerships,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45070,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Corona Energy Retail 4 Limited,45049,One Commissioning Organisation,Integrated Community Equipment Service (ICES),1143.78
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45049,Department of Operations,Libraries,1145.21
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1146.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45063,One Commissioning Organisation,Community Care - Learning Disability Team,1147.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45063,Children & Young People,Short Breaks Service,1148.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45063,Children & Young People,Short Breaks Service,1148.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1149.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1149.27
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45065,One Commissioning Organisation,Community Care - Learning Disability Team,1151
Bury Metropolitan Borough Council,Building Construction Materials and Services,Vivid Resourcing,45061,Corporate Core Services,Administration,1152
Bury Metropolitan Borough Council,Building Construction Materials and Services,Vivid Resourcing,45070,Corporate Core Services,Administration,1152
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1152.4
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1159.41
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Go Traffic Management Limited,45076,Department of Operations,HNS Maintenance,1162.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Revelation Social Care Ltd,45063,One Commissioning Organisation,Community Care - Prestwich INT,1164.13
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45068,One Commissioning Organisation,Sheltered Amenity,1164.65
Bury Metropolitan Borough Council,Human Resources,Pulse Healthcare Ltd,45070,One Commissioning Organisation,CHOICES FOR LIVING WELL,1164.8
Bury Metropolitan Borough Council,Leisure Services,Fairways Lodge & Leisure Club,45061,"Business, Growth & Infrastructure",Asylum & Immigration Services,1166.67
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45068,Corporate Core Finance,Local Housing Allowance Grant,1170
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45068,Corporate Core Finance,Local Housing Allowance Grant,1170
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1174.48
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45055,Children & Young People,Home to School Transport SEN,1176.63
Bury Metropolitan Borough Council,Legal Services,SB Costs Limited,45057,Corporate Core Services,Six Town Housing Holding Account,1178.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Thames Health Care Ltd,45070,One Commissioning Organisation,Community Care - Bury West INT,1180.16
Bury Metropolitan Borough Council,Building Construction Materials and Services,Waterman Aspen Ltd,45061,Department of Operations,Traffic Management Holding Account,1184
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45049,One Commissioning Organisation,Sheltered Amenity,1184.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1184.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45077,One Commissioning Organisation,Community Care - Prestwich INT,1188.04
Bury Metropolitan Borough Council,Consultancy,Constellia Public Ltd,45048,Children & Young People,Dedicated Schools Grant - Safety Valve Project,1190
Bury Metropolitan Borough Council,Consultancy,Constellia Public Ltd,45069,Children & Young People,Dedicated Schools Grant - Safety Valve Project,1190
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45070,One Commissioning Organisation,Community Care - Hospital Social Work Team,1190.02
Bury Metropolitan Borough Council,Education,Vestacare (UK) Ltd,45070,One Commissioning Organisation,Community Care - Hospital Social Work Team,1190.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45065,Children & Young People,Short Breaks Service,1190.15
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45055,Children & Young People,Home to School Transport SEN,1190.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45070,One Commissioning Organisation,Community Care - Reviewing Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45070,One Commissioning Organisation,Community Care - Learning Disability Team,1191.68
