Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hamilton Rest Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1073.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hamilton Rest Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hamilton Rest Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hamilton Rest Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hamilton Rest Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Harbour Healthcare Bolton Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,2436
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Harbour Healthcare Bolton Ltd,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2636
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Harvest Healthcare Ltd,45041,One Commissioning Organisation,Integrated Community Equipment Service (ICES),2470
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Harvest Healthcare Ltd,45041,One Commissioning Organisation,Integrated Community Equipment Service (ICES),1415.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hastings Cars NW Limited,45044,Children & Young People,Home to School Transport SEN,3094.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Healey Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1013.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Healey Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1552.66
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Healey Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,735.46
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Healy Care (Rosedale),45042,One Commissioning Organisation,Community Care - Community Mental Health Team,3888.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heathcotes M Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,4631.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2905
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2946.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,3401.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2286.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Rapid Response,3538.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,3493.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Heightside House Nursing Home,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,6568
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Highfield Hall Care Ltd,45042,One Commissioning Organisation,Community Care - North INT,2435.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Highfield Hall Care Ltd,45042,One Commissioning Organisation,Community Care - North INT,2435.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Choices for Living Well,1084.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury East INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - North INT,3120
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,848.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,990.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holly Bank Orchard Mews,45042,One Commissioning Organisation,Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holme Manor Residential Home,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,2435.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45022,One Commissioning Organisation,Community Care - North INT,819.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45022,One Commissioning Organisation,Community Care - North INT,679.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45036,One Commissioning Organisation,Community Care - North INT,592.55
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45022,One Commissioning Organisation,Community Care - Reviewing Team,551.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45022,One Commissioning Organisation,Community Care - Reviewing Team,531.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Horizon Care & Education Group Ltd,45041,Children & Young People,Independent Fees,34999.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Hourigan House,45042,One Commissioning Organisation,Community Care - North INT,2196
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45044,One Commissioning Organisation,Community Care - Whitefield INT,521.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45044,One Commissioning Organisation,Community Care - Whitefield INT,511.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45044,One Commissioning Organisation,Community Care - Whitefield INT,529.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45044,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,548.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45044,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,551.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45030,One Commissioning Organisation,Community Care - Whitefield INT,533.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45030,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,513.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,ICRIT Healthcare Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2512.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,ICRIT Healthcare Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,7934.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,ICRIT Healthcare Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,3758.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,ICRIT Healthcare Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1337.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45022,Children & Young People,Short Breaks Service,12772.97
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45035,Children & Young People,Short Breaks Service,866.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45035,Children & Young People,Short Breaks Service,750.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45035,Children & Young People,Short Breaks Service,748.97
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45035,Children & Young People,Short Breaks Service,706.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45035,Children & Young People,Short Breaks Service,689.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Inspire Community Services Ltd,45034,Children & Young People,Through Care Support Costs,4426.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Integrate (Preston & Chorley) Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1279.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Integrate (Preston & Chorley) Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1956.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Integrate (Preston & Chorley) Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,605.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Invigor Adolscent Care Limited,45020,Children & Young People,Childrens Residential,8500
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Key 2 Futures Ltd,45034,Children & Young People,Through Care Support Costs,4192.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Key Steps Home Group,45033,Children & Young People,Through Care Support Costs,3440
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Key Steps Home Group,45033,Children & Young People,Through Care Support Costs,5560
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Key Steps Home Group,45033,Children & Young People,Through Care Support Costs,3656
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Keys Group PCE Ltd,45041,Children & Young People,Childrens Residential,17528.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Keys Group PCE Ltd,45041,Children & Young People,Childrens Residential,19500
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Keys Group PCE Ltd,45041,Children & Young People,Childrens Residential,15546.39
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1515.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45028,One Commissioning Organisation,Community Care - Bury East INT,577.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45028,One Commissioning Organisation,Community Care - Bury East INT,2311.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45028,One Commissioning Organisation,Community Care - Bury East INT,2311.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45028,One Commissioning Organisation,Community Care - Bury East INT,2311.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45028,One Commissioning Organisation,Community Care - Bury East INT,990.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Bury East INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Prestwich INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Prestwich INT,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,1446.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KR Care Homes Ltd t/a Bankfield,45042,One Commissioning Organisation,Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Community Mental Health Team,571.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Community Mental Health Team,500.14
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Community Mental Health Team,866.31
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Whitefield INT,1790.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,8359.42
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,655.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,4715.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,2376.55
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,1311.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,1786.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Learning Disability Team,812.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,14146.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,857.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45030,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,3429.36
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45042,One Commissioning Organisation,Community Care - Older Peoples Mental Health Team,3215.09
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1229.33
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2212.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lakeview Health Care Ltd,45042,One Commissioning Organisation,Community Care - Prestwich INT,6309.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lambs Support Services Limited T/A Bank Hall Farm,45042,One Commissioning Organisation,Community Care - Learning Disability Team,18208.36
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1204.25
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2507.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1584.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1764.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,939.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,965.31
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,648.21
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,564.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1064.03
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,513.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,720.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,606.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,504.01
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1667.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,606.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,570.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,555.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1764.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,939.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1054.42
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,555.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1130.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,606.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,535.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,672.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,790.01
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,5293.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Reviewing Team,768.25
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,672.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2226.01
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,555.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,1764.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,939.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,720.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,750.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45042,One Commissioning Organisation,Community Care - Learning Disability Team,936.31
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,506.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,847.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Community Mental Health Team,847.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,1037.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Reviewing Team,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2534.11
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,5349.79
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Learning Disability Team,2534.11
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,896.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,955.26
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,569.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,581.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45042,One Commissioning Organisation,Community Care - Bury West INT,621.82
