Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,971.23
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,971.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,971.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,971.28
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45191,Children & Young People,New Kershaw Centre Building Costs,971.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,973.25
Bury Metropolitan Borough Council,Horticultural,Country Landscapes Ltd,45175,"Business, Growth & Infrastructure",Lettings - Industrial Units,974.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,974.46
Bury Metropolitan Borough Council,Healthcare,Crawshaw Hall Healthcare Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,975.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Royal Mencap Society,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,978
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Integrate (Preston & Chorley) Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,978.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,979.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,979.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,979.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,979.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,979.96
Bury Metropolitan Borough Council,Healthcare,Bury GP Federation,45180,Health and Adult Care (formerly OCO),Public Health,980
Bury Metropolitan Borough Council,Human Resources,Your World Recruitment Ltd,45177,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,981.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,983.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,983.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - North INT,988.36
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45181,Corporate Core Finance,Revenues & Benefits,990
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,990.17
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Stepping Stones Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,990.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45182,Health and Adult Care (formerly OCO),Community Care - North INT,990.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,992.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,994
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,994.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,994.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Stepping Stones Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,994.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Stepping Stones Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,994.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Stepping Stones Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,994.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,994.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45189,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,994.5
Bury Metropolitan Borough Council,Education,The Sunnywood Project Ltd,45198,Children & Young People,DFE Individual Grants,995
Bury Metropolitan Borough Council,Education,The Sunnywood Project Ltd,45180,Health and Adult Care (formerly OCO),Public Health,1000
Bury Metropolitan Borough Council,Financial Services,JCB Finance Ltd,45177,Department of Operations,Transport Fleet Management,1000
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45177,Children & Young People,Fostering Services,1000
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45188,Children & Young People,Fostering Services,1000
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Primary Property Building Services Ltd,45198,"Business, Growth & Infrastructure",Building Control,1000
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Stanley Brothers Tippers Ltd,45198,Department of Operations,HNS Maintenance,1000
Bury Metropolitan Borough Council,Street & Traffic Management,NSL Ltd,45189,Department of Operations,Bus Lane Enforcement,1000.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Cinnabar Support & Living Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1001.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,1002.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Environmental Services,Restore Datashred Ltd,45180,Department of Operations,General,1005.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1006.05
Bury Metropolitan Borough Council,Utilities,SSE PLC - Southern Electric,45174,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,1007.06
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1007.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1011.53
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1012.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1014
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1014.23
Bury Metropolitan Borough Council,ICT,Computer Futures Solutions,45173,Corporate Core Services,ICT - Staffing,1020
Bury Metropolitan Borough Council,Utilities,Water Plus Ltd,45181,"Business, Growth & Infrastructure",Lettings - Managed Workspace,1020.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Alcedo Orange Ltd T/A Alcedo Care Bury,45191,Children & Young People,Short Breaks Service,1024
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1026.44
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45180,Children & Young People,Through Care Support Costs,1027.49
Bury Metropolitan Borough Council,Utilities,SSE PLC - Southern Electric,45183,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,1028.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1030
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45180,Children & Young People,New Kershaw Centre Building Costs,1033.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1040.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1042.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1043.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Optimal Support Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1045.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1051.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1051.13
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1052.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Fortress Care,45191,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1053
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45189,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1054
Bury Metropolitan Borough Council,Cleaning and Janitorial,JMS Cleaning Services (UK) Ltd,45184,"Business, Growth & Infrastructure",Lettings - Managed Workspace,1056.25
Bury Metropolitan Borough Council,Utilities,Water Plus Ltd,45198,"Business, Growth & Infrastructure",Lettings - Managed Workspace,1056.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1057.41
Bury Metropolitan Borough Council,Stationery,Galloways Printers Ltd,45174,Department of Operations,Gallery and Museum,1058
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Elmar Home Care Manchester Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Rapid Response,1058.99
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1059.89
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,1060.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1060.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1062.51
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Girling Engineering Ltd,45173,Department of Operations,Architects,1065
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1065.53
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1067.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1068.21
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Fernbank Residential Care Home,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1070.21
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45187,Children & Young People,Through Care Support Costs,1070.78
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45190,Department of Operations,Libraries,1070.93
Bury Metropolitan Borough Council,Environmental Services,Osborne Richardson Ltd,45175,Department of Operations,Environmental Services Holding Account,1071
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1073.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Aidapt Bathrooms Ltd,45182,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),1080
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1083.06
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GP Care Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1084
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1084.64
Bury Metropolitan Borough Council,Human Resources,Your World Recruitment Ltd,45181,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1086.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1088.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1095.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1099.38
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45191,Department of Operations,Traffic Management Works account,1099.56
Bury Metropolitan Borough Council,Education,Global Mediation Ltd,45180,Children & Young People,Sen Team,1100
Bury Metropolitan Borough Council,Legal Services,LexisNexis Visualfiles,45183,Corporate Core Services,Administration,1100
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1100.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1103.41
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1105.63
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1105.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - North INT,1106.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1110.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1111.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Browfield Residential Home,45182,Health and Adult Care (formerly OCO),Community Care - North INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Facilities and Management Services,Orona Ltd,45187,Department of Operations,Property Maintenance (Fees-Variable Oncost),1114.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1116.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1118.22
Bury Metropolitan Borough Council,Healthcare,Northern Care Alliance NHS Group,45187,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1121.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1121.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1123.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1135.48
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45176,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45174,Corporate Core Finance,Revenues & Benefits,1140
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1143.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1144.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1147.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1147.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Routes Healthcare (North) Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1147.44
Bury Metropolitan Borough Council,Utilities,NPower Ltd,45187,Department of Operations,Libraries,1150.92
Bury Metropolitan Borough Council,Building Construction Materials and Services,Tarmac Trading Ltd,45191,Department of Operations,HNS Maintenance,1152.3
