Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,04-Aug-2023,129.28,£0.00,Hopwells Ltd,222865,Revenue,11058907351
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,04-Aug-2023,173.96,£0.00,Hopwells Ltd,221550,Revenue,11058907327
South Tyneside Council,00CL,Business and Resources,Hebburn Central,Cleaning Expenses,04-Aug-2023,96.02,£0.00,Gb43_Gbp,222875,Revenue,11058907347
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,04-Aug-2023,487.67,£0.00,On A Roll Sandwich Com,222853,Revenue,11058907357
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Primrose,Furniture & Equipment - General,04-Aug-2023,415.92,£0.00,Www.Tts-Groups.Co.Uk,215476,Revenue,11058907205
South Tyneside Council,00CL,Business and Resources,Emergency Planning,Emergency Planning,07-Aug-2023,14.95,£0.00,Home Bargains South Sh,236110,Revenue,11065490867
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,07-Aug-2023,11.00,£0.00,City Of Newcastle Inte,230710,Revenue,11065490947
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,07-Aug-2023,4.99,£0.00,Amznmktplace Amazon.Co,212070,Revenue,11065490861
South Tyneside Council,00CL,Business and Resources,Emergency Planning,Emergency Planning,07-Aug-2023,3.73,£0.00,Home Bargains,236110,Revenue,11065490863
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,07-Aug-2023,24.04,£0.00,Trainline,230700,Revenue,11065490879
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,07-Aug-2023,100.00,£0.00,B&M 193 - Jarrow,232360,Revenue,11065490909
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care clstr 4 Horsley Hill,Furniture & Equipment - General,07-Aug-2023,12.07,£0.00,Amznmktplace Amazon.Co,215455,Revenue,11065490917
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,07-Aug-2023,21.26,£0.00,Lidl Gb South Shields,214020,Revenue,11065490925
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Borrowdale House,Capital Equipment Purchases,07-Aug-2023,"1,244.71",£0.00,Asda Superstore,819572,Capital,11065490911
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,07-Aug-2023,91.58,£0.00,Asda Groceries Online,224221,Revenue,11065490887
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Accommodation Costs,07-Aug-2023,126.65,£0.00,Premier Inn,213602,Revenue,11065490919
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Borrowdale House,Capital Equipment Purchases,07-Aug-2023,944.17,£0.00,Ikea Ltd 143 Gateshead,819572,Capital,11065490913
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Accommodation Costs,07-Aug-2023,390.00,£0.00,Bkg Hotel At Booking.C,213602,Revenue,11065490921
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,07-Aug-2023,20.21,£0.00,Wickes South Shields,232360,Revenue,11065490907
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care clstr 4 Horsley Hill,Furniture & Equipment - General,07-Aug-2023,18.32,£0.00,Amznmktplace,215455,Revenue,11065490915
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,07-Aug-2023,11.00,£0.00,Sunderland Cc,213602,Revenue,11065490923
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,07-Aug-2023,18.00,£0.00,Asda Stores 4333,224221,Revenue,11065490889
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,07-Aug-2023,15.25,£0.00,Sainsburys S/Mkts,224221,Revenue,11065490891
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,07-Aug-2023,4.99,£0.00,Amznmktplace,215446,Revenue,11065490899
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,07-Aug-2023,21.99,£0.00,Argos Team Valley,224221,Revenue,11065490893
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,07-Aug-2023,10.48,£0.00,Amznmktplace,215446,Revenue,11065490901
South Tyneside Council,00CL,Business and Resources,Jarrow Pool,Cleaning Expenses,07-Aug-2023,646.93,£0.00,Gb43_Gbp,223985,Revenue,11065490957
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,07-Aug-2023,30.57,£0.00,Mcdonalds,224221,Revenue,11065490883
South Tyneside Council,00CL,Business and Resources,Haven point,Cleaning Expenses,07-Aug-2023,"1,172.60",£0.00,Gb43_Gbp,222950,Revenue,11065490955
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,07-Aug-2023,84.87,£0.00,Freeman Catering Butch,217285,Revenue,11065490953
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,07-Aug-2023,3.00,£0.00,Asda Groceries Online,224221,Revenue,11065490885
South Tyneside Council,00CL,Business and Resources,Emergency Planning,Emergency Planning,07-Aug-2023,24.17,£0.00,Wilko Retail Limited,236110,Revenue,11065490865
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,07-Aug-2023,1.39,£0.00,Amznmktplace Amazon.Co,212070,Revenue,11065490859
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,07-Aug-2023,7.93,£0.00,Iceland Foods,214020,Revenue,11065490943
South Tyneside Council,00CL,Business and Resources,Development,Software,07-Aug-2023,41.96,£0.00,Dnh Go Daddy Europe Gb,230440,Revenue,11065490945
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Allowances,07-Aug-2023,46.98,£0.00,Www.Michaelsehgal.Co.U,214020,Revenue,11065490933
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,07-Aug-2023,200.09,£0.00,Iceland Foods,214020,Revenue,11065490941
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,07-Aug-2023,28.95,£0.00,Turkuaz,214020,Revenue,11065490927
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Allowances,07-Aug-2023,11.99,£0.00,Now 77F15 Sports D,214020,Revenue,11065490935
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,07-Aug-2023,15.99,£0.00,Netflix,214020,Revenue,11065490929
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Subscriptions,07-Aug-2023,7.49,£0.00,Amazon Prime 1V3Be81S4,214020,Revenue,11065490937
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Allowances,07-Aug-2023,85.00,£0.00,Etsy.Com - Avalancheav,214020,Revenue,11065490931
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,07-Aug-2023,38.96,£0.00,Amznmktplace Amazon.Co,214020,Revenue,11065490939
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,07-Aug-2023,63.20,£0.00,Lner Web Sales,230700,Revenue,11065490881
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 4 - H Hill/Whitburn/Ridgeway,Catering Provisions,08-Aug-2023,11.05,£0.00,Asda Superstore,215414,Revenue,11072531081
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,08-Aug-2023,3.12,£0.00,Onebelow,212070,Revenue,11072531001
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,08-Aug-2023,20.00,£0.00,Utilita Energy Limited,213300,Revenue,11072531011
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,08-Aug-2023,24.46,£0.00,Trainline,230700,Revenue,11072531027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,08-Aug-2023,53.70,£0.00,Downeys Of Seaham Ltd,214020,Revenue,11072531055
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,08-Aug-2023,174.21,£0.00,Amznmktplace Amazon.Co,224221,Revenue,11072531037
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,08-Aug-2023,326.53,£0.00,Seton,232360,Revenue,11072531045
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,08-Aug-2023,27.81,£0.00,Trainline,230700,Revenue,11072531029
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,08-Aug-2023,"1,109.37",£0.00,On A Roll Sandwich Com,222865,Revenue,11072531095
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,08-Aug-2023,27.46,£0.00,Asda  Stores 5889,212070,Revenue,11072531007
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,08-Aug-2023,82.50,£0.00,Hm Passport Office,213300,Revenue,11072531023
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Client Holidays & Outings,08-Aug-2023,240.00,£0.00,Allout Adventures,214020,Revenue,11072531053
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,08-Aug-2023,77.38,£0.00,Amznmktplace,232200,Revenue,11072531035
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,08-Aug-2023,9.56,£0.00,W Boyes & Co Ltd South,212070,Revenue,11072531005
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,08-Aug-2023,12.92,£0.00,Wm Morrisons Store,215425,Revenue,11072531013
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Contract General,Furniture & Equipment - General,08-Aug-2023,12.95,£0.00,Wilko.Com,217210,Revenue,11072531021
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,08-Aug-2023,22.90,£0.00,Trainline,230700,Revenue,11072531031
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,08-Aug-2023,91.68,£0.00,Asda Groceries Online,224221,Revenue,11072531039
South Tyneside Council,00CL,Business and Resources,Member Allowances and Expenses,Travel Expenses,08-Aug-2023,401.68,£0.00,Trainline,232000,Revenue,11072531033
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Payments (Assessment),Other Service Contracts & Supplies,08-Aug-2023,495.00,£0.00,Moody & Co,212610,Revenue,11072531049
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,08-Aug-2023,8.86,£0.00,Wickes South Shields,232360,Revenue,11072531043
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,08-Aug-2023,11.00,£0.00,Sunderland Cc,213602,Revenue,11072531051
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Furniture & Equipment - General,08-Aug-2023,18.33,£0.00,B&M 193 - Jarrow,215477,Revenue,11072531083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,08-Aug-2023,8.08,£0.00,Bestway Wholesale,217285,Revenue,11072531091
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Furniture & Equipment - General,08-Aug-2023,3.33,£0.00,Tesco Stores,215477,Revenue,11072531085
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,08-Aug-2023,447.18,£0.00,Bestway Wholesale,222865,Revenue,11072531093
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,08-Aug-2023,20.31,£0.00,B&M 156 - South Shield,212070,Revenue,11072531003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,08-Aug-2023,113.36,£0.00,Bestway Wholesale,217285,Revenue,11072531089
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,09-Aug-2023,2.67,£0.00,Poundstretcher 318,215456,Revenue,11076735579
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,09-Aug-2023,7.25,£0.00,Wilko Retail Limited,212070,Revenue,11076735539
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Sec 17 ILAC2,Other Service Contracts & Supplies,09-Aug-2023,33.17,£0.00,Wilko Retail Limited,213322,Revenue,11076735541
South Tyneside Council,00CL,Business and Resources,Council Tax,Compensation Payments,09-Aug-2023,586.33,£0.00,Www.Moneyclaim.Gov,230140,Revenue,11076735549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,09-Aug-2023,7.33,£0.00,Post Office Counter,212070,Revenue,11076735535
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,09-Aug-2023,239.97,£0.00,Amznmktplace,232200,Revenue,11076735551
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Furniture & Equipment - General,09-Aug-2023,56.62,£0.00,Smyths Toys Wallsend,215477,Revenue,11076735597
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Contract General,Catering Provisions,09-Aug-2023,80.00,£0.00,Tesco Stores 3255,217210,Revenue,11076735565
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,09-Aug-2023,5.82,£0.00,Amznmktplace,215446,Revenue,11076735573
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,09-Aug-2023,12.57,£0.00,Home Bargains Sunderla,215456,Revenue,11076735581
South Tyneside Council,00CL,Economic Regeneration Group,Buildings and Compliance Team,Property Reactive / General Repairs,09-Aug-2023,19.58,£0.00,Toolstation Ltd,232360,Revenue,11076735575
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 1 - Jarrow/Primrose/Hebburn,Furniture & Equipment - General,09-Aug-2023,8.33,£0.00,B&M 339 - An Timberbea,215411,Revenue,11076735569
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,09-Aug-2023,16.99,£0.00,Amznmktplace Amazon.Co,215456,Revenue,11076735585
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 1 - Jarrow/Primrose/Hebburn,Catering Provisions,09-Aug-2023,12.72,£0.00,Home Bargains South Sh,215411,Revenue,11076735593
South Tyneside Council,00CL,Business and Resources,Libraries Admin,Subscriptions,09-Aug-2023,95.00,£0.00,Amazon Prime 1V9Ih0Hp4,223170,Revenue,11076735589
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Stanley at Whitburn,Furniture & Equipment - General,09-Aug-2023,8.33,£0.00,B&M 712 Pallion,215456,Revenue,11076735583
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,09-Aug-2023,39.57,£0.00,Amazon.Co.Uk 1V9Jn2Hx4,214020,Revenue,11076735587
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Contract General,Furniture & Equipment - General,09-Aug-2023,12.09,£0.00,Ebay O 22-10381-46025,217210,Revenue,11076735563
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,09-Aug-2023,13.50,£0.00,Nicey Icey,224221,Revenue,11076735571
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Jarrow,Furniture & Equipment - General,09-Aug-2023,11.65,£0.00,Aldi 58 774,215477,Revenue,11076735595
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,09-Aug-2023,24.96,£0.00,Greggs Plc,212070,Revenue,11076735537
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Catering Provisions,10-Aug-2023,52.88,£0.00,Asda Superstore,214040,Revenue,11081653477
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,10-Aug-2023,69.50,£0.00,Wilko Retail Limited,213300,Revenue,11081653481
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Travel & Subsistence,10-Aug-2023,9.60,£0.00,Nexus Travel Shop,224221,Revenue,11081653489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,10-Aug-2023,45.00,£0.00,Argos Ltd,215425,Revenue,11081653467
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,10-Aug-2023,25.00,£0.00,Asda  Stores 5889,212070,Revenue,11081653475
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,10-Aug-2023,7.65,£0.00,Tesco Stores 6128,224221,Revenue,11081653485
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,10-Aug-2023,122.20,£0.00,Nexus Travel Shop,213300,Revenue,11081653483
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,10-Aug-2023,47.19,£0.00,B&M 193 - Jarrow,213300,Revenue,11081653479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,10-Aug-2023,2.00,£0.00,Asda Superstore,224221,Revenue,11081653487
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Thurston Activity Centre,Furniture & Equipment - General,10-Aug-2023,552.08,£0.00,H Armer & Son,219100,Revenue,11081653497
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Thomas Bell House – Other Costs,Furniture & Equipment - General,10-Aug-2023,16.67,£0.00,Argos Sunderland North,220383,Revenue,11081653491
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,10-Aug-2023,1.68,£0.00,Asda Groceries Online,214020,Revenue,11081653499
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Catering Provisions,10-Aug-2023,93.51,£0.00,Asda Groceries Online,214020,Revenue,11081653501
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Thurston Activity Centre,Furniture & Equipment - General,10-Aug-2023,552.08,£0.00,H Armer & Son,219100,Revenue,11081653495
South Tyneside Council,00CL,Business and Resources,Development,Software,10-Aug-2023,19.30,£0.00,Campaignmonitor,230440,Revenue,11081653503
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Boldon,Catering Provisions,10-Aug-2023,5.79,£0.00,Asda Superstore,215465,Revenue,11081653465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,10-Aug-2023,7.49,£0.00,Amazon Prime 1V1Or0624,212070,Revenue,11081653455
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,10-Aug-2023,15.08,£0.00,Heron Foods,212070,Revenue,11081653473
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,11-Aug-2023,2.50,£0.00,W Boyes & Co Ltd South,212070,Revenue,11087189455
South Tyneside Council,00CL,Business and Resources,Civic Events,Furniture & Equipment - General,11-Aug-2023,129.00,£0.00,Amznmktplace,232200,Revenue,11087189449
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Holidays & Outings,11-Aug-2023,8.55,£0.00,National Trust,224221,Revenue,11087189479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,11-Aug-2023,28.07,£0.00,Home Bargains South Sh,212070,Revenue,11087189459
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,11-Aug-2023,122.20,£0.00,Nexus Travel Shop,213300,Revenue,11087189471
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Early Help and Support,Catering Provisions,11-Aug-2023,57.58,£0.00,Wm Morrisons Store,210100,Revenue,11087189483
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,11-Aug-2023,833.33,£0.00,Tapi Carpets,213300,Revenue,11087189463
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,11-Aug-2023,31.68,£0.00,Wm Morrisons Store,213300,Revenue,11087189473
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Blenkinsopp Court Extra Care,Furniture & Equipment - General,11-Aug-2023,116.67,£0.00,Argos Ltd,220405,Revenue,11087189489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,11-Aug-2023,321.18,£0.00,Tapi Carpets,213300,Revenue,11087189467
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Client Allowances,11-Aug-2023,36.00,£0.00,Primark,224221,Revenue,11087189477
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care clstr 4 Stanleys at Ridgeway,Furniture & Equipment - General,11-Aug-2023,16.15,£0.00,Amznmktplace,215457,Revenue,11087189493
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,11-Aug-2023,2.50,£0.00,Onebelow,212070,Revenue,11087189453
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,11-Aug-2023,11.00,£0.00,Stc Pay   Webpay,230710,Revenue,11087189553
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,11-Aug-2023,911.98,£0.00,On A Roll Sandwich Com,222865,Revenue,11087189571
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Middlefields Canteen,Catering Provisions,11-Aug-2023,92.72,£0.00,Bestway Wholesale,221550,Revenue,11087189557
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,11-Aug-2023,376.76,£0.00,Bestway Wholesale,222853,Revenue,11087189575
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,11-Aug-2023,44.99,£0.00,Www.Screwfix.Com,214020,Revenue,11087189543
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,11-Aug-2023,195.81,£0.00,Bestway Wholesale,224075,Revenue,11087189561
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,11-Aug-2023,506.05,£0.00,On A Roll Sandwich Com,222853,Revenue,11087189583
South Tyneside Council,00CL,Pensions,Pensions Office,Other Service Contracts & Supplies,11-Aug-2023,11.00,£0.00,City Of Newcastle Inte,230710,Revenue,11087189551
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,11-Aug-2023,"1,546.24",£0.00,Bestway Wholesale,222865,Revenue,11087189565
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Payments (Assessment),Other Service Contracts & Supplies,11-Aug-2023,28.00,£0.00,Www.Argos.Co.Uk,212610,Revenue,11087189527
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,11-Aug-2023,11.00,£0.00,Gateshead Council Int,213602,Revenue,11087189541
South Tyneside Council,00CL,Business and Resources,Training,Staff Training,11-Aug-2023,156.00,£0.00,Cynnal Cymru,230641,Revenue,11087189513
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,11-Aug-2023,11.00,£0.00,Gateshead Council Int,213602,Revenue,11087189531
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Travel & Subsistence Expenses,11-Aug-2023,122.20,£0.00,Nexus Travel Shop,213300,Revenue,11087189431
South Tyneside Council,00CL,Business and Resources,Elected Members Training Programme,Staff Training,11-Aug-2023,156.00,£0.00,Cynnal Cymru,230642,Revenue,11087189517
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,11-Aug-2023,11.00,£0.00,Gateshead Council Int,213602,Revenue,11087189535
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,11-Aug-2023,2.30,£0.00,Wm Morrisons Store,215425,Revenue,11087189439
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care clstr 4 Stanleys at Ridgeway,Furniture & Equipment - General,11-Aug-2023,10.82,£0.00,Amz Acwoo,215457,Revenue,11087189499
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Section 17 Central Code,Other Service Contracts & Supplies,11-Aug-2023,5.89,£0.00,Amazon.Co.Uk 1V7Tn9704,213602,Revenue,11087189537
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Other Service Contracts & Supplies,11-Aug-2023,2.50,£0.00,Fee2Payonline,213300,Revenue,11087189427
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Furniture & Equipment - General,11-Aug-2023,159.20,£0.00,Asda  Stores 5889,213300,Revenue,11087189469
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,14-Aug-2023,"7,335.22",£0.00,Northumbria Healthcare,230090,Revenue,11094376385
South Tyneside Council,00CL,Business and Resources,Development,Software,14-Aug-2023,47.93,£0.00,Progression,230440,Revenue,11094376639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Client Travel & Subsistence,14-Aug-2023,33.33,£0.00,Shell Boldon Lane,214040,Revenue,11094376427
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,14-Aug-2023,6.00,£0.00,Westmorland Ltd,212070,Revenue,11094376411
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Furniture & Equipment - General,14-Aug-2023,4.17,£0.00,B&M 156 - South Shield,214040,Revenue,11094376433
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,14-Aug-2023,50.00,£0.00,Argos Ltd,215425,Revenue,11094376373
South Tyneside Council,00CL,Business and Resources,Employee Car Lease Scheme,Recharges for use of Council Vehicles,14-Aug-2023,"1,946.86",£0.00,Northumbria Healthcare,230090,Revenue,11094376389
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,14-Aug-2023,9.80,£0.00,Toney Minchella 01,224221,Revenue,11094376575
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Furniture & Equipment - General,14-Aug-2023,77.22,£0.00,Home Bargains South Sh,214040,Revenue,11094376419
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Temp Childrens Residential Care Home,Furniture & Equipment - General,14-Aug-2023,38.70,£0.00,Home Bargains South Sh,214040,Revenue,11094376441
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Catering Provisions,14-Aug-2023,138.19,£0.00,Asda Groceries Online,224221,Revenue,11094376567
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Quarriers,Furniture & Equipment - General,14-Aug-2023,10.10,£0.00,Dunelm Ltd,224221,Revenue,11094376573
