Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173351
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173352
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173353
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173354
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173355
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173356
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,09-May-23,600,£0.00,Redacted - personal info,213300,Revenue,STC173357
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,09-May-23,600,£0.00,Redacted - personal info,213800,Revenue,STC173358
South Tyneside Council,00CL,Economic Regeneration Group,Resaleable Items,Tourist Information Centre,09-May-23,585.9,£0.00,Westovian Theatre Society,223760,Revenue,STC173406
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,09-May-23,570,£0.00,C J  Transport Services (North East) Limited,220550,Revenue,STC173441
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,09-May-23,550,£0.00,Redacted - personal info,213800,Revenue,STC173482
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,09-May-23,518,£0.00,Redacted - personal info,213800,Revenue,STC173533
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,09-May-23,518,£0.00,Redacted - personal info,213800,Revenue,STC173534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,09-May-23,518,£0.00,Redacted - personal info,213800,Revenue,STC173535
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,09-May-23,518,£0.00,Redacted - personal info,213800,Revenue,STC173536
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Admin - Central Admin,09-May-23,503.73,£0.00,Pitney Bowes Ltd,231320,Revenue,STC173564
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,09-May-23,500.4,£0.00,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC173568
South Tyneside Council,00CL,Economic Regeneration Group,PFI Unitary Charge - Fixed,Street Lighting PFI,10-May-23,425012.78,£0.00,Connect Roads South Tyneside Ltd,227780,Revenue,STC170855
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-May-23,50857.4,£0.00,Orbis Support Ltd,221004,Revenue,STC170929
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,10-May-23,46975,£0.00,TEDCO Business Support Ltd,235944,Revenue,STC170936
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,10-May-23,44625.84,£0.00,Indigo Care Services Ltd,221001,Revenue,STC170945
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-May-23,36588.3,£0.00,Orbis Support Ltd,221004,Revenue,STC170960
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-May-23,29228.57,£0.00,Partners in Care Ltd t/a Pebbles Care,213700,Revenue,STC170984
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-May-23,21294,£0.00,Artemis Support Limited,213700,Revenue,STC171035
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-May-23,19442.06,£0.00,Partners in Care Ltd t/a Pebbles Care,213700,Revenue,STC171052
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10-May-23,18685,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC171056
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-May-23,11530.8,£0.00,Partners in Care Ltd t/a Pebbles Care,213700,Revenue,STC171165
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,10-May-23,7590,£0.00,DR Builders (North East) Limited,819000,Capital,STC171263
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,10-May-23,6200,£0.00,DR Builders (North East) Limited,819000,Capital,STC171317
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,10-May-23,5868.72,£0.00,North East Autism Society,221004,Revenue,STC171334
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,4750,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC171418
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,10-May-23,4677.52,£0.00,North East Autism Society,221004,Revenue,STC171430
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Legionnaires Water Management,10-May-23,4585.26,£0.00,Franks Portlock Consulting,820002,Capital,STC171440
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10-May-23,4040,£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC171495
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3693.65,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171550
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3693.65,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171551
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3693.65,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,10-May-23,3571.82,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171571
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3571.82,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171572
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3571.82,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171573
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-May-23,3528,£0.00,Standby Healthcare,213700,Revenue,STC171581
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,10-May-23,3339.2,£0.00,24 x 7 Ltd.,218950,Revenue,STC171627
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,10-May-23,3323.51,£0.00,Foster Care Solutions Ltd,213500,Revenue,STC171630
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,10-May-23,2443.52,£0.00,North East Autism Society,221004,Revenue,STC171821
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,10-May-23,2408.8,£0.00,North East Autism Society,221004,Revenue,STC171833
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,10-May-23,2408.76,£0.00,North East Autism Society,221004,Revenue,STC171834
South Tyneside Council,00CL,Balance Sheet,Debtors - Cycle Salary Deduction Scheme,Balance Sheet Corporate Finance,10-May-23,2296.65,£0.00,Cyclescheme Limited,999999,Balance Sheet,STC171875
South Tyneside Council,00CL,Business & Resources Group,Financial Advisors & Expenses,Human Resources,10-May-23,1911.24,£0.00,AVC Wise Ltd,230600,Revenue,STC172026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,10-May-23,1661.6,£0.00,Foster Care Solutions Ltd,213300,Revenue,STC172154
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,10-May-23,1245,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC172420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,10-May-23,1232.01,£0.00,24 x 7 Ltd.,218930,Revenue,STC172424
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10-May-23,1228,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC172425
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs, Jarrow Footbridge(Monkton Terrace),10-May-23,987,£0.00,Total Resources (UK) Limited t/a TM Lincs,852038,Capital,STC172693
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,913.03,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC172790
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,10-May-23,871,£0.00,Direct Healthcare Group,221430,Revenue,STC172831
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,804.1,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC172897
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,798,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC172925
South Tyneside Council,00CL,Business & Resources Group,Protective Clothing,Refuse Collection - Domestic,10-May-23,669,£0.00,1st Coverall Company Limited,228180,Revenue,STC173166
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,10-May-23,640.83,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173285
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,10-May-23,638.32,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173292
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,10-May-23,621.32,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173317
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,10-May-23,600,£0.00,PRS Inclusion Services,216191,Revenue,STC173359
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,590,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC173399
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,590,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC173400
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,10-May-23,571.2,£0.00,Phoenix Eye Limited,232810,Revenue,STC173434
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,10-May-23,542.5,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173496
South Tyneside Council,00CL,Balance Sheet,HMRC - Construction Industry Tax,Balance Sheet Corporate Finance,10-May-23,510,£0.00,Her Majestys Revenue & Customs,999999,Balance Sheet,STC173548
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Replacement LED Lanterns,11-May-23,136615.1,£0.00,Connect Roads South Tyneside Ltd,826100,Capital,STC170876
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,11-May-23,110462.62,£0.00,MGL Demolition Limited,828532,Capital,STC170888
South Tyneside Council,00CL,Business & Resources Group,North East Combined Authority,Corporate & Democratic Costs,11-May-23,35000,£0.00,NECA (North East Combined Authority),237070,Revenue,STC170963
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Admin - Central Admin,11-May-23,20000,£0.00,Quadient Ltd (formerly Neopost Limited),231320,Revenue,STC171046
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,11-May-23,10488.85,£0.00,The Priory Hospital,221005,Revenue,STC171185
South Tyneside Council,00CL,Business & Resources,Financial Advisors & Expenses,Modern Workplace Programme,11-May-23,10450,£0.00,Sword IT Solutions Ltd (changed from Minttulip Ltd),230310,Revenue,STC171188
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,11-May-23,10150.5,£0.00,The Priory Hospital,221005,Revenue,STC171197
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,11-May-23,8781,£0.00,University Centre Quayside Limited,216191,Revenue,STC171227
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,11-May-23,6803,£0.00,North East Concrete Limited,227630,Revenue,STC171297
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,11-May-23,6310.81,£0.00,Stark Connect (formerly WPD Smart Metering),238500,Revenue,STC171312
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,11-May-23,5211.3,£0.00,The Children's Family Trust,213700,Revenue,STC171375
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,11-May-23,4655,£0.00,The Helping Hand Company (Ledbury) Ltd,221420,Revenue,STC171431
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,11-May-23,4589.72,£0.00,Bluebird Care,221001,Revenue,STC171437
South Tyneside Council,00CL,"Childrens, Adults, and Health ",Other Service Contracts & Supplies,DFE Covid - Children in Care Council,11-May-23,4583.33,£0.00,Blue Cabin CIC,212091,Revenue,STC171441
South Tyneside Council,00CL,Business and Area Management Group,Other Service Contracts & Supplies,Covid-19,11-May-23,4120,£0.00,Cabinet Office,237100,Revenue,STC171484
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,11-May-23,4053,£0.00,Phoenix Training,216191,Revenue,STC171493
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,11-May-23,3882,£0.00,The Children's Family Trust,213500,Revenue,STC171516
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,11-May-23,3390,£0.00,Lotus Travel NE Ltd,218930,Revenue,STC171620
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Independent Sector Payments Public Health,Substance Misuse - Alcohol - Grid 9 - Unstructured Treatment T2,11-May-23,3362,£0.00,Gateshead & South Tyneside LPC,225147,Revenue,STC171624
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,11-May-23,3205.8,£0.00,The Children's Family Trust,213700,Revenue,STC171655
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,11-May-23,2982,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC171701
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,11-May-23,2727,£0.00,YCS Construction Limited,232808,Revenue,STC171760
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,11-May-23,2713.92,£0.00,Bluebird Care,221001,Revenue,STC171765
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,11-May-23,2675,£0.00,NHBC,857000,Capital,STC171776
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,11-May-23,2254.78,£0.00,Bluebird Care,221001,Revenue,STC171882
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,11-May-23,2060.6,£0.00,Access UK Ltd,230440,Revenue,STC171950
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Computer Software Intangible Cos,Car Park Improvements Lines and Signs,11-May-23,1750.09,£0.00,Conduent Public Sector UK Ltd (previously known as Conduent Parking Enforcement Solutions Ltd),830009,Capital,STC172095
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,11-May-23,1684.31,£0.00,Prism Medical UK (Westholme Division),221420,Revenue,STC172143
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,11-May-23,1594.75,£0.00,FT Leisure Ltd,222950,Revenue,STC172201
South Tyneside Council,00CL,Housing Revenue Account,Environmental Services,Sheltered Accomodation General,11-May-23,1496.78,£0.00,Rentokil - Hygiene Division,705000,Revenue,STC172262
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,11-May-23,1309.7,£0.00,Anchor Hanover Group,221001,Revenue,STC172369
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Technology & Independence - Staffing,11-May-23,1291.2,£0.00,Oysta Technology Limited,221501,Revenue,STC172382
South Tyneside Council,00CL,Economic Regeneration Group,Telephone Expenses,Business Incubation : Quadrus Centre,11-May-23,1148.37,£0.00,Aspire Technology Solutions Limited,235960,Revenue,STC172476
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Catering Contract General,11-May-23,1089.52,£0.00,Nisbets PLC,217210,Revenue,STC172556
South Tyneside Council,00CL,Economic Regeneration Group,Telephone Expenses,Business Incubation : One Trinity Green,11-May-23,1035.9,£0.00,Aspire Technology Solutions Limited,235950,Revenue,STC172604
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,11-May-23,978.76,£0.00,Thompsons of Prudhoe Limited,227630,Revenue,STC172704
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Catering Contract General,11-May-23,951.14,£0.00,Nisbets PLC,217210,Revenue,STC172718
South Tyneside Council,00CL,Business & Resources Group,Childminders Services,Decriminalised Parking Enforcement,11-May-23,870,£0.00,Conduent Public Sector UK Ltd (previously known as Conduent Parking Enforcement Solutions Ltd),227480,Revenue,STC172833
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,11-May-23,870,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC172834
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,11-May-23,800,£0.00,YMCA Sunderland,213300,Revenue,STC172910
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,11-May-23,800,£0.00,YMCA Sunderland,213300,Revenue,STC172911
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Haven Point,11-May-23,717.5,£0.00,Schneider Electric Limited,222950,Revenue,STC173061
South Tyneside Council,00CL,Economic Regeneration Group,Telephone Expenses,Business Incubation : One Trinity Green,11-May-23,698,£0.00,Aspire Technology Solutions Limited,235950,Revenue,STC173108
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,11-May-23,685,£0.00,YCS Construction Limited,232808,Revenue,STC173135
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,South Shields Town Centre Regen,11-May-23,675,£0.00,YCS Construction Limited,828512,Capital,STC173148
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,11-May-23,648,£0.00,North East Autism Society,221004,Revenue,STC173217
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,11-May-23,648,£0.00,North East Autism Society,221004,Revenue,STC173218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,11-May-23,648,£0.00,North East Autism Society,221004,Revenue,STC173219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,11-May-23,648,£0.00,North East Autism Society,221004,Revenue,STC173220
South Tyneside Council,00CL,Economic Regeneration Group,Telephone Expenses,Business Incubation : Jarrow Business Centre,11-May-23,604.87,£0.00,Aspire Technology Solutions Limited,235970,Revenue,STC173336
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,11-May-23,575.92,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173426
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,11-May-23,560.79,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC173458
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,11-May-23,560.79,£0.00,Sunbelt Rentals Ltd (formerly Ashtead Plant Hire Company Limited),227000,Revenue,STC173459
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,11-May-23,556.01,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC173468
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,11-May-23,547.92,£0.00,William Smith Group 1832 Ltd (formerly William Smith & Sons Barnard Castle Limited),227630,Revenue,STC173487
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,11-May-23,528,£0.00,Redacted - personal info,224082,Revenue,STC173524
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,11-May-23,500,£0.00,FT Leisure Ltd,232822,Revenue,STC173573
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Haven Point,11-May-23,500,£0.00,FT Leisure Ltd,222950,Revenue,STC173574
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,12-May-23,154269.29,£0.00,EDF Energy Customers plc,238500,Revenue,STC170873
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,12-May-23,87000,£0.00,Nugent Care,213700,Revenue,STC170898
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,12-May-23,62615.63,£0.00,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC170915
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,46666.88,£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),213700,Revenue,STC170938
South Tyneside Council,00CL,Childrens Adults and Health,Independent Sector Payments Public Health,SSMTR,12-May-23,34734,£0.00,Humankind Charity formerly DISC Ltd (Developing Initiatives for Support in the Community),225180,Revenue,STC170964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,30030,£0.00,GUST Independent School Ltd,213700,Revenue,STC170979
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Listed Buildings - Memorials,12-May-23,26730,£0.00,BCE Northern Limited,820037,Capital,STC170998
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,21150,£0.00,GUST Independent School Ltd,213700,Revenue,STC171037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,12-May-23,20571.43,£0.00,Spark of Genius (Training) Ltd,213700,Revenue,STC171041
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-May-23,19926.94,£0.00,Northumbrian Roads Limited,850000,Capital,STC171047
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-May-23,18384.52,£0.00,Northumbrian Roads Limited,850000,Capital,STC171061
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,12-May-23,17108,£0.00,Lokman Training Ltd,216191,Revenue,STC171074
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-May-23,16817.44,£0.00,Northumbrian Roads Limited,850000,Capital,STC171082
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Open Zone City Learning Centre,12-May-23,16339.59,£0.00,Sync (GBM Digital Technologies Ltd t/a),210710,Revenue,STC171088
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,12-May-23,15800,£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),213700,Revenue,STC171097
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-May-23,15548.6,£0.00,Northumbrian Roads Limited,850000,Capital,STC171103
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Inter LEA Recoupment,12-May-23,14600,£0.00,Endeavour Academy,211100,Revenue,STC171111
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,14040,£0.00,North East Autism Society,213700,Revenue,STC171118
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,14040,£0.00,North East Autism Society,213700,Revenue,STC171119
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,14040,£0.00,North East Autism Society,213700,Revenue,STC171120
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,13663.91,£0.00,Acorn Care & Education Ltd,213700,Revenue,STC171127
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,Learning Disability Support,12-May-23,12259.39,£0.00,Bernicia Housing Association Ltd,221004,Revenue,STC171149
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-May-23,11055.65,£0.00,Northumbrian Roads Limited,850000,Capital,STC171173
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,10906.33,£0.00,Acorn Care & Education Ltd,213700,Revenue,STC171177
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,10440.26,£0.00,Acorn Care & Education Ltd,213700,Revenue,STC171189
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,9821.67,£0.00,Acorn Care & Education Ltd,213700,Revenue,STC171200
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,12-May-23,9692.35,£0.00,Acorn Care & Education Ltd,213700,Revenue,STC171203
South Tyneside Council,00CL,Economic Regeneration,Capital Enhancement Costs,Simonside Primary Re-wire - Phase 1,12-May-23,9619.97,£0.00,KBR (Keeping Business Running) Ltd (formerly KBR IT & Networking Solutions Ltd),820149,Capital,STC171207
