Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,19/06/23,90.10,£0.00,Freeman Catering Butch,217365,Revenue,8931524270
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,19/06/23,184.21,£0.00,Jr Holland Foodservice,217355,Revenue,8931524300
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,19/06/23,74.34,£0.00,Freeman Catering Butch,217280,Revenue,8931524250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,19/06/23,25.37,£0.00,Jr Holland Foodservice,217365,Revenue,8931524276
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,19/06/23,45.21,£0.00,Jr Holland Foodservice,217350,Revenue,8931524246
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,19/06/23,359.97,£0.00,Freeman Catering Butch,217425,Revenue,8931524262
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,19/06/23,29.80,£0.00,Jr Holland Foodservice,217355,Revenue,8931524292
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Primrose,Furniture & Equipment - General,19/06/23,101.10,£0.00,Amznmktplace,215476,Revenue,8931522690
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Catering Provisions,19/06/23,6.55,£0.00,Wm Morrisons Store,215425,Revenue,8931522652
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Toner Avenue Jnr Kitchen,Catering Provisions,19/06/23,200.74,£0.00,Freeman Catering Butch,217395,Revenue,8931524334
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,19/06/23,962.23,£0.00,Bestway Wholesale,217475,Revenue,8931523918
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,19/06/23,175.46,£0.00,Freeman Catering Butch,217380,Revenue,8931524192
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,19/06/23,125.61,£0.00,Freeman Catering Butch,217290,Revenue,8931524222
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,19/06/23,6.30,£0.00,Jr Holland Foodservice,217350,Revenue,8931524242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,19/06/23,125.81,£0.00,Freeman Catering Butch,217270,Revenue,8931524176
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,19/06/23,-21.44,£0.00,Jr Holland Foodservice,217380,Revenue,8931524202
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,19/06/23,17.79,£0.00,Jr Holland Foodservice,217350,Revenue,8931524238
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,19/06/23,50.44,£0.00,Jr Holland Foodservice,217270,Revenue,8931524182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,19/06/23,257.36,£0.00,Bestway Wholesale,217290,Revenue,8931524212
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,19/06/23,90.58,£0.00,Jr Holland Foodservice,217380,Revenue,8931524198
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,19/06/23,85.14,£0.00,Freeman Catering Butch,217350,Revenue,8931524230
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,19/06/23,52.77,£0.00,Jr Holland Foodservice,217305,Revenue,8931524168
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,19/06/23,175.42,£0.00,Freeman Catering Butch,217250,Revenue,8931524424
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19/06/23,73.02,£0.00,Jr Holland Foodservice,217540,Revenue,8931524448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,19/06/23,97.37,£0.00,Freeman Catering Butch,217490,Revenue,8931524490
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,19/06/23,329.33,£0.00,Jr Holland Foodservice,217553,Revenue,8931524056
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,19/06/23,16.60,£0.00,Jr Holland Foodservice,217390,Revenue,8931524414
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,19/06/23,35.48,£0.00,Jr Holland Foodservice,217250,Revenue,8931524432
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,19/06/23,814.44,£0.00,Bestway Wholesale,217530,Revenue,8931524458
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,19/06/23,11.89,£0.00,Bestway Wholesale,217225,Revenue,8931524098
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,19/06/23,22.79,£0.00,Jr Holland Foodservice,217325,Revenue,8931524134
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,19/06/23,156.20,£0.00,Freeman Catering Butch,217225,Revenue,8931524104
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworthfield JMI Kitchen,Catering Provisions,19/06/23,91.89,£0.00,Jr Holland Foodservice,217320,Revenue,8931524078
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,19/06/23,48.97,£0.00,Jr Holland Foodservice,217225,Revenue,8931524114
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,19/06/23,692.22,£0.00,Freeman Catering Butch,217255,Revenue,8931524150
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,19/06/23,133.12,£0.00,Freeman Catering Butch,217540,Revenue,8931524444
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,19/06/23,207.64,£0.00,Freeman Catering Butch,217525,Revenue,8931524478
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whitburn Jnr Kitchen,Catering Provisions,19/06/23,15.65,£0.00,Jr Holland Foodservice,217250,Revenue,8931524438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,19/06/23,86.66,£0.00,Jr Holland Foodservice,217530,Revenue,8931524472
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,19/06/23,180.97,£0.00,Freeman Catering Butch,217305,Revenue,8931524158
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,19/06/23,295.14,£0.00,Bestway Wholesale,217225,Revenue,8931524090
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,19/06/23,327.15,£0.00,Freeman Catering Butch,217325,Revenue,8931524122
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,500.00,£0.00,Redacted - personal info,221004,Revenue,STC173612
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Enhanced Payments to GPs,NHS Healthchecks - GP LES,20/06/23,500.00,£0.00,Redacted - personal info,225080,Revenue,STC173613
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,502.56,£0.00,Redacted - personal info,225103,Revenue,STC173630
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,502.96,£0.00,Redacted - personal info,221001,Revenue,STC173631
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,504.36,£0.00,Redacted - personal info,221001,Revenue,STC173637
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,505.65,£0.00,Redacted - personal info,221001,Revenue,STC173640
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,518.00,£0.00,Redacted - personal info,213800,Revenue,STC173673
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,518.00,£0.00,Redacted - personal info,213800,Revenue,STC173674
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,518.00,£0.00,Redacted - personal info,213800,Revenue,STC173675
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,524.28,£0.00,Redacted - personal info,221005,Revenue,STC173713
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,525.16,£0.00,Redacted - personal info,221001,Revenue,STC173717
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,533.00,£0.00,Redacted - personal info,221005,Revenue,STC173731
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,539.32,£0.00,Redacted - personal info,221004,Revenue,STC173738
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,543.20,£0.00,Redacted - personal info,221004,Revenue,STC173751
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,550.00,£0.00,Redacted - personal info,213800,Revenue,STC173765
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/06/23,551.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC173777
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,554.80,£0.00,Redacted - personal info,221001,Revenue,STC173786
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,560.00,£0.00,Redacted - personal info,221001,Revenue,STC173801
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,20/06/23,566.00,£0.00,Redacted - personal info,221003,Revenue,STC173813
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,566.00,£0.00,Redacted - personal info,221001,Revenue,STC173814
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,566.00,£0.00,Redacted - personal info,221004,Revenue,STC173815
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,566.00,£0.00,Redacted - personal info,221005,Revenue,STC173816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,566.00,£0.00,Redacted - personal info,221001,Revenue,STC173817
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,569.00,£0.00,Redacted - personal info,221001,Revenue,STC173825
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,20/06/23,575.00,£0.00,Redacted - personal info,224082,Revenue,STC173836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Enhanced Payments to GPs,NHS Healthchecks - GP LES,20/06/23,575.00,£0.00,"Dr Thorniley-Walker, Lombard & Pegman",225080,Revenue,STC173837
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,20/06/23,576.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC173844
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,580.80,£0.00,Redacted - personal info,221004,Revenue,STC173854
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,20/06/23,586.00,£0.00,Redacted - personal info,224082,Revenue,STC173862
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,589.76,£0.00,Redacted - personal info,221001,Revenue,STC173870
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,590.52,£0.00,Redacted - personal info,221001,Revenue,STC173871
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,592.12,£0.00,Redacted - personal info,221001,Revenue,STC173875
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Physical Support,20/06/23,592.71,£0.00,Redacted - personal info,221001,Revenue,STC173876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,594.30,£0.00,Redacted - personal info,221001,Revenue,STC173877
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173916
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173917
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173918
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173919
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173920
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173921
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,600.00,£0.00,Redacted - personal info,221004,Revenue,STC173922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173923
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,600.00,£0.00,Redacted - personal info,213300,Revenue,STC173924
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Foster Carers Other Fees & Expenses,In House Fostering,20/06/23,600.00,£0.00,Redacted - personal info,213800,Revenue,STC173925
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,603.88,£0.00,Redacted - personal info,221004,Revenue,STC173939
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,614.48,£0.00,Boots UK Limited,225103,Revenue,STC173949
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,620.18,£0.00,DL Carter & Son,225103,Revenue,STC173957
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,621.18,£0.00,Redacted - personal info,221004,Revenue,STC173959
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,622.60,£0.00,Redacted - personal info,221001,Revenue,STC173964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,630.68,£0.00,Redacted - personal info,221004,Revenue,STC173994
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,632.28,£0.00,Redacted - personal info,221001,Revenue,STC173997
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,632.71,£0.00,Redacted - personal info,221004,Revenue,STC173998
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,636.00,£0.00,Redacted - personal info,213800,Revenue,STC174003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,636.98,£0.00,Boots UK Limited,225103,Revenue,STC174005
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,637.30,£0.00,Redacted - personal info,221001,Revenue,STC174007
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,639.92,£0.00,Redacted - personal info,221001,Revenue,STC174013
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,643.76,£0.00,Redacted - personal info,221004,Revenue,STC174033
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,20/06/23,656.08,£0.00,Redacted - personal info,221009,Revenue,STC174075
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,660.00,£0.00,Redacted - personal info,221001,Revenue,STC174083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,668.36,£0.00,Redacted - personal info,221005,Revenue,STC174153
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,669.64,£0.00,Redacted - personal info,221004,Revenue,STC174166
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,672.00,£0.00,Redacted - personal info,221004,Revenue,STC174173
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,675.00,£0.00,Redacted - personal info,213800,Revenue,STC174176
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,679.20,£0.00,Redacted - personal info,221004,Revenue,STC174180
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,679.20,£0.00,Redacted - personal info,221004,Revenue,STC174181
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,679.20,£0.00,Redacted - personal info,221001,Revenue,STC174182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,679.20,£0.00,Redacted - personal info,221005,Revenue,STC174183
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,679.20,£0.00,Redacted - personal info,221004,Revenue,STC174184
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,679.20,£0.00,Redacted - personal info,221001,Revenue,STC174185
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,20/06/23,690.16,£0.00,Redacted - personal info,710020,Revenue,STC174214
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,700.00,£0.00,Redacted - personal info,213800,Revenue,STC174241
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,700.28,£0.00,Redacted - personal info,213800,Revenue,STC174245
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,700.36,£0.00,Redacted - personal info,221001,Revenue,STC174246
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,20/06/23,703.96,£0.00,Redacted - personal info,221009,Revenue,STC174253
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,712.56,£0.00,Redacted - personal info,221001,Revenue,STC174270
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,718.00,£0.00,Redacted - personal info,213800,Revenue,STC174289
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,20/06/23,721.10,£0.00,Redacted - personal info,710020,Revenue,STC174300
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,721.38,£0.00,Redacted - personal info,221001,Revenue,STC174303
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,726.00,£0.00,Redacted - personal info,221004,Revenue,STC174307
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,735.80,£0.00,Redacted - personal info,221001,Revenue,STC174328
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,736.28,£0.00,MD & AG Burdon Ltd (Boustead Pharmacy),225103,Revenue,STC174329
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,20/06/23,740.20,£0.00,Redacted - personal info,221003,Revenue,STC174348
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,742.96,£0.00,Redacted - personal info,221001,Revenue,STC174354
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Social Support for Social Isolation,20/06/23,756.96,£0.00,Redacted - personal info,221009,Revenue,STC174372
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,757.48,£0.00,Redacted - personal info,221004,Revenue,STC174375
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,758.16,£0.00,Redacted - personal info,221005,Revenue,STC174377
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,762.68,£0.00,Redacted - personal info,221004,Revenue,STC174384
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,764.08,£0.00,Redacted - personal info,221001,Revenue,STC174386
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,764.10,£0.00,Redacted - personal info,221004,Revenue,STC174387
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Support with Memory and Cognition,20/06/23,785.26,£0.00,Redacted - personal info,221003,Revenue,STC174412
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,786.16,£0.00,Redacted - personal info,221004,Revenue,STC174413
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,789.92,£0.00,Redacted - personal info,221005,Revenue,STC174415
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,792.40,£0.00,Redacted - personal info,221001,Revenue,STC174419
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,792.40,£0.00,Redacted - personal info,221004,Revenue,STC174420
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,792.40,£0.00,Redacted - personal info,221001,Revenue,STC174421
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,792.40,£0.00,Redacted - personal info,221001,Revenue,STC174422
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,792.40,£0.00,Redacted - personal info,221005,Revenue,STC174423
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,792.40,£0.00,Redacted - personal info,221005,Revenue,STC174424
South Tyneside Council,00CL,"Childrens, Adults & Families Group","Foster Carers Basic, Holiday & Age Related Allowances",In House Fostering,20/06/23,796.00,£0.00,Redacted - personal info,213800,Revenue,STC174433
South Tyneside Council,00CL,Business & Resources,Grant Payments - General,Community Priorities Investment,20/06/23,800.00,£0.00,Hebburn Park Bowling Club,237069,Revenue,STC174451
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,800.00,£0.00,YMCA Sunderland,213300,Revenue,STC174452
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,800.00,£0.00,YMCA Sunderland,213300,Revenue,STC174453
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,803.76,£0.00,Redacted - personal info,221004,Revenue,STC174466
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Physical Support,20/06/23,806.09,£0.00,Redacted - personal info,221001,Revenue,STC174468
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Mental Health Support,20/06/23,809.26,£0.00,Redacted - personal info,221005,Revenue,STC174469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,813.56,£0.00,Redacted - personal info,221004,Revenue,STC174479
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,20/06/23,815.00,£0.00,YMCA Sunderland,213300,Revenue,STC174484
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,823.56,£0.00,Redacted - personal info,221001,Revenue,STC174492
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,20/06/23,830.00,£0.00,Brunton Residential Ltd,213300,Revenue,STC174498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Pharmacies,Smoking - Smoking Cessation Drugs,20/06/23,843.28,£0.00,DG Neil Ltd T/A Neil Pharmacy,225103,Revenue,STC174516
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,847.00,£0.00,Redacted - personal info,221004,Revenue,STC174524
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,849.00,£0.00,Redacted - personal info,221001,Revenue,STC174527
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,849.00,£0.00,Redacted - personal info,221004,Revenue,STC174528
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,849.00,£0.00,Redacted - personal info,221001,Revenue,STC174529
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,849.00,£0.00,Redacted - personal info,221004,Revenue,STC174530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Physical Support,20/06/23,849.00,£0.00,Redacted - personal info,221001,Revenue,STC174531
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Direct Payments for Social Care,Learning Disability Support,20/06/23,849.00,£0.00,Redacted - personal info,221004,Revenue,STC174532
