Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Head of Adult Services,20-Dec-2023,2875.00,2875.00,Hampton’s Resourcing,220200,Revenue,STC193700
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,20-Dec-2023,3145.00,3145.00,Northumbrian Roads Limited,227630,Revenue,STC193759
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,3929.25,3929.25,Foster Care Associates - North East,213500,Revenue,STC193908
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,4296.91,4296.91,Foster Care Associates - North East,213700,Revenue,STC193966
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,4296.91,4296.91,Foster Care Associates - North East,213500,Revenue,STC193967
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,4296.91,4296.91,Foster Care Associates - North East,213500,Revenue,STC193968
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,4508.33,4508.33,Foster Care Associates - North East,213500,Revenue,STC194004
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,4508.33,4508.33,Foster Care Associates - North East,213500,Revenue,STC194005
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,4508.33,4508.33,Foster Care Associates - North East,213500,Revenue,STC194006
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,20-Dec-2023,5399.58,5399.58,Foster Care Associates - North East,213500,Revenue,STC194057
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,6000.00,6000.00,Spark of Genius (Training) Ltd,213700,Revenue,STC194090
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,6200.00,6200.00,Spark of Genius (Training) Ltd,213700,Revenue,STC194100
South Tyneside Council,00CL,Business & Resources Group,Winter Weather External Contractors,Winter Maintenance,20-Dec-2023,7220.00,7220.00,Aimrange (NE) Ltd,227790,Revenue,STC194145
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,20-Dec-2023,7357.00,7357.00,Stannah Lift Services Ltd,819000,Capital,STC194156
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,20-Dec-2023,10000.00,10000.00,Groundwork South Tyneside & Newcastle,226830,Revenue,STC194249
South Tyneside Council,00CL,Business & Resources,Other Service Contracts & Supplies,Household Support Fund,20-Dec-2023,10000.00,10000.00,Hospitality & Hope,237107,Revenue,STC194250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,20-Dec-2023,11241.68,11241.68,Keyfort Group Ltd (formerly Neuro Partners Ltd),217740,Revenue,STC194277
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,20-Dec-2023,12069.70,12069.70,Womens Health in South Tyneside (WHIST),235944,Revenue,STC194287
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,20-Dec-2023,12911.75,12911.75,Verint Systems UK Ltd,230440,Revenue,STC194302
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Homelessness - General Fund,20-Dec-2023,14515.00,14515.00,Oasis Community Housing,236540,Revenue,STC194325
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,16300.71,16300.71,Spark of Genius (Training) Ltd,213700,Revenue,STC194348
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,20-Dec-2023,16992.03,16992.03,Hospitality & Hope,235944,Revenue,STC194356
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,20-Dec-2023,17375.82,17375.82,TEDCO Business Support Ltd,235944,Revenue,STC194361
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Demolition Costs,Vacant / Surplus Property Demolitions,20-Dec-2023,19865.00,19865.00,MGL Demolition Limited,825002,Capital,STC194388
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,20571.43,20571.43,Spark of Genius (Training) Ltd,213700,Revenue,STC194397
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,21257.14,21257.14,Spark of Genius (Training) Ltd,213700,Revenue,STC194404
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,20-Dec-2023,23809.37,23809.37,Bloom Procurement Services,857000,Capital,STC194418
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Community Improvements,20-Dec-2023,27375.00,27375.00,ATF Retail Ltd trading as @retail,854965,Capital,STC194433
South Tyneside Council,00CL,Business & Resources Group,Winter Weather External Contractors,Winter Maintenance,20-Dec-2023,53590.49,53590.49,Aimrange (NE) Ltd,227790,Revenue,STC194496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Secondary Special Needs Top Up,20-Dec-2023,63603.17,63603.17,Harton Academy (part of the Illuminare Multi Academy Trust),210083,Revenue,STC194507
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,20-Dec-2023,105574.71,105574.71,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC194531
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Dec-2023,117354.00,117354.00,Witherslack Group,213700,Revenue,STC194541
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Independent Sector Payments Public Health,Substance Misuse Core Contract - DISC,20-Dec-2023,173841.66,173841.66,Humankind Charity formerly DISC Ltd (Developing Initiatives for Support in the Community),225175,Revenue,STC194555
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,21-Dec-2023,518.70,518.70,Tivoli Group,226840,Revenue,STC192178
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Dec-2023,591.00,591.00,Lifeways Community Care Limited,221004,Revenue,STC192283
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,21-Dec-2023,595.80,595.80,Invacare Ltd,221420,Revenue,STC192291
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,21-Dec-2023,686.25,686.25,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC192538
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,Hebburn Central,21-Dec-2023,739.47,739.47,Greenham Trading Limited,222875,Revenue,STC192606
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Fire Reform Act Portfolio Works,21-Dec-2023,804.00,804.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),820004,Capital,STC192680
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,21-Dec-2023,824.08,824.08,Tivoli Group,226840,Revenue,STC192700
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : South Shields Business,21-Dec-2023,924.00,924.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),235965,Revenue,STC192813
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,21-Dec-2023,1228.00,1228.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC193105
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,21-Dec-2023,1245.00,1245.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC193116
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21-Dec-2023,1249.65,1249.65,Jack Coupe & Sons Limited t/a Coupeline,227630,Revenue,STC193120
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Civic Duties,21-Dec-2023,1250.00,1250.00,One Stop Events,232200,Revenue,STC193124
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,21-Dec-2023,1517.76,1517.76,Tivoli Group,226840,Revenue,STC193258
South Tyneside Council,00CL,Housing Capital,Enhancement HRA Capital - ST Homes,Horsley Hill Flats Conversion,21-Dec-2023,2105.26,2105.26,Bloom Procurement Services,806600,Capital,STC193476
South Tyneside Council,00CL,Economic Regeneration Group,Health and Safety,Business Incubation : One Trinity Green,21-Dec-2023,2110.00,2110.00,Safety Chair International Ltd,235950,Revenue,STC193477
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,21-Dec-2023,2529.60,2529.60,Tivoli Group,226840,Revenue,STC193602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Dec-2023,2565.60,2565.60,United Response,221004,Revenue,STC193613
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,2802.00,2802.00,Peart Access Ramps Ltd,819000,Capital,STC193674
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,21-Dec-2023,3080.00,3080.00,Wise Academies,237107,Revenue,STC193740
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,21-Dec-2023,3200.00,3200.00,Holy Trinity Church of England Academy,237107,Revenue,STC193768
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,3408.00,3408.00,Stannah Lift Services Ltd,819000,Capital,STC193807
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,3492.00,3492.00,Stannah Lift Services Ltd,819000,Capital,STC193823
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,3637.00,3637.00,Stannah Lift Services Ltd,819000,Capital,STC193846
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,3826.00,3826.00,Peart Access Ramps Ltd,819000,Capital,STC193879
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Dec-2023,4056.00,4056.00,Stannah Lift Services Ltd,819000,Capital,STC193921
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,21-Dec-2023,4136.00,4136.00,NAC Outsourcing Ltd,216191,Revenue,STC193934
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,21-Dec-2023,4200.00,4200.00,Standby Healthcare,221001,Revenue,STC193949
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,21-Dec-2023,6080.00,6080.00,Tyne Coast College,237107,Revenue,STC194095
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Human Resources,21-Dec-2023,8000.00,8000.00,Occupational Health and Wellbeing Ltd,230600,Revenue,STC194177
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,21-Dec-2023,8140.00,8140.00,Harton Academy (part of the Illuminare Multi Academy Trust),237107,Revenue,STC194183
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,21-Dec-2023,9320.00,9320.00,Hebburn Comprehensive School,237107,Revenue,STC194232
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Dec-2023,21533.52,21533.52,Lifeways Community Care Limited,221004,Revenue,STC194408
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21-Dec-2023,24641.50,24641.50,Northumbrian Roads Limited,227630,Revenue,STC194421
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs, Jarrow Footbridge(Monkton Terrace),21-Dec-2023,25213.64,25213.64,Nexus,852038,Capital,STC194423
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs, Jarrow Footbridge(Monkton Terrace),21-Dec-2023,27510.25,27510.25,Nexus,852038,Capital,STC194434
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,21-Dec-2023,252187.73,252187.73,EDF Energy Customers plc,238500,Revenue,STC194565
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,29/12/2023,"£329,125.00",£0.00,City of Sunderland,999999,Balance Sheet,DEC2023-009
South Tyneside Council,00CL,Business & Resources Group,Collection Fund,Precept Payment ,29/12/2023,"£560,219.00",£0.00,Gateshead MBC,999999,Balance Sheet,DEC2023-010
South Tyneside Council,00CL,Business & Resources Group,Precepts & Levies,Precept Payment ,29/12/2023,"£742,403.00",£0.00,Newcastle City Council,238220,Revenue,DEC2023-011
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,01-Dec-2023,-11.57,0,Jr Holland Foodservice,217390,Revenue,000009311658792
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,01-Dec-2023,-11.14,0,Hopwells Ltd,217530,Revenue,000009311658798
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,01-Dec-2023,-10.66,0,Hopwells Ltd,217455,Revenue,000009311658784
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Fellgate Jnr Kitchen,Catering Provisions,01-Dec-2023,-10.66,0,Hopwells Ltd,217340,Revenue,000009311658750
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,01-Dec-2023,-9.36,0,Hopwells Ltd,222865,Revenue,000009311658822
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,01-Dec-2023,-6.94,0,Hopwells Ltd,217365,Revenue,000009311658778
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,01-Dec-2023,-3.96,0,Jr Holland Foodservice,217530,Revenue,000009311658800
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,01-Dec-2023,6.63,0,Wm Morrisons Store,212070,Revenue,000009311658522
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Participation,Other Service Contracts & Supplies,01-Dec-2023,6.79,0,Stc The Word,212070,Revenue,000009311658606
South Tyneside Council,00CL,"Childrens, Adults & Families Group",CARE ACADEMY,Furniture & Equipment - General,01-Dec-2023,7.91,0,Amznmktplace,220846,Revenue,000009311658812
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 4 - H Hill/Whitburn/Ridgeway,Furniture & Equipment - General,01-Dec-2023,9.05,0,Sainsburys S/Mkts,215414,Revenue,000009311658720
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,01-Dec-2023,10.00,0,Utilita Energy Limited,213300,Revenue,000009311658536
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Whiteleas Way Residential Care Home,Furniture & Equipment - General,01-Dec-2023,10.28,0,Moonpig,214020,Revenue,000009311658696
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Riverside CAF,Other Service Contracts & Supplies,01-Dec-2023,14.15,0,Amzn Mktp Uk Hw1Td5Kq4,219474,Revenue,000009311658814
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Riverside CAF,Other Service Contracts & Supplies,01-Dec-2023,14.96,0,Amznmktplace,219474,Revenue,000009311658810
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Grant Payments - General,01-Dec-2023,20.00,0,British Gas Online,213300,Revenue,000009311658538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,01-Dec-2023,21.32,0,Hopwells Ltd,217455,Revenue,000009311658780
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Epinay Kitchen,Catering Provisions,01-Dec-2023,21.98,0,Amznmktplace,217490,Revenue,000009311658602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Cluster 5 Bede,Furniture & Equipment - General,01-Dec-2023,35.45,0,Amznmktplace,215466,Revenue,000009311658620
South Tyneside Council,00CL,Economic Regeneration Group,Housing Policy,DLUHC Homeless Prevention Grant,01-Dec-2023,37.00,0,Metro Inns,236560,Revenue,000009311658540
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Head of Adult Services,Postage Expenses,01-Dec-2023,39.17,0,Parcelforce Wl,220200,Revenue,000009311658694
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,01-Dec-2023,45.97,0,Jr Holland Foodservice,217390,Revenue,000009311658790
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Furniture & Equipment - General,01-Dec-2023,61.35,0,Amznmktplace,215425,Revenue,000009311658544
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Emergency Refugees,Fixtures & Fittings,01-Dec-2023,86.00,0,Asda  Stores 5889,237055,Revenue,000009311658604
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day care Riverside,Furniture & Equipment - General,01-Dec-2023,89.05,0,Home Bargains South Sh,215435,Revenue,000009311658690
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Leaving Care Service,Accommodation Costs,01-Dec-2023,94.00,0,Montague Villa,213300,Revenue,000009311658612
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,01-Dec-2023,114.40,0,Grosvenor And Arrow Ca,230700,Revenue,000009311658678
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,01-Dec-2023,119.51,0,Hopwells Ltd,222853,Revenue,000009311658826
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,01-Dec-2023,125.28,0,Jr Holland Foodservice,217255,Revenue,000009311658758
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Inf Kitchen,Catering Provisions,01-Dec-2023,127.54,0,Hopwells Ltd,217280,Revenue,000009311658772
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,01-Dec-2023,137.08,0,Hopwells Ltd,217552,Revenue,000009311658806
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Dec-2023,137.19,0,Jr Holland Foodservice,217425,Revenue,000009311658776
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,01-Dec-2023,141.48,0,Hopwells Ltd,222865,Revenue,000009311658820
South Tyneside Council,00CL,Business and Resources,Haven Point - Vending,Vending Machine Stock,01-Dec-2023,150.83,0,Bestway Wholesale,224075,Revenue,000009311658818
South Tyneside Council,00CL,Pensions,Investment Office,Travel Expenses,01-Dec-2023,170.00,0,Grosvenor And Arrow Ca,230700,Revenue,000009311658680
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Locality 4 - H Hill/Whitburn/Ridgeway,Furniture & Equipment - General,01-Dec-2023,175.00,0,The Range,215414,Revenue,000009311658722
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Comp Kitchen,Catering Provisions,01-Dec-2023,189.24,0,Hopwells Ltd,217540,Revenue,000009311658794
South Tyneside Council,00CL,"Childrens, Adults & Families Group",All Saints CE JMI Kitchen,Catering Provisions,01-Dec-2023,201.61,0,Hopwells Ltd,217325,Revenue,000009311658756
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Daycare Biddick Hall,Furniture & Equipment - General,01-Dec-2023,208.33,0,Sumup   Nature Makers,215446,Revenue,000009311658622
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Parkview school,Catering Provisions,01-Dec-2023,216.97,0,Hopwells Ltd,217554,Revenue,000009311658808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care EEC,Furniture & Equipment - General,01-Dec-2023,219.07,0,Amznmktplace,215475,Revenue,000009311658614
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,01-Dec-2023,221.26,0,Bestway Wholesale,217380,Revenue,000009311658766
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Children with Disability Team,Travel & Subsistence Expenses,01-Dec-2023,221.83,0,Trainline,213100,Revenue,000009311658692
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marsden JMI Kitchen,Catering Provisions,01-Dec-2023,236.43,0,Hopwells Ltd,217290,Revenue,000009311658768
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Monkton Jnr Kitchen,Catering Provisions,01-Dec-2023,243.56,0,Hopwells Ltd,217350,Revenue,000009311658770
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hadrian JMI Kitchen,Catering Provisions,01-Dec-2023,252.50,0,Bestway Wholesale,217460,Revenue,000009311658752
South Tyneside Council,00CL,"Childrens, Adults & Families Group",West Boldon JMI Kitchen,Catering Provisions,01-Dec-2023,269.37,0,Hopwells Ltd,217335,Revenue,000009311658786
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow School Kitchen,Catering Provisions,01-Dec-2023,280.90,0,Hopwells Ltd,217530,Revenue,000009311658796
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,01-Dec-2023,286.91,0,Hopwells Ltd,217270,Revenue,000009311658764
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,01-Dec-2023,340.24,0,Bestway Wholesale,222853,Revenue,000009311658824
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,01-Dec-2023,372.14,0,Hopwells Ltd,217455,Revenue,000009311658782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Harton Jnr Kitchen,Catering Provisions,01-Dec-2023,378.03,0,Hopwells Ltd,217410,Revenue,000009311658754
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Cleadon JMI Kitchen,Catering Provisions,01-Dec-2023,420.45,0,Hopwells Ltd,217475,Revenue,000009311658746
South Tyneside Council,00CL,Business and Resources,Haven Point - Catering,Catering Provisions,01-Dec-2023,424.76,0,Bestway Wholesale,222865,Revenue,000009311658816
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Jnr Kitchen,Catering Provisions,01-Dec-2023,430.10,0,Hopwells Ltd,217425,Revenue,000009311658774
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,01-Dec-2023,452.28,0,Bestway Wholesale,217305,Revenue,000009311658760
South Tyneside Council,00CL,"Childrens, Adults & Families Group",East Boldon Jnr Kitchen,Catering Provisions,01-Dec-2023,503.83,0,Hopwells Ltd,217295,Revenue,000009311658748
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,01-Dec-2023,519.02,0,Hopwells Ltd,217415,Revenue,000009311658744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Laygate Lane JMI Kitchen,Catering Provisions,01-Dec-2023,580.91,0,Hopwells Ltd,217305,Revenue,000009311658762
South Tyneside Council,00CL,Business and Resources,The Word Cafe,Catering Provisions,01-Dec-2023,597.70,0,Hopwells Ltd,222853,Revenue,000009311658828
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Westoe Crown Kitchen,Catering Provisions,01-Dec-2023,620.44,0,Bestway Wholesale,217390,Revenue,000009311658788
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,01-Dec-2023,1010.13,0,Hopwells Ltd,217525,Revenue,000009311658804
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,01-Dec-2023,1322.16,0,Bestway Wholesale,217525,Revenue,000009311658802
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Day Care Marine Park,Fixtures & Fittings,04-Dec-2023,-15.99,0,Amznmktplace,215425,Revenue,000009319876410
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Ashley Road JMI Kitchen,Catering Provisions,04-Dec-2023,-6.90,0,Jr Holland Foodservice,217415,Revenue,000009319876602
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Emergency Refugees,Fixtures & Fittings,04-Dec-2023,-5.00,0,Asda  Stores 5889,237055,Revenue,000009319876442
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Stanhope JMI Kitchen,Catering Provisions,04-Dec-2023,-3.84,0,Hopwells Ltd,217455,Revenue,000009319876744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,04-Dec-2023,-3.84,0,Hopwells Ltd,217553,Revenue,000009319876670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,04-Dec-2023,-3.84,0,Hopwells Ltd,217225,Revenue,000009319876686
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hebburn Lakes Primary School Kitchen,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217553,Revenue,000009319876668
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Lord Blyton JMI Kitchen,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217270,Revenue,000009319876700
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217380,Revenue,000009319876708
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Hedworth Lane JMI Kitchen,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217225,Revenue,000009319876684
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Marine Park JMI Kitchen,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217380,Revenue,000009319876706
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Horsley Hill Campus,Catering Provisions,04-Dec-2023,-2.56,0,Hopwells Ltd,217355,Revenue,000009319876734
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Bedewell Jnr Kitchen,Catering Provisions,04-Dec-2023,-1.92,0,Hopwells Ltd,217285,Revenue,000009319876794
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Jarrow Cross Kitchen,Catering Provisions,04-Dec-2023,-1.92,0,Hopwells Ltd,217255,Revenue,000009319876692
South Tyneside Council,00CL,"Childrens, Adults & Families Group",St Oswalds CE JMI Kitchen,Catering Provisions,04-Dec-2023,-1.28,0,Hopwells Ltd,217365,Revenue,000009319876728
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Keelmans Way School Kitchen,Catering Provisions,04-Dec-2023,-1.28,0,Hopwells Ltd,217552,Revenue,000009319876782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Mortimer Comp Kitchen,Catering Provisions,04-Dec-2023,-1.28,0,Hopwells Ltd,217525,Revenue,000009319876772
