Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,19/01/2024,"£3,875.00",£0.00,ECON Engineering Limited,227000,Revenue,STC197154
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,19/01/2024,"£3,898.00",£0.00,Sanctuary Care (England) Limited,222110,Revenue,STC197163
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Hebburn Town Centre Regeneration,19/01/2024,"£4,050.00",£0.00,Jane Darbyshire & David Kendall Ltd (JDDK Architects),828503,Capital,STC197211
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,19/01/2024,"£4,142.31",£0.00,Foster Cares Limited,213500,Revenue,STC197239
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,19/01/2024,"£4,181.94",£0.00,Andrew Sykes Hire Ltd,222950,Revenue,STC197243
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,19/01/2024,"£4,241.12",£0.00,Karbon Homes Ltd formerly ISOS Housing Ltd,222110,Revenue,STC197260
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,Public Health Salaries & Overheads,19/01/2024,"£4,266.94",£0.00,"NHS England, Cumbria, Northumberland, Tyne & Wear",225000,Revenue,STC197273
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,19/01/2024,"£4,314.31",£0.00,Foster Cares Limited,213500,Revenue,STC197287
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Further Education 16-18,19/01/2024,"£4,645.24",£0.00,TRN (Train) Ltd,216180,Revenue,STC197342
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,19/01/2024,"£4,800.00",£0.00,Waterman Infrastructure and Environment,850000,Capital,STC197350
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Non Factory Units,19/01/2024,"£4,989.00",£0.00,The Steadfast Group,232805,Revenue,STC197367
South Tyneside Council,00CL,Economic Regeneration Group,Promotional Activities,Inward Investments and Events,19/01/2024,"£5,000.00",£0.00,North East Automotive Alliance Limited,235830,Revenue,STC197369
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Flood and Coastal risk mgt,19/01/2024,"£5,000.00",£0.00,Sunderland City Council,828113,Capital,STC197370
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Haven Point,19/01/2024,"£5,235.00",£0.00,Ustigate Ltd,222950,Revenue,STC197389
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,South Shields Town Centre Regen,19/01/2024,"£5,500.00",£0.00,Savills (UK) Limited,828512,Capital,STC197418
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,High Risk Asbestos in Civic Buildings,19/01/2024,"£5,541.00",£0.00,Rhodar Industrial Services Ltd,820006,Capital,STC197430
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,EAW-Front Line Build Major Works,19/01/2024,"£5,688.00",£0.00,GSL Ecology,820009,Capital,STC197442
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,19/01/2024,"£5,919.60",£0.00,Nudge Education Limited,217740,Revenue,STC197467
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,19/01/2024,"£6,226.57",£0.00,Foster Cares Limited,213500,Revenue,STC197494
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,19/01/2024,"£6,920.00",£0.00,Hugh Logan Plant & Engineering Services Limited,227630,Revenue,STC197534
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,19/01/2024,"£7,250.00",£0.00,NHBC,857000,Capital,STC197544
South Tyneside Council,00CL,Business & Resources Group,Consultancy,Handy Estates,19/01/2024,"£8,890.00",£0.00,APSE,226885,Revenue,STC197621
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,19/01/2024,"£9,086.40",£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC197627
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Mental Health Support,19/01/2024,"£9,086.40",£0.00,Newcross Healthcare Solutions Ltd,221005,Revenue,STC197628
South Tyneside Council,00CL,Business & Resources Group,Recovery of Costs - General,Tree Maintenance,19/01/2024,"£10,893.75",£0.00,Newcastle City Council,226790,Revenue,STC197710
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,CS Improvement Plan,19/01/2024,"£11,980.00",£0.00,Geraldine Wetherell & Associates Ltd,212051,Revenue,STC197737
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Equipment Purchases,In-Cab Technology,19/01/2024,"£14,300.00",£0.00,Bartec Municipal Technologies Limited,856556,Capital,STC197789
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,SSTH Door Security,19/01/2024,"£15,393.06",£0.00,North VS Ltd (previously 2020 Vision Systems Ltd),820257,Capital,STC197810
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.53",£0.00,North East Autism Society,211150,Revenue,STC197861
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.60",£0.00,North East Autism Society,211150,Revenue,STC197867
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.60",£0.00,North East Autism Society,211150,Revenue,STC197868
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.60",£0.00,North East Autism Society,211150,Revenue,STC197869
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.60",£0.00,North East Autism Society,211150,Revenue,STC197870
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£18,852.60",£0.00,North East Autism Society,211150,Revenue,STC197871
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,19/01/2024,"£18,912.39",£0.00,Inspire Scotland,213700,Revenue,STC197873
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,19/01/2024,"£18,912.39",£0.00,Inspire Scotland,213700,Revenue,STC197874
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,19/01/2024,"£18,912.39",£0.00,Inspire Scotland,213700,Revenue,STC197875
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,19/01/2024,"£20,743.51",£0.00,Bloom Procurement Services,857000,Capital,STC197909
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,19/01/2024,"£22,400.00",£0.00,GUST Independent School Ltd,211150,Revenue,STC197935
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,19/01/2024,"£26,004.87",£0.00,Bloom Procurement Services,857000,Capital,STC197962
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,19/01/2024,"£30,611.48",£0.00,Your NRG Limited,227000,Revenue,STC197988
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,19/01/2024,"£32,513.71",£0.00,Bespoke Concrete Products Limited,227630,Revenue,STC198000
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,South Shields Museum & Arts Gallery,19/01/2024,"£48,027.59",£0.00,Opus Building Services,827051,Capital,STC198048
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Learning Disability Support,19/01/2024,"£52,502.10",£0.00,Sunderland Home Care Associates,221004,Revenue,STC198062
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,19/01/2024,"£68,107.28",£0.00,Tivoli Group,226830,Revenue,STC198090
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Further Education 16-18,19/01/2024,"£84,569.92",£0.00,Chameleon Vocational Training Ltd,216180,Revenue,STC198104
South Tyneside Council,00CL,Housing Revenue Account,ST Homes Repairs Service,Responsive Repairs - Cross Area,19/01/2024,"£100,000.00",£0.00,South Tyneside Homes Ltd,707060,Revenue,STC198113
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,19/01/2024,"£114,211.25",£0.00,EDF Energy Customers plc,238500,Revenue,STC198124
South Tyneside Council,00CL,Balance Sheet,Creditors Mayors Charity Receipts,Balance Sheet Corporate Finance,22-Jan-24,600,£0.00,Redacted - personal info,999999,Balance Sheet,STC194887
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,22-Jan-24,3001.62,£0.00,NR - HOLLAND & BARRETT LTD126448,999999,Balance Sheet,STC196947
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,22/01/2024,"£11,084.69",£0.00,NR - MILTON PORTFOLIO OP CO 3 LIMITED133149,999999,Balance Sheet,STC197719
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Home Care Service,22-Jan-24,501.36,£0.00,Redacted - personal info,220370,Revenue,STC194624
South Tyneside Council,00CL,Economic Regeneration Group,Postage Expenses,Business Incubation : One Trinity Green,22-Jan-24,519,£0.00,Pitney Bowes Purchase Power,235950,Revenue,STC194671
South Tyneside Council,00CL,Economic Regeneration Group,Water & Sewerage Charges,Energy Recharges,22-Jan-24,537.42,£0.00,Northumbrian Water Ltd,238500,Revenue,STC194725
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,22-Jan-24,610,£0.00,Peart Access Ramps Ltd,819002,Capital,STC194910
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,22-Jan-24,612,£0.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC194912
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,22-Jan-24,626.53,£0.00,Dr Lennon Swart (Family Psychology UK Ltd),213602,Revenue,STC194943
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Academies,Nursery ISB,22-Jan-24,633,£0.00,Wise Academies,210090,Revenue,STC194954
South Tyneside Council,00CL,Business & Resources Group,Recovery of Overpaid Benefits,Housing Benefits Payments,22-Jan-24,700.81,£0.00,Hospitality & Hope,230180,Revenue,STC195173
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Middlefields / Waste Services / Car Parks,22-Jan-24,995.5,£0.00,Jack Coupe & Sons Limited t/a Coupeline,232832,Revenue,STC195694
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,22-Jan-24,1250,£0.00,Kayaks,219830,Revenue,STC196058
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,22-Jan-24,1562,£0.00,Smithers Purslow Limited,232860,Revenue,STC196307
South Tyneside Council,00CL,Childrens Adults and Health,Furniture & Equipment - General,Childrens Services Family Hubs,22-Jan-24,1650,£0.00,Williby Roc’s CIC,212095,Revenue,STC196378
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,CCTV Costs,22-Jan-24,1793.74,£0.00,North VS Ltd (previously 2020 Vision Systems Ltd),227930,Revenue,STC196458
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Handy Estates,22-Jan-24,1888.35,£0.00,Wolseley UK Limited,226885,Revenue,STC196512
South Tyneside Council,00CL,Economic Regeneration Group,Promotional Activities,Inward Investments and Events,22-Jan-24,1896,£0.00,Bloom Procurement Services,235830,Revenue,STC196520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,22-Jan-24,1920,£0.00,TLG Business Services (The Launch Group),216191,Revenue,STC196526
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Housing Policy,22-Jan-24,2178.75,£0.00,Bloom Procurement Services,236560,Revenue,STC196671
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,22-Jan-24,2200,£0.00,Monkton Juniors Academy,237107,Revenue,STC196683
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Local Safety Schemes,22-Jan-24,2503.02,£0.00,Jack Coupe & Sons Limited t/a Coupeline,830030,Capital,STC196799
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,22-Jan-24,3000,£0.00,Active Kids,219830,Revenue,STC196943
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22-Jan-24,3034,£0.00,Stannah Lift Services Ltd,819000,Capital,STC196952
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22-Jan-24,3034,£0.00,Stannah Lift Services Ltd,819000,Capital,STC196953
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/01/2024,"£3,737.00",£0.00,Stannah Lift Services Ltd,819000,Capital,STC197122
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/01/2024,"£3,987.00",£0.00,Stannah Lift Services Ltd,819000,Capital,STC197194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Staff Training,Shared Lives,22/01/2024,"£4,200.00",£0.00,Training in Childcare Ltd t/a Training in Care Ltd,220820,Revenue,STC197249
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/01/2024,"£4,348.80",£0.00,St Oswalds Hospice,213500,Revenue,STC197293
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/01/2024,"£4,592.34",£0.00,Easibathe and Easiaccess Solutions,819000,Capital,STC197337
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/01/2024,"£4,823.97",£0.00,Marshalls,227630,Revenue,STC197354
South Tyneside Council,00CL,Business & Resources Group,Servicing/Electric Testing of Equipment,CCTV Costs,22/01/2024,"£5,832.20",£0.00,Virgin Media Business,227930,Revenue,STC197450
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/01/2024,"£6,922.25",£0.00,North East Concrete Limited,227630,Revenue,STC197535
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Demolition Costs,Vacant / Surplus Property Demolitions,22/01/2024,"£8,450.00",£0.00,Lucion Environmental LLP,825002,Capital,STC197605
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,22/01/2024,"£8,736.00",£0.00,Mortimer Community College,237107,Revenue,STC197612
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,22/01/2024,"£10,437.50",£0.00,Everyturn - previously Mental Health Concern,220020,Revenue,STC197684
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Young Peoples Services Consortium,22/01/2024,"£12,027.75",£0.00,South Tyneside Churches Key Project,222120,Revenue,STC197741
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/01/2024,"£16,413.04",£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),213700,Revenue,STC197834
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Health Watch,22/01/2024,"£30,473.75",£0.00,South Tyneside Healthwatch CIC,221640,Revenue,STC197987
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Equipment Purchases,Air Quality Monitoring Systems,22/01/2024,"£60,475.00",£0.00,Matts Monitors Ltd,828115,Capital,STC198078
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,22/01/2024,"£72,912.19",£0.00,Creative Support Ltd,221004,Revenue,STC198095
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,529.65,£0.00,Stannah Lift Services Ltd,819002,Capital,STC194702
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,531.16,£0.00,Mencap,221004,Revenue,STC194707
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,576,£0.00,Peart Access Ramps Ltd,819002,Capital,STC194804
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,595,£0.00,Peart Access Ramps Ltd,819002,Capital,STC194854
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,613.6,£0.00,Redacted - personal info,220800,Revenue,STC194913
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,626,£0.00,Peart Access Ramps Ltd,819002,Capital,STC194939
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,23-Jan-24,677.57,£0.00,Springfield Home Care Services Limited (Positive Life Choices part of Springfield H/Care),221001,Revenue,STC195099
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,23-Jan-24,712,£0.00,Redacted - personal info,224082,Revenue,STC195182
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,23-Jan-24,723,£0.00,Little Jems Nursery,213602,Revenue,STC195212
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,732,£0.00,Peart Access Ramps Ltd,819002,Capital,STC195233
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,740,£0.00,Peart Access Ramps Ltd,819002,Capital,STC195249
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,758.8,£0.00,Mencap,221004,Revenue,STC195283
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,758.8,£0.00,Mencap,221004,Revenue,STC195284
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,777.76,£0.00,Mencap,221004,Revenue,STC195321
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,23-Jan-24,825,£0.00,Peart Access Ramps Ltd,819002,Capital,STC195423
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,834.68,£0.00,Ashdown Care Homes Ltd,221004,Revenue,STC195432
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,846.72,£0.00,Redacted - personal info,220800,Revenue,STC195438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,847.56,£0.00,Mencap,221004,Revenue,STC195445
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,23-Jan-24,847.56,£0.00,Mencap,221004,Revenue,STC195446
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,23-Jan-24,882,£0.00,Little Jems Nursery,213602,Revenue,STC195543
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,23-Jan-24,896.16,£0.00,Glenholme House,221003,Revenue,STC195558
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,914.04,£0.00,Redacted - personal info,220800,Revenue,STC195595
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,923.84,£0.00,Redacted - personal info,220800,Revenue,STC195611
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,928.6,£0.00,Redacted - personal info,220800,Revenue,STC195622
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,928.6,£0.00,Redacted - personal info,220800,Revenue,STC195623
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,928.6,£0.00,Redacted - personal info,220800,Revenue,STC195624
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,929.84,£0.00,Redacted - personal info,220800,Revenue,STC195625
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,929.84,£0.00,Redacted - personal info,220800,Revenue,STC195626
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,23-Jan-24,932.7,£0.00,Cera Homecare Ltd (previously CRG Homecare Limited),221001,Revenue,STC195629
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,934.96,£0.00,Redacted - personal info,220800,Revenue,STC195635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,23-Jan-24,957.78,£0.00,National Youth Advocacy Service (NYAS),212050,Revenue,STC195654
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,23-Jan-24,1056,£0.00,Peart Access Ramps Ltd,819000,Capital,STC195786
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,23-Jan-24,1087,£0.00,Peart Access Ramps Ltd,819000,Capital,STC195810
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1100.64,£0.00,Redacted - personal info,220800,Revenue,STC195858
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,23-Jan-24,1121.8,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC195879
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195973
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195974
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195975
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195976
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195977
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195978
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195979
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195980
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195981
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195982
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195983
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195984
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195985
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195986
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195987
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195988
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195989
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195990
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195991
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195992
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195993
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195994
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195995
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195996
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,23-Jan-24,1199.16,£0.00,Redacted - personal info,220800,Revenue,STC195997
