Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,14499.40,£0.00,Voyage 1 Limited t/a Voyage Care,221004,Revenue,STC200190
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,20-Feb-2024,15028.16,£0.00,Exemplar Health Care,221005,Revenue,STC200197
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Support with Memory and Cognition,20-Feb-2024,16214.16,£0.00,Memory Lane Care Homes Ltd,221003,Revenue,STC200218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,20-Feb-2024,16251.16,£0.00,Indigo Care Services Ltd,221001,Revenue,STC200219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,20-Feb-2024,17081.44,£0.00,Prestwick Care,221005,Revenue,STC200230
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,20-Feb-2024,17081.44,£0.00,Prestwick Care,221005,Revenue,STC200231
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Feb-2024,19042.99,£0.00,Cambian Group plc,213700,Revenue,STC200272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Feb-2024,19285.71,£0.00,Spark of Genius (Training) Ltd,213700,Revenue,STC200277
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Feb-2024,19928.57,£0.00,Spark of Genius (Training) Ltd,213700,Revenue,STC200286
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,20-Feb-2024,19928.57,£0.00,Spark of Genius (Training) Ltd,213700,Revenue,STC200287
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,19972.72,£0.00,Percy Hedley Foundation,221001,Revenue,STC200290
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Support with Memory and Cognition,20-Feb-2024,20878.62,£0.00,Memory Lane Care Homes Ltd,221003,Revenue,STC200302
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,20-Feb-2024,22655.92,£0.00,Orchard Care Homes Group,221001,Revenue,STC200318
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Residential,Physical Support,20-Feb-2024,23838.68,£0.00,Careline Lifestyles Ltd,221001,Revenue,STC200324
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,20-Feb-2024,24030.00,£0.00,Newcastle City Council,227630,Revenue,STC200325
South Tyneside Council,00CL,Childrens Adults and Health,Rents Paid - General,Unaccompanied Asylum Seeker Costs,20-Feb-2024,24662.00,£0.00,One Step Care Ltd,213330,Revenue,STC200329
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,24668.74,£0.00,Potensial Limited t/a POTENS,221004,Revenue,STC200330
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,27528.00,£0.00,Cambian Group plc,221004,Revenue,STC200349
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,20-Feb-2024,32158.00,£0.00,HC-One Beamish Limited,221001,Revenue,STC200363
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,20-Feb-2024,32266.14,£0.00,Northumbrian Roads Limited,850000,Capital,STC200364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Support with Memory and Cognition,20-Feb-2024,34456.95,£0.00,Care Homes UK Ltd,221003,Revenue,STC200370
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,36635.44,£0.00,Seahaven Rest Home,221004,Revenue,STC200378
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,37315.02,£0.00,Crown Care IV Ltd,221001,Revenue,STC200381
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Learning Disability Support,20-Feb-2024,43129.80,£0.00,Real Life Options,221004,Revenue,STC200387
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Support with Memory and Cognition,20-Feb-2024,46190.68,£0.00,Indigo Care Services Ltd,221003,Revenue,STC200391
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,46950.24,£0.00,United Response,221004,Revenue,STC200393
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,20-Feb-2024,48503.56,£0.00,Salutem Shared Services Limited,221005,Revenue,STC200397
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,50215.38,£0.00,Lifeways Community Care Limited,221004,Revenue,STC200401
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,51498.24,£0.00,SELF Ltd,221004,Revenue,STC200402
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,51629.72,£0.00,Community Integrated Care,221004,Revenue,STC200403
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,20-Feb-2024,53418.44,£0.00,HC-One Beamish Limited,221005,Revenue,STC200407
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,61133.84,£0.00,The Branches Rest Home,221001,Revenue,STC200415
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,62370.44,£0.00,North East Autism Society,221004,Revenue,STC200416
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,77056.24,£0.00,Cygnet (DH) Ltd was Danshell Healthcare Ltd,221004,Revenue,STC200431
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Mental Health Support,20-Feb-2024,83368.94,£0.00,Salutem Shared Services Limited,221005,Revenue,STC200435
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,20-Feb-2024,86123.16,£0.00,Salutem Shared Services Limited,221004,Revenue,STC200438
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,90441.67,£0.00,Anchor Hanover Group,221001,Revenue,STC200440
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Physical Support,20-Feb-2024,95221.15,£0.00,Castle Central Services Ltd (Previously BCL Management Ltd),221001,Revenue,STC200444
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,20-Feb-2024,96587.40,£0.00,SLW Limited,221003,Revenue,STC200446
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,20-Feb-2024,98220.55,£0.00,Stapleton House Limited,221001,Revenue,STC200447
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,99080.89,£0.00,Countrywide Care Homes Limited,221001,Revenue,STC200448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,102910.53,£0.00,Barchester - Bedewell Grange Care Home,221001,Revenue,STC200451
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,113081.71,£0.00,GB Healthcare Group Ltd,221001,Revenue,STC200453
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,20-Feb-2024,118146.20,£0.00,Hill Care Services,221003,Revenue,STC200455
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,20-Feb-2024,118424.49,£0.00,EDF Energy Customers plc,238500,Revenue,STC200456
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,119326.56,£0.00,Ascot Care NE Ltd,221001,Revenue,STC200457
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,133235.75,£0.00,Roseberry Care Centres,221001,Revenue,STC200465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,140372.77,£0.00,Hawthorn Court Care Home,221001,Revenue,STC200467
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,144429.59,£0.00,Amicura Services Ltd,221001,Revenue,STC200469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,147381.65,£0.00,Atlas Care Homes Ltd,221001,Revenue,STC200470
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,151883.73,£0.00,Barchester - Harton Grange Care Home,221001,Revenue,STC200471
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,20-Feb-2024,153940.05,£0.00,Needham Court Care Home,221003,Revenue,STC200472
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,20-Feb-2024,158665.67,£0.00,Care UK Community Partnerships Ltd,221001,Revenue,STC200473
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,20-Feb-2024,183128.55,£0.00,Careline Lifestyles Ltd,221005,Revenue,STC200478
South Tyneside Council,00CL,"Childrens, Adults & Families Group",PFI Unitary Charge - Fixed,South Shields Community School PFI,20-Feb-2024,417221.56,£0.00,Inspiredspaces STAG (ProjectCO2) Limited,219701,Revenue,STC200490
South Tyneside Council,00CL,Business & Resources Group,Housing Strategy,Conversions,21/02/2024,"£132,000.00",£0.00,PGS - Sale of Property in Highfield Road,803463,Capital,FEB2024-003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Catering Provisions,Mortimer Comp Kitchen,21-Feb-2024,517.60,£0.00,Pasta King (UK) Ltd,217525,Revenue,STC198210
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Riverside CAF,21-Feb-2024,525.00,£0.00,Formidable Personal Training,219474,Revenue,STC198222
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,531.16,£0.00,Mencap,221004,Revenue,STC198236
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,21-Feb-2024,537.00,£0.00,Peart Access Ramps Ltd,819002,Capital,STC198241
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,21-Feb-2024,540.00,£0.00,ASZ Property Developers,213602,Revenue,STC198256
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,21-Feb-2024,560.00,£0.00,Direct Healthcare Group,221430,Revenue,STC198286
South Tyneside Council,00CL,Business & Resources Group,Staff Uniforms,Engineering Works General Suspense,21-Feb-2024,597.50,£0.00,1st Coverall Company Limited,227620,Revenue,STC198339
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Electricity at Work,21-Feb-2024,604.85,£0.00,S Davison (Electricals) Ltd,820001,Capital,STC198361
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,21-Feb-2024,658.00,£0.00,N A College Trust,216191,Revenue,STC198435
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,21-Feb-2024,658.00,£0.00,N A College Trust,216191,Revenue,STC198436
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,21-Feb-2024,680.00,£0.00,Logistics UK (formerly Freight Transport Association),227000,Revenue,STC198528
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Quadrus Centre,21-Feb-2024,724.70,£0.00,ASL,235960,Revenue,STC198593
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,758.80,£0.00,Mencap,221004,Revenue,STC198634
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,758.80,£0.00,Mencap,221004,Revenue,STC198635
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,777.76,£0.00,Mencap,221004,Revenue,STC198668
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : One Trinity Green,21-Feb-2024,796.43,£0.00,S Davison (Electricals) Ltd,235950,Revenue,STC198699
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,21-Feb-2024,825.00,£0.00,Vision for Education Ltd,217740,Revenue,STC198725
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,21-Feb-2024,840.00,£0.00,Key Subject Tuition Ltd,215955,Revenue,STC198739
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,847.56,£0.00,Mencap,221004,Revenue,STC198744
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,847.56,£0.00,Mencap,221004,Revenue,STC198745
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,21-Feb-2024,852.06,£0.00,S Davison (Electricals) Ltd,232860,Revenue,STC198754
South Tyneside Council,00CL,Childrens Adults and Health,Furniture & Equipment - General,CARE ACADEMY,21-Feb-2024,939.97,£0.00,Stone Technologies Ltd,220846,Revenue,STC198851
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,21-Feb-2024,990.00,£0.00,Vision for Education Ltd,217740,Revenue,STC198890
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,South Shields Museum & Arts Gallery,21-Feb-2024,1125.00,£0.00,Todd Milburn Partnership Limited,827051,Capital,STC198982
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,21-Feb-2024,1151.90,£0.00,Wrixon Care Services,213602,Revenue,STC198995
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,21-Feb-2024,1202.90,£0.00,Tivoli Group,226830,Revenue,STC199026
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,21-Feb-2024,1214.20,£0.00,Focus Mental Health Ltd,213602,Revenue,STC199033
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Emergency Planning,21-Feb-2024,1298.00,£0.00,VIPAUK Ltd,236110,Revenue,STC199073
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Outdoor Education Service,21-Feb-2024,1527.96,£0.00,Cleveland Land Services (Guisborough) Ltd,219110,Revenue,STC199187
South Tyneside Council,00CL,Childrens Adults and Health,Travel & Subsistence Expenses,Turnaround Funding,21-Feb-2024,1621.82,£0.00,TravelPerk UK IRL Limited (formerly Click Travel),219260,Revenue,STC199223
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,21-Feb-2024,1734.00,£0.00,Key Subject Tuition Ltd,216191,Revenue,STC199264
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21-Feb-2024,1843.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC199292
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Modern Workspace Programme,21-Feb-2024,1950.00,£0.00,Todd Milburn Partnership Limited,820327,Capital,STC199344
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Quadrus Centre,21-Feb-2024,2041.40,£0.00,JC Maintenance Services Limited,235960,Revenue,STC199374
South Tyneside Council,00CL,Business & Resources Group,Non Routine Contracted Grounds Maintenance,Grounds Maintenance Non-Routine works,21-Feb-2024,2209.36,£0.00,Tivoli Group,226840,Revenue,STC199422
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,21-Feb-2024,2447.00,£0.00,Willmore Management Ltd,828532,Capital,STC199466
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,2468.80,£0.00,Mencap,221004,Revenue,STC199469
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,EAW-Front Line Build Major Works,21-Feb-2024,2732.56,£0.00,S Davison (Electricals) Ltd,820009,Capital,STC199512
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,2756.72,£0.00,Mencap,221004,Revenue,STC199525
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,2921.40,£0.00,Mencap,221004,Revenue,STC199550
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,2921.40,£0.00,Mencap,221004,Revenue,STC199551
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,21-Feb-2024,2954.30,£0.00,Tivoli Group,226830,Revenue,STC199557
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,2997.28,£0.00,Mencap,221004,Revenue,STC199564
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3149.04,£0.00,Mencap,221004,Revenue,STC199587
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21-Feb-2024,3208.43,£0.00,BCE Northern Limited,227630,Revenue,STC199597
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3224.92,£0.00,Mencap,221004,Revenue,STC199601
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199605
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199606
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199607
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199608
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199609
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199610
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199611
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3251.92,£0.00,Mencap,221004,Revenue,STC199612
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,21-Feb-2024,3345.00,£0.00,U Training Ltd,215956,Revenue,STC199632
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3395.64,£0.00,Mencap,221004,Revenue,STC199641
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,21-Feb-2024,3659.48,£0.00,City of Sunderland College,217760,Revenue,STC199679
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,21-Feb-2024,3783.00,£0.00,HLA Services Ltd,232870,Revenue,STC199693
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3794.00,£0.00,Mencap,221004,Revenue,STC199694
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3876.32,£0.00,Mencap,221004,Revenue,STC199720
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3876.32,£0.00,Mencap,221004,Revenue,STC199721
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3983.72,£0.00,Mencap,221004,Revenue,STC199738
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,3983.72,£0.00,Mencap,221004,Revenue,STC199739
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,4249.28,£0.00,Mencap,221004,Revenue,STC199774
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,4249.28,£0.00,Mencap,221004,Revenue,STC199775
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,4457.96,£0.00,Mencap,221004,Revenue,STC199809
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,4476.92,£0.00,Mencap,221004,Revenue,STC199813
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Community Centres,21-Feb-2024,4750.00,£0.00,Total Leisure Engineering,232850,Revenue,STC199843
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,21-Feb-2024,4849.95,£0.00,Mortimer Community College,237107,Revenue,STC199848
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,4894.28,£0.00,Mencap,221004,Revenue,STC199852
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,21-Feb-2024,5156.44,£0.00,Young Foundations Ltd,211150,Revenue,STC199875
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,21-Feb-2024,5221.86,£0.00,Young Foundations Ltd,211150,Revenue,STC199884
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21-Feb-2024,5285.19,£0.00,Action for Children,213500,Revenue,STC199886
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5387.48,£0.00,Mencap,221004,Revenue,STC199895
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5516.00,£0.00,Mencap,221004,Revenue,STC199910
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5516.00,£0.00,Mencap,221004,Revenue,STC199911
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5516.00,£0.00,Mencap,221004,Revenue,STC199912
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5516.00,£0.00,Mencap,221004,Revenue,STC199913
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Handy Estates,21-Feb-2024,5707.80,£0.00,Tivoli Group,226885,Revenue,STC199924
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5842.76,£0.00,Mencap,221004,Revenue,STC199932
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5880.72,£0.00,Mencap,221004,Revenue,STC199939
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,5880.72,£0.00,Mencap,221004,Revenue,STC199940
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,21-Feb-2024,6177.06,£0.00,Young Foundations Ltd,211150,Revenue,STC199958
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,21-Feb-2024,6382.47,£0.00,Tivoli Group,226830,Revenue,STC199966
South Tyneside Council,00CL,Regeneration & Environment,Other Waste Disposal,Waste Services Industrial Action,21-Feb-2024,6550.00,£0.00,Remondis JBT Limited (previously known as JBT Waste Services),228315,Revenue,STC199977
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,21-Feb-2024,7476.03,£0.00,Young Foundations Ltd,211150,Revenue,STC200011
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,7967.40,£0.00,Mencap,221004,Revenue,STC200027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,7967.40,£0.00,Mencap,221004,Revenue,STC200028
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,21-Feb-2024,8800.00,£0.00,Tivoli Group,226830,Revenue,STC200050
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,11032.00,£0.00,Mencap,221004,Revenue,STC200118
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,21-Feb-2024,11219.32,£0.00,Mencap,221004,Revenue,STC200127
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Out of Area Placements,21-Feb-2024,14838.42,£0.00,Hopespring,213700,Revenue,STC200195
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,21-Feb-2024,15973.42,£0.00,Tivoli Group,226830,Revenue,STC200212
South Tyneside Council,00CL,Business & Resources,Other Service Contracts & Supplies,Household Support Fund,21-Feb-2024,16000.00,£0.00,Hospitality & Hope,237107,Revenue,STC200215
South Tyneside Council,00CL,Business & Resources,DBEIS - Council Tax Rebate (Non-Discretionary Fund),Council Tax Energy Rebate Scheme,21-Feb-2024,117450.00,£0.00,"Department for Levelling Up, Housing and Communities",237300,Revenue,STC200454
South Tyneside Council,00CL,Business & Resources Group,Insurance Premium - Combined Liability,Insurance Premiums,21-Feb-2024,225328.32,£0.00,Zurich Insurance Company,230800,Revenue,STC200481
South Tyneside Council,00CL,Business & Resources Group,Children and Families Social Care,Adult Social Care,22/02/2024,"£117,379.15",£0.00,Human Support,221001,Revenue,FEB2024-004
South Tyneside Council,00CL,Business & Resources Group,Children and Families Social Care,Adult Social Care,22/02/2024,"£107,012.28",£0.00,Cera Homecare,221001,Revenue,FEB2024-005
South Tyneside Council,00CL,Business & Resources Group,Children and Families Social Care,Adult Social Care,22/02/2024,"£140,675.14",£0.00,Springfield Care Homes,221001,Revenue,FEB2024-006
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,22-Feb-2024,525.00,£0.00,Redacted - personal info,224082,Revenue,STC198223
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,22-Feb-2024,532.34,£0.00,Gateshead Health NHS Trust,237020,Revenue,STC198237
South Tyneside Council,00CL,Business & Resources Group,Payments to Tree Maintenance Contractor,Tree Maintenance,22-Feb-2024,565.00,£0.00,PeopleScout Ltd (formerly TMP UK Ltd),226790,Revenue,STC198291
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Closed PS 251018 - Income Section,22-Feb-2024,598.45,£0.00,Royal Mail,230040,Revenue,STC198343
